cell_type,pathway,NES,padj,gene
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,RPL6
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,SLIT1
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,EVL
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,RPL13A
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,RPL10A
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,RPS25
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,ROBO2
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,RPS26
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,RPL7A
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,RPS8
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,ENAH
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,ETF1
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,RPL19
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,RPS27A
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,PSMB3
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,RPS4X
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,PSMD1
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,FAU
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,RPL18
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,RNPS1
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,RPL10
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,SRGAP2
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,RPS15
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,SRGAP3
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,RPL35A
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,RPL13
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,CDC42
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,RPL41
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,RPL23A
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,RPS23
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,RPL11
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,RPL8
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,RPL38
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,RPL14
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,GPC1
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,PSMC3
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,RPL24
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,RPLP2
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,PRKCA
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,RPL23
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,RPL30
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,RPS9
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,RPL36AL
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,PSMA7
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,RPL29
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,RPL37
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,PAK1
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,RPL18A
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,RPS6
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,RPS18
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,RPL28
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,RPS19
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,RPL5
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,PSMD7
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,RPL32
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,RPS7
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,RPL31
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,RPS14
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,RPS3
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,RPLP1
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,RPL3
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,RPS20
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,RPSA
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,PSMD11
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,RPS24
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,ELOB
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,EIF4G1
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,PSMD12
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,RPL37A
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,RPL27
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,PSMC6
L6 IT Car3,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.6177127395907236,0.039985688515466085,RPL34
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,HPRT1
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,HSP90AB1
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,PTGES3
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,XPO1
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,EIF1AX
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,HNRNPR
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,CCT2
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,CNBP
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,CUL1
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,PCBP1
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,PABPC1
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,G3BP1
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,HNRNPA2B1
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,CLNS1A
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,YWHAE
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,XPOT
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,HNRNPA3
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,PGK1
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,TCP1
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,HNRNPU
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,PSMA1
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,CBX3
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,EIF4H
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,EIF3J
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,CCT3
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,TRA2B
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,CCT4
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,CANX
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,HSPD1
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,RAN
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,CCT5
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,EIF4G2
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,GNL3
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,HDGF
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,BUB3
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,HDAC2
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,LDHA
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,RSL1D1
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,STARD7
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,RAD23B
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,SRSF3
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,SSB
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,PSMA4
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,PPIA
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,YWHAQ
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,ABCE1
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,SET
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,NPM1
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,SRM
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,VBP1
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,TRIM28
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,PRPS2
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,VDAC3
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,UBE2L3
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,GLO1
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,PSMB2
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,GSPT1
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,SNRPB2
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,UBE2E1
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,COPS5
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,EIF2S2
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,TARDBP
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,ILF2
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,HNRNPC
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,NCBP1
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,DUT
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,SLC25A3
L6b,HALLMARK_MYC_TARGETS_V1,1.8347929984807163,0.005585056965027176,XRCC6
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,NDUFB1
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,IDH2
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,RHOT2
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,TIMM17A
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,ACADVL
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,GOT2
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,BAX
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,NDUFV1
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,NDUFS6
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,SUCLA2
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,ACO2
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,NDUFS8
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,UQCRQ
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,ETFA
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,SUCLG1
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,IDH3A
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,MRPS22
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,COX7A2L
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,UQCRH
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,SUPV3L1
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,SDHC
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,NDUFS2
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,ATP6V1D
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,MFN2
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,ETFDH
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,IMMT
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,MRPS15
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,ALAS1
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,RETSAT
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,SLC25A20
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,NDUFB2
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,COX10
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,COX11
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,FH
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,ABCB7
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,SDHB
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,TIMM13
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,MRPS11
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,MPC1
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,MRPL11
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,OGDH
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,MRPS12
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,PDHB
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,HTRA2
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,UQCRC1
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,CS
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,ACADM
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,CYB5R3
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,DLST
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,CYC1
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,VDAC1
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,ISCA1
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,NDUFS3
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,NNT
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,AFG3L2
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,ECHS1
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,ECI1
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,TIMM10
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,OXA1L
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,SLC25A5
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,PMPCA
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,COX7C
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,MRPL15
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,NDUFC1
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,HADHA
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,NDUFA2
Lamp5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.726276089167145,0.0468019333236034,SURF1
Lamp5,REACTOME_SIGNALING_BY_BMP,2.1124516408784597,0.05398826862607473,SMAD9
Lamp5,REACTOME_SIGNALING_BY_BMP,2.1124516408784597,0.05398826862607473,ACVR2A
Lamp5,REACTOME_SIGNALING_BY_BMP,2.1124516408784597,0.05398826862607473,SMAD5
Lamp5,REACTOME_SIGNALING_BY_BMP,2.1124516408784597,0.05398826862607473,UBE2D3
Lamp5,REACTOME_SIGNALING_BY_BMP,2.1124516408784597,0.05398826862607473,BMPR1A
Lamp5,REACTOME_SIGNALING_BY_BMP,2.1124516408784597,0.05398826862607473,SMAD1
Lamp5,REACTOME_SIGNALING_BY_BMP,2.1124516408784597,0.05398826862607473,UBE2D1
Lamp5,REACTOME_SIGNALING_BY_BMP,2.1124516408784597,0.05398826862607473,ACVR2B
Micro-PVM,HALLMARK_MYC_TARGETS_V1,2.4837727055612833,6.363107441490267e-7,HPRT1
Micro-PVM,HALLMARK_MYC_TARGETS_V1,2.4837727055612833,6.363107441490267e-7,PGK1
Micro-PVM,HALLMARK_MYC_TARGETS_V1,2.4837727055612833,6.363107441490267e-7,RPS2
Micro-PVM,HALLMARK_MYC_TARGETS_V1,2.4837727055612833,6.363107441490267e-7,CUL1
Micro-PVM,HALLMARK_MYC_TARGETS_V1,2.4837727055612833,6.363107441490267e-7,PSMC4
Micro-PVM,HALLMARK_MYC_TARGETS_V1,2.4837727055612833,6.363107441490267e-7,PSMD14
Micro-PVM,HALLMARK_MYC_TARGETS_V1,2.4837727055612833,6.363107441490267e-7,DDX21
Micro-PVM,HALLMARK_MYC_TARGETS_V1,2.4837727055612833,6.363107441490267e-7,HNRNPU
Micro-PVM,HALLMARK_MYC_TARGETS_V1,2.4837727055612833,6.363107441490267e-7,EIF3B
Micro-PVM,HALLMARK_MYC_TARGETS_V1,2.4837727055612833,6.363107441490267e-7,XPO1
Micro-PVM,HALLMARK_MYC_TARGETS_V1,2.4837727055612833,6.363107441490267e-7,G3BP1
Micro-PVM,HALLMARK_MYC_TARGETS_V1,2.4837727055612833,6.363107441490267e-7,SYNCRIP
Micro-PVM,HALLMARK_MYC_TARGETS_V1,2.4837727055612833,6.363107441490267e-7,SERBP1
Micro-PVM,HALLMARK_MYC_TARGETS_V1,2.4837727055612833,6.363107441490267e-7,AP3S1
Micro-PVM,HALLMARK_MYC_TARGETS_V1,2.4837727055612833,6.363107441490267e-7,PTGES3
Micro-PVM,HALLMARK_MYC_TARGETS_V1,2.4837727055612833,6.363107441490267e-7,CCT3
Micro-PVM,HALLMARK_MYC_TARGETS_V1,2.4837727055612833,6.363107441490267e-7,CNBP
Micro-PVM,HALLMARK_MYC_TARGETS_V1,2.4837727055612833,6.363107441490267e-7,DEK
Micro-PVM,HALLMARK_MYC_TARGETS_V1,2.4837727055612833,6.363107441490267e-7,KPNB1
Micro-PVM,HALLMARK_MYC_TARGETS_V1,2.4837727055612833,6.363107441490267e-7,EIF3J
Micro-PVM,HALLMARK_MYC_TARGETS_V1,2.4837727055612833,6.363107441490267e-7,GSPT1
Micro-PVM,HALLMARK_MYC_TARGETS_V1,2.4837727055612833,6.363107441490267e-7,EIF2S2
Micro-PVM,HALLMARK_MYC_TARGETS_V1,2.4837727055612833,6.363107441490267e-7,UBA2
Micro-PVM,HALLMARK_MYC_TARGETS_V1,2.4837727055612833,6.363107441490267e-7,RACK1
Micro-PVM,HALLMARK_MYC_TARGETS_V1,2.4837727055612833,6.363107441490267e-7,PSMA7
Micro-PVM,HALLMARK_MYC_TARGETS_V1,2.4837727055612833,6.363107441490267e-7,NAP1L1
Micro-PVM,HALLMARK_MYC_TARGETS_V1,2.4837727055612833,6.363107441490267e-7,RPL14
Micro-PVM,HALLMARK_MYC_TARGETS_V1,2.4837727055612833,6.363107441490267e-7,FAM120A
Micro-PVM,HALLMARK_MYC_TARGETS_V1,2.4837727055612833,6.363107441490267e-7,CCT4
Micro-PVM,HALLMARK_MYC_TARGETS_V1,2.4837727055612833,6.363107441490267e-7,SRPK1
Micro-PVM,HALLMARK_MYC_TARGETS_V1,2.4837727055612833,6.363107441490267e-7,NCBP1
Micro-PVM,HALLMARK_MYC_TARGETS_V1,2.4837727055612833,6.363107441490267e-7,SMARCC1
Micro-PVM,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,2.50742829865128,2.600292434996433e-8,RPS2
Micro-PVM,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,2.50742829865128,2.600292434996433e-8,NCK2
Micro-PVM,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,2.50742829865128,2.600292434996433e-8,PSMC4
