source,term_name,term_id,p_value,term_size,intersection_size,query_set,cell_type,dir
GO:MF,actin filament binding,GO:0051015,0.7599354117314905,151,2,Lamp5|up,Lamp5,up
GO:MF,active transmembrane transporter activity,GO:0022804,0.7624274005003703,299,4,Lamp5|up,Lamp5,up
GO:MF,chloride transmembrane transporter activity,GO:0015108,0.7704743759494895,76,1,Lamp5|up,Lamp5,up
GO:MF,electron transfer activity,GO:0009055,0.7704743759494895,76,1,Lamp5|up,Lamp5,up
GO:MF,amino acid transmembrane transporter activity,GO:0015171,0.7732132111499525,77,1,Lamp5|up,Lamp5,up
GO:MF,growth factor receptor binding,GO:0070851,0.7732132111499525,77,1,Lamp5|up,Lamp5,up
GO:MF,serine-type peptidase activity,GO:0008236,0.777098866247835,78,1,Lamp5|up,Lamp5,up
GO:MF,transmembrane transporter activity,GO:0022857,0.7773066586047812,732,10,Lamp5|up,Lamp5,up
GO:MF,macromolecular conformation isomerase activity,GO:0120543,0.7773066586047812,234,3,Lamp5|up,Lamp5,up
GO:MF,G protein-coupled receptor activity,GO:0004930,0.7857124640615376,161,2,Lamp5|up,Lamp5,up
GO:MF,serine hydrolase activity,GO:0017171,0.7869523522003528,81,1,Lamp5|up,Lamp5,up
GO:MF,tubulin binding,GO:0015631,0.787966189694827,314,4,Lamp5|up,Lamp5,up
GO:MF,transporter activity,GO:0005215,0.787966189694827,811,11,Lamp5|up,Lamp5,up
GO:MF,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds",GO:0016810,0.787966189694827,82,1,Lamp5|up,Lamp5,up
GO:MF,methyltransferase activity,GO:0008168,0.7992720232529312,167,2,Lamp5|up,Lamp5,up
GO:MF,ubiquitin-like ligase-substrate adaptor activity,GO:1990756,0.7992720232529312,85,1,Lamp5|up,Lamp5,up
GO:MF,protein dimerization activity,GO:0046983,0.7997701074098267,681,9,Lamp5|up,Lamp5,up
GO:MF,extracellular matrix structural constituent,GO:0005201,0.7999320753824565,86,1,Lamp5|up,Lamp5,up
GO:MF,enzyme inhibitor activity,GO:0004857,0.7999320753824565,246,3,Lamp5|up,Lamp5,up
GO:MF,symporter activity,GO:0015293,0.8030344599580037,87,1,Lamp5|up,Lamp5,up
GO:MF,ubiquitin binding,GO:0043130,0.8052689304912307,88,1,Lamp5|up,Lamp5,up
GO:MF,protein-containing complex binding,GO:0044877,0.8052689304912307,899,12,Lamp5|up,Lamp5,up
GO:MF,protein phosphatase regulator activity,GO:0019888,0.8068311271415712,90,1,Lamp5|up,Lamp5,up
GO:MF,calcium channel activity,GO:0005262,0.8068311271415712,90,1,Lamp5|up,Lamp5,up
GO:MF,"transferase activity, transferring one-carbon groups",GO:0016741,0.8068311271415712,174,2,Lamp5|up,Lamp5,up
GO:MF,transcription coregulator binding,GO:0001221,0.8068311271415712,90,1,Lamp5|up,Lamp5,up
GO:MF,beta-catenin binding,GO:0008013,0.8068311271415712,89,1,Lamp5|up,Lamp5,up
GO:MF,actin binding,GO:0003779,0.8075390367689559,330,4,Lamp5|up,Lamp5,up
GO:MF,cytoskeletal protein binding,GO:0008092,0.8178795489924237,773,10,Lamp5|up,Lamp5,up
GO:MF,GTP binding,GO:0005525,0.822778560845688,261,3,Lamp5|up,Lamp5,up
GO:MF,secondary active transmembrane transporter activity,GO:0015291,0.8272801801452238,183,2,Lamp5|up,Lamp5,up
GO:MF,receptor ligand activity,GO:0048018,0.8287103005493047,184,2,Lamp5|up,Lamp5,up
GO:MF,"ATP-dependent activity, acting on DNA",GO:0008094,0.8320305532975543,99,1,Lamp5|up,Lamp5,up
GO:MF,enzyme-substrate adaptor activity,GO:0140767,0.8320305532975543,99,1,Lamp5|up,Lamp5,up
GO:MF,protein homodimerization activity,GO:0042803,0.8335387566834049,498,6,Lamp5|up,Lamp5,up
GO:MF,phosphatase regulator activity,GO:0019208,0.8349315619297236,101,1,Lamp5|up,Lamp5,up
GO:MF,antiporter activity,GO:0015297,0.8349315619297236,101,1,Lamp5|up,Lamp5,up
GO:MF,oxidoreductase activity,GO:0016491,0.8349315619297236,426,5,Lamp5|up,Lamp5,up
GO:MF,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",GO:0016705,0.835338789618778,103,1,Lamp5|up,Lamp5,up
GO:MF,guanyl nucleotide binding,GO:0019001,0.835338789618778,273,3,Lamp5|up,Lamp5,up
GO:MF,guanyl ribonucleotide binding,GO:0032561,0.835338789618778,273,3,Lamp5|up,Lamp5,up
GO:MF,signaling receptor activator activity,GO:0030546,0.835338789618778,191,2,Lamp5|up,Lamp5,up
GO:MF,peptidase regulator activity,GO:0061134,0.8372924463361111,104,1,Lamp5|up,Lamp5,up
GO:MF,structural molecule activity,GO:0005198,0.8440659433733503,436,5,Lamp5|up,Lamp5,up
GO:MF,protein heterodimerization activity,GO:0046982,0.8445062820264697,197,2,Lamp5|up,Lamp5,up
GO:MF,ligase activity,GO:0016874,0.8487959865575463,109,1,Lamp5|up,Lamp5,up
GO:MF,"catalytic activity, acting on a nucleic acid",GO:0140640,0.8562502196849934,523,6,Lamp5|up,Lamp5,up
GO:MF,protein phosphatase binding,GO:0019903,0.8576056900368892,113,1,Lamp5|up,Lamp5,up
GO:MF,ATP-dependent activity,GO:0140657,0.8577166366307044,449,5,Lamp5|up,Lamp5,up
GO:MF,signaling receptor regulator activity,GO:0030545,0.8577758111135483,206,2,Lamp5|up,Lamp5,up
GO:MF,nucleotidyltransferase activity,GO:0016779,0.8582777191603862,115,1,Lamp5|up,Lamp5,up
GO:MF,protein tyrosine kinase activity,GO:0004713,0.8582777191603862,116,1,Lamp5|up,Lamp5,up
GO:MF,gated channel activity,GO:0022836,0.8582777191603862,208,2,Lamp5|up,Lamp5,up
GO:MF,identical protein binding,GO:0042802,0.8582777191603862,1474,19,Lamp5|up,Lamp5,up
GO:MF,lipid transporter activity,GO:0005319,0.8617584090595439,118,1,Lamp5|up,Lamp5,up
GO:MF,ribonucleoside triphosphate phosphatase activity,GO:0017111,0.8824608789142333,553,6,Lamp5|up,Lamp5,up
GO:MF,carboxylic acid transmembrane transporter activity,GO:0046943,0.8866488375424276,130,1,Lamp5|up,Lamp5,up
GO:MF,helicase activity,GO:0004386,0.8933773279444897,134,1,Lamp5|up,Lamp5,up
GO:MF,"catalytic activity, acting on RNA",GO:0140098,0.8943473873274664,322,3,Lamp5|up,Lamp5,up
GO:MF,ATP hydrolysis activity,GO:0016887,0.8994084657869093,327,3,Lamp5|up,Lamp5,up
GO:MF,structural constituent of ribosome,GO:0003735,0.9073625348057504,144,1,Lamp5|up,Lamp5,up
GO:MF,cell adhesion molecule binding,GO:0050839,0.9086216401485765,423,4,Lamp5|up,Lamp5,up
GO:MF,peptide binding,GO:0042277,0.9110925069853123,148,1,Lamp5|up,Lamp5,up
GO:MF,ribonucleoprotein complex binding,GO:0043021,0.9171968914863666,153,1,Lamp5|up,Lamp5,up
GO:MF,"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides",GO:0016818,0.9175763484933505,606,6,Lamp5|up,Lamp5,up
GO:MF,pyrophosphatase activity,GO:0016462,0.9175763484933505,605,6,Lamp5|up,Lamp5,up
GO:MF,"hydrolase activity, acting on acid anhydrides",GO:0016817,0.9175763484933505,606,6,Lamp5|up,Lamp5,up
GO:MF,nuclease activity,GO:0004518,0.9273827035809709,165,1,Lamp5|up,Lamp5,up
GO:MF,RNA binding,GO:0003723,0.9289376225329518,1398,16,Lamp5|up,Lamp5,up
KEGG,Chagas disease,KEGG:05142,0.09306246901824146,64,6,Lamp5|up,Lamp5,up
KEGG,Osteoclast differentiation,KEGG:04380,0.09306246901824146,77,6,Lamp5|up,Lamp5,up
KEGG,Yersinia infection,KEGG:05135,0.09306246901824146,104,7,Lamp5|up,Lamp5,up
KEGG,Toll-like receptor signaling pathway,KEGG:04620,0.23405779245219213,58,4,Lamp5|up,Lamp5,up
KEGG,Platelet activation,KEGG:04611,0.23405779245219213,87,5,Lamp5|up,Lamp5,up
KEGG,Signaling pathways regulating pluripotency of stem cells,KEGG:04550,0.23405779245219213,88,5,Lamp5|up,Lamp5,up
KEGG,TGF-beta signaling pathway,KEGG:04350,0.23405779245219213,71,5,Lamp5|up,Lamp5,up
KEGG,TNF signaling pathway,KEGG:04668,0.23405779245219213,77,5,Lamp5|up,Lamp5,up
KEGG,Hormone signaling,KEGG:04081,0.23405779245219213,117,6,Lamp5|up,Lamp5,up
KEGG,NF-kappa B signaling pathway,KEGG:04064,0.23405779245219213,56,4,Lamp5|up,Lamp5,up
KEGG,Autophagy - animal,KEGG:04140,0.23405779245219213,151,7,Lamp5|up,Lamp5,up
KEGG,Hepatitis B,KEGG:05161,0.23405779245219213,117,6,Lamp5|up,Lamp5,up
KEGG,Relaxin signaling pathway,KEGG:04926,0.2575684694230255,93,5,Lamp5|up,Lamp5,up
KEGG,"Growth hormone synthesis, secretion and action",KEGG:04935,0.2601461190849392,95,5,Lamp5|up,Lamp5,up
KEGG,Cytokine-cytokine receptor interaction,KEGG:04060,0.3190392298556494,68,4,Lamp5|up,Lamp5,up
KEGG,Polycomb repressive complex,KEGG:03083,0.37227453008351735,75,4,Lamp5|up,Lamp5,up
KEGG,Fc epsilon RI signaling pathway,KEGG:04664,0.37227453008351735,45,3,Lamp5|up,Lamp5,up
KEGG,Circadian entrainment,KEGG:04713,0.37227453008351735,78,4,Lamp5|up,Lamp5,up
KEGG,Longevity regulating pathway,KEGG:04211,0.37227453008351735,76,4,Lamp5|up,Lamp5,up
KEGG,IgSF CAM signaling,KEGG:04517,0.37227453008351735,234,8,Lamp5|up,Lamp5,up
KEGG,Ubiquitin mediated proteolysis,KEGG:04120,0.48619147259856,125,5,Lamp5|up,Lamp5,up
KEGG,Estrogen signaling pathway,KEGG:04915,0.4917821866649916,88,4,Lamp5|up,Lamp5,up
KEGG,Lipid and atherosclerosis,KEGG:05417,0.4958774246817725,130,5,Lamp5|up,Lamp5,up
KEGG,Aldosterone-regulated sodium reabsorption,KEGG:04960,0.4958774246817725,24,2,Lamp5|up,Lamp5,up
KEGG,Epstein-Barr virus infection,KEGG:05169,0.5078746386910469,133,5,Lamp5|up,Lamp5,up
KEGG,Type II diabetes mellitus,KEGG:04930,0.5660321657068439,30,2,Lamp5|up,Lamp5,up
KEGG,Coronavirus disease - COVID-19,KEGG:05171,0.5660321657068439,147,5,Lamp5|up,Lamp5,up
KEGG,Human T-cell leukemia virus 1 infection,KEGG:05166,0.5660321657068439,148,5,Lamp5|up,Lamp5,up
KEGG,Neurotrophin signaling pathway,KEGG:04722,0.5660321657068439,105,4,Lamp5|up,Lamp5,up
KEGG,NOD-like receptor signaling pathway,KEGG:04621,0.5660321657068439,106,4,Lamp5|up,Lamp5,up
KEGG,Apelin signaling pathway,KEGG:04371,0.5660321657068439,98,4,Lamp5|up,Lamp5,up
KEGG,Dopaminergic synapse,KEGG:04728,0.5660321657068439,105,4,Lamp5|up,Lamp5,up
KEGG,cAMP signaling pathway,KEGG:04024,0.5660321657068439,143,5,Lamp5|up,Lamp5,up
KEGG,Phosphonate and phosphinate metabolism,KEGG:00440,0.575666279978808,6,1,Lamp5|up,Lamp5,up
KEGG,cGMP-PKG signaling pathway,KEGG:04022,0.575666279978808,110,4,Lamp5|up,Lamp5,up
KEGG,Human cytomegalovirus infection,KEGG:05163,0.575666279978808,153,5,Lamp5|up,Lamp5,up
KEGG,Leishmaniasis,KEGG:05140,0.591741732774476,34,2,Lamp5|up,Lamp5,up
KEGG,Cholinergic synapse,KEGG:04725,0.6220145897176822,86,3,Lamp5|up,Lamp5,up
KEGG,Alcoholism,KEGG:05034,0.6220145897176822,80,3,Lamp5|up,Lamp5,up
KEGG,Diabetic cardiomyopathy,KEGG:05415,0.6220145897176822,128,4,Lamp5|up,Lamp5,up
KEGG,Drug metabolism - other enzymes,KEGG:00983,0.6220145897176822,39,2,Lamp5|up,Lamp5,up
KEGG,Kaposi sarcoma-associated herpesvirus infection,KEGG:05167,0.6220145897176822,121,4,Lamp5|up,Lamp5,up
KEGG,Intestinal immune network for IgA production,KEGG:04672,0.6220145897176822,8,1,Lamp5|up,Lamp5,up
KEGG,Regulation of lipolysis in adipocytes,KEGG:04923,0.6220145897176822,38,2,Lamp5|up,Lamp5,up
KEGG,Shigellosis,KEGG:05131,0.6220145897176822,176,5,Lamp5|up,Lamp5,up
KEGG,MAPK signaling pathway,KEGG:04010,0.6220145897176822,229,6,Lamp5|up,Lamp5,up
KEGG,MicroRNAs in cancer,KEGG:05206,0.6220145897176822,123,4,Lamp5|up,Lamp5,up
KEGG,Choline metabolism in cancer,KEGG:05231,0.6220145897176822,83,3,Lamp5|up,Lamp5,up
KEGG,Hedgehog signaling pathway,KEGG:04340,0.6220145897176822,44,2,Lamp5|up,Lamp5,up
KEGG,KEGG root term,KEGG:00000,0.6220145897176822,5253,90,Lamp5|up,Lamp5,up
KEGG,Viral carcinogenesis,KEGG:05203,0.6220145897176822,129,4,Lamp5|up,Lamp5,up
KEGG,Measles,KEGG:05162,0.6220145897176822,79,3,Lamp5|up,Lamp5,up
KEGG,Spinocerebellar ataxia,KEGG:05017,0.6220145897176822,125,4,Lamp5|up,Lamp5,up
KEGG,"Valine, leucine and isoleucine degradation",KEGG:00280,0.6220145897176822,39,2,Lamp5|up,Lamp5,up
KEGG,Alcoholic liver disease,KEGG:04936,0.6261041263211017,89,3,Lamp5|up,Lamp5,up
KEGG,RIG-I-like receptor signaling pathway,KEGG:04622,0.6261041263211017,46,2,Lamp5|up,Lamp5,up
KEGG,Pathogenic Escherichia coli infection,KEGG:05130,0.6261041263211017,136,4,Lamp5|up,Lamp5,up
KEGG,IL-17 signaling pathway,KEGG:04657,0.6261041263211017,46,2,Lamp5|up,Lamp5,up
KEGG,Hepatitis C,KEGG:05160,0.6307179736909084,99,3,Lamp5|up,Lamp5,up
KEGG,Viral protein interaction with cytokine and cytokine receptor,KEGG:04061,0.6307179736909084,13,1,Lamp5|up,Lamp5,up
KEGG,FoxO signaling pathway,KEGG:04068,0.6307179736909084,99,3,Lamp5|up,Lamp5,up
KEGG,Salmonella infection,KEGG:05132,0.6307179736909084,190,5,Lamp5|up,Lamp5,up
KEGG,Viral life cycle - HIV-1,KEGG:03250,0.6307179736909084,48,2,Lamp5|up,Lamp5,up
KEGG,Glutamatergic synapse,KEGG:04724,0.6307179736909084,91,3,Lamp5|up,Lamp5,up
KEGG,Thyroid hormone signaling pathway,KEGG:04919,0.6307179736909084,98,3,Lamp5|up,Lamp5,up
KEGG,Fluid shear stress and atherosclerosis,KEGG:05418,0.6307179736909084,95,3,Lamp5|up,Lamp5,up
KEGG,Human immunodeficiency virus 1 infection,KEGG:05170,0.6307179736909084,144,4,Lamp5|up,Lamp5,up
KEGG,Influenza A,KEGG:05164,0.6307179736909084,92,3,Lamp5|up,Lamp5,up
KEGG,GnRH secretion,KEGG:04929,0.6307179736909084,52,2,Lamp5|up,Lamp5,up
KEGG,Natural killer cell mediated cytotoxicity,KEGG:04650,0.6307179736909084,52,2,Lamp5|up,Lamp5,up
KEGG,Longevity regulating pathway - multiple species,KEGG:04213,0.6307179736909084,50,2,Lamp5|up,Lamp5,up
KEGG,Sphingolipid signaling pathway,KEGG:04071,0.634402527173091,100,3,Lamp5|up,Lamp5,up
KEGG,Amoebiasis,KEGG:05146,0.6468327598428468,55,2,Lamp5|up,Lamp5,up
KEGG,Axon guidance,KEGG:04360,0.6518889670287922,153,4,Lamp5|up,Lamp5,up
KEGG,Insulin signaling pathway,KEGG:04910,0.6817970934626916,106,3,Lamp5|up,Lamp5,up
KEGG,Chemokine signaling pathway,KEGG:04062,0.682392724553646,109,3,Lamp5|up,Lamp5,up
KEGG,Thermogenesis,KEGG:04714,0.682392724553646,158,4,Lamp5|up,Lamp5,up
KEGG,Herpes simplex virus 1 infection,KEGG:05168,0.682392724553646,109,3,Lamp5|up,Lamp5,up
KEGG,Th17 cell differentiation,KEGG:04659,0.682392724553646,60,2,Lamp5|up,Lamp5,up
KEGG,PD-L1 expression and PD-1 checkpoint pathway in cancer,KEGG:05235,0.6858177686998889,62,2,Lamp5|up,Lamp5,up
KEGG,Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate,KEGG:00532,0.6858177686998889,18,1,Lamp5|up,Lamp5,up
KEGG,Neutrophil extracellular trap formation,KEGG:04613,0.6858177686998889,62,2,Lamp5|up,Lamp5,up
KEGG,Mucin type O-glycan biosynthesis,KEGG:00512,0.6867692768390604,25,1,Lamp5|up,Lamp5,up
KEGG,Nucleotide metabolism,KEGG:01232,0.6867692768390604,65,2,Lamp5|up,Lamp5,up
KEGG,Butanoate metabolism,KEGG:00650,0.6867692768390604,20,1,Lamp5|up,Lamp5,up
KEGG,Ether lipid metabolism,KEGG:00565,0.6867692768390604,28,1,Lamp5|up,Lamp5,up
KEGG,Pathways in cancer,KEGG:05200,0.6867692768390604,365,7,Lamp5|up,Lamp5,up
KEGG,Propanoate metabolism,KEGG:00640,0.6867692768390604,27,1,Lamp5|up,Lamp5,up
KEGG,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,KEGG:00563,0.6867692768390604,26,1,Lamp5|up,Lamp5,up
KEGG,beta-Alanine metabolism,KEGG:00410,0.6867692768390604,24,1,Lamp5|up,Lamp5,up
KEGG,ErbB signaling pathway,KEGG:04012,0.6867692768390604,79,2,Lamp5|up,Lamp5,up
KEGG,DNA replication,KEGG:03030,0.6867692768390604,28,1,Lamp5|up,Lamp5,up
KEGG,Hepatocellular carcinoma,KEGG:05225,0.6867692768390604,124,3,Lamp5|up,Lamp5,up
KEGG,SNARE interactions in vesicular transport,KEGG:04130,0.6867692768390604,27,1,Lamp5|up,Lamp5,up
KEGG,AGE-RAGE signaling pathway in diabetic complications,KEGG:04933,0.6867692768390604,70,2,Lamp5|up,Lamp5,up
KEGG,One carbon pool by folate,KEGG:00670,0.6867692768390604,28,1,Lamp5|up,Lamp5,up
KEGG,Oxytocin signaling pathway,KEGG:04921,0.6867692768390604,115,3,Lamp5|up,Lamp5,up
KEGG,JAK-STAT signaling pathway,KEGG:04630,0.6867692768390604,74,2,Lamp5|up,Lamp5,up
KEGG,Adherens junction,KEGG:04520,0.6867692768390604,76,2,Lamp5|up,Lamp5,up
KEGG,Serotonergic synapse,KEGG:04726,0.6867692768390604,69,2,Lamp5|up,Lamp5,up
KEGG,Leukocyte transendothelial migration,KEGG:04670,0.6867692768390604,65,2,Lamp5|up,Lamp5,up
KEGG,Carbohydrate digestion and absorption,KEGG:04973,0.6867692768390604,24,1,Lamp5|up,Lamp5,up
KEGG,Necroptosis,KEGG:04217,0.6867692768390604,79,2,Lamp5|up,Lamp5,up
KEGG,PI3K-Akt signaling pathway,KEGG:04151,0.6867692768390604,232,5,Lamp5|up,Lamp5,up
KEGG,GABAergic synapse,KEGG:04727,0.6867692768390604,68,2,Lamp5|up,Lamp5,up
KEGG,"Glycine, serine and threonine metabolism",KEGG:00260,0.6867692768390604,26,1,Lamp5|up,Lamp5,up
KEGG,C-type lectin receptor signaling pathway,KEGG:04625,0.6867692768390604,65,2,Lamp5|up,Lamp5,up
KEGG,Chronic myeloid leukemia,KEGG:05220,0.6867692768390604,68,2,Lamp5|up,Lamp5,up
KEGG,mRNA surveillance pathway,KEGG:03015,0.6867692768390604,80,2,Lamp5|up,Lamp5,up
KEGG,Small cell lung cancer,KEGG:05222,0.6867692768390604,75,2,Lamp5|up,Lamp5,up
KEGG,"Parathyroid hormone synthesis, secretion and action",KEGG:04928,0.6867692768390604,80,2,Lamp5|up,Lamp5,up
KEGG,Morphine addiction,KEGG:05032,0.6867692768390604,73,2,Lamp5|up,Lamp5,up
KEGG,Pancreatic cancer,KEGG:05212,0.6867692768390604,66,2,Lamp5|up,Lamp5,up
KEGG,Chemical carcinogenesis - receptor activation,KEGG:05207,0.6867692768390604,130,3,Lamp5|up,Lamp5,up
KEGG,Colorectal cancer,KEGG:05210,0.6867692768390604,72,2,Lamp5|up,Lamp5,up
KEGG,Toxoplasmosis,KEGG:05145,0.6867692768390604,74,2,Lamp5|up,Lamp5,up
KEGG,Cell adhesion molecule (CAM) interaction,KEGG:04514,0.6892550647404957,81,2,Lamp5|up,Lamp5,up
KEGG,Mineral absorption,KEGG:04978,0.6908246227243305,30,1,Lamp5|up,Lamp5,up
KEGG,Proteoglycans in cancer,KEGG:05205,0.6908246227243305,141,3,Lamp5|up,Lamp5,up
KEGG,ATP-dependent chromatin remodeling,KEGG:03082,0.6908246227243305,82,2,Lamp5|up,Lamp5,up
KEGG,Vascular smooth muscle contraction,KEGG:04270,0.6908246227243305,83,2,Lamp5|up,Lamp5,up
KEGG,Amino sugar and nucleotide sugar metabolism,KEGG:00520,0.6908246227243305,30,1,Lamp5|up,Lamp5,up
KEGG,Insulin resistance,KEGG:04931,0.6963100004812091,85,2,Lamp5|up,Lamp5,up
KEGG,T cell receptor signaling pathway,KEGG:04660,0.7205626947828773,88,2,Lamp5|up,Lamp5,up
KEGG,Rheumatoid arthritis,KEGG:05323,0.7245898340964596,33,1,Lamp5|up,Lamp5,up
KEGG,Olfactory transduction,KEGG:04740,0.743177904034062,39,1,Lamp5|up,Lamp5,up
KEGG,Base excision repair,KEGG:03410,0.743177904034062,38,1,Lamp5|up,Lamp5,up
KEGG,Cortisol synthesis and secretion,KEGG:04927,0.743177904034062,42,1,Lamp5|up,Lamp5,up
KEGG,Ras signaling pathway,KEGG:04014,0.743177904034062,167,3,Lamp5|up,Lamp5,up
KEGG,VEGF signaling pathway,KEGG:04370,0.743177904034062,43,1,Lamp5|up,Lamp5,up
KEGG,AMPK signaling pathway,KEGG:04152,0.743177904034062,97,2,Lamp5|up,Lamp5,up
KEGG,Apoptosis,KEGG:04210,0.743177904034062,105,2,Lamp5|up,Lamp5,up
KEGG,Other types of O-glycan biosynthesis,KEGG:00514,0.743177904034062,40,1,Lamp5|up,Lamp5,up
KEGG,Purine metabolism,KEGG:00230,0.743177904034062,99,2,Lamp5|up,Lamp5,up
KEGG,Rap1 signaling pathway,KEGG:04015,0.743177904034062,161,3,Lamp5|up,Lamp5,up
KEGG,Nucleocytoplasmic transport,KEGG:03013,0.743177904034062,93,2,Lamp5|up,Lamp5,up
KEGG,Cocaine addiction,KEGG:05030,0.743177904034062,36,1,Lamp5|up,Lamp5,up
KEGG,Tuberculosis,KEGG:05152,0.743177904034062,94,2,Lamp5|up,Lamp5,up
KEGG,Pertussis,KEGG:05133,0.743177904034062,39,1,Lamp5|up,Lamp5,up
KEGG,Endocytosis,KEGG:04144,0.743177904034062,213,4,Lamp5|up,Lamp5,up
KEGG,Notch signaling pathway,KEGG:04330,0.743177904034062,41,1,Lamp5|up,Lamp5,up
KEGG,Fanconi anemia pathway,KEGG:03460,0.743177904034062,42,1,Lamp5|up,Lamp5,up
KEGG,Cushing syndrome,KEGG:04934,0.743177904034062,104,2,Lamp5|up,Lamp5,up
KEGG,Regulation of actin cytoskeleton,KEGG:04810,0.743177904034062,168,3,Lamp5|up,Lamp5,up
KEGG,Gastric cancer,KEGG:05226,0.743177904034062,99,2,Lamp5|up,Lamp5,up
KEGG,Glycerolipid metabolism,KEGG:00561,0.743177904034062,42,1,Lamp5|up,Lamp5,up
KEGG,Various types of N-glycan biosynthesis,KEGG:00513,0.743177904034062,38,1,Lamp5|up,Lamp5,up
KEGG,Sphingolipid metabolism,KEGG:00600,0.743177904034062,43,1,Lamp5|up,Lamp5,up
KEGG,Non-alcoholic fatty liver disease,KEGG:04932,0.7487887327950511,115,2,Lamp5|up,Lamp5,up
KEGG,Prion disease,KEGG:05020,0.7487887327950511,178,3,Lamp5|up,Lamp5,up
KEGG,Central carbon metabolism in cancer,KEGG:05230,0.7487887327950511,52,1,Lamp5|up,Lamp5,up
KEGG,Endometrial cancer,KEGG:05213,0.7487887327950511,51,1,Lamp5|up,Lamp5,up
KEGG,N-Glycan biosynthesis,KEGG:00510,0.7487887327950511,52,1,Lamp5|up,Lamp5,up
KEGG,Calcium signaling pathway,KEGG:04020,0.7487887327950511,171,3,Lamp5|up,Lamp5,up
KEGG,Long-term depression,KEGG:04730,0.7487887327950511,51,1,Lamp5|up,Lamp5,up
KEGG,Integrin signaling,KEGG:04518,0.7487887327950511,108,2,Lamp5|up,Lamp5,up
KEGG,Prolactin signaling pathway,KEGG:04917,0.7487887327950511,49,1,Lamp5|up,Lamp5,up
KEGG,Amphetamine addiction,KEGG:05031,0.7487887327950511,51,1,Lamp5|up,Lamp5,up
KEGG,PPAR signaling pathway,KEGG:03320,0.7487887327950511,49,1,Lamp5|up,Lamp5,up
KEGG,B cell receptor signaling pathway,KEGG:04662,0.7487887327950511,47,1,Lamp5|up,Lamp5,up
KEGG,Retrograde endocannabinoid signaling,KEGG:04723,0.7487887327950511,114,2,Lamp5|up,Lamp5,up
KEGG,Cardiac muscle contraction,KEGG:04260,0.7487887327950511,52,1,Lamp5|up,Lamp5,up
KEGG,Thyroid hormone synthesis,KEGG:04918,0.7487887327950511,47,1,Lamp5|up,Lamp5,up
KEGG,Th1 and Th2 cell differentiation,KEGG:04658,0.7487887327950511,51,1,Lamp5|up,Lamp5,up
KEGG,Pyrimidine metabolism,KEGG:00240,0.7487887327950511,45,1,Lamp5|up,Lamp5,up
KEGG,Adrenergic signaling in cardiomyocytes,KEGG:04261,0.7487887327950511,112,2,Lamp5|up,Lamp5,up
KEGG,Cellular senescence,KEGG:04218,0.7487887327950511,116,2,Lamp5|up,Lamp5,up
KEGG,Acute myeloid leukemia,KEGG:05221,0.7510736765469782,54,1,Lamp5|up,Lamp5,up
KEGG,p53 signaling pathway,KEGG:04115,0.7510736765469782,54,1,Lamp5|up,Lamp5,up
KEGG,Adipocytokine signaling pathway,KEGG:04920,0.7510736765469782,54,1,Lamp5|up,Lamp5,up
KEGG,mTOR signaling pathway,KEGG:04150,0.7510736765469782,123,2,Lamp5|up,Lamp5,up
KEGG,Lysine degradation,KEGG:00310,0.7573711896609325,57,1,Lamp5|up,Lamp5,up
KEGG,Epithelial cell signaling in Helicobacter pylori infection,KEGG:05120,0.7573711896609325,56,1,Lamp5|up,Lamp5,up
KEGG,Melanoma,KEGG:05218,0.7573711896609325,56,1,Lamp5|up,Lamp5,up
KEGG,Platinum drug resistance,KEGG:01524,0.7573711896609325,57,1,Lamp5|up,Lamp5,up
KEGG,Pancreatic secretion,KEGG:04972,0.7611888965475224,58,1,Lamp5|up,Lamp5,up
KEGG,Neuroactive ligand signaling,KEGG:04082,0.7638611554841679,130,2,Lamp5|up,Lamp5,up
KEGG,Metabolic pathways,KEGG:01100,0.7638856543105391,1072,16,Lamp5|up,Lamp5,up
KEGG,Insulin secretion,KEGG:04911,0.7640306592146525,60,1,Lamp5|up,Lamp5,up
KEGG,Bacterial invasion of epithelial cells,KEGG:05100,0.7673618060939469,61,1,Lamp5|up,Lamp5,up
KEGG,Ribosome biogenesis in eukaryotes,KEGG:03008,0.7846223357309631,66,1,Lamp5|up,Lamp5,up
KEGG,Hypertrophic cardiomyopathy,KEGG:05410,0.7846223357309631,70,1,Lamp5|up,Lamp5,up
KEGG,Inositol phosphate metabolism,KEGG:00562,0.7846223357309631,71,1,Lamp5|up,Lamp5,up
KEGG,Non-small cell lung cancer,KEGG:05223,0.7846223357309631,66,1,Lamp5|up,Lamp5,up
KEGG,Arrhythmogenic right ventricular cardiomyopathy,KEGG:05412,0.7846223357309631,67,1,Lamp5|up,Lamp5,up
KEGG,GnRH signaling pathway,KEGG:04912,0.7846223357309631,70,1,Lamp5|up,Lamp5,up
KEGG,Fc gamma R-mediated phagocytosis,KEGG:04666,0.7846223357309631,71,1,Lamp5|up,Lamp5,up
