"","CellType","estimate","padj","neglogP","sig_label","Cohort","pval","se","n"
"328","L2/3 IT_10",-0.289930717826961,0.262399484549226,0.581037022412409,".","Fröhlich",0.0176889048581496,0.118850591879394,61
"329","Sst_25",-0.409605604143692,0.262399484549226,0.581037022412409,".","Fröhlich",0.0192586777650808,0.170282415393609,61
"330","Pvalb_6",-0.191104617937115,0.528536893788176,0.276924691971721,".","Fröhlich",0.0485339329323127,0.0948991445122949,61
"331","Pvalb_14",0.256337816096585,0.528536893788176,0.276924691971721,".","Fröhlich",0.0486813044342132,0.127378904074294,61
"332","L5 IT_6",0.22659717899494,0.528536893788176,0.276924691971721,"","Fröhlich",0.0533385856116508,0.114959562687499,61
"333","Lamp5_3",0.223460303654005,0.603164880154812,0.219563953608778,"","Fröhlich",0.0703150427045618,0.12126377167145,61
"334","Sst_12",-0.279297482442629,0.603164880154812,0.219563953608778,"","Fröhlich",0.0719370957982804,0.15246131713592,61
"335","Sncg_4",0.226133864884569,0.607654791782316,0.216343073032,"","Fröhlich",0.0780474044491048,0.126130863512407,61
"336","Chandelier_2",0.221642019207338,0.71347565765511,0.146620839544994,"","Fröhlich",0.103503170070402,0.134060301879821,61
"337","L6 IT Car3_1",-0.276743791697663,0.71347565765511,0.146620839544994,"","Fröhlich",0.104730371765888,0.167996418826995,61
"338","Sncg_8",0.183855962489781,0.716065502212335,0.145047248714181,"","Fröhlich",0.114581114141276,0.11481929274986,61
"339","Sst Chodl_1",-0.228078750702972,0.716065502212335,0.145047248714181,"","Fröhlich",0.118249348989193,0.143904634573578,61
"340","Vip_14",-0.209943538244413,0.825054034074006,0.0835176078964709,"","Fröhlich",0.144515226504711,0.141997772697172,61
"341","Vip_2",-0.154186600698566,0.825054034074006,0.0835176078964709,"","Fröhlich",0.152700094538248,0.106447497858399,61
"342","L4 IT_3",-0.188644846698619,0.825054034074006,0.0835176078964709,"","Fröhlich",0.158955364362882,0.132255537511663,61
"343","L6 CT_1",0.352009363123418,0.84024575880248,0.0755936709838383,"","Fröhlich",0.177703624237674,0.258090212318062,61
"344","Chandelier_1",-0.100011342760509,0.84024575880248,0.0755936709838383,"","Fröhlich",0.19390629692021,0.0761205773559317,61
"345","Lamp5_2",0.0852054077710736,0.84024575880248,0.0755936709838383,"","Fröhlich",0.203464666220545,0.0662667519019717,61
"346","Pvalb_13",0.161158355941648,0.84024575880248,0.0755936709838383,"","Fröhlich",0.215596486541786,0.128765802438755,61
"347","L5/6 NP_4",0.193395332049707,0.84024575880248,0.0755936709838383,"","Fröhlich",0.222826636106559,0.156998006249006,61
"348","Vip_11",0.120982845932842,0.84024575880248,0.0755936709838383,"","Fröhlich",0.225824585991902,0.0988591204537591,61
"349","Sst_1",-0.160681530034633,0.84024575880248,0.0755936709838383,"","Fröhlich",0.232210847552478,0.13313411361748,61
"350","L6 CT_3",0.180026501464716,0.84024575880248,0.0755936709838383,"","Fröhlich",0.250351051431234,0.155095360947013,61
"351","Vip_12",-0.211850919795441,0.84024575880248,0.0755936709838383,"","Fröhlich",0.253436551473854,0.183717203982894,61
"352","Vip_5",-0.146577245048723,0.84024575880248,0.0755936709838383,"","Fröhlich",0.254006297763864,0.127266156661815,61
"353","L2/3 IT_8",0.208774928728264,0.84024575880248,0.0755936709838383,"","Fröhlich",0.254163772976335,0.181330272886044,61
"354","L6 IT Car3_3",0.127088240532259,0.84024575880248,0.0755936709838383,"","Fröhlich",0.254490260702133,0.110458502071267,61
"355","Pvalb_8",-0.195131709846955,0.84024575880248,0.0755936709838383,"","Fröhlich",0.26519881362981,0.173494744297819,61
"356","L5 IT_5",-0.106674063624654,0.84024575880248,0.0755936709838383,"","Fröhlich",0.275002187085571,0.0968271387611868,61
"357","L4 IT_1",0.106587413804017,0.84024575880248,0.0755936709838383,"","Fröhlich",0.277512360705406,0.0972605833334949,61
"358","Sncg_1",0.131762700538627,0.840938098394335,0.075235971520979,"","Fröhlich",0.285456051748536,0.122254228273995,61
"359","Lamp5_Lhx6_1",-0.0732098850825804,0.90678347199548,0.0424964043886791,"","Fröhlich",0.316126348035122,0.0724197274403054,61
"360","Vip_6",0.127953849659268,0.917080862308148,0.0375923693398646,"","Fröhlich",0.33390592539276,0.131350649237116,61
"361","L6b_5",-0.108850878422833,0.917080862308148,0.0375923693398646,"","Fröhlich",0.344194401160122,0.114165143990698,61
"362","Pvalb_5",-0.113465013177362,0.917080862308148,0.0375923693398646,"","Fröhlich",0.350879741260157,0.120678663543584,61
"363","Pvalb_3",-0.0969564734956815,0.917080862308148,0.0375923693398646,"","Fröhlich",0.367023397876387,0.106669365227572,61
"364","Vip_16",-0.11216244723662,0.917080862308148,0.0375923693398646,"","Fröhlich",0.374553587640035,0.125369557828609,61
"365","Pvalb_10",-0.156186716639344,0.917080862308148,0.0375923693398646,"","Fröhlich",0.383437668117738,0.177883493010283,61
"366","L5 IT_7",-0.0971159685137378,0.917080862308148,0.0375923693398646,"","Fröhlich",0.383906394752733,0.110716655035275,61
"367","Pvalb_1",-0.117374507308865,0.917080862308148,0.0375923693398646,"","Fröhlich",0.389637186687963,0.135447419135455,61
"368","Vip_1",-0.0688033278990558,0.917080862308148,0.0375923693398646,"","Fröhlich",0.395438536958559,0.0803826059878333,61
"369","Sncg_2",0.129784308135566,0.950353629872079,0.0221147621587274,"","Fröhlich",0.423202870245104,0.160942735294139,61
"370","L6b_6",0.128331864450668,0.950353629872079,0.0221147621587274,"","Fröhlich",0.438096051785175,0.164395608054879,61
"371","Sst_19",-0.0706152810919172,0.950353629872079,0.0221147621587274,"","Fröhlich",0.446205963724685,0.0920894567559707,61
"372","L5/6 NP_6",0.0776913615283415,0.950353629872079,0.0221147621587274,"","Fröhlich",0.46306309664235,0.105193986667138,61
"373","Lamp5_5",0.0709239201390878,0.950353629872079,0.0221147621587274,"","Fröhlich",0.482799105993827,0.100429622716303,61
"374","L2/3 IT_7",0.143735162478337,0.950353629872079,0.0221147621587274,"","Fröhlich",0.483218216618539,0.203727553178585,61
"375","Pax6_3",-0.0934327663251712,0.950353629872079,0.0221147621587274,"","Fröhlich",0.48415967061513,0.132716477679434,61
"376","L4 IT_2",-0.0509787160261218,0.950353629872079,0.0221147621587274,"","Fröhlich",0.526634531594579,0.0800452962076407,61
"377","Sst_4",0.086042682916696,0.950353629872079,0.0221147621587274,"","Fröhlich",0.534274003207156,0.137644166705179,61
"378","Vip_21",0.071816759157571,0.950353629872079,0.0221147621587274,"","Fröhlich",0.541545145584858,0.116966637065863,61
"379","Pvalb_15",-0.0453160605056995,0.950353629872079,0.0221147621587274,"","Fröhlich",0.543450147413387,0.0741556442326528,61
"380","Sst Chodl_2",0.105084573719007,0.950353629872079,0.0221147621587274,"","Fröhlich",0.562750186316841,0.180557127084011,61
"381","Sst_9",-0.0591610365475327,0.950353629872079,0.0221147621587274,"","Fröhlich",0.563750164108073,0.101912495571387,61
"382","Sst_7",0.0866217581175421,0.950353629872079,0.0221147621587274,"","Fröhlich",0.57046509659728,0.151831634626141,61
"383","L5 IT_1",-0.0523395465830263,0.950353629872079,0.0221147621587274,"","Fröhlich",0.574667724562863,0.0927537591068102,61
"384","Vip_13",-0.0568501329378824,0.950353629872079,0.0221147621587274,"","Fröhlich",0.579252784770675,0.101970335878011,61
"385","Pvalb_9",-0.0603232506799362,0.950353629872079,0.0221147621587274,"","Fröhlich",0.592043435108475,0.111964935799129,61
"386","L6 IT_2",0.0780592239648702,0.950353629872079,0.0221147621587274,"","Fröhlich",0.597583886448869,0.147085081407419,61
"387","Vip_23",-0.0370111728469644,0.950353629872079,0.0221147621587274,"","Fröhlich",0.599661469307816,0.0701375456132025,61
"388","Sncg_6",0.0594733930242244,0.950353629872079,0.0221147621587274,"","Fröhlich",0.613839344722765,0.117245699280691,61
"389","Pvalb_2",-0.0476342605880717,0.950353629872079,0.0221147621587274,"","Fröhlich",0.622350210408273,0.0962138547266152,61
"390","L5 IT_3",-0.0507274949074163,0.950353629872079,0.0221147621587274,"","Fröhlich",0.625630607975583,0.103437355494591,61
"391","Sncg_3",0.0722050153699363,0.950353629872079,0.0221147621587274,"","Fröhlich",0.651749011630128,0.15917856356022,61
"392","L5 IT_2",-0.0375947567639001,0.950353629872079,0.0221147621587274,"","Fröhlich",0.654301410735835,0.083535147283083,61
"393","L2/3 IT_2",0.080262960433049,0.950353629872079,0.0221147621587274,"","Fröhlich",0.658164621210079,0.18050195260577,61
"394","L5 ET_1",0.103657372880445,0.950353629872079,0.0221147621587274,"","Fröhlich",0.663972812960874,0.237420431098714,61
"395","L4 IT_4",-0.0414278854693823,0.950353629872079,0.0221147621587274,"","Fröhlich",0.690809020423677,0.103650794234938,61
"396","Vip_19",-0.0344210829806008,0.950353629872079,0.0221147621587274,"","Fröhlich",0.698597393204819,0.0884679850943535,61
"397","L2/3 IT_1",-0.0427434753892662,0.950353629872079,0.0221147621587274,"","Fröhlich",0.698806499602763,0.109938234481101,61
"398","Sst_23",-0.0463864573341467,0.950353629872079,0.0221147621587274,"","Fröhlich",0.718613039350035,0.128133058041496,61
"399","Pvalb_12",0.0529874424259533,0.950353629872079,0.0221147621587274,"","Fröhlich",0.7214885955459,0.147946587257692,61
"400","L5/6 NP_3",-0.0345488906965396,0.950353629872079,0.0221147621587274,"","Fröhlich",0.72950027982015,0.0994466024639381,61
"401","Pvalb_7",0.0529744539426292,0.950353629872079,0.0221147621587274,"","Fröhlich",0.741588566168115,0.159907801341828,61
"402","L2/3 IT_3",-0.0407310078933032,0.950353629872079,0.0221147621587274,"","Fröhlich",0.754363400727544,0.129580673371638,61
"403","L2/3 IT_13",-0.0365005672658327,0.950353629872079,0.0221147621587274,"","Fröhlich",0.75806252569844,0.117957618450833,61
"404","Vip_18",-0.0361658631437198,0.950353629872079,0.0221147621587274,"","Fröhlich",0.768049154780747,0.12207073993125,61
"405","L2/3 IT_6",0.0367587830463301,0.950353629872079,0.0221147621587274,"","Fröhlich",0.768504255527962,0.124323311732752,61
"406","Sst_13",-0.0284658880515862,0.950353629872079,0.0221147621587274,"","Fröhlich",0.773628375281956,0.098519767380153,61
"407","Sst_10",0.0325124551079294,0.950353629872079,0.0221147621587274,"","Fröhlich",0.774370075185746,0.112905354445494,61
"408","L6b_1",0.0551369671939416,0.950353629872079,0.0221147621587274,"","Fröhlich",0.78627335198902,0.202432967924968,61
"409","L6 CT_4",-0.0403395981277023,0.950353629872079,0.0221147621587274,"","Fröhlich",0.789316883512391,0.150298762412034,61
"410","Pax6_2",0.0350499586197232,0.950353629872079,0.0221147621587274,"","Fröhlich",0.790469360885523,0.131326443394494,61
"411","L5 ET_2",-0.045632873346542,0.950353629872079,0.0221147621587274,"","Fröhlich",0.802063707708543,0.181232186527946,61
"412","Lamp5_4",0.0280865758681654,0.950353629872079,0.0221147621587274,"","Fröhlich",0.811431535921763,0.117205634711039,61
"413","L6 IT_1",-0.0415556894178037,0.950353629872079,0.0221147621587274,"","Fröhlich",0.81240295077057,0.174328002720895,61
"414","Lamp5_6",0.0406740692087794,0.950353629872079,0.0221147621587274,"","Fröhlich",0.813187909466297,0.1713604571184,61
"415","L2/3 IT_12",-0.0304932971426969,0.950353629872079,0.0221147621587274,"","Fröhlich",0.819571020256656,0.13309977534717,61
"416","Vip_15",-0.0193189185489923,0.950873331553508,0.0218773327695159,"","Fröhlich",0.834102537416118,0.0918383780122486,61
"417","L6 CT_2",0.0363738861229908,0.950873331553508,0.0218773327695159,"","Fröhlich",0.837466420450796,0.176546667135937,61
"418","L5/6 NP_2",-0.0228237182145977,0.965673890014486,0.0151695109328497,"","Fröhlich",0.859361168178029,0.12825762936681,61
"419","L6b_2",0.0324002072017896,0.979417378036857,0.00903219445854298,"","Fröhlich",0.880577092179926,0.214740879821181,61
"420","Sncg_5",-0.0205793001153531,0.998296572823848,0.00074041982774506,"","Fröhlich",0.91112267805464,0.183587408219994,61
"421","L5/6 NP_1",0.00717909841879706,0.998296572823848,0.00074041982774506,"","Fröhlich",0.949751374635652,0.113443127953041,61
"422","L6b_3",0.00738009046977523,0.998296572823848,0.00074041982774506,"","Fröhlich",0.949957827965928,0.117100951463302,61
"423","Pax6_4",-0.00704667678366244,0.998296572823848,0.00074041982774506,"","Fröhlich",0.961160365110314,0.14409880000167,61
"424","L6b_4",-0.0063742508763631,0.998296572823848,0.00074041982774506,"","Fröhlich",0.97190125876566,0.180209353281787,61
"425","L2/3 IT_5",0.00265252886139302,0.998296572823848,0.00074041982774506,"","Fröhlich",0.975628086760211,0.0864626103273846,61
"426","L6 IT Car3_2",0.00528770167009228,0.998296572823848,0.00074041982774506,"","Fröhlich",0.975789165316176,0.173506577454259,61
"427","Pax6_1",-0.0020891148369315,0.998296572823848,0.00074041982774506,"","Fröhlich",0.982725856048454,0.0960855535426047,61
"428","Vip_4",0.00162559096922809,0.998296572823848,0.00074041982774506,"","Fröhlich",0.985718676598594,0.0904370010083038,61
"429","Sst_5",0.00165461825634808,0.998296572823848,0.00074041982774506,"","Fröhlich",0.990687562710145,0.141172935711206,61
"430","Vip_9",-0.000237724807112579,0.998296572823848,0.00074041982774506,"","Fröhlich",0.998296572823848,0.110886250461956,61
"431","L4 IT_3",0.320760062323756,0.80244305167291,0.0955857791371698,".","HBCC",0.0284854558732466,0.144851976331562,130
"432","L6 CT_4",0.375163811881593,0.80244305167291,0.0955857791371698,".","HBCC",0.0309828028974056,0.17207738483959,130
"433","L2/3 IT_7",0.376344359578669,0.80244305167291,0.0955857791371698,".","HBCC",0.0328167704115788,0.174509360900354,130
"434","L5/6 NP_6",0.438951607292545,0.80244305167291,0.0955857791371698,".","HBCC",0.0370248501830505,0.208386111789395,130
"435","Chandelier_2",0.26239703620132,0.80244305167291,0.0955857791371698,"","HBCC",0.0567028787238651,0.136512732891894,130
"436","Sst_2",-0.208874258820508,0.80244305167291,0.0955857791371698,"","HBCC",0.074306892812535,0.116124146657569,130
"437","Sst_3",-0.226580574057076,0.80244305167291,0.0955857791371698,"","HBCC",0.0879723768689113,0.131833319536025,130
"438","L5 IT_7",-0.268283011316849,0.80244305167291,0.0955857791371698,"","HBCC",0.0887322339206764,0.156474567134381,130
"439","Pax6_4",0.271282102924563,0.80244305167291,0.0955857791371698,"","HBCC",0.0950670779210671,0.161372846705141,130
"440","Sncg_2",0.291744723682461,0.80244305167291,0.0955857791371698,"","HBCC",0.100983407442102,0.176661354683114,130
"441","L2/3 IT_8",-0.237477417686216,0.80244305167291,0.0955857791371698,"","HBCC",0.103225089525474,0.144753470343646,130
"442","L6b_5",0.266109563040682,0.80244305167291,0.0955857791371698,"","HBCC",0.118428748586429,0.169340321343262,130
"443","Sst_12",-0.200602334051599,0.80244305167291,0.0955857791371698,"","HBCC",0.128044663260625,0.131001340819458,130
"444","Pvalb_8",0.187337509148164,0.80244305167291,0.0955857791371698,"","HBCC",0.141695850252844,0.126734468478583,130
"445","Vip_5",-0.18411919359603,0.80244305167291,0.0955857791371698,"","HBCC",0.15244403801732,0.127939888971999,130
"446","L6b_4",0.257310139172414,0.80244305167291,0.0955857791371698,"","HBCC",0.154569810069555,0.179732178208375,130
"447","L5 IT_3",-0.209912798705468,0.80244305167291,0.0955857791371698,"","HBCC",0.156254778028573,0.14722860745689,130
"448","Sst_25",-0.221435964448752,0.80244305167291,0.0955857791371698,"","HBCC",0.158961982097548,0.156333783906559,130
"449","L2/3 IT_3",-0.238365681477138,0.80244305167291,0.0955857791371698,"","HBCC",0.160040214497789,0.168724789968359,130
"450","Sst_7",-0.170033016816932,0.80244305167291,0.0955857791371698,"","HBCC",0.18942654119572,0.128915104366911,130
"451","Pvalb_6",-0.142766436578171,0.80244305167291,0.0955857791371698,"","HBCC",0.198398161410769,0.110456952749384,130
"452","Vip_14",0.14480439591839,0.80244305167291,0.0955857791371698,"","HBCC",0.200057857934378,0.112450853748581,130
"453","Vip_16",0.154257338271698,0.80244305167291,0.0955857791371698,"","HBCC",0.220209038242582,0.125238863086806,130
"454","Sncg_5",0.196012889074642,0.80244305167291,0.0955857791371698,"","HBCC",0.230278550972643,0.162651819494591,130
"455","L5/6 NP_2",0.201267176735628,0.80244305167291,0.0955857791371698,"","HBCC",0.268447473667155,0.181119199003732,130
"456","L6b_6",-0.252039405372377,0.80244305167291,0.0955857791371698,"","HBCC",0.268963977030228,0.227054810533474,130
"457","L2/3 IT_10",-0.247194165948194,0.80244305167291,0.0955857791371698,"","HBCC",0.270842280032085,0.223568870539245,130
"458","Vip_21",0.146887343399801,0.80244305167291,0.0955857791371698,"","HBCC",0.281189791846558,0.135755577041976,130
"459","Vip_9",0.144649686032125,0.80244305167291,0.0955857791371698,"","HBCC",0.281197872702654,0.133689754392836,130
"460","Lamp5_1",0.14823618806093,0.80244305167291,0.0955857791371698,"","HBCC",0.2814327766147,0.137071709149124,130
"461","Sst_20",-0.143505351817829,0.80244305167291,0.0955857791371698,"","HBCC",0.282197058229969,0.132909018223627,130
"462","Lamp5_2",0.0937903075925999,0.80244305167291,0.0955857791371698,"","HBCC",0.285668509711012,0.0874960993954537,130
"463","L2/3 IT_13",-0.182633109183209,0.80244305167291,0.0955857791371698,"","HBCC",0.287502183781438,0.171029006934276,130
"464","L6b_1",0.261828401893303,0.80244305167291,0.0955857791371698,"","HBCC",0.291215896809722,0.247095816456872,130
"465","Pvalb_7",0.159621992100751,0.80244305167291,0.0955857791371698,"","HBCC",0.298790012492582,0.153031718404441,130
"466","L2/3 IT_6",-0.202333114151529,0.80244305167291,0.0955857791371698,"","HBCC",0.308044277782877,0.197742815355358,130
"467","Sst_22",-0.155279588218959,0.80244305167291,0.0955857791371698,"","HBCC",0.311284547990742,0.152780500995147,130
"468","Sst_9",-0.122191088067252,0.80244305167291,0.0955857791371698,"","HBCC",0.311783121435217,0.120348946400267,130
"469","L2/3 IT_12",-0.190149012319461,0.80244305167291,0.0955857791371698,"","HBCC",0.312921909733868,0.187725297210537,130
"470","Lamp5_4",0.150227083123306,0.80244305167291,0.0955857791371698,"","HBCC",0.314881208114053,0.148916221548926,130
"471","L4 IT_4",0.124464215557112,0.80244305167291,0.0955857791371698,"","HBCC",0.322035719502116,0.125222634823699,130
"472","Sst_1",0.126571308712053,0.80244305167291,0.0955857791371698,"","HBCC",0.331126944084373,0.129767128272057,130
"473","Pvalb_14",0.133937283818608,0.80244305167291,0.0955857791371698,"","HBCC",0.333383033150157,0.137963613895637,130
"474","L2/3 IT_1",0.158136787993572,0.80244305167291,0.0955857791371698,"","HBCC",0.333684108459081,0.16299242386676,130
"475","L4 IT_2",0.123234797108383,0.80244305167291,0.0955857791371698,"","HBCC",0.350502842409453,0.131538222317843,130
"476","L6 CT_1",0.175274728956127,0.80244305167291,0.0955857791371698,"","HBCC",0.352855141335357,0.188003523499341,130
"477","Sst_5",0.129880068670711,0.80244305167291,0.0955857791371698,"","HBCC",0.353950652844823,0.139630642241738,130
"478","Pax6_3",0.153113447287362,0.80244305167291,0.0955857791371698,"","HBCC",0.362367198325874,0.167525189194168,130
"479","Pvalb_3",-0.0990515371001109,0.80244305167291,0.0955857791371698,"","HBCC",0.377594575191509,0.111889249231683,130
"480","L4 IT_1",0.111153920862309,0.80244305167291,0.0955857791371698,"","HBCC",0.386904160125775,0.128047586307364,130
"481","L5 ET_1",0.147576901481343,0.80244305167291,0.0955857791371698,"","HBCC",0.390780977052405,0.171405444508942,130
"482","L2/3 IT_2",0.131724455371217,0.80244305167291,0.0955857791371698,"","HBCC",0.399048110754982,0.155700125556829,130
"483","L6 IT Car3_2",-0.153345860195069,0.80244305167291,0.0955857791371698,"","HBCC",0.403585623725617,0.18301673712393,130
"484","L6b_3",0.164310471879668,0.80244305167291,0.0955857791371698,"","HBCC",0.404971259722777,0.196683431665584,130
"485","Vip_13",0.129928551279235,0.822340441972895,0.0849483509985622,"","HBCC",0.42816365254191,0.163485024048047,130
"486","Lamp5_6",0.148053891551771,0.822340441972895,0.0849483509985622,"","HBCC",0.430383782714786,0.187192097603609,130
"487","L6 IT_2",-0.166974066101463,0.851960829401117,0.0695803723295584,"","HBCC",0.453848292297791,0.22227805700154,130
"488","Pvalb_12",0.0843248201940959,0.919898148411235,0.0362602552975597,"","HBCC",0.514513426758722,0.129024459243884,130
"489","L6 IT Car3_1",0.11453882624368,0.919898148411235,0.0362602552975597,"","HBCC",0.520023142525917,0.177578281419344,130
"490","Vip_23",0.0549845822816089,0.919898148411235,0.0362602552975597,"","HBCC",0.52185975100457,0.0856238337370291,130
"491","Pvalb_1",0.0761085957183664,0.919898148411235,0.0362602552975597,"","HBCC",0.533316670590153,0.121859081322374,130
"492","Pvalb_15",-0.0585168856365328,0.919898148411235,0.0362602552975597,"","HBCC",0.540457881780766,0.0953527203978054,130
"493","Sncg_6",0.0855598609492996,0.919898148411235,0.0362602552975597,"","HBCC",0.554655081018843,0.144457484676959,130
"494","Sst Chodl_2",0.0777744967138698,0.919898148411235,0.0362602552975597,"","HBCC",0.591396815363295,0.144535089904461,130
"495","L6 IT_1",0.0926190968999604,0.919898148411235,0.0362602552975597,"","HBCC",0.594751019117465,0.173692748599384,130
"496","Sst_23",-0.0793037705163152,0.919898148411235,0.0362602552975597,"","HBCC",0.603173700747036,0.152193492067568,130
"497","L5 IT_6",-0.0868849746929853,0.919898148411235,0.0362602552975597,"","HBCC",0.606686964246109,0.16837474352485,130
"498","Sst_13",-0.0643084590457701,0.919898148411235,0.0362602552975597,"","HBCC",0.6125776372843,0.126695547499155,130
"499","L5 ET_2",-0.082023387346575,0.919898148411235,0.0362602552975597,"","HBCC",0.626190965032537,0.168005810847704,130
"500","Vip_19",0.0399446783774403,0.919898148411235,0.0362602552975597,"","HBCC",0.627404460028363,0.0821061629834809,130
"501","Lamp5_Lhx6_1",0.0442219470176891,0.919898148411235,0.0362602552975597,"","HBCC",0.632323869749096,0.0922147996497377,130
"502","L2/3 IT_5",-0.0668172433834361,0.919898148411235,0.0362602552975597,"","HBCC",0.636648046107922,0.141123426146294,130
"503","Lamp5_3",0.064577511344733,0.919898148411235,0.0362602552975597,"","HBCC",0.640850567376577,0.138113674622854,130
"504","Sncg_8",0.068143682696285,0.919898148411235,0.0362602552975597,"","HBCC",0.650251827063826,0.149954059561762,130
"505","Pvalb_10",-0.0637513317997559,0.919898148411235,0.0362602552975597,"","HBCC",0.665685291231245,0.147220807282311,130
"506","L6 CT_2",-0.0905241646767168,0.919898148411235,0.0362602552975597,"","HBCC",0.671535624802305,0.213011547569114,130
"507","Sst_10",0.0538738886424959,0.919898148411235,0.0362602552975597,"","HBCC",0.67260982234701,0.12721217575762,130
"508","Sst_4",-0.0546320350393097,0.919898148411235,0.0362602552975597,"","HBCC",0.697320073281582,0.140163221561713,130
"509","Sst_11",-0.0536122528465809,0.919898148411235,0.0362602552975597,"","HBCC",0.720909034287515,0.149757327782436,130
"510","Sst_19",-0.0452667401117059,0.919898148411235,0.0362602552975597,"","HBCC",0.721284340110731,0.126623237549335,130
"511","Pvalb_13",0.0436838302831524,0.919898148411235,0.0362602552975597,"","HBCC",0.739179392525237,0.130935425715181,130
"512","Pax6_1",0.0504320278745504,0.919898148411235,0.0362602552975597,"","HBCC",0.750017020043107,0.157960280934939,130
"513","L5 IT_1",0.0365529508617428,0.919898148411235,0.0362602552975597,"","HBCC",0.764405241549456,0.121717784738113,130
"514","L5/6 NP_4",0.0442946721945563,0.919898148411235,0.0362602552975597,"","HBCC",0.764796516301784,0.147749894637657,130
"515","L6b_2",-0.0578288246326996,0.919898148411235,0.0362602552975597,"","HBCC",0.772966491632784,0.20004537045251,130
"516","Lamp5_5",-0.0473649688962599,0.919898148411235,0.0362602552975597,"","HBCC",0.774552119669609,0.165033232793562,130
"517","Pvalb_9",0.0437913651766503,0.919898148411235,0.0362602552975597,"","HBCC",0.774829942594891,0.152775315605429,130
"518","Vip_11",0.0366674907134021,0.919898148411235,0.0362602552975597,"","HBCC",0.791604850483147,0.138496770184248,130
"519","L5 IT_5",-0.0457957352705574,0.919898148411235,0.0362602552975597,"","HBCC",0.79274102112874,0.173945856811215,130
"520","L6 CT_3",0.0379422666998713,0.919898148411235,0.0362602552975597,"","HBCC",0.797200618539754,0.147359119650456,130
"521","Sncg_4",-0.0431803049040142,0.919898148411235,0.0362602552975597,"","HBCC",0.799945841532293,0.170055287858834,130
"522","Vip_15",-0.0262220386970383,0.919898148411235,0.0362602552975597,"","HBCC",0.808349034965314,0.107894308556176,130
"523","Vip_12",0.0303473059579993,0.919898148411235,0.0362602552975597,"","HBCC",0.810573786587454,0.126364098677412,130
"524","Chandelier_1",0.0264484955037665,0.919898148411235,0.0362602552975597,"","HBCC",0.811130412832476,0.110460636536169,130
"525","Vip_6",0.0303791664895449,0.919898148411235,0.0362602552975597,"","HBCC",0.816732000925863,0.130829197152723,130
"526","Vip_18",-0.0264980463945061,0.921713188589127,0.0354041982424355,"","HBCC",0.826957627145385,0.120978239081094,130
"527","Sst Chodl_1",0.0267127225726629,0.939672335885714,0.0270235586602753,"","HBCC",0.854947191346966,0.145842446477235,130
"528","L5 IT_2",-0.0227731266001195,0.939672335885714,0.0270235586602753,"","HBCC",0.863999345305945,0.132700035112639,130
"529","Sncg_3",0.0255961776237409,0.939672335885714,0.0270235586602753,"","HBCC",0.869416460305474,0.155397706646742,130
"530","L5/6 NP_1",-0.0221991686932084,0.951029868471018,0.021805843200918,"","HBCC",0.888812961187868,0.158484348898261,130
"531","Vip_1",0.0161029419726972,0.958195969001954,0.0185456604909085,"","HBCC",0.906638295066334,0.137045012019654,130
"532","Vip_4",-0.0122189733387532,0.958195969001954,0.0185456604909085,"","HBCC",0.913420456431769,0.112172778110204,130
"533","Pvalb_2",0.0134044029534698,0.970762558467186,0.0128869824067191,"","HBCC",0.934472369365609,0.162727534969099,130
"534","Sncg_1",0.0108021667894466,0.974707207145473,0.0111258226786223,"","HBCC",0.947378967692796,0.163367397456034,130
"535","Pvalb_5",-0.00504624315152512,0.990155042328838,0.00429679655811815,"","HBCC",0.971647471444187,0.141715228307592,130
"536","Vip_2",0.00302117392479145,0.99041717124897,0.00418183872578576,"","HBCC",0.981160936003653,0.127705085533947,130
"537","L6 IT Car3_3",0.000364902175099242,0.998293902763643,0.000741581400363609,"","HBCC",0.998293902763643,0.170335407649891,130
"538","L6b_4",0.389695969207615,0.124103070402241,0.90621747359994,"+","MSSM",0.00114910250372445,0.1180563390993,185
"539","L6b_1",0.493919805015749,0.215437893452876,0.66667790609796,".","MSSM",0.0039895906194977,0.169485406224333,185
"540","Sst_13",-0.241970151643387,0.795882460269676,0.0991510662139898,".","MSSM",0.0221078461186021,0.104873358602762,185
"541","Pvalb_2",-0.26586839272289,0.998464055924314,0.000667564839052042,".","MSSM",0.0390465628989582,0.127948302833524,185
"542","L5/6 NP_2",0.256378170100697,0.998464055924314,0.000667564839052042,"","MSSM",0.0693607453251449,0.14038170472887,185
"543","Pvalb_12",0.198492383227822,0.998464055924314,0.000667564839052042,"","MSSM",0.0869371887649729,0.115362708052653,185
"544","L6b_6",0.246562219557917,0.998464055924314,0.000667564839052042,"","MSSM",0.0894970662195274,0.144467630314229,185
"545","Vip_5",-0.220113369264186,0.998464055924314,0.000667564839052042,"","MSSM",0.0972197591254476,0.132070796541431,185
"546","L2/3 IT_8",-0.257702822122262,0.998464055924314,0.000667564839052042,"","MSSM",0.100265282765888,0.156038224223389,185
"547","Sncg_8",-0.168208269713998,0.998464055924314,0.000667564839052042,"","MSSM",0.127682601829278,0.109945372331801,185
"548","L2/3 IT_1",-0.154253665498809,0.998464055924314,0.000667564839052042,"","MSSM",0.132676147358247,0.102151335372202,185
"549","Pvalb_15",-0.118268014781204,0.998464055924314,0.000667564839052042,"","MSSM",0.141132193499269,0.0800360044069054,185
