gene,logFC,logCPM,PValue,F,FDR,n_scz,n_ctrl,n_samples,n_genes_tested,celltype,cell_class
SMPX,-0.11076385567038194,5.470321213778657,0.3879659898861658,0.7738076234833801,0.6792499085533973,12,12,24,300,L2/3 IT,Glutamatergic
THEMIS,-0.25022156486786706,4.713262465477393,0.3921572010311041,0.7600399665501001,0.6792499085533973,12,12,24,300,L2/3 IT,Glutamatergic
ADAM28,0.15424126182881756,7.399087775886342,0.39544850693386213,0.7493520432284019,0.6792499085533973,12,12,24,300,L2/3 IT,Glutamatergic
HLA-DRB1,0.15414415753260055,9.578610935522306,0.3961783511146565,0.7470036747350525,0.6792499085533973,12,12,24,300,L2/3 IT,Glutamatergic
GPR34,0.1535218637436743,4.1133891398257365,0.3962291133228151,0.7468771754080658,0.6792499085533973,12,12,24,300,L2/3 IT,Glutamatergic
ACTA2,0.10623012194463446,9.320623060890162,0.3998912872545324,0.7351583489408868,0.6816328760020438,12,12,24,300,L2/3 IT,Glutamatergic
MT2A,0.19643797468438015,8.704533562513777,0.406878897175064,0.7133082884307441,0.6821539549017939,12,12,24,300,L2/3 IT,Glutamatergic
NPY,-0.15786575637961378,5.242699233413182,0.4081065371371393,0.7095350109475359,0.6821539549017939,12,12,24,300,L2/3 IT,Glutamatergic
AJ009632.2,-0.15350107613208003,10.803074480771382,0.41075029267942376,0.7014453706079387,0.6821539549017939,12,12,24,300,L2/3 IT,Glutamatergic
PDXK,0.05384734602127024,11.288475868593368,0.4109899053908984,0.7007167308160626,0.6821539549017939,12,12,24,300,L2/3 IT,Glutamatergic
ALCAM,-0.09519766279443963,10.54796893296202,0.4138179302893872,0.6921656612291381,0.6821539549017939,12,12,24,300,L2/3 IT,Glutamatergic
NTRK2,-0.08535534649403179,14.100189866903625,0.413840065973755,0.6920990801462448,0.6821539549017939,12,12,24,300,L2/3 IT,Glutamatergic
PVALB,-0.111220805841743,6.360130957297998,0.422794847490632,0.6656075236880553,0.6931063073616919,12,12,24,300,L2/3 IT,Glutamatergic
A2M,0.10096205530859098,7.56273846584734,0.43051806877085264,0.6434438454115246,0.7019316338655206,12,12,24,300,L2/3 IT,Glutamatergic
FURIN,0.14437167494071082,7.165325953104901,0.44116439547706865,0.6138952229889174,0.7154017223952465,12,12,24,300,L2/3 IT,Glutamatergic
TSC22D3,0.07641969527716912,10.42773265832083,0.4443051823176667,0.6053921564800772,0.7166212618026881,12,12,24,300,L2/3 IT,Glutamatergic
MEPE,0.10410869181681259,5.372234368773829,0.45710495731950274,0.5717180758663066,0.7309711946855614,12,12,24,300,L2/3 IT,Glutamatergic
GPR6,-0.18582002722341517,9.826926542272927,0.4580752820029518,0.5692229156901335,0.7309711946855614,12,12,24,300,L2/3 IT,Glutamatergic
CAPZB,0.06450281079034484,10.540669951148162,0.46486638359020693,0.5520276463933476,0.737883148555884,12,12,24,300,L2/3 IT,Glutamatergic
SYT2,-0.053477257472436486,11.088878274787195,0.4677040116638881,0.544964345853992,0.7384800184166654,12,12,24,300,L2/3 IT,Glutamatergic
LGALS1,-0.09801094204870427,9.282302704894494,0.4725917522424957,0.5329628003901071,0.7422907103285273,12,12,24,300,L2/3 IT,Glutamatergic
PPM1K,0.09818497602725504,8.852047687020608,0.4833152739604778,0.5073445403827624,0.7543577254071226,12,12,24,300,L2/3 IT,Glutamatergic
LPAR6,-0.12635595639106414,4.994348482280055,0.4876593152505372,0.4972444362001711,0.7543577254071226,12,12,24,300,L2/3 IT,Glutamatergic
LINC02714,-0.3314169595342865,8.636216207388077,0.4895400996359398,0.4929098216406862,0.7543577254071226,12,12,24,300,L2/3 IT,Glutamatergic
ABCG2,-0.09658288396015634,6.688912918368306,0.4903325215146297,0.4910954885554851,0.7543577254071226,12,12,24,300,L2/3 IT,Glutamatergic
CX3CR1,0.11456628984608214,6.627980547290562,0.4968745490527534,0.4763012136697344,0.760522268958296,12,12,24,300,L2/3 IT,Glutamatergic
PFN1,0.13744561682335002,7.677570466054292,0.4998905935810516,0.46959290303153817,0.7610172508564423,12,12,24,300,L2/3 IT,Glutamatergic
SYK,0.07854566127366512,5.151305206431701,0.5030727641484711,0.4625961694962636,0.7610172508564423,12,12,24,300,L2/3 IT,Glutamatergic
SST,-0.10867522550722693,7.924326268063603,0.5066792935331857,0.4547504457399272,0.7610172508564423,12,12,24,300,L2/3 IT,Glutamatergic
AKT1,0.045582589170405426,10.365363202260362,0.5073448339042949,0.4533139990628704,0.7610172508564423,12,12,24,300,L2/3 IT,Glutamatergic
MT-ND5,0.059065994831125145,15.643206969211406,0.5101688563841661,0.447256329337539,0.7614460543047256,12,12,24,300,L2/3 IT,Glutamatergic
ACO1,0.09253681402967608,9.48991378588003,0.515244008310842,0.4365182968169552,0.7626177462192713,12,12,24,300,L2/3 IT,Glutamatergic
NUDT14,-0.09212830817080671,4.963442499997939,0.5173289154148548,0.4321671872399,0.7626177462192713,12,12,24,300,L2/3 IT,Glutamatergic
NDUFB2,-0.1531280341413562,7.7723348707914255,0.5190262230876891,0.42863828350476924,0.7626177462192713,12,12,24,300,L2/3 IT,Glutamatergic
GATD3A,-0.06878020441480719,9.876642676500882,0.5234057641086612,0.41964191039284665,0.7626177462192713,12,12,24,300,L2/3 IT,Glutamatergic
ZNF804A,-0.06829611499203239,7.719971284458563,0.5272435459336615,0.4118703730894077,0.7626177462192713,12,12,24,300,L2/3 IT,Glutamatergic
S100B,0.11546840786193158,10.23179841739602,0.5285344435073367,0.4092793115146305,0.7626177462192713,12,12,24,300,L2/3 IT,Glutamatergic
MT-ND1,0.06487510129863301,16.08193557797659,0.5313521376084998,0.4036641668449774,0.7626177462192713,12,12,24,300,L2/3 IT,Glutamatergic
RASD1,0.14897111042347527,10.631253003545293,0.5329012159494342,0.40060046721939885,0.7626177462192713,12,12,24,300,L2/3 IT,Glutamatergic
HMGB2,0.07484035011327378,8.794391579599127,0.5360290725285319,0.39446437136098417,0.7626177462192713,12,12,24,300,L2/3 IT,Glutamatergic
DACH1,-0.07306583559128706,6.75114740102218,0.5363744815075541,0.39379133936785155,0.7626177462192713,12,12,24,300,L2/3 IT,Glutamatergic
ADCYAP1,-0.09033939619049625,10.399207619329566,0.5418820557987242,0.38315972904035045,0.766814229903855,12,12,24,300,L2/3 IT,Glutamatergic
CARTPT,-0.14984164811391198,10.025031639323402,0.5460694088715063,0.3752121064409722,0.7691118434809948,12,12,24,300,L2/3 IT,Glutamatergic
CACNA1C,0.05284793213688329,10.454205123774564,0.5501571989487981,0.36756429877863606,0.7712484097413057,12,12,24,300,L2/3 IT,Glutamatergic
RERGL,0.10321361874488025,5.629514886586988,0.5574334865271342,0.35421921343765184,0.7736346924345796,12,12,24,300,L2/3 IT,Glutamatergic
EGR3,-0.08746718434554746,12.28542832072112,0.5582617367052162,0.35271964903615743,0.7736346924345796,12,12,24,300,L2/3 IT,Glutamatergic
CXCR4,-0.0856254462101171,4.702354967977912,0.5595957608610126,0.35032187339490994,0.7736346924345796,12,12,24,300,L2/3 IT,Glutamatergic
IGFBP6,-0.059195573652247216,7.1319278637120975,0.5634503450270605,0.34343405137480676,0.7752730592785702,12,12,24,300,L2/3 IT,Glutamatergic
CASC3,0.04533024588675613,10.673121021851182,0.5659493332733563,0.33902119871299635,0.7752730592785702,12,12,24,300,L2/3 IT,Glutamatergic
NUPR1,0.09359206173839632,6.06861501572219,0.5735735553469163,0.32579546964945827,0.7821457572912495,12,12,24,300,L2/3 IT,Glutamatergic
ARPC1B,0.05814475510679296,6.591531464111804,0.5789980904128882,0.3165973172117863,0.7859702584790338,12,12,24,300,L2/3 IT,Glutamatergic
MT-ND4,0.05223487426262899,15.805269565480499,0.5968075332650642,0.28760683748847665,0.8010362371191674,12,12,24,300,L2/3 IT,Glutamatergic
TYROBP,0.07411986186617621,4.939060227364486,0.5971185509114398,0.28711980066299064,0.8010362371191674,12,12,24,300,L2/3 IT,Glutamatergic
PLD4,0.06778904290717477,6.000711374237487,0.5981070570489784,0.2855630810161767,0.8010362371191674,12,12,24,300,L2/3 IT,Glutamatergic
GJA1,-0.05200847015300447,10.576778297691442,0.6014061465871834,0.28041375798083346,0.8018748621162445,12,12,24,300,L2/3 IT,Glutamatergic
LY86,-0.08425119294000925,4.108591108710544,0.6144663666467434,0.2606283003188426,0.815663318557624,12,12,24,300,L2/3 IT,Glutamatergic
CNP,-0.036649201971408904,10.486588048184542,0.6241399127589011,0.24654416379797697,0.8214595277021141,12,12,24,300,L2/3 IT,Glutamatergic
SCN1B,-0.04894074551855317,10.962536976601124,0.6252025556287666,0.24502802279485988,0.8214595277021141,12,12,24,300,L2/3 IT,Glutamatergic
TMEM119,-0.08476469400757505,5.034925060349491,0.6270474394792804,0.24241199131997343,0.8214595277021141,12,12,24,300,L2/3 IT,Glutamatergic
OGA,0.03178299159719496,13.070941446675409,0.6467905574020415,0.21547237044337073,0.842870700421544,12,12,24,300,L2/3 IT,Glutamatergic
SLC14A1,-0.10166129876987734,6.037090500107409,0.6490104393245889,0.21256561373024188,0.842870700421544,12,12,24,300,L2/3 IT,Glutamatergic
KIF5A,0.034234621647223434,13.787614710603405,0.651910049771109,0.2088035318790012,0.84298713332471,12,12,24,300,L2/3 IT,Glutamatergic
NRG1,0.0503483181152237,7.7756236582468885,0.6576163600568616,0.20151995454459778,0.8467163434208519,12,12,24,300,L2/3 IT,Glutamatergic
CSMD1,-0.03786835475014873,13.028953267196819,0.6618218942662345,0.196251637239419,0.848489608033634,12,12,24,300,L2/3 IT,Glutamatergic
RTF2,-0.02606663384652833,11.427780100691205,0.6674015187913934,0.18939112324300494,0.85200193888263,12,12,24,300,L2/3 IT,Glutamatergic
IGSF6,-0.0770801294257977,6.5995300693199255,0.681574639142958,0.1726143755267253,0.862505834205815,12,12,24,300,L2/3 IT,Glutamatergic
GRIN2A,0.049880962301913814,10.0636319362096,0.6829808959399758,0.1709995555089283,0.862505834205815,12,12,24,300,L2/3 IT,Glutamatergic
XRRA1,-0.08230539187089561,8.92161801472318,0.6842546284699466,0.16954485442659809,0.862505834205815,12,12,24,300,L2/3 IT,Glutamatergic
AQP1,-0.041489441544402254,9.034119271349068,0.6941871470418417,0.1584499069584612,0.8713646197177929,12,12,24,300,L2/3 IT,Glutamatergic
FABP3,-0.02897246778880014,10.524487567744796,0.6990054906935314,0.15322474831559324,0.8715438755668897,12,12,24,300,L2/3 IT,Glutamatergic
PAQR6,0.039016476718721854,8.305785126097067,0.7001402467054014,0.15200896505356593,0.8715438755668897,12,12,24,300,L2/3 IT,Glutamatergic
CFAP36,-0.026655427804146006,11.815521907253133,0.7052242811449771,0.1466304221810291,0.8742449766260048,12,12,24,300,L2/3 IT,Glutamatergic
ENC1,-0.04176856751952607,14.840105290352923,0.7137864013317627,0.13782328472843575,0.8804864702703294,12,12,24,300,L2/3 IT,Glutamatergic
LAMP5,0.04254466395481037,11.602634466748414,0.7161289958198679,0.13546793936833576,0.8804864702703294,12,12,24,300,L2/3 IT,Glutamatergic
VAMP1,0.03922958381811844,10.77459442037389,0.7296175103321236,0.12235269010894548,0.8934091963250493,12,12,24,300,L2/3 IT,Glutamatergic
TNK2,0.029177326170564687,11.71730567542918,0.7340278993500429,0.11822738899013471,0.8951559748171254,12,12,24,300,L2/3 IT,Glutamatergic
PSMA7,-0.023306275531460974,11.77566773653913,0.7457878137645044,0.1076133338707373,0.9058151584184264,12,12,24,300,L2/3 IT,Glutamatergic
LATS1,-0.02186778414500562,10.339151522470068,0.7521234544470747,0.10212449565472222,0.9091655355012549,12,12,24,300,L2/3 IT,Glutamatergic
MT-ATP8,0.039385433424780084,14.313257749924365,0.7549183394472656,0.09975363350944706,0.9091655355012549,12,12,24,300,L2/3 IT,Glutamatergic
ITM2A,0.04901354967618815,7.663636254719223,0.7576379462510457,0.09747612090429811,0.9091655355012549,12,12,24,300,L2/3 IT,Glutamatergic
NEFH,0.03785092997746434,8.804442464940308,0.7647025463251719,0.09169469021419041,0.9099018662315377,12,12,24,300,L2/3 IT,Glutamatergic
SMIM32,-0.0557614160530448,4.420183144071072,0.7672571227210403,0.08965366460493215,0.9099018662315377,12,12,24,300,L2/3 IT,Glutamatergic
C1QL2,-0.045367437117768944,10.028632745945295,0.7673505738552634,0.08957748074944727,0.9099018662315377,12,12,24,300,L2/3 IT,Glutamatergic
NR4A2,-0.11070872895681064,8.135880614306927,0.7712726381722085,0.08649122353408747,0.9102438726306373,12,12,24,300,L2/3 IT,Glutamatergic
SESN1,0.030707151066652307,10.837125875040323,0.7737072917360417,0.08460502181174416,0.9102438726306373,12,12,24,300,L2/3 IT,Glutamatergic
HLA-DPA1,-0.038765462302165855,5.615572155970563,0.7858925186164939,0.07550306719139226,0.9137277142850073,12,12,24,300,L2/3 IT,Glutamatergic
NEFM,0.028721638287119496,13.244813045162585,0.7862813968021181,0.07522147642095713,0.9137277142850073,12,12,24,300,L2/3 IT,Glutamatergic
AKAP8L,0.03410875062214621,8.802137483711988,0.7870485304818061,0.07466825982887763,0.9137277142850073,12,12,24,300,L2/3 IT,Glutamatergic
MT-ND4L,-0.0553142216101336,15.374873458234843,0.788851593332723,0.07337662702850792,0.9137277142850073,12,12,24,300,L2/3 IT,Glutamatergic
TF,0.025513708483150155,8.624770970324608,0.801561502267014,0.06461395713443754,0.9207991182805997,12,12,24,300,L2/3 IT,Glutamatergic
GABPB1-AS1,-0.033840360879867845,8.219992881425345,0.8023957354566632,0.06405961750157255,0.9207991182805997,12,12,24,300,L2/3 IT,Glutamatergic
GAD2,0.029144908875146463,6.317731616386208,0.8081391574128102,0.06031220952898429,0.9207991182805997,12,12,24,300,L2/3 IT,Glutamatergic
KRT17,0.05899913573306253,7.1990618663106565,0.8103429242626982,0.05890605608636177,0.9207991182805997,12,12,24,300,L2/3 IT,Glutamatergic
RANBP1,-0.018427020105428432,9.548501312286506,0.8121019443146864,0.057796336311129355,0.9207991182805997,12,12,24,300,L2/3 IT,Glutamatergic
NPIPA1,-0.03340679932069335,12.156556069087468,0.8133725544811964,0.05700171843000868,0.9207991182805997,12,12,24,300,L2/3 IT,Glutamatergic
CORT,-0.025327920928952977,7.1991401351669495,0.8171769359314508,0.054657340123504074,0.9216281232309596,12,12,24,300,L2/3 IT,Glutamatergic
ZNF483,0.018216059461768536,12.374725704813322,0.8235510061315303,0.05084571299256647,0.925338209136551,12,12,24,300,L2/3 IT,Glutamatergic
SLN,-0.08864873603451759,4.63068199541449,0.8348904987016204,0.044423043028266475,0.9303720570861407,12,12,24,300,L2/3 IT,Glutamatergic
SSBP1,-0.01492949616560135,10.69258808135396,0.837376364353876,0.04307441230255097,0.9303720570861407,12,12,24,300,L2/3 IT,Glutamatergic
S100A6,-0.01851397127883339,9.82432398002051,0.8404453997695431,0.04144057708058936,0.9303720570861407,12,12,24,300,L2/3 IT,Glutamatergic
YWHAH,0.01656138696292268,14.114246979827426,0.8415633633749511,0.0408536029300888,0.9303720570861407,12,12,24,300,L2/3 IT,Glutamatergic
SMYD2,0.02122240875698648,7.367671121003774,0.8439403135571866,0.0396201219591317,0.9303720570861407,12,12,24,300,L2/3 IT,Glutamatergic
CD52,0.0507570953149574,1.597161750881618,0.846638571948388,0.03822856074157204,0.9303720570861407,12,12,24,300,L2/3 IT,Glutamatergic
CXCL14,-0.027881965526399717,8.539510954365888,0.8590967797382052,0.032215510480875446,0.9374976337829202,12,12,24,300,L2/3 IT,Glutamatergic
KLK6,-0.03655716937991573,2.0449588407882793,0.859490282440379,0.032029872379488226,0.9374976337829202,12,12,24,300,L2/3 IT,Glutamatergic
ALOX5AP,0.03180661721663488,4.943202589475989,0.8624978230802866,0.030662864317118163,0.9374976337829202,12,12,24,300,L2/3 IT,Glutamatergic
HNRNPH3,-0.013778221535082987,11.411501257451189,0.8719875992844635,0.02653838474113202,0.9414165393068438,12,12,24,300,L2/3 IT,Glutamatergic
MT-ND2,0.014030780021947355,16.058565804777977,0.8723793264243419,0.026374720783994453,0.9414165393068438,12,12,24,300,L2/3 IT,Glutamatergic
MAG,0.02483060588713953,5.923513011928591,0.8808034539551429,0.02298074578478965,0.9439483075107851,12,12,24,300,L2/3 IT,Glutamatergic
GABBR2,0.010588910152394576,12.796427803410964,0.8861752594378646,0.0209412317170289,0.9439483075107851,12,12,24,300,L2/3 IT,Glutamatergic
MT1E,0.04056190219300955,6.057960230985637,0.8870640110932646,0.020613191033592257,0.9439483075107851,12,12,24,300,L2/3 IT,Glutamatergic
ISLR,-0.02675648028674354,6.86274752308421,0.8873317240141705,0.0205148520858398,0.9439483075107851,12,12,24,300,L2/3 IT,Glutamatergic
FSTL4,-0.0119397341914164,10.07038859181457,0.893234540322529,0.01840811555413729,0.9439483075107851,12,12,24,300,L2/3 IT,Glutamatergic
LAPTM5,-0.02021860184169016,6.7288053837762565,0.8948986140002446,0.017835238382980016,0.9439483075107851,12,12,24,300,L2/3 IT,Glutamatergic
BCL6,0.016173618870407108,8.901098025591065,0.8982100586892365,0.016722602411456573,0.9439483075107851,12,12,24,300,L2/3 IT,Glutamatergic
FLT1,0.014535010229406448,7.078573601800114,0.9004425510615268,0.01599307906117676,0.9439483075107851,12,12,24,300,L2/3 IT,Glutamatergic
NEFL,0.00893146754688543,13.4568178240138,0.9030438808519843,0.01516386490682967,0.9439483075107851,12,12,24,300,L2/3 IT,Glutamatergic
CRYM,-0.013706833663416866,11.27011628547232,0.9091272871482972,0.01331213176130036,0.9470075907794763,12,12,24,300,L2/3 IT,Glutamatergic
TRABD2A,-0.01847584948026749,3.432567407573291,0.9125781406524309,0.012316856030592831,0.9473129487741496,12,12,24,300,L2/3 IT,Glutamatergic
SAMSN1,-0.018033846142354676,4.551652819744946,0.922768514017693,0.009603221855032268,0.9545881179493376,12,12,24,300,L2/3 IT,Glutamatergic
CD68,-0.008757931454855471,7.228597029360708,0.9315957358089324,0.007527930397124524,0.9604079750607549,12,12,24,300,L2/3 IT,Glutamatergic
CRHBP,0.00968313969999339,5.2929923975054,0.9498087461750186,0.004048020503907339,0.9732819845460307,12,12,24,300,L2/3 IT,Glutamatergic
MT1M,0.01437994057295336,6.113613900431959,0.9527814881561079,0.003582116149257386,0.9732819845460307,12,12,24,300,L2/3 IT,Glutamatergic
RASGRF2,0.004285013862165465,13.627373683935856,0.9553423919288917,0.0032036707762992836,0.9732819845460307,12,12,24,300,L2/3 IT,Glutamatergic
ITGAM,0.009134945495389051,3.3898057899262724,0.9592422958386573,0.002668252307752915,0.9732819845460307,12,12,24,300,L2/3 IT,Glutamatergic
ITGB4,0.014612620845411999,5.015712988151704,0.9603048914187502,0.002530652290285581,0.9732819845460307,12,12,24,300,L2/3 IT,Glutamatergic
HPCAL1,0.004708419448871099,13.20058038201843,0.9639680023607797,0.0020848021237258384,0.9737050528896766,12,12,24,300,L2/3 IT,Glutamatergic
RGS10,0.006709750979523668,5.701239652088074,0.9700856518792602,0.0014366499117101947,0.9765962938381815,12,12,24,300,L2/3 IT,Glutamatergic
FILIP1,-0.0027538174844269365,7.4834355370783845,0.9856355392089886,3.311328978240637e-4,0.9889319791394534,12,12,24,300,L2/3 IT,Glutamatergic
TREM2,-0.001005398793147339,4.4190267213017576,0.9943306080932096,5.157777422588186e-5,0.9943306080932096,12,12,24,300,L2/3 IT,Glutamatergic
ADCYAP1,-0.6072294871005369,7.344612764289151,1.957591185557969e-4,19.22214933435475,0.0487016321365696,12,12,24,300,L4 IT,Glutamatergic
MBP,0.44510549186465537,12.624129706910937,4.470368572450083e-4,16.482968649758053,0.0487016321365696,12,12,24,300,L4 IT,Glutamatergic
EVI2A,-0.5953483784789675,7.466595803419083,5.003554271200646e-4,16.125162313540386,0.0487016321365696,12,12,24,300,L4 IT,Glutamatergic
RNASE1,-0.5970338482780779,10.364456240012723,6.493550951542613e-4,15.308366801482398,0.0487016321365696,12,12,24,300,L4 IT,Glutamatergic
ENPP2,-0.6365803018249399,9.319160063482805,8.484909529607928e-4,14.490281867479233,0.05090945717764757,12,12,24,300,L4 IT,Glutamatergic
BDNF,-0.6915889211849753,8.555073457550543,0.0011426497230351365,13.60247866103363,0.057132486151756826,12,12,24,300,L4 IT,Glutamatergic
ANLN,-0.6241851056525456,7.873550719545874,0.0014312219776906915,12.946454217997927,0.06133808475817249,12,12,24,300,L4 IT,Glutamatergic
SERPINA3,1.4378897171205087,6.567866683319887,0.0026046777309806893,11.266598996570343,0.08710707472361906,12,12,24,300,L4 IT,Glutamatergic
RCAN2,-0.2558767253806836,11.2143356724754,0.002629376158646855,11.238904182630703,0.08710707472361906,12,12,24,300,L4 IT,Glutamatergic
HPCAL1,0.3764043977078585,8.196318308258574,0.0029035691574539686,10.969515290101437,0.08710707472361906,12,12,24,300,L4 IT,Glutamatergic
SLC44A1,-0.45956741053016115,9.853663795061383,0.0035046937812733617,10.464813937194723,0.09366545876595406,12,12,24,300,L4 IT,Glutamatergic
TMEM144,-0.5331784396305825,9.850073706461187,0.0037466183506381623,10.287936930129252,0.09366545876595406,12,12,24,300,L4 IT,Glutamatergic
MT-ND6,0.449712583966263,13.55110615347057,0.004565864002580782,9.770345404705138,0.10536609236724882,12,12,24,300,L4 IT,Glutamatergic
RASGRF2,0.373664343762236,9.546784177952773,0.006333036857610714,8.935054777150661,0.12119657668159606,12,12,24,300,L4 IT,Glutamatergic
PMP22,-0.30887373410708846,8.00628427440439,0.006416616284104118,8.902246980495015,0.12119657668159606,12,12,24,300,L4 IT,Glutamatergic
CLDN11,-0.5927114571726289,8.756607759616479,0.006503607203719642,8.868384011276795,0.12119657668159606,12,12,24,300,L4 IT,Glutamatergic
APOLD1,0.3420063293023765,6.857138702630979,0.007506754482268214,8.511606945754378,0.12119657668159606,12,12,24,300,L4 IT,Glutamatergic
MAPK3,0.3797974536296288,9.11544357429151,0.008076006701676876,8.331158671639542,0.12119657668159606,12,12,24,300,L4 IT,Glutamatergic
GPX3,-0.3868553222830329,8.38182707193755,0.008573461893805787,8.184916389211988,0.12119657668159606,12,12,24,300,L4 IT,Glutamatergic
GFAP,0.9686948760005447,10.369800240742677,0.008814158085210463,8.117366372748211,0.12119657668159606,12,12,24,300,L4 IT,Glutamatergic
AQP4,0.3067364736211427,10.828225747172468,0.009023905930171446,8.060197344370314,0.12119657668159606,12,12,24,300,L4 IT,Glutamatergic
PLP1,-0.4013113601196161,11.129289620678438,0.009074596303100825,8.046600139448033,0.12119657668159606,12,12,24,300,L4 IT,Glutamatergic
MTRNR2L1,0.4596100319960026,15.995784726974065,0.009291737545589032,7.989284346880102,0.12119657668159606,12,12,24,300,L4 IT,Glutamatergic
CNP,-0.3092889989385473,11.371666856721163,0.010400955319952335,7.717790498944001,0.12253082201260251,12,12,24,300,L4 IT,Glutamatergic
MOG,-0.4747923040261116,9.724540776283124,0.011419450396742725,7.495201928076243,0.12253082201260251,12,12,24,300,L4 IT,Glutamatergic
AIF1,0.5678620534810533,5.086312538210181,0.011499511362110304,7.483228777347071,0.12253082201260251,12,12,24,300,L4 IT,Glutamatergic
DIRAS2,-0.20579848976558715,11.615716053470614,0.011792476779303588,7.419085769006559,0.12253082201260251,12,12,24,300,L4 IT,Glutamatergic
C1QB,0.6793656279321263,6.900345680714501,0.011832903951635639,7.41135209774283,0.12253082201260251,12,12,24,300,L4 IT,Glutamatergic
BCAS1,0.29696127842220094,9.3900929643173,0.011937798117197708,7.390163517456206,0.12253082201260251,12,12,24,300,L4 IT,Glutamatergic
UGT8,-0.5020211609966696,5.652761109811492,0.012253082201260252,7.330538137839774,0.12253082201260251,12,12,24,300,L4 IT,Glutamatergic
CALB2,0.38888481386379925,6.021935169712748,0.013408519169157933,7.118267545653759,0.12561569934016703,12,12,24,300,L4 IT,Glutamatergic
VIM,0.44934559283351594,10.12655477848284,0.013806350559943628,7.049361919902155,0.12561569934016703,12,12,24,300,L4 IT,Glutamatergic
OSBPL1A,-0.17884428921589998,12.619802960310986,0.013968089548855308,7.022280889964859,0.12561569934016703,12,12,24,300,L4 IT,Glutamatergic
CLDND1,-0.21339761132883414,11.364983803877239,0.014517995645393716,6.932746757259389,0.12561569934016703,12,12,24,300,L4 IT,Glutamatergic
HHIP,-0.4467212528767557,7.682744051725293,0.014675584002699818,6.90790510135031,0.12561569934016703,12,12,24,300,L4 IT,Glutamatergic
C14orf132,0.16385939029514074,11.225311841499046,0.015073883920820043,6.845963761351597,0.12561569934016703,12,12,24,300,L4 IT,Glutamatergic
KCNK1,-0.23814862619185273,12.046119961215906,0.01610159593267852,6.694451370091329,0.13055348053523128,12,12,24,300,L4 IT,Glutamatergic
HLA-E,0.33011988080813953,7.28551322595533,0.016554955785041976,6.63114547559385,0.13069701935559455,12,12,24,300,L4 IT,Glutamatergic
CD74,0.27887045365449226,8.140585800585253,0.017019124762041534,6.568009706046966,0.1309163443233964,12,12,24,300,L4 IT,Glutamatergic
GAD1,0.2388530426370993,7.46791845633395,0.019332003106257194,6.279989801136934,0.14257766720458454,12,12,24,300,L4 IT,Glutamatergic
DDIT4,0.35111155605832456,8.423759669760008,0.019768748932236624,6.229811113294155,0.14257766720458454,12,12,24,300,L4 IT,Glutamatergic
GSTM5,0.7951720851133861,7.0976050493841045,0.019960873408641833,6.208342657867956,0.14257766720458454,12,12,24,300,L4 IT,Glutamatergic
GJB1,-0.5184830947069681,7.022451539856036,0.02087188850149825,6.108695295134192,0.14561782675463897,12,12,24,300,L4 IT,Glutamatergic
FSCN1,-0.19978386443788976,10.872372038775818,0.022342365449497702,5.9574217884336385,0.1523343098829389,12,12,24,300,L4 IT,Glutamatergic
AK5,-0.20800593070210094,12.873549520750773,0.022915158982963216,5.901539086830609,0.15276772655308812,12,12,24,300,L4 IT,Glutamatergic
DBNDD2,-0.1913753233111839,10.774513450826944,0.02500009925881508,5.71048424291426,0.1630441256009679,12,12,24,300,L4 IT,Glutamatergic
DEAF1,0.26013573876720175,8.94090260171643,0.02808013698992887,5.458456080069511,0.1782766820736575,12,12,24,300,L4 IT,Glutamatergic
EPAS1,0.29982586551728796,8.562031185334208,0.0285242691317852,5.424682342244983,0.1782766820736575,12,12,24,300,L4 IT,Glutamatergic
CNDP1,-0.43777789542847506,9.079084342644675,0.02999485174834058,5.316820727110671,0.1836419494796362,12,12,24,300,L4 IT,Glutamatergic
FKBP5,0.5173693671037961,8.40281604222952,0.03467814343784988,5.009063338525836,0.20409573934437228,12,12,24,300,L4 IT,Glutamatergic
ADIRF,0.34770360133695216,4.270635009633004,0.034696275688543284,5.013353434320142,0.20409573934437228,12,12,24,300,L4 IT,Glutamatergic
OTOS,0.45100655817211344,4.345490762986209,0.037589060553981035,4.845377149667376,0.20958478131153727,12,12,24,300,L4 IT,Glutamatergic
LMO4,-0.20722293379504178,13.861364027464692,0.03771607037708833,4.833260051592651,0.20958478131153727,12,12,24,300,L4 IT,Glutamatergic
PAQR6,0.2111425438183066,9.087682247596975,0.03772526063607671,4.83276222503151,0.20958478131153727,12,12,24,300,L4 IT,Glutamatergic
ITGB2,0.4193035844138578,5.163127663168901,0.041094283309289624,4.65741088724102,0.22099972971088064,12,12,24,300,L4 IT,Glutamatergic
LPAR6,-0.416462516542599,4.929709464524777,0.042157512465131344,4.6054447558607015,0.22099972971088064,12,12,24,300,L4 IT,Glutamatergic
PECAM1,0.38723304154618177,5.510585396853249,0.04239544615509479,4.5922406566955445,0.22099972971088064,12,12,24,300,L4 IT,Glutamatergic
NOS1,0.1993607883519339,6.03647042131507,0.042726614410770254,4.575804123749508,0.22099972971088064,12,12,24,300,L4 IT,Glutamatergic
VGF,-0.3487254206777863,12.569571084921328,0.04426011214155314,4.503227208410926,0.22505141766891426,12,12,24,300,L4 IT,Glutamatergic
TIMP1,0.3641071454473419,5.442146909291652,0.04868576784943558,4.310576313380124,0.23772977320957975,12,12,24,300,L4 IT,Glutamatergic
