stratum,gene,sn_est,sn_se,sn_z,xen_logFC,xen_z,n_supertypes
intermediate,EDIL3,0.06706340525887629,0.06885809775867607,0.9739363624872478,0.04747909834258274,0.9916759769877966,6
intermediate,ELOC,0.02114868087682625,0.04684349286412161,0.45147531884891656,-0.14861641406375986,-2.6825239012250788,6
intermediate,ENC1,-0.05033689551780495,0.086437208351166,-0.5823521661331619,0.3299307433443466,4.775597579366067,6
intermediate,ENPP2,-0.28282147467024843,0.12706772664587254,-2.2257537939468213,-0.2956816590617592,-2.5552419740887036,6
intermediate,ERBB4,-0.01989297267910379,0.18714194811121063,-0.10629884363115764,0.17605006973220322,1.3788950081017286,6
intermediate,FABP3,-0.04656713404073144,0.0771313482682173,-0.6037381050153362,0.06239916714977577,0.5006657105151703,6
intermediate,FILIP1,0.07558114333731512,0.08398126631678281,0.8999762286534014,0.3129043713298698,2.4196703129171966,5
intermediate,FKBP5,0.23952247800605816,0.19899059989499815,1.203687400974958,0.5548796248394317,4.272073520552646,5
intermediate,FLT1,-0.12160998816696876,0.09689692139655284,-1.2550449117911306,0.02888056125836274,0.2689571260676819,6
intermediate,FSCN1,0.0651409814485747,0.10002097593871656,0.651273203817637,-0.14006398878922854,-2.4733630993976807,6
intermediate,FSTL4,-0.05648318546257164,0.06105173287546175,-0.9251692425797412,0.05007144347974226,-0.006041645362029257,6
intermediate,FURIN,-0.07029890093896678,0.0656840636264531,-1.070258096983134,0.17815023305222,1.6397578752469633,6
intermediate,GABBR2,-0.03296949757460944,0.03409392702078415,-0.967019655861607,-0.05706033187307452,-1.3696203675123257,6
intermediate,GABPB1-AS1,-0.05268964621689152,0.05401766311362959,-0.9754151360834604,-0.446852398657101,-2.3373254524467146,6
intermediate,GAD1,-0.04048745837975172,0.02975615461162436,-1.3606414843648893,0.03032087445864428,1.0727536176226407,6
intermediate,GAD2,0.02061711586761874,0.05122834754503694,0.4024552197295333,-0.07337318942041351,-1.8746764683745591,6
intermediate,GALNT16,-0.01937482862875622,0.04484729881629532,-0.4320177388636025,0.11838513851101841,1.8960116988997184,6
intermediate,GFAP,0.07851678696722124,0.14499841717462494,0.5415009935774793,0.74671433893553,4.628141936496013,6
intermediate,GNAL,-0.05789273111108148,0.08801555729847114,-0.6577556614765319,-0.21366497091673456,-1.4896097703724285,6
intermediate,GRIN2A,0.09300187115900972,0.07230033562041427,1.286326963228512,0.2179591235198157,2.1086857158398256,6
