pathway,source,NES_depleted,NES_intermediate,NES_non_depleted,padj_depleted,padj_intermediate,padj_non_depleted,family
HALLMARK_INTERFERON_ALPHA_RESPONSE,H:,-0.6725910601133441,1.6100785883588962,1.75197504209573,0.9795211103875956,0.3159183963155386,0.26892161485726723,Other
GOMF_GABA_RECEPTOR_BINDING,C5:GO:MF,-0.6096593578292859,-0.9295523435569496,-1.163345791428934,0.9796052011625248,0.8446444116579802,0.7772995774171094,Other
GOBP_REGULATION_OF_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE,C5:GO:BP,-0.643822577717551,-0.6234369283035959,0.7476551768753825,0.9797075624927308,0.9890927650221256,0.980636627952824,Other
GOBP_INTERMEDIATE_FILAMENT_BASED_PROCESS,C5:GO:BP,0.6527678538432659,0.8372335452813642,-0.924714294964822,0.9797079789824696,0.9087539663493588,0.9155012598600568,Other
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR,C5:GO:BP,0.7091254515498743,-1.242018243289693,0.7839074206474964,0.9797079789824696,0.6246283650036871,0.9787164142793376,Other
GOBP_NEGATIVE_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS,C5:GO:BP,-0.6000267795017092,1.4569987507185582,-1.2636917548664446,0.9797079789824696,0.5381359723072899,0.7227732875091964,OxPhos/mito
GOBP_REGULATION_OF_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY,C5:GO:BP,-0.6483013565246043,-0.7117068031411273,1.2076494013166736,0.9797079789824696,0.9713598124387128,0.7287007517123312,Other
GOMF_INTRAMOLECULAR_TRANSFERASE_ACTIVITY,C5:GO:MF,-0.6140471108627057,0.778889486530698,-1.0112918342303274,0.9797079789824696,0.9382441558441558,0.8857923014280038,Other
GOMF_WNT_PROTEIN_BINDING,C5:GO:MF,0.6185573947346539,NA,NA,0.9797079789824696,NA,NA,Other
REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_PIGMENTATION,C2:CP:REACTOME,-0.6483817963044378,-0.7613560286528064,-0.622127799492153,0.9797079789824696,0.9521660945916414,0.9980893650724948,Other
GOBP_GRANULOCYTE_DIFFERENTIATION,C5:GO:BP,-0.6054243697426661,-1.2487427883956366,-0.8230131376209906,0.9800548258023648,0.6584073618344611,0.9516548641189352,Other
GOBP_DNA_TEMPLATED_DNA_REPLICATION_MAINTENANCE_OF_FIDELITY,C5:GO:BP,0.6728422814701098,0.619611552948741,-0.8155788653938967,0.9801595761677756,0.9954188026990326,0.9676628983250948,Other
GOMF_PROTEIN_FOLDING_CHAPERONE_BINDING,C5:GO:MF,-0.7251750742844885,-0.8626570626229743,0.8404873922222699,0.980545443829014,0.9244880474832976,0.977153879558247,Other
GOBP_EMBRYO_DEVELOPMENT_ENDING_IN_BIRTH_OR_EGG_HATCHING,C5:GO:BP,-0.8234148083833979,-1.1012623353646358,-0.8465848119002976,0.9807063567837124,0.6769834502442152,0.9886152358517096,Other
GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY,C5:GO:BP,-0.736427977566019,-0.9643545445328094,-0.8016367646830937,0.9807063567837124,0.8349979742465077,0.980636627952824,Other
GOBP_MEMBRANE_LIPID_CATABOLIC_PROCESS,C5:GO:BP,0.6395201845925736,-0.8655164184006893,-0.8823757623918849,0.9807063567837124,0.8872377941850661,0.9307991128174532,Other
GOBP_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY,C5:GO:BP,0.6583705955944706,-0.742458860290307,-1.0757628227733134,0.9807063567837124,0.9644869249035556,0.8340489092092789,Other
GOBP_NEGATIVE_REGULATION_OF_NUCLEAR_DIVISION,C5:GO:BP,-0.6281355262924899,-0.7289945542766259,-0.6662251517823268,0.9807063567837124,0.9632713390834876,0.9936786087285466,Other
GOBP_REGULATION_OF_RRNA_PROCESSING,C5:GO:BP,0.6136561042581038,0.7967930205031817,NA,0.9807063567837124,0.9250617058972348,NA,Other
GOBP_RIBOSOME_DISASSEMBLY,C5:GO:BP,-0.6692456344495433,-0.8601447083492362,-1.0099020419418991,0.9807063567837124,0.903708382838411,0.874431758100164,Other
GOCC_U12_TYPE_SPLICEOSOMAL_COMPLEX,C5:GO:CC,-0.6175707422924963,1.0735642553245917,0.8565539501764214,0.9807063567837124,0.7681681859693127,0.937618957694544,Other
GOMF_N_METHYLTRANSFERASE_ACTIVITY,C5:GO:MF,-0.7145371035266446,0.8516272989179936,-1.2634364848085893,0.9807063567837124,0.9341821215495036,0.6726140369202914,Other
REACTOME_NUCLEOTIDE_CATABOLISM,C2:CP:REACTOME,0.6190635767277376,-0.6610278733462526,1.1409634692624564,0.9807063567837124,0.97684741525819,0.7969897443042921,Other
REACTOME_RHOD_GTPASE_CYCLE,C2:CP:REACTOME,0.687828888303105,0.8597291142197871,-1.0622131849094645,0.9816319491666092,0.9077681516644932,0.8351235577367946,Other
GOBP_REGULATION_OF_VENTRICULAR_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION,C5:GO:BP,-0.5982745176798259,-0.6888325572199581,-0.5441732348439534,0.981812457364748,0.9686107243976456,0.9980893650724948,Other
GOCC_SET1C_COMPASS_COMPLEX,C5:GO:CC,-0.5942905699206552,-1.1437155574799382,-1.482548963774174,0.9818521958862376,0.7339782716334465,0.5876637459051633,Other
GOBP_SPERMATID_NUCLEUS_DIFFERENTIATION,C5:GO:BP,-0.600338903262744,-0.6565220797886698,-1.2489222083468725,0.9820892085555324,0.97684741525819,0.7287007517123312,Other
GOBP_METABOLIC_COMPOUND_SALVAGE,C5:GO:BP,-0.6025807061550685,-1.0457090576350685,1.4010382392980445,0.9825219321164876,0.785243973171455,0.6453497564741298,Other
GOBP_NEGATIVE_REGULATION_OF_PHAGOCYTOSIS,C5:GO:BP,0.6214424482079881,1.263308838223669,1.2279109062918057,0.9825219321164876,0.6419791225648634,0.7378049177393371,Other
GOBP_MEMBRANE_REPOLARIZATION_DURING_ACTION_POTENTIAL,C5:GO:BP,0.6129193729230131,-1.0110966848703364,0.5116663396924556,0.9827559975831448,0.8095877902093143,0.9980893650724948,Other
GOBP_POLYSACCHARIDE_BIOSYNTHETIC_PROCESS,C5:GO:BP,-0.6628249599928372,-0.9998769285824998,-0.9882052580205766,0.9827559975831448,0.8156191162877884,0.8939556830059211,Other
GOBP_MITOCHONDRIAL_FISSION,C5:GO:BP,-0.6525635481665192,-0.8303771128343154,0.6595309788749657,0.9828763986508574,0.9249639627833836,0.9980893650724948,Other
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CILIUM,C5:GO:BP,0.6064677284063232,0.97437357345188,NA,0.983652956764395,0.8230949239325722,NA,Other
GOBP_REGULATION_OF_ORGANELLE_ASSEMBLY,C5:GO:BP,0.8123831482082466,0.8765344137013763,-1.035211636260153,0.9837602135247384,0.9573130327617104,0.8375881975181816,Other
GOCC_CLATHRIN_COATED_ENDOCYTIC_VESICLE_MEMBRANE,C5:GO:CC,-0.6440481440497158,0.6651263007422749,-1.0661413518286842,0.9837602135247384,0.9871942807367944,0.8364052819336592,Other
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_TERMINATION,C2:CP:REACTOME,0.6121815616831421,1.5353788600299898,1.38297793559819,0.9837602135247384,0.4119258538583645,0.6354373833919346,Other
GOBP_INTRACELLULAR_LIPID_TRANSPORT,C5:GO:BP,-0.6486705977994589,0.8785909268407117,-1.3679848404605837,0.9839135013207846,0.8883439693331723,0.628787765658786,Other
REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS,C2:CP:REACTOME,-0.7082411373622908,-0.73307658412216,-1.3273921307456351,0.9839135013207846,0.9830830725365644,0.621224347005873,Other
GOBP_RECEPTOR_METABOLIC_PROCESS,C5:GO:BP,0.7102995672118164,-0.9162093090942274,-0.7266078821193488,0.9839497814693228,0.8719433381743674,0.9914932913181028,Other
GOBP_REGULATION_OF_MITOTIC_SPINDLE_ASSEMBLY,C5:GO:BP,-0.5986208526609711,0.8819772675099596,-0.8725093362880979,0.9839497814693228,0.8744411332374012,0.930832382057562,Other
GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEGREGATION,C5:GO:BP,-0.5883814307311033,-0.5983234412677687,1.3383127751397976,0.9840256378934492,0.9888926423765898,0.6743848161237205,Other
GOBP_POSITIVE_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC,C5:GO:BP,-0.6656129660517897,-0.8936228927051063,-1.1057386102011888,0.9842014906388196,0.8816474656587548,0.8035036336686731,Other
GOBP_REGULATION_OF_GENE_SILENCING_BY_REGULATORY_NCRNA,C5:GO:BP,-0.6205356885678853,0.838325314975438,0.6994373446270492,0.9842872538339502,0.903872884521189,0.9850466994833776,Other
GOBP_RENAL_FILTRATION,C5:GO:BP,0.6037872254591418,0.826134002420736,-1.145304375074883,0.9842872538339502,0.9025195086884948,0.7999619776566051,Other
GOCC_CLATHRIN_COAT,C5:GO:CC,-0.6651530131961793,-0.8733708060523698,-1.285480861092834,0.9842872538339502,0.8970164376458386,0.6726140369202914,Other
REACTOME_PHOSPHORYLATED_BMAL1_CLOCK_ARNTL_CLOCK_ACTIVATES_EXPRESSION_OF_CORE_CLOCK_GENES,C2:CP:REACTOME,0.6093015428826036,0.6939067241747024,-0.5833491097772477,0.9842872538339502,0.9686511027329228,0.9980893650724948,Other
GOCC_TRANSCRIPTION_REPRESSOR_COMPLEX,C5:GO:CC,0.7068470353686811,-0.8433028504939593,0.7904178875089318,0.9847390124156172,0.9272911526257136,0.980636627952824,Other
GOBP_CELLULAR_RESPONSE_TO_COPPER_ION,C5:GO:BP,-0.5799628099076976,-0.6700813076201476,1.2882898751921623,0.9848254939336634,0.9726118540161726,0.7185052413975748,Other
GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_AXONOGENESIS,C5:GO:BP,-0.6346630263070149,-1.051388843925723,-1.450897666120623,0.9848254939336634,0.7787476835155525,0.5624408268462023,Other
GOBP_CYTOPLASMIC_MICROTUBULE_ORGANIZATION,C5:GO:BP,0.7036419611822297,1.1469619311871584,-1.236505315271214,0.9848254939336634,0.6811592552092826,0.7006305483749967,Other
GOBP_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION,C5:GO:BP,-0.7707355153548355,-0.8094629261463797,-1.0187308808397386,0.9848254939336634,0.97684741525819,0.8623860477843224,Other
GOBP_ESTABLISHMENT_OF_RNA_LOCALIZATION,C5:GO:BP,-0.7432355584651704,-0.6520421769488566,-0.7893200749127691,0.9848254939336634,0.9999710068529256,0.989622022243702,Other
GOBP_MACROMOLECULE_METHYLATION,C5:GO:BP,-0.7151154028854046,-0.6298231768560196,-0.7014025113264875,0.9848254939336634,0.9999710068529256,0.9980893650724948,Other
GOBP_MECHANORECEPTOR_DIFFERENTIATION,C5:GO:BP,-0.6434690816402834,-1.229145909022906,0.8377336018912681,0.9848254939336634,0.646094246747587,0.9552434520344832,Other
GOBP_PERK_MEDIATED_UNFOLDED_PROTEIN_RESPONSE,C5:GO:BP,-0.6151384670724878,-0.6844967986244096,0.6111870604157215,0.9848254939336634,0.9746608623880082,0.9980893650724948,Other
GOBP_POSITIVE_REGULATION_OF_PROTEIN_TARGETING_TO_MEMBRANE,C5:GO:BP,-0.5956509817286202,1.024042322829979,1.380954766915673,0.9848254939336634,0.7978964370040995,0.6581701884724422,Synaptic
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY,C5:GO:BP,-0.5930926824656635,-0.5939240706221296,-1.2811546597921175,0.9848254939336634,0.989113030377096,0.7225793421580605,Other
GOBP_RESPONSE_TO_DSRNA,C5:GO:BP,0.6251174734809034,0.8405682565818726,1.4743879019829254,0.9848254939336634,0.9077681516644932,0.5734013733008294,Other
GOBP_SOMATIC_DIVERSIFICATION_OF_IMMUNE_RECEPTORS_VIA_SOMATIC_MUTATION,C5:GO:BP,-0.5754869364111082,-0.7390627669402619,NA,0.9848254939336634,0.9479507067775046,NA,Other
GOBP_SPINDLE_ASSEMBLY,C5:GO:BP,-0.7086750764592108,0.9338296668372644,-1.1395147690071663,0.9848254939336634,0.865811938025141,0.7520444023280016,Other
GOBP_TOR_SIGNALING,C5:GO:BP,0.7706124471733066,-0.8498360190165928,0.7301744592857875,0.9848254939336634,0.9432462560534238,0.9980893650724948,Other
GOBP_TRANSCRIPTION_BY_RNA_POLYMERASE_III,C5:GO:BP,-0.6747994631633274,0.7125849288902917,0.9297297797024734,0.9848254939336634,0.9859468273836106,0.9241706578351234,Other
GOBP_VENTRICULAR_SEPTUM_DEVELOPMENT,C5:GO:BP,0.6562380405183252,0.6115053422241958,-0.9119353871908896,0.9848254939336634,0.998298990159981,0.9277247361468726,Other
GOCC_CONDENSED_CHROMOSOME_CENTROMERIC_REGION,C5:GO:CC,0.7487276728730289,-0.6175183222070117,0.970712793064806,0.9848254939336634,0.9999710068529256,0.9076729172310992,Other
GOCC_NUCLEAR_CHROMOSOME,C5:GO:CC,0.7730680305268915,1.3468324044983095,0.973105996688592,0.9848254939336634,0.39818689180638134,0.9076729172310992,Other
GOCC_PHOTORECEPTOR_OUTER_SEGMENT,C5:GO:CC,-0.6568485368751997,0.8932610579680744,-0.9296338614120784,0.9848254939336634,0.8856395127772978,0.9171988486500208,Synaptic
GOMF_HISTONE_H4_READER_ACTIVITY,C5:GO:MF,-0.5888483821114563,-1.1786165795197223,-0.8895957037839829,0.9848254939336634,0.7068622465459352,0.9277247361468726,Other
GOMF_LAMIN_BINDING,C5:GO:MF,-0.5852534607331444,1.3919049585571206,0.860707481594203,0.9848254939336634,0.5634345862470862,0.93370085781174,Other
GOMF_P53_BINDING,C5:GO:MF,-0.6748734670905878,-1.337603415132132,-1.6209660117927147,0.9848254939336634,0.5457166784315612,0.371385777546236,Other
GOMF_SOLUTE_PROTON_SYMPORTER_ACTIVITY,C5:GO:MF,0.5944189201721056,-0.986292052240108,-1.2738212016288657,0.9848254939336634,0.8226475666910125,0.7225793421580605,Other
REACTOME_BASE_EXCISION_REPAIR,C2:CP:REACTOME,0.6462929400551637,0.821116908207865,1.2535448847207709,0.9848254939336634,0.9249639627833836,0.711375048661693,Other
REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS,C2:CP:REACTOME,-0.5801912803868963,-0.6916723734138005,-0.7692947851560007,0.9848254939336634,0.9676412326091584,0.9726576754749722,Other
REACTOME_DEFECTIVE_INTRINSIC_PATHWAY_FOR_APOPTOSIS,C2:CP:REACTOME,0.6008123438349783,-1.0447857157185667,0.940046200007712,0.9848254939336634,0.7863383326458914,0.9128543469927164,Other
REACTOME_INITIATION_OF_NUCLEAR_ENVELOPE_NE_REFORMATION,C2:CP:REACTOME,-0.5900732864700051,-0.9279667866301168,-0.8347797823248613,0.9848254939336634,0.8446971758973888,0.9454828255685712,Other
REACTOME_NOTCH4_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION,C2:CP:REACTOME,0.5899301611127821,-1.1374657099426126,NA,0.9848254939336634,0.7361146275792491,NA,Other
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_LATE_STAGE_BRANCHING_MORPHOGENESIS_PANCREATIC_BUD_PRECURSOR_CELLS,C2:CP:REACTOME,0.592771761714342,NA,NA,0.9848254939336634,NA,NA,Other
REACTOME_RUNX3_REGULATES_NOTCH_SIGNALING,C2:CP:REACTOME,0.592771761714342,NA,NA,0.9848254939336634,NA,NA,Other
REACTOME_SYNTHESIS_OF_IP3_AND_IP4_IN_THE_CYTOSOL,C2:CP:REACTOME,-0.5880707766265267,0.8893676560742427,0.7596344590780506,0.9848254939336634,0.8674608174089008,0.977153879558247,Other
REACTOME_THE_CRY_PER_KINASE_COMPLEX_REPRESSES_TRANSACTIVATION_BY_THE_BMAL_CLOCK_ARNTL_CLOCK_COMPLEX,C2:CP:REACTOME,-0.5826342292030742,-0.6576372963434584,-0.6358439013273478,0.9848254939336634,0.97684741525819,0.9928461995202672,Other
REACTOME_TRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL,C2:CP:REACTOME,0.6387543981841425,-0.7996923510317456,0.7995643685448062,0.9848254939336634,0.9361139649685518,0.9749302812553826,Other
GOBP_AMYLOID_BETA_METABOLIC_PROCESS,C5:GO:BP,0.6878262219695811,-0.9561297475735386,0.7980968825978881,0.9852534338828238,0.8349394030847513,0.9780600537786504,Other
GOBP_PHOSPHATIDYLINOSITOL_METABOLIC_PROCESS,C5:GO:BP,0.7564711681296767,0.6840249125737782,-0.9934037061874746,0.9852534338828238,0.9999710068529256,0.8950403266105506,Other
GOBP_T_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL,C5:GO:BP,0.589133692948414,0.7549923792332098,1.3539679431014178,0.9852534338828238,0.9432462560534238,0.67389902839022775,Other
GOBP_CELL_KILLING,C5:GO:BP,0.6960255237116717,-1.0974269348230716,-0.7953049380530879,0.9856495631472828,0.7364541063938049,0.977153879558247,Other
GOBP_MAINTENANCE_OF_CELL_NUMBER,C5:GO:BP,0.7547422336788757,-0.7335263185924564,0.9910085404378098,0.9856495631472828,0.989113030377096,0.8950403266105506,Other
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_HYPOXIA,C5:GO:BP,0.5832104812680474,-0.8352419358263158,1.1406645291297133,0.9856495631472828,0.8999190012427344,0.8024972919011916,Other
GOBP_PROTEIN_K6_LINKED_UBIQUITINATION,C5:GO:BP,-0.5679894236979229,0.6286957262550317,-1.1957576588285923,0.9856495631472828,0.9815734349233376,0.7612408002233442,Other
GOBP_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION,C5:GO:BP,-0.5815640378547627,1.2812345214167689,1.1700500865066712,0.9856495631472828,0.6246283650036871,0.7612408002233442,Other
GOBP_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION,C5:GO:BP,0.7341654279368407,-1.1175452155939225,0.8575129455934162,0.9856495631472828,0.7048049435971173,0.9740694575733088,Other
GOBP_REGULATION_OF_FIBROBLAST_PROLIFERATION,C5:GO:BP,0.6390318811086136,0.6694288406223926,-0.6198713818368102,0.9856495631472828,0.9888926423765898,0.9980893650724948,Other
GOBP_REGULATION_OF_INCLUSION_BODY_ASSEMBLY,C5:GO:BP,-0.5868642449000622,0.6499718719986359,0.7143131233312447,0.9856495631472828,0.98286218558864,0.980636627952824,Other
GOBP_REGULATION_OF_TRANSLATIONAL_FIDELITY,C5:GO:BP,0.5941528799950401,-1.006119764275982,-0.761362385720716,0.9856495631472828,0.8107987251936922,0.9770410659596478,Other
GOBP_SNRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_II,C5:GO:BP,-0.5771812612601723,-0.7570024361143213,-0.9159919070014986,0.9856495631472828,0.9432462560534238,0.9222604759923264,Other
GOCC_ACTIN_BASED_CELL_PROJECTION,C5:GO:CC,-0.7286113902172748,-1.4534189263007655,-1.2251875780944923,0.9856495631472828,0.34513900617232607,0.6726140369202914,Other
GOCC_MITOTIC_SPINDLE,C5:GO:CC,-0.7409326801262114,-0.8408929105311687,-0.875390738730104,0.9856495631472828,0.9481407454479358,0.9616275307225116,Other
GOCC_TELOMERASE_HOLOENZYME_COMPLEX,C5:GO:CC,-0.5713880266076101,0.7223868438605977,0.6587623237431465,0.9856495631472828,0.9600240350629152,0.988427176317998,Other
GOMF_CYTOKINE_ACTIVITY,C5:GO:MF,-0.641003313918354,-0.7728253311930431,0.7564641124030907,0.9856495631472828,0.9518244297574746,0.980636627952824,Other
REACTOME_REGULATION_OF_TP53_ACTIVITY,C2:CP:REACTOME,-0.7281052655364825,-1.0265153671732237,-0.8057875885686852,0.9856495631472828,0.7939362899367213,0.980636627952824,Other
REACTOME_UBIQUINOL_BIOSYNTHESIS,C2:CP:REACTOME,0.5862145698547784,-0.7192538322509466,NA,0.9856495631472828,0.9573130327617104,NA,Other
GOBP_POSITIVE_REGULATION_OF_B_CELL_ACTIVATION,C5:GO:BP,-0.6395061961905867,-0.8831745379534275,-1.078089411725062,0.9857751595196504,0.8858957658094841,0.8213493601103073,Other
GOBP_NUCLEUS_ORGANIZATION,C5:GO:BP,-0.7320466893703089,-0.5755295320929092,-0.8656208142648631,0.9866490555661912,0.9999710068529256,0.9648702626933416,Other
GOBP_GLYCEROPHOSPHOLIPID_CATABOLIC_PROCESS,C5:GO:BP,0.5897016891800689,-1.1490426439088228,-0.8516398081654513,0.9867516255428712,0.7226852396852039,0.9420815550302306,Other
GOBP_MITOTIC_SPINDLE_ASSEMBLY,C5:GO:BP,0.6771206685657392,0.6972208784159595,-0.8799226164116015,0.9867516255428712,0.9873849961769356,0.937618957694544,Other
GOBP_POSITIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS,C5:GO:BP,0.680827011135417,-0.8806655223918972,-0.6975901173204546,0.9867516255428712,0.8923276304560587,0.9940302409691054,Other
GOBP_COCHLEA_DEVELOPMENT,C5:GO:BP,0.6165362696220288,1.195962900872755,1.0631632572437124,0.9867844232793548,0.6818429265901984,0.8377623255164847,Other
GOBP_MATERNAL_PROCESS_INVOLVED_IN_FEMALE_PREGNANCY,C5:GO:BP,0.6084517138075313,-0.6036314517485545,-0.6745615146997872,0.9869044950385684,0.9942336503853374,0.9940302409691054,Other
GOBP_MITOCHONDRIAL_PROTEIN_PROCESSING,C5:GO:BP,0.5812629173952182,-1.2626589048740386,NA,0.9869044950385684,0.6529312940492054,NA,Other
GOBP_ORGANELLE_DISASSEMBLY,C5:GO:BP,-0.6709741220795339,-0.964911959363104,-1.1674023954412955,0.9869044950385684,0.8326532565028039,0.7386336990161253,Other
GOBP_REGULATION_OF_PROTEIN_MATURATION,C5:GO:BP,-0.6145598817263382,-0.997259184091574,-0.5311442168683427,0.9869044950385684,0.8141401172311851,0.9980893650724948,Other
REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION,C2:CP:REACTOME,0.5769115219533502,0.9909646074581834,1.1921405935247118,0.987052990685566,0.8166407012117466,0.7612408002233442,Other
GOCC_PRP19_COMPLEX,C5:GO:CC,0.5777174487591161,-0.5448129150099881,1.423502940104104,0.987626343024392,0.9954188026990326,0.6441413309237801,Other
GOBP_CARDIAC_VENTRICLE_DEVELOPMENT,C5:GO:BP,-0.6581279676389905,1.034326269142796,0.769413077324828,0.9887102656373572,0.7821117499535742,0.980636627952824,Other
GOBP_ENDOCARDIAL_CUSHION_MORPHOGENESIS,C5:GO:BP,0.5836553654066114,-0.7587966266303338,0.6177847983383352,0.9887102656373572,0.9432462560534238,0.99517335565412,Other
GOBP_GLYCOSYL_COMPOUND_BIOSYNTHETIC_PROCESS,C5:GO:BP,0.5734793648716887,0.9833422418652028,1.003130356418961,0.9887102656373572,0.8209560479235958,0.8895084522290043,Other
GOBP_MESODERM_DEVELOPMENT,C5:GO:BP,0.6816210136293412,-0.7880205084975686,-0.9000644128805859,0.9887102656373572,0.956222078611613,0.9325364564771662,Other
GOMF_S_ADENOSYLMETHIONINE_DEPENDENT_METHYLTRANSFERASE_ACTIVITY,C5:GO:MF,-0.716871522039591,0.7000447726666709,-1.3391517297112183,0.9887102656373572,0.9999710068529256,0.5728651168975325,Other
REACTOME_PKR_MEDIATED_SIGNALING,C2:CP:REACTOME,-0.6514209545871806,-0.9050048448472654,0.9723661854819936,0.9887102656373572,0.8744411332374012,0.9020406216404812,Synaptic
GOBP_TETRAPYRROLE_BIOSYNTHETIC_PROCESS,C5:GO:BP,-0.5749437832050086,-0.8861820196562734,-0.5546119527944279,0.9887609611635584,0.8744411332374012,0.9980893650724948,Other
GOMF_OUTWARD_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY,C5:GO:MF,0.5826484762632343,-0.7868004106102875,0.7071588273085081,0.9889955520471164,0.9297599604717356,0.980636627952824,Other
GOBP_OSTEOBLAST_PROLIFERATION,C5:GO:BP,-0.5629649507318862,NA,0.9599642512199028,0.9890038875913972,NA,0.903314326193382,Other
GOBP_PRIMARY_MIRNA_PROCESSING,C5:GO:BP,-0.5656487952306235,0.8574963019905107,1.663759718403541,0.9890038875913972,0.8883458633849138,0.40817005296262304,Other
GOBP_REGULATION_OF_HEMOPOIESIS,C5:GO:BP,0.7829038938645183,-0.9531076994549608,-0.7215976282463832,0.9890038875913972,0.8523434782408341,0.9980893650724948,Other
GOMF_MISFOLDED_PROTEIN_BINDING,C5:GO:MF,-0.5621464382458532,0.8471001180638221,1.47183507817076,0.9890038875913972,0.8923276304560587,0.6032523441683759,Other
REACTOME_SLC_TRANSPORTER_DISORDERS,C2:CP:REACTOME,-0.659614988299725,-0.7787963918726193,-1.3897597952984622,0.9890038875913972,0.9594304004745632,0.5815632387124503,Other
GOBP_BROWN_FAT_CELL_DIFFERENTIATION,C5:GO:BP,-0.5703483219315026,0.9042683318904116,1.1160487289637102,0.989121787705499,0.8617427173343218,0.8083631649031457,Other
GOBP_NEGATIVE_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS,C5:GO:BP,0.5764576589785009,1.3230217164834666,-1.0772030031366144,0.989121787705499,0.6068223630150321,0.8361420132186933,Other
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS,C5:GO:BP,-0.6571384678313658,0.7249897286053142,0.8579412505912603,0.989121787705499,0.9871478195586144,0.9538630689961388,Other
GOBP_POSITIVE_REGULATION_BY_HOST_OF_VIRAL_TRANSCRIPTION,C5:GO:BP,0.5785756342634185,-0.9323372528209932,0.9131965393213526,0.989121787705499,0.8446444116579802,0.9192179904322672,Other
GOBP_REGULATION_OF_MUSCLE_ORGAN_DEVELOPMENT,C5:GO:BP,0.5739819179079032,-0.9761077830680964,-0.838777775562316,0.989121787705499,0.8226475666910125,0.949064878688567,Other
GOMF_LYSOPHOSPHOLIPASE_ACTIVITY,C5:GO:MF,0.5681583342904386,-0.6851438565700969,-1.0369728945526913,0.989121787705499,0.9686511027329228,0.8674420305635115,Other
GOMF_TRANSITION_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,C5:GO:MF,-0.5978274536754408,0.848675086306687,-0.8663359520733813,0.9891576084896598,0.903708382838411,0.9381552048541862,Other
GOBP_REGULATION_OF_PROTEIN_TARGETING_TO_MEMBRANE,C5:GO:BP,0.5716216114384052,0.9812122665009708,1.359832172191406,0.9896510757735124,0.8226475666910125,0.6713651900748675,Other
GOBP_MIRNA_METABOLIC_PROCESS,C5:GO:BP,-0.6691607649606541,-1.0588267136513252,-0.8541656353232714,0.9898569981276092,0.7681681859693127,0.9567952664162028,Other
GOMF_HISTONE_H3_METHYLTRANSFERASE_ACTIVITY,C5:GO:MF,-0.618764852222698,-0.6838752938292343,-1.3754811280502377,0.989998890188412,0.9815734349233376,0.624989436014851,Other
GOCC_CELL_CORTEX,C5:GO:CC,-0.7649067406453578,-1.1240654862323665,0.9519537107191935,0.9901837032491464,0.6720683060123956,0.9277247361468726,Other
GOBP_DE_NOVO_POST_TRANSLATIONAL_PROTEIN_FOLDING,C5:GO:BP,-0.5813219227488766,1.0555075174356596,0.901017642258982,0.9902795605168718,0.777874694880673,0.926109878475845,Other
GOBP_GOLGI_TO_ENDOSOME_TRANSPORT,C5:GO:BP,0.5723563538157331,-1.0336007216820562,-0.9047581263055824,0.9903002964366996,0.7944038023669561,0.9257961797988936,Other
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION,C5:GO:BP,-0.7259843701718738,-1.0020392548292831,-1.04515984951954,0.990661270715178,0.8095877902093143,0.8361420132186933,Other
GOBP_HAIR_CELL_DIFFERENTIATION,C5:GO:BP,-0.5790324932905958,-1.431550789852994,0.9296575851229912,0.9908535484962874,0.5204530647461746,0.9155012598600568,Other
