gene,spearman_rho,pval,pval_fdr,abs_rho,is_scz_gwas,magma_zstat,spredixcan_z,spredixcan_fdr,lead_snp_beta,signed_magma_z,direction_source
AL109984.1,0.19504643962848298,0.4379864297021668,0.7163441805142863,0.19504643962848298,False,,,,,,none
AC079382.2,-0.19504643962848298,0.4379864297021668,0.7163441805142863,0.19504643962848298,False,,,,,,none
AC096564.2,0.19504643962848298,0.4379864297021668,0.7163441805142863,0.19504643962848298,False,,,,,,none
CARD8,-0.19504643962848298,0.4379864297021668,0.7163441805142863,0.19504643962848298,False,0.67599,0.6512696527410347,0.6215289897540139,-0.026600681797179,0.6512696527410347,spredixcan
SLC12A1,0.19504643962848298,0.4379864297021668,0.7163441805142863,0.19504643962848298,False,-1.4705,,,-0.0700040968887733,-1.4705,lead_snp
AC034229.4,-0.19504643962848298,0.4379864297021668,0.7163441805142863,0.19504643962848298,False,,,,,,none
AC025682.1,0.19504643962848298,0.4379864297021668,0.7163441805142863,0.19504643962848298,False,,,,,,none
AC022196.1,0.19504643962848298,0.4379864297021668,0.7163441805142863,0.19504643962848298,False,,,,,,none
COPG2,-0.19504643962848298,0.4379864297021668,0.7163441805142863,0.19504643962848298,False,-1.1695,-0.1934273131564651,0.8922481348386789,-0.151195052001626,-0.1934273131564651,spredixcan
TAFA2,-0.19504643962848298,0.4379864297021668,0.7163441805142863,0.19504643962848298,False,,,,,,none
DUSP15,-0.19504643962848298,0.4379864297021668,0.7163441805142863,0.19504643962848298,False,1.4084,-1.4802429951334848,0.2236851258770862,0.113203677493852,-1.4802429951334848,spredixcan
PSMD3,-0.19504643962848298,0.4379864297021668,0.7163441805142863,0.19504643962848298,False,1.6068,-3.610858160567597,0.0011458441817917,0.0459957873421583,-3.610858160567597,spredixcan
ZBED3,-0.19504643962848298,0.4379864297021668,0.7163441805142863,0.19504643962848298,False,1.3846,0.8799926363645072,0.4942726497760945,0.0452027848308288,0.8799926363645072,spredixcan
SENP7,-0.19504643962848298,0.4379864297021668,0.7163441805142863,0.19504643962848298,False,-0.18816,1.4737137300509475,0.2258731898570763,-0.0751007725092503,1.4737137300509475,spredixcan
SNX1,0.19504643962848298,0.4379864297021668,0.7163441805142863,0.19504643962848298,False,3.1247,8.123714850544122,9.671522981640932e-15,-0.057194885093252,8.123714850544122,spredixcan
RTN4IP1,-0.19504643962848298,0.4379864297021668,0.7163441805142863,0.19504643962848298,False,-1.4985,-0.3569210459642349,0.7964753670695224,-0.0689964429219005,-0.3569210459642349,spredixcan
LINC00265,-0.19504643962848298,0.4379864297021668,0.7163441805142863,0.19504643962848298,False,,0.5218425409263304,0.6973931044315684,,0.5218425409263304,spredixcan
UBAP2,0.19504643962848298,0.4379864297021668,0.7163441805142863,0.19504643962848298,False,1.8195,2.7488670923881777,0.0158918753616753,-0.0347985055426955,2.7488670923881777,spredixcan
ATP5PB,-0.19504643962848298,0.4379864297021668,0.7163441805142863,0.19504643962848298,False,,,,,,none
AGGF1,0.19504643962848298,0.4379864297021668,0.7163441805142863,0.19504643962848298,False,-0.29705,-0.3928646408298702,0.7747395529301775,-0.0999971464925023,-0.3928646408298702,spredixcan
HAX1,0.19504643962848298,0.4379864297021668,0.7163441805142863,0.19504643962848298,False,3.2715,-0.1000536193731763,0.9450099433720422,0.0404027066313724,-0.1000536193731763,spredixcan
UBR5-AS1,-0.19504643962848298,0.4379864297021668,0.7163441805142863,0.19504643962848298,False,,,,,,none
AC073476.3,-0.19504643962848298,0.4379864297021668,0.7163441805142863,0.19504643962848298,False,,,,,,none
AC007785.3,0.19504643962848298,0.4379864297021668,0.7163441805142863,0.19504643962848298,False,,,,,,none
VPS35L,0.19504643962848298,0.4379864297021668,0.7163441805142863,0.19504643962848298,False,,,,,,none
NAA35,-0.19504643962848298,0.4379864297021668,0.7163441805142863,0.19504643962848298,False,-0.73943,0.407343833291426,0.7653856300569952,0.10499945048164,0.407343833291426,spredixcan
MAP9,-0.19504643962848298,0.4379864297021668,0.7163441805142863,0.19504643962848298,False,4.1377,,,-0.0717001041652131,-4.1377,lead_snp
LCN12,0.19504643962848298,0.4379864297021668,0.7163441805142863,0.19504643962848298,False,-0.58962,0.1185960490184762,0.933910091404765,0.0499989570943217,0.1185960490184762,spredixcan
ZNF667-AS1,0.19504643962848298,0.4379864297021668,0.7163441805142863,0.19504643962848298,False,,3.4194220378097526,0.0021794500519409,,3.4194220378097526,spredixcan
HEATR6,-0.19504643962848298,0.4379864297021668,0.7163441805142863,0.19504643962848298,False,0.93375,3.1184013792959764,0.0055707417630157,0.0308977113278438,3.1184013792959764,spredixcan
SUPT3H,0.19504643962848298,0.4379864297021668,0.7163441805142863,0.19504643962848298,False,-0.073043,0.1436169525166083,0.92037607403565,-0.133599966404222,0.1436169525166083,spredixcan
CLN5,-0.19504643962848298,0.4379864297021668,0.7163441805142863,0.19504643962848298,False,1.9138,-5.462614809297367,3.701313073124825e-07,-0.0949042622000238,-5.462614809297367,spredixcan
PSPH,-0.19504643962848298,0.4379864297021668,0.7163441805142863,0.19504643962848298,False,1.4232,3.534834259107676,0.001485827870546,-0.0527996915922012,3.534834259107676,spredixcan
ZNF549,0.19504643962848298,0.4379864297021668,0.7163441805142863,0.19504643962848298,False,1.1015,1.4827404635422212,0.222821418004903,-0.0644958553811008,1.4827404635422212,spredixcan
GLRB,-0.19504643962848298,0.4379864297021668,0.7163441805142863,0.19504643962848298,False,0.83201,-1.9006859641661376,0.1085220053172357,-0.128401714804524,-1.9006859641661376,spredixcan
AL450326.1,0.19504643962848298,0.4379864297021668,0.7163441805142863,0.19504643962848298,False,,,,,,none
ARV1,-0.19504643962848298,0.4379864297021668,0.7163441805142863,0.19504643962848298,False,-1.1889,0.8454651288769489,0.5122980540106186,0.0648041108654969,0.8454651288769489,spredixcan
AC005394.1,0.19504643962848298,0.4379864297021668,0.7163441805142863,0.19504643962848298,False,,,,,,none
CLPB,0.19504643962848298,0.4379864297021668,0.7163441805142863,0.19504643962848298,False,0.64121,-3.4871349758004992,0.00174112894414,-0.12449803085677,-3.4871349758004992,spredixcan
EVI2A,-0.19504643962848298,0.4379864297021668,0.7163441805142863,0.19504643962848298,False,-0.6884,0.9436377133054517,0.4601217510710338,0.031799009548949,0.9436377133054517,spredixcan
AC006001.2,0.19504643962848298,0.4379864297021668,0.7163441805142863,0.19504643962848298,False,,,,,,none
ATF2,-0.19504643962848298,0.4379864297021668,0.7163441805142863,0.19504643962848298,False,2.1698,-16.355018625106617,1.1808491677780398e-57,0.0884961075648239,-16.355018625106617,spredixcan
SGO1-AS1,0.19504643962848298,0.4379864297021668,0.7163441805142863,0.19504643962848298,False,,,,,,none
TBC1D19,0.19504643962848298,0.4379864297021668,0.7163441805142863,0.19504643962848298,False,2.8242,,,0.169700579604072,2.8242,lead_snp
AP000813.1,0.1950233701732524,0.4380416831538306,0.7163441805142863,0.1950233701732524,False,,,,,,none
PAX6,0.19500538831885758,0.43808475384610207,0.7163441805142863,0.19500538831885758,False,1.4516,2.3594755318212153,0.041738603323991,-0.058901107920161,2.3594755318212153,spredixcan
LINC01498,0.19500538831885758,0.43808475384610207,0.7163441805142863,0.19500538831885758,False,,,,,,none
FOSL1,-0.19500538831885758,0.43808475384610207,0.7163441805142863,0.19500538831885758,False,2.0555,-2.085409774641189,0.075393174529315,-0.0456984484517478,-2.085409774641189,spredixcan
PCOTH,0.19500538831885758,0.43808475384610207,0.7163441805142863,0.19500538831885758,False,,,,,,none
CLDN22,-0.1948671053610727,0.43841604689012487,0.7167775454244535,0.1948671053610727,False,-1.6546,,,-0.0270012755029434,-1.6546,lead_snp
SEC14L3,0.1948671053610727,0.43841604689012487,0.7167775454244535,0.1948671053610727,False,2.3105,,,-0.136897050100824,-2.3105,lead_snp
AC012409.3,-0.1948671053610727,0.43841604689012487,0.7167775454244535,0.1948671053610727,False,,,,,,none
LINC01072,-0.19463745387921544,0.43896652423078397,0.7176052247500726,0.19463745387921544,False,,,,,,none
AL160270.1,-0.19463745387921544,0.43896652423078397,0.7176052247500726,0.19463745387921544,False,,,,,,none
AC145207.2,0.19460172809749005,0.4390521915536895,0.7176553379320846,0.19460172809749005,False,,,,,,none
AC011773.2,0.19460172809749005,0.4390521915536895,0.7176553379320846,0.19460172809749005,False,,,,,,none
LINC00929,0.19456011416840346,0.4391519890698738,0.7176553379320846,0.19456011416840346,False,,,,,,none
NRAP,0.19456011416840346,0.4391519890698738,0.7176553379320846,0.19456011416840346,False,1.9527,-2.231429883521392,0.0555440875216944,0.0497040321791155,-2.231429883521392,spredixcan
AL590666.3,0.19456011416840346,0.4391519890698738,0.7176553379320846,0.19456011416840346,False,,,,,,none
AC087175.1,-0.19456011416840346,0.4391519890698738,0.7176553379320846,0.19456011416840346,False,,,,,,none
AL445985.2,0.19456011416840346,0.4391519890698738,0.7176553379320846,0.19456011416840346,False,,,,,,none
MYBL2,-0.19446274047002937,0.4393855542557245,0.7180008679423033,0.19446274047002937,False,-0.3852,2.2221902896700323,0.0566163765263327,-0.20830420111757,2.2221902896700323,spredixcan
LINC01342,0.19437436215744328,0.43959759839791507,0.718275028600823,0.19437436215744328,False,,3.1898281469590777,0.0044992985773207,,3.1898281469590777,spredixcan
AC002480.1,0.19437436215744328,0.43959759839791507,0.718275028600823,0.19437436215744328,False,,,,,,none
AP000553.8,0.19421592901902138,0.43997785621620356,0.7188239570141882,0.19421592901902138,False,,,,,,none
AC008080.4,-0.19421592901902138,0.43997785621620356,0.7188239570141882,0.19421592901902138,False,,,,,,none
AC020656.2,-0.19412305578349792,0.4402008418652583,0.7190040971663642,0.19412305578349792,False,,,,,,none
TAS2R9,0.19411463609036336,0.44022106016953233,0.7190040971663642,0.19411463609036336,False,-0.33524,,,-0.0671018035407359,-0.33524,lead_snp
ADGRF5,0.19411463609036336,0.44022106016953233,0.7190040971663642,0.19411463609036336,False,1.7583,,,0.0352030377085245,1.7583,lead_snp
AC010245.1,0.19411463609036336,0.44022106016953233,0.7190040971663642,0.19411463609036336,False,,,,,,none
GAPDHS,-0.19411463609036336,0.44022106016953233,0.7190040971663642,0.19411463609036336,False,-0.35642,,,-0.0170952954286372,-0.35642,lead_snp
NCAPH,0.19411463609036336,0.44022106016953233,0.7190040971663642,0.19411463609036336,False,3.7316,,,-0.0388032003238938,-3.7316,lead_snp
AL360093.1,0.19398601182126707,0.4405299868425947,0.719400033870575,0.19398601182126707,False,,,,,,none
LINC01762,-0.19398601182126707,0.4405299868425947,0.719400033870575,0.19398601182126707,False,,,,,,none
AC015522.1,0.19398601182126707,0.4405299868425947,0.719400033870575,0.19398601182126707,False,,,,,,none
TFAP2A-AS2,-0.1936783813356391,0.44126930115400564,0.7203626505069325,0.1936783813356391,False,,,,,,none
AL589743.4,0.1936783813356391,0.44126930115400564,0.7203626505069325,0.1936783813356391,False,,,,,,none
CISTR,-0.1933820061667135,0.4419821723360729,0.7203626505069325,0.1933820061667135,False,,0.5822459666689865,0.6624615288558122,,0.5822459666689865,spredixcan
F2RL1,-0.1933820061667135,0.4419821723360729,0.7203626505069325,0.1933820061667135,False,1.7488,-2.18222933271278,0.0616463221212766,-0.127004169938006,-2.18222933271278,spredixcan
FOSB,0.1933820061667135,0.4419821723360729,0.7203626505069325,0.1933820061667135,False,1.1132,-3.661032653422441,0.0009662673828592,0.0219962978718961,-3.661032653422441,spredixcan
LINC00278,-0.1933820061667135,0.4419821723360729,0.7203626505069325,0.1933820061667135,False,,,,,,none
AC008781.3,-0.1933820061667135,0.4419821723360729,0.7203626505069325,0.1933820061667135,False,,,,,,none
AC092957.1,0.1933820061667135,0.4419821723360729,0.7203626505069325,0.1933820061667135,False,,,,,,none
AC139491.8,-0.19308211143030826,0.44270411423382233,0.7203626505069325,0.19308211143030826,False,,,,,,none
AC006972.1,-0.19308211143030826,0.44270411423382233,0.7203626505069325,0.19308211143030826,False,,,,,,none
AC010494.1,0.19298671427839462,0.44293389300721725,0.7203626505069325,0.19298671427839462,False,,,,,,none
PKP1,-0.19298671427839462,0.44293389300721725,0.7203626505069325,0.19298671427839462,False,0.64322,0.3163192023168765,0.8201637687957267,0.0657034673241941,0.3163192023168765,spredixcan
C19orf54,-0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,-1.7027,0.7042297105949732,0.5897858051241143,-0.0758017134162819,0.7042297105949732,spredixcan
TMEM155,0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,0.46225,-6.065790830102455,1.3246773496135058e-08,-0.0285023604727122,-6.065790830102455,spredixcan
PHF7,0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,4.1458,5.24637070059898,1.1193052155737905e-06,-0.0573007769142667,5.24637070059898,spredixcan
ALKBH1,0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,0.89588,,,-0.0851984758338849,-0.89588,lead_snp
CHIC2,-0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,2.1305,,,-0.0438996422900184,-2.1305,lead_snp
AC006333.2,0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,,,,,,none
ARF5,0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,1.5457,-5.953324202512115,2.5283418302292337e-08,0.0728042655546038,-5.953324202512115,spredixcan
AL021396.1,-0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,,,,,,none
CXXC4,-0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,4.3089,,,-0.0467981495486393,-4.3089,lead_snp
AL512603.2,0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,,,,,,none
AC104024.4,-0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,,,,,,none
AC097639.1,-0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,,,,,,none
NEK5,0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,1.0513,-4.93438625203367,5.1225772885759e-06,0.054497654936202,-4.93438625203367,spredixcan
TCAP,-0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,2.8543,-0.0821769772805342,0.9532999465265104,0.0418998134646779,-0.0821769772805342,spredixcan
ZNF814,0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,0.56734,,,-0.0608015124606624,-0.56734,lead_snp
SLC8A1-AS1,0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,,,,,,none
CDC37L1-DT,-0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,,,,,,none
R3HDM4,0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,1.1957,-2.2151631302395804,0.0574834348202066,-0.108298159645169,-2.2151631302395804,spredixcan
COL11A1,-0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,0.80665,5.905549792603915,3.3109102990413405e-08,-0.0297996312385195,5.905549792603915,spredixcan
AC025164.1,-0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,,,,,,none
FRRS1,0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,-0.32196,-0.3444958986484353,0.802956004503679,-0.0360003042410416,-0.3444958986484353,spredixcan
AL359715.3,0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,,,,,,none
NRIR,0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,,,,,,none
AC121764.1,0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,,,,,,none
EIF2AK4,-0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,1.5852,0.3393690710837715,0.8059510634088723,-0.027998320426861,0.3393690710837715,spredixcan
AL691432.2,-0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,,,,,,none
DHRS1,-0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,0.063583,-1.6753603051362675,0.162643008646793,-0.104094650536593,-1.6753603051362675,spredixcan
RAB24,-0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,1.3931,-2.1175210367364596,0.0705442456777168,-0.0927953446547093,-2.1175210367364596,spredixcan
AC010210.1,-0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,,,,,,none
AL135999.2,0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,,,,,,none
HGS,0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,1.0224,10.471067848442337,5.671336031427236e-24,-0.113000739087244,10.471067848442337,spredixcan
PARPBP,-0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,0.74869,-0.3574521835037064,0.796254532590169,-0.0668986373554447,-0.3574521835037064,spredixcan
AC006581.1,0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,,,,,,none
CDKN1C,0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,1.0048,-2.6241140128799643,0.0218423019466765,0.0278972284172359,-2.6241140128799643,spredixcan
YWHAB,0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,3.2938,9.803381499414348,4.112201069934525e-21,0.0444952398865513,9.803381499414348,spredixcan
BACH1,-0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,1.8197,0.5735991600991179,0.667095934403898,-0.05519563546795,0.5735991600991179,spredixcan
NT5C3B,0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,-0.14571,-1.8636965745642569,0.1162992212064966,0.121597971747488,-1.8636965745642569,spredixcan
COPS6,0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,0.29293,2.609424231262866,0.0226334190708247,0.0556995724703668,2.609424231262866,spredixcan
KCNE1,0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,-0.19096,,,0.0221038989069263,0.19096,lead_snp
TAZ,0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,,,,,,none
TBCB,0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,-0.037645,,,0.0931988616307827,0.037645,lead_snp
REXO4,0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,1.5221,3.161099683419766,0.0049009634015401,-0.0659047873877183,3.161099683419766,spredixcan
AL023495.1,-0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,,,,,,none
ZNF214,0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,0.064236,-3.60969174536641,0.0011499371123253,-0.0811992094973757,-3.60969174536641,spredixcan
LHFPL3-AS2,0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,,,,,,none
STIM2,-0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,1.633,,,0.0803995670685707,1.633,lead_snp
AL139383.1,0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,,,,,,none
DBT,-0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,-0.08377,,,-0.128799747391589,-0.08377,lead_snp
AC009148.1,-0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,,,,,,none
AC002563.1,0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,,,,,,none
MRPS9,-0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,-1.1735,,,-0.0540022233826842,-1.1735,lead_snp
SFRP5,-0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,-0.096314,-0.7010269989115693,0.5917330163120639,-0.125597237159264,-0.7010269989115693,spredixcan
ADPRHL2,0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,4.7252,10.369492942178338,1.5927905967532384e-23,-0.0777993924544118,10.369492942178338,spredixcan
UBXN8,-0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,-0.67225,1.4006189429329767,0.2529593735762165,-0.0235962138551867,1.4006189429329767,spredixcan
SLFNL1-AS1,0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,,,,,,none
AC087857.1,-0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,,,,,,none
COX6A1,-0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,-0.056744,0.0712174366720514,0.959580284082704,0.133796357518225,0.0712174366720514,spredixcan
EIF3C,-0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,1.9143,,,-0.0227979086760041,-1.9143,lead_snp
AC051619.5,-0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,,,,,,none
RTF1,0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,-0.6282,3.037576819981661,0.0070889653824887,-0.0527048164320283,3.037576819981661,spredixcan
AC023509.3,0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,,,,,,none
BDNF-AS,-0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,,,,,,none
HIST1H2AC,-0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,,3.238482380862608,0.0038801595407292,,3.238482380862608,spredixcan
NUDT11,0.1929824561403509,0.4429441508248099,0.7203626505069325,0.1929824561403509,False,,,,,,none
CYP4A22,-0.1929486534692817,0.44302558551470095,0.7203626505069325,0.1929486534692817,False,0.3447,-5.388420595342687,5.389381994693374e-07,-0.0343016316970211,-5.388420595342687,spredixcan
AC025839.1,-0.1929486534692817,0.44302558551470095,0.7203626505069325,0.1929486534692817,False,,,,,,none
KIAA1755,0.1929486534692817,0.44302558551470095,0.7203626505069325,0.1929486534692817,False,0.60258,-2.797315165326701,0.0139387289656064,-0.107897063309823,-2.797315165326701,spredixcan
LINC02364,0.1929400181483592,0.44304639027740056,0.7203626505069325,0.1929400181483592,False,,,,,,none
CDK1,-0.1929400181483592,0.44304639027740056,0.7203626505069325,0.1929400181483592,False,-0.46419,,,-0.022398994943479,-0.46419,lead_snp
AP001094.1,0.1929400181483592,0.44304639027740056,0.7203626505069325,0.1929400181483592,False,,,,,,none
AC008121.2,0.1929400181483592,0.44304639027740056,0.7203626505069325,0.1929400181483592,False,,,,,,none
AC005912.2,0.1929400181483592,0.44304639027740056,0.7203626505069325,0.1929400181483592,False,,,,,,none
LINC01846,-0.1929400181483592,0.44304639027740056,0.7203626505069325,0.1929400181483592,False,,,,,,none
AL031663.2,-0.1929400181483592,0.44304639027740056,0.7203626505069325,0.1929400181483592,False,,,,,,none
LINC01804,-0.19291976919245268,0.4430951773226001,0.7203626505069325,0.19291976919245268,False,,,,,,none
RAB13,0.19291976919245268,0.4430951773226001,0.7203626505069325,0.19291976919245268,False,4.1009,,,-0.0398953406632555,-4.1009,lead_snp
A4GALT,-0.19291976919245268,0.4430951773226001,0.7203626505069325,0.19291976919245268,False,0.12751,1.3435832663147969,0.2751238537645525,-0.124101706477067,1.3435832663147969,spredixcan
AL139246.4,-0.19274776986097067,0.44350969754354125,0.720747680553281,0.19274776986097067,False,,,,,,none
AL136528.1,-0.19274776986097067,0.44350969754354125,0.720747680553281,0.19274776986097067,False,,,,,,none
SSX2B,-0.19274776986097067,0.44350969754354125,0.720747680553281,0.19274776986097067,False,,,,,,none
CEACAM18,-0.19274776986097067,0.44350969754354125,0.720747680553281,0.19274776986097067,False,0.45828,,,-0.0217038334437866,-0.45828,lead_snp
AP001574.1,-0.19274776986097067,0.44350969754354125,0.720747680553281,0.19274776986097067,False,,,,,,none
AL353622.2,-0.19274776986097067,0.44350969754354125,0.720747680553281,0.19274776986097067,False,,,,,,none
AC084125.1,-0.19274776986097067,0.44350969754354125,0.720747680553281,0.19274776986097067,False,,,,,,none
AC026950.2,-0.19274776986097067,0.44350969754354125,0.720747680553281,0.19274776986097067,False,,,,,,none
RASAL3,-0.19270609917193957,0.4436101544281162,0.7208387336601086,0.19270609917193957,False,-0.41677,-1.0371006999839294,0.4126270672209713,-0.0525045539821493,-1.0371006999839294,spredixcan
AC002368.1,0.19270609917193957,0.4436101544281162,0.7208387336601086,0.19270609917193957,False,,,,,,none
AP001531.1,-0.19260120878710674,0.44386306900797756,0.7211774779345519,0.19260120878710674,False,,,,,,none
AC005592.2,0.19260120878710674,0.44386306900797756,0.7211774779345519,0.19260120878710674,False,,,,,,none
AC079226.1,0.19243377412284715,0.4442669460253387,0.7216530209001473,0.19243377412284715,False,,,,,,none
AL391095.3,-0.19243377412284715,0.4442669460253387,0.7216530209001473,0.19243377412284715,False,,,,,,none
AC005962.2,0.19243377412284715,0.4442669460253387,0.7216530209001473,0.19243377412284715,False,,,,,,none
AL590009.1,0.19243377412284715,0.4442669460253387,0.7216530209001473,0.19243377412284715,False,,,,,,none
BCL2L12,0.19243377412284715,0.4442669460253387,0.7216530209001473,0.19243377412284715,True,6.7959,,,0.0641009254065236,6.7959,lead_snp
AL139385.1,0.19236044057305607,0.44444389692030967,0.7219043175024552,0.19236044057305607,False,,,,,,none
AC022028.2,0.19221464702236057,0.44479579866448254,0.7223379052942421,0.19221464702236057,False,,,,,,none
LRRC71,-0.19220373718772135,0.44482213748828475,0.7223379052942421,0.19220373718772135,False,2.3542,,,-0.0418954871740363,-2.3542,lead_snp
DISC1-IT1,-0.19220373718772135,0.44482213748828475,0.7223379052942421,0.19220373718772135,False,,,,,,none
AC148477.3,0.19220373718772135,0.44482213748828475,0.7223379052942421,0.19220373718772135,False,,,,,,none
ACY3,0.19220373718772135,0.44482213748828475,0.7223379052942421,0.19220373718772135,False,1.3912,-4.843866447448099,7.876097365295297e-06,-0.0791947339715482,-4.843866447448099,spredixcan
AL139289.2,0.19204958677025313,0.445194377486069,0.7228520204644506,0.19204958677025313,False,,,,,,none
FAM47C,0.19198962436463785,0.4453392170454637,0.7228520204644506,0.19198962436463785,False,,,,,,none
LINC01747,0.19198962436463785,0.4453392170454637,0.7228520204644506,0.19198962436463785,False,,,,,,none
SNHG18,0.19198962436463785,0.4453392170454637,0.7228520204644506,0.19198962436463785,False,,-1.5746979243070789,0.192864577030602,,-1.5746979243070789,spredixcan
AL132875.2,0.19198962436463785,0.4453392170454637,0.7228520204644506,0.19198962436463785,False,,,,,,none
CR392039.4,-0.19198962436463785,0.4453392170454637,0.7228520204644506,0.19198962436463785,False,,,,,,none
AKR1C4,-0.19198962436463785,0.4453392170454637,0.7228520204644506,0.19198962436463785,False,0.29327,,,-0.127004169938006,-0.29327,lead_snp
AC027348.1,0.19198962436463785,0.4453392170454637,0.7228520204644506,0.19198962436463785,False,,,,,,none
AP003100.1,0.19198962436463785,0.4453392170454637,0.7228520204644506,0.19198962436463785,False,,,,,,none
AP001267.4,0.1919112951172963,0.44552845833660737,0.7230506863227261,0.1919112951172963,False,,,,,,none
AC121334.3,0.1919112951172963,0.44552845833660737,0.7230506863227261,0.1919112951172963,False,,,,,,none
AC004542.2,0.1919112951172963,0.44552845833660737,0.7230506863227261,0.1919112951172963,False,,,,,,none
IL17REL,0.19175749953776788,0.4459001444963173,0.7236177079868722,0.19175749953776788,False,2.3887,,,-0.0580953231907121,-2.3887,lead_snp
LINC00397,-0.19146826050012378,0.4465995958477115,0.7238720251533621,0.19146826050012378,False,,,,,,none
IFIH1,0.19146826050012378,0.4465995958477115,0.7238720251533621,0.19146826050012378,False,-0.12163,-5.912301495365051,3.190404181991972e-08,-0.18850060787067,-5.912301495365051,spredixcan
LINC01168,0.19146826050012378,0.4465995958477115,0.7238720251533621,0.19146826050012378,False,,-0.4432458150364722,0.7447158814530995,,-0.4432458150364722,spredixcan
AL391097.2,0.19146826050012378,0.4465995958477115,0.7238720251533621,0.19146826050012378,False,,,,,,none
