gene,specificity,gwas_zstat,gwas_p,contribution,is_scz_gwas
ECM1,0.031742033,3.7846,7.6984e-05,0.12013089809180001,False
ALPK3,0.020511014,5.8328,2.7246e-09,0.1196366424592,False
DKK1,0.029853063,3.9603,3.7428e-05,0.1182270853989,True
F2,0.016640127,6.9543,1.772e-12,0.11572043519610001,False
CDT1,0.037322838,3.0888,0.0010047,0.1152827820144,False
CDH16,0.038608294,2.9692,0.0014928,0.1146357465448,False
FSHB,0.050069813,2.2637,0.011796,0.1133430356881,False
ERBB4,0.016094346,6.8222,4.482e-12,0.10979884728119998,True
BSX,0.054360844,2.0156,0.021923,0.1095697171664,False
C18orf65,0.057803784,1.8692,0.030799,0.1080468330528,False
CEBPE,0.07290571,1.4568,0.07258,0.10620903832800001,False
ACTC1,0.024828393,4.1629,1.5712e-05,0.1033581172197,False
GJD2,0.022848729,4.5078,3.2745e-06,0.1029975005862,False
GLDC,0.030952793,3.0862,0.0010136,0.09552650975659999,False
NXPH1,0.02303558,4.1152,1.9341e-05,0.094796018816,False
ZNF804A,0.02027315,4.608,2.0332e-06,0.0934186752,True
CFHR5,0.053714857,1.7374,0.041158,0.0933241925518,False
PLCL1,0.012560036,7.3519,9.7691e-14,0.0923401286684,False
