supertype,beta,se,t_stat,p_value,n_genes,p_bonferroni,p_fdr,source
Splat_353,3.292324468805853,3.3754673741674153,0.9753684760819026,0.16469574109570073,16897,1.0,0.35824114317845546,Reprocessed
CGE_287,1.6629613162593337,1.705299414226421,0.975172630909339,0.16474430011677343,16897,1.0,0.35824114317845546,Reprocessed
MGE_254,1.5513333493237844,1.6124762220278084,0.9620813802592808,0.16801124892541952,16897,1.0,0.36362998006863095,Reprocessed
DLIT_145,2.78840650246788,2.9414714650423193,0.9479631319244373,0.1715808921947951,16897,1.0,0.3696205201018717,Reprocessed
Oligo_40,2.5611868739403043,2.737695628933621,0.9355265234280007,0.17476519730465156,16897,1.0,0.37350055770676305,Reprocessed
CBI_302,1.1728207307689174,1.2548828190911177,0.9346057758750447,0.17500243050902564,16897,1.0,0.37350055770676305,Reprocessed
DG_201,4.533017247190327,4.885486804870656,0.9278537489183413,0.1767483479833507,16897,1.0,0.3754884259001137,Reprocessed
Splat_392,3.3920383604799533,3.7601461870181976,0.9021027885008497,0.18350756509691046,16897,1.0,0.3875256590043956,Reprocessed
Splat_384,3.289837027428675,3.6558196673859595,0.8998904012628787,0.18409570351835713,16897,1.0,0.3875256590043956,Reprocessed
Misc_176,1.2526884783240892,1.4042395856766328,0.8920760325386222,0.1861824437738283,16897,1.0,0.39013684808970384,Reprocessed
Mmb_328,2.560199758799306,2.95469282966249,0.8664859281131276,0.19311802354460395,16897,1.0,0.4028389540907802,Reprocessed
Splat_361,1.8809216871628294,2.191038523554114,0.8584612579571445,0.1953249975919934,16897,1.0,0.404129587582899,Reprocessed
Splat_410,1.6491839450886132,1.9224317428172022,0.8578634592621939,0.19549001742079497,16897,1.0,0.404129587582899,Reprocessed
Amex_419,2.275326987697634,2.697753354584773,0.8434154975030483,0.19950402518007948,16897,1.0,0.41058640896436005,Reprocessed
CBI_303,1.6147573181190966,2.005451945620323,0.805183750049729,0.21036249269504526,16897,1.0,0.4310093739218483,Reprocessed
Amex_171,1.8588970887875722,2.319376270919284,0.8014642178135241,0.21143711228627504,16897,1.0,0.4312942865662513,Reprocessed
Splat_334,1.1962251797787307,1.5006246428860655,0.7971514965115455,0.21268712795906053,16897,1.0,0.43193288981994227,Reprocessed
Midi_444,1.6765011294327832,2.149086049981665,0.7800995820744759,0.21767159638813616,16897,1.0,0.44011669269706477,Reprocessed
Splat_380,2.03278874901079,2.624103048986333,0.7746604119819294,0.2192755961475581,16897,1.0,0.4414237983581846,Reprocessed
Amex_408,1.314026334984445,1.718931542188573,0.764443669066311,0.2223067859616732,16897,1.0,0.445580123166658,Reprocessed
Thex_458,1.9463841284305772,2.5777758958419095,0.7550633596854556,0.22511074681185206,16897,1.0,0.44924698822625025,Reprocessed
DLCT6b_97,1.4759896953499883,2.0241459789920135,0.729191328426324,0.23294737246281239,16897,1.0,0.4628824944196401,Reprocessed
Splat_354,3.815771307976842,5.318554797360988,0.7174451431562177,0.23655469705004295,16897,1.0,0.4680331130475099,Reprocessed
DLCT6b_112,3.263349285717772,4.7237552775944955,0.6908379232083305,0.24483844663983523,16897,1.0,0.4823526662434361,Reprocessed
DLCT6b_107,1.005654366503674,1.530077141440873,0.6572572972083288,0.2555122220936281,16897,1.0,0.5012388697240959,Reprocessed
Misc_164,2.4146301818829374,3.720895807634489,0.6489378651583386,0.25819368054438596,16897,1.0,0.5043529098769574,Reprocessed
URL_297,0.31210082712844583,0.5086393801881222,0.6135994169641646,0.2697441656009991,16897,1.0,0.5225932768564966,Reprocessed
Splat_377,2.087331608906778,3.4026972749720525,0.6134344140043789,0.2697986982469549,16897,1.0,0.5225932768564966,Reprocessed
Amex_158,2.540654327735344,4.168373528330881,0.6095073559189127,0.2710981981644902,16897,1.0,0.5229132608946861,Reprocessed
Midi_439,1.3253942236818506,2.2649146165722023,0.5851850723131218,0.27921554890830746,16897,1.0,0.5363265335280406,Reprocessed
DG_199,0.6762931845643435,1.172174308493797,0.5769561571720137,0.28198838082355526,16897,1.0,0.539405159998585,Reprocessed
Splat_418,0.9920369022665835,1.7705055923621742,0.5603127753711453,0.28763677282834665,16897,1.0,0.5479361664209413,Reprocessed
Splat_351,1.530788785841705,2.792402424197814,0.5481977714159383,0.29178167820732126,16897,1.0,0.5533356824893816,Reprocessed
Splat_360,1.21860190984313,2.2358649011695317,0.5450248399202055,0.2928718145930783,16897,1.0,0.5533356824893816,Reprocessed
Thex_372,1.8784679191517626,3.544111839439759,0.5300250116962179,0.29805077794200274,16897,1.0,0.559626663347976,Reprocessed
Thex_445,0.775067874259296,1.4669409588800915,0.5283565569339662,0.2986294125457746,16897,1.0,0.559626663347976,Reprocessed
Mmb_326,1.266282975878973,2.4258574133535404,0.521993984027464,0.30084068189232827,16897,1.0,0.5614880743010661,Reprocessed
Splat_366,1.4425020452232618,2.853824120122212,0.5054628402122722,0.30662019342732294,16897,1.0,0.5692052321444144,Reprocessed
ULIT_135,0.6882225367659848,1.3679222792020183,0.503115233394299,0.30744490846845807,16897,1.0,0.5692052321444144,Reprocessed
DG_202,2.1155860527784927,4.320506841154087,0.48966154448059634,0.3121898884322327,16897,1.0,0.5756781542690371,Reprocessed
Misc_168,0.799763380938853,1.6744752797144675,0.4776202973120207,0.31646333078737265,16897,1.0,0.5812334481791984,Reprocessed
OPC_35,0.9761662888614184,2.2223496019220295,0.4392496518176833,0.33024313505167613,16897,1.0,0.6041352589635822,Reprocessed
Oligo_45,0.501580459990141,1.1755526530445872,0.4266763030061544,0.3348102751786113,16897,1.0,0.6091473299651703,Reprocessed
DLCT6b_99,0.699940631045011,1.6674495674698306,0.41976719698161136,0.3373304345385256,16897,1.0,0.6091473299651703,Reprocessed
Splat_341,0.8254248099302577,1.9752329865031422,0.4178873153549092,0.33801740944318726,16897,1.0,0.6091473299651703,Reprocessed
DG_200,0.5822114916164491,1.395518128408288,0.4172009519364058,0.338268365447036,16897,1.0,0.6091473299651703,Reprocessed
Splat_381,0.9137248500261536,2.2211178944750327,0.4113806170753106,0.3403993417278721,16897,1.0,0.6100607292266351,Reprocessed
Splat_416,0.6146584320509345,1.5043343376494314,0.40859163861895037,0.34142227362358324,16897,1.0,0.6100607292266351,Reprocessed
Splat_429,1.2379736404568717,3.0759938735765675,0.4024629733795392,0.3436742127469814,16897,1.0,0.61171356014038,Reprocessed
Splat_379,1.4791187857626966,3.7597396986534166,0.39340989119338654,0.3470108652082937,16897,1.0,0.6152769571577823,Reprocessed
MGE_257,0.5644987319657221,1.4519993580437653,0.3887734032653114,0.34872433863903063,16897,1.0,0.6159460540712379,Reprocessed
Splat_373,0.670423882640062,1.7484183932573294,0.3834459104442687,0.3506969968535488,16897,1.0,0.6170660898835344,Reprocessed
CA13_187,1.26027438784854,3.3449103784390246,0.37677373838538375,0.3531732456323208,16897,1.0,0.6190603278954369,Reprocessed
CA13_181,1.0924561711362863,3.0144917220380703,0.36240145001880675,0.3585282949161721,16897,1.0,0.6260664543801339,Reprocessed
CA13_188,0.5870007761436775,1.6808566390586734,0.3492271515031849,0.36346156850389577,16897,1.0,0.6313616216403735,Reprocessed
Splat_345,0.5714825233421819,1.6469482567983067,0.3469948257227904,0.3642997643304541,16897,1.0,0.6313616216403735,Reprocessed
DG_204,0.6898989712680949,2.0225745330039,0.34109940573782777,0.36651649549107845,16897,1.0,0.6328243611287908,Reprocessed
LRL_322,0.5265115265052912,1.617946940852447,0.3254195259505162,0.3724338049831013,16897,1.0,0.6406417317060064,Reprocessed
Splat_340,0.36923178391175143,1.2126770934241855,0.30447658813210293,0.38038428866034746,16897,1.0,0.646881006876977,Reprocessed
Splat_235,0.30321204179948696,1.0019850027611485,0.30261135741945444,0.38109489207783454,16897,1.0,0.646881006876977,Reprocessed
CBI_300,0.783221999551327,2.601865944419688,0.30102319500016145,0.3817002561683027,16897,1.0,0.646881006876977,Reprocessed
Splat_358,0.9794356096670922,3.282468785438097,0.2983838304912841,0.3827069494060219,16897,1.0,0.646881006876977,Reprocessed
Splat_364,0.4954847990058495,1.6750889867358616,0.29579610571696785,0.3836947165579355,16897,1.0,0.646881006876977,Reprocessed
Amex_157,0.42079651829553916,1.4325495161939459,0.2937395975069176,0.3844802513759039,16897,1.0,0.646881006876977,Reprocessed
Splat_338,0.4822833462303016,1.716096821445683,0.28103504429546927,0.38934348157347376,16897,1.0,0.6526812545649869,Reprocessed
CA13_180,0.35703658802619376,1.3220126102336383,0.27007048591094374,0.3935546633635565,16897,1.0,0.657350361632607,Reprocessed
Amex_405,0.5942973471526402,2.2549869934967446,0.2635480155169676,0.3960657173981632,16897,1.0,0.6586777063817266,Reprocessed
DLCT6b_106,0.9831674095155468,3.8245643957607425,0.25706650686946675,0.39856528175997763,16897,1.0,0.6586777063817266,Reprocessed
EMSN_227,0.7707747004002119,3.00047834634734,0.2568839403018927,0.3986357485477261,16897,1.0,0.6586777063817266,Reprocessed
Mmb_325,0.7907582390970644,3.52383221757954,0.22440291996655357,0.4112232564606191,16897,1.0,0.6770497186726622,Reprocessed
Amex_406,0.29538922309104076,1.416386420963792,0.20855129554972768,0.417400524726508,16897,1.0,0.6847745263306768,Reprocessed
Midi_433,0.2753062101273059,1.3713510890565683,0.2007554537450398,0.42044610672216076,16897,1.0,0.6873250184358727,Reprocessed
CA4_190,0.47827062947197474,2.551210140116082,0.1874681438237828,0.4256479250160228,16897,1.0,0.6933699414571961,Reprocessed
Bgl_51,0.17029734977426542,0.9474539733603995,0.1797420820034774,0.42867860535760416,16897,1.0,0.6958480178516039,Reprocessed
Splat_356,0.8526704582479311,5.212431001247412,0.1635840278833186,0.43503028811762245,16897,1.0,0.7020884578152966,Reprocessed
Splat_409,0.1591583235278965,0.9959194750194036,0.15981043399597702,0.4365161576745955,16897,1.0,0.7020884578152966,Reprocessed
CGE_279,0.2117845038776275,1.33745616403214,0.15834874411071775,0.43709194662253825,16897,1.0,0.7020884578152966,Reprocessed
DLCT6b_103,0.2861207458129644,2.233877499668968,0.12808255862524415,0.4490425816380066,16897,1.0,0.718779965746948,Reprocessed
OPC_36,0.30513027067742976,3.332692356629595,0.09155668691424398,0.4635256756672468,16897,1.0,0.7393956279674767,Reprocessed
OPC_34,0.18755044302675752,3.0841756834630893,0.06081055759319298,0.4757554007738618,16897,1.0,0.7562870336439664,Reprocessed
COP_38,0.11896462042098896,2.351389517607597,0.050593327702689,0.4798250889678952,16897,1.0,0.7601352783993117,Reprocessed
Amex_407,0.05503945924331572,2.0599038357820127,0.026719431406088325,0.48934191513678615,16897,1.0,0.7725569276645836,Reprocessed
Thex_455,0.04420912831427086,2.978334714008896,0.014843572855102146,0.49407857629610885,16897,1.0,0.7767440914143973,Reprocessed
Astro_58,0.020908467060894973,1.7991371491376467,0.011621385879846189,0.49536391079356357,16897,1.0,0.7767440914143973,Reprocessed
Splat_382,0.009526792862397783,1.8594793975393809,0.005123365644709177,0.4979561120182342,16897,1.0,0.777110906471461,Reprocessed
Splat_397,0.005475826753124653,2.1193526472465085,0.0025837261015711193,0.4989692588189858,16897,1.0,0.777110906471461,Reprocessed
DLNP_95,-0.01653327247936356,3.982036278323935,-0.004151964302626224,0.5016563648334984,16897,1.0,0.77866526662708,Reprocessed
L5ET_117,-0.022529834067624634,1.547615546223565,-0.014557771872091304,0.5058074196159137,16897,1.0,0.7824738941038129,Reprocessed
L5ET_114,-0.04848505462019562,1.5250793211904987,-0.03179182482282134,0.5126807791034318,16897,1.0,0.7881932184631143,Reprocessed
Oligo_47,-0.08378479156554192,2.585805045258911,-0.03240182074791827,0.5129240033382523,16897,1.0,0.7881932184631143,Reprocessed
CA4_191,-0.10815005785844163,2.06501647196743,-0.05237249161281625,0.5208837440857997,16897,1.0,0.7977654685167896,Reprocessed
Splat_365,-0.08589908778171117,1.3002461087616308,-0.06606371455594852,0.5263360594417019,16897,1.0,0.8034467662338562,Reprocessed
Amex_159,-0.26147215800436574,3.6391828414392178,-0.0718491401495395,0.5286385918639451,16897,1.0,0.8042983196345832,Reprocessed
Amex_160,-0.13538233221606366,1.3782804688639645,-0.09822553193955608,0.5391228128040364,16897,1.0,0.8175513707324367,Reprocessed
Splat_415,-0.3227510154024512,2.9691714169256738,-0.10870070133459409,0.5432794116599864,16897,1.0,0.8211534713942745,Reprocessed
Thex_452,-0.17308757298081237,1.4523841516207494,-0.11917478773619218,0.547430851042536,16897,1.0,0.8247242559823826,Reprocessed
COP_37,-0.30538683884202256,2.3250800619552687,-0.13134465511058938,0.5522478838665656,16897,1.0,0.8292712523208037,Reprocessed
LRL_315,-0.4668650955007336,3.2857793050318005,-0.14208656521324556,0.5564933377850974,16897,1.0,0.8323238704489476,Reprocessed
Splat_348,-0.18511277258956768,1.2645811422465296,-0.14638267676577452,0.5581894756375152,16897,1.0,0.8323238704489476,Reprocessed
Amex_172,-0.6016168382918016,4.004992181119451,-0.15021673228926039,0.5597022906307225,16897,1.0,0.8323238704489476,Reprocessed
ULIT_126,-0.18530881272610789,1.1724316574553686,-0.15805510841314185,0.5627923682731091,16897,1.0,0.8323238704489476,Reprocessed
DLCT6b_84,-0.7252158426876472,4.550678432074927,-0.15936433512331868,0.5633081292409363,16897,1.0,0.8323238704489476,Reprocessed
DLNP_96,-0.299260599413017,1.7599413008910212,-0.17004010262246116,0.5675096825715578,16897,1.0,0.8358529190590674,Reprocessed
URL_308,-0.3484381657906097,1.992115563547951,-0.17490861080872364,0.5694232297903643,16897,1.0,0.8360003469215221,Reprocessed
DLIT_143,-0.8352805355551162,4.39809348900365,-0.18991877677078248,0.5753124697315356,16897,1.0,0.8386334442025368,Reprocessed
DG_203,-0.7831711447929668,4.075975276295432,-0.1921432520328667,0.5761838472491483,16897,1.0,0.8386334442025368,Reprocessed
ULIT_121,-0.27222680340044464,1.4076175567501379,-0.19339543052372346,0.5766741904820047,16897,1.0,0.8386334442025368,Reprocessed
Splat_412,-0.29704040160251455,1.4625534276566554,-0.2030971286146046,0.5804692188883237,16897,1.0,0.8414978298978529,Reprocessed
MSN_214,-0.9133806262950332,4.190632249500706,-0.21795771423365964,0.5862676543893061,16897,1.0,0.8428689487348096,Reprocessed
Per_21,-0.276931174154679,1.2664354110232634,-0.21866979693099564,0.5865450400665231,16897,1.0,0.8428689487348096,Reprocessed
DLCT6b_101,-0.3867063504073128,1.7611073233338963,-0.21958136524879773,0.5869000705940864,16897,1.0,0.8428689487348096,Reprocessed
CA13_184,-0.2615834850340809,1.1321229794745875,-0.23105571548020382,0.5913628417211607,16897,1.0,0.8466405901660096,Reprocessed
Oligo_46,-0.6079945539748073,2.521203596896595,-0.24115250141765668,0.5952800750686207,16897,1.0,0.8496102619400437,Reprocessed
Splat_399,-0.25410805216645554,1.0211096090620726,-0.24885482411615273,0.5982619466623249,16897,1.0,0.8506246726786341,Reprocessed
Splat_374,-0.8572663301934584,3.3947658475700404,-0.2525259086151954,0.5996811683743082,16897,1.0,0.8506246726786341,Reprocessed
Splat_342,-0.4609653890756975,1.7033845209969372,-0.27061734059078396,0.6066556681148639,16897,1.0,0.8553164061925893,Reprocessed
Splat_383,-0.37788295727339205,1.3957860693304285,-0.2707312858156451,0.6066994898589516,16897,1.0,0.8553164061925893,Reprocessed
CA13_183,-0.9291729940685447,3.139898035995751,-0.2959245757080381,0.6163543399502843,16897,1.0,0.8659553372782288,Reprocessed
Splat_335,-0.5506875822015065,1.8341302628743394,-0.3002445318897371,0.6180028328948748,16897,1.0,0.8659553372782288,Reprocessed
Splat_402,-0.4720472003035922,1.5330839234604385,-0.30790695348112396,0.6209215345423247,16897,1.0,0.8674085679515505,Reprocessed
Splat_395,-0.5064041162987822,1.5563150846381026,-0.32538662723078265,0.6275537473418727,16897,1.0,0.8740250076272004,Reprocessed
MSN_219,-0.6475743519913943,1.8679304598573478,-0.34668011786736913,0.6355820165360055,16897,1.0,0.8825400892262005,Reprocessed
Splat_337,-0.9494766033059089,2.6631898350759795,-0.3565185593609104,0.6392716457371841,16897,1.0,0.8849976837382638,Reprocessed
Splat_347,-0.9249982278152679,2.4699515725223873,-0.3745005521993423,0.6459816765626483,16897,1.0,0.8906379806101129,Reprocessed
Epen_68,-0.35863747211807795,0.9492666543245152,-0.37780477222522824,0.6472098123739431,16897,1.0,0.8906379806101129,Reprocessed
CA13_169,-0.9725329593492971,2.3502613772446623,-0.41379778809514783,0.6604862712762309,16897,1.0,0.9062028900545906,Reprocessed
Amex_174,-1.095674167893717,2.597180665775584,-0.42187060081417976,0.6634375807569142,16897,1.0,0.9075511119553039,Reprocessed
Oligo_48,-0.6783771593455871,1.5711685989643525,-0.4317659860264165,0.6670414930719226,16897,1.0,0.9097814446927702,Reprocessed
Splat_344,-1.0978616153799734,2.3652646330768894,-0.4641601620499453,0.6787305087472919,16897,1.0,0.9220513837139357,Reprocessed
Astro_56,-0.9110412151050996,1.9474465237419218,-0.4678132128396415,0.6800378968822953,16897,1.0,0.9220513837139357,Reprocessed
CBI_299,-1.6968657903006354,3.37059706242804,-0.5034318130801083,0.6926663630112369,16897,1.0,0.9237163355547247,Reprocessed
Misc_166,-1.41896503593968,2.807481544576441,-0.5054227475442786,0.6933657302050491,16897,1.0,0.9237163355547247,Reprocessed
COP_39,-0.5074932328283076,1.0032988870030872,-0.505824574712945,0.6935067971389186,16897,1.0,0.9237163355547247,Reprocessed
Splat_349,-0.8697192342533749,1.7110179722489074,-0.5083051425288325,0.6943769990181878,16897,1.0,0.9237163355547247,Reprocessed
Splat_363,-0.8659432137438501,1.6877223234097662,-0.5130839366954356,0.6960503413829329,16897,1.0,0.9237163355547247,Reprocessed
OPC_33,-1.252877170227125,2.430865384660007,-0.5154037644920263,0.6968611763796042,16897,1.0,0.9237163355547247,Reprocessed
DLCT6b_104,-1.262584985309698,2.404874001310223,-0.5250108673559682,0.7002087366950023,16897,1.0,0.9237163355547247,Reprocessed
DLCT6b_102,-1.4027525445984292,2.6717158945707666,-0.5250380654054511,0.7002181899539822,16897,1.0,0.9237163355547247,Reprocessed
DLCT6b_100,-0.7153436041675563,1.355707972002274,-0.5276531664197932,0.7011264925216487,16897,1.0,0.9237163355547247,Reprocessed
Astro_52,-1.3154311496453481,2.4905827924202235,-0.5281619842748042,0.7013030747161684,16897,1.0,0.9237163355547247,Reprocessed
Splat_313,-0.7217036664944332,1.3292541528153083,-0.5429388089297242,0.706410451099337,16897,1.0,0.9277926437515508,Reprocessed
Vsmc_20,-0.5673643156657873,1.008831058502797,-0.5623977482491576,0.7130737420912772,16897,1.0,0.9338835088184056,Reprocessed
Misc_116,-0.8204491088196071,1.4397572545432655,-0.5698523874289338,0.7156073006977111,16897,1.0,0.9345466448205234,Reprocessed
EMSN_226,-0.8571605457456314,1.4508061495146065,-0.5908167304311537,0.722674435767767,16897,1.0,0.9395825514243815,Reprocessed
Splat_343,-1.029716670011614,1.7327336040835983,-0.5942729266546468,0.7238312289928402,16897,1.0,0.9395825514243815,Reprocessed
MSN_209,-0.8278508716593324,1.3808909807309906,-0.5995048727315895,0.725577848822299,16897,1.0,0.9395825514243815,Reprocessed
Mmb_329,-1.4050317439537008,2.200516677109519,-0.638500838720875,0.7384218177096591,16897,1.0,0.9535362968183553,Reprocessed
DLCT6b_110,-0.9513939618788131,1.4439547714135739,-0.6588807216914672,0.7450093263833562,16897,1.0,0.9593555850914167,Reprocessed
Splat_396,-0.8903332797081029,1.3357545218423628,-0.666539596272596,0.7474623167186951,16897,1.0,0.9596607752740011,Reprocessed
CA13_182,-0.9288371459132668,1.380866939022699,-0.6726478270025396,0.7494097160491114,16897,1.0,0.9596607752740011,Reprocessed
LRL_316,-0.9623069020825524,1.3656730255492153,-0.7046393126902054,0.7594777792199527,16897,1.0,0.9698594355135685,Reprocessed
Misc_314,-0.5030383983173128,0.7002311324725804,-0.7183890789617394,0.7637363226599108,16897,1.0,0.9726034385254664,Reprocessed
Splat_346,-0.9393545339677875,1.2441436578594278,-0.7550209560075758,0.7748765325544795,16897,1.0,0.9798813639422139,Reprocessed
Epen_69,-1.0392180179274053,1.3524048984671209,-0.7684222521711536,0.7788764465679099,16897,1.0,0.9798813639422139,Reprocessed
Oligo_44,-1.817314031316356,2.3310814853258384,-0.7796012463555438,0.7821817278006586,16897,1.0,0.9798813639422139,Reprocessed
Splat_431,-1.8188453956481314,2.3123075375166793,-0.7865932044668654,0.7842344633306364,16897,1.0,0.9798813639422139,Reprocessed
CA4_196,-1.369882466788555,1.735589492695444,-0.7892894446261423,0.7850230337120923,16897,1.0,0.9798813639422139,Reprocessed
DLIT_152,-0.9244524152692656,1.1704495973056674,-0.789826761782243,0.7851799828028276,16897,1.0,0.9798813639422139,Reprocessed
DLIT_142,-0.7577558588098263,0.9539018990615109,-0.7943750395667926,0.7865058547741121,16897,1.0,0.9798813639422139,Reprocessed
Astro_62,-1.8642097948771996,2.327919095900961,-0.8008052333776253,0.7883721641152278,16897,1.0,0.9798813639422139,Reprocessed
Astro_60,-1.875393149204555,2.31196659243281,-0.8111679274877142,0.7913596649154875,16897,1.0,0.9798813639422139,Reprocessed
Splat_413,-2.204965944650254,2.7139414084645423,-0.8124589343650386,0.7917301046452158,16897,1.0,0.9798813639422139,Reprocessed
Splat_339,-1.7726624237112258,2.1176917421112122,-0.8370729263665103,0.7987182902498767,16897,1.0,0.9798813639422139,Reprocessed
Splat_432,-0.86600695886038,1.028562443383187,-0.8419585650161178,0.8000884667088415,16897,1.0,0.9798813639422139,Reprocessed
Splat_362,-2.4198202708531418,2.872979333810063,-0.8422685963577905,0.8001752252499998,16897,1.0,0.9798813639422139,Reprocessed
Vsmc_19,-0.7945051216216097,0.9409345132793135,-0.8443787643123292,0.8007651284500875,16897,1.0,0.9798813639422139,Reprocessed
MSN_215,-3.2672411631405063,3.8600726585550036,-0.8464196019469694,0.8013346512065394,16897,1.0,0.9798813639422139,Reprocessed
Thex_460,-0.4997263887745004,0.5610672808573195,-0.8906710582212364,0.8134408244826478,16897,1.0,0.9920534922923298,Reprocessed
DG_205,-3.571866047295646,3.9488976681374712,-0.9045223116607994,0.8171342956021074,16897,1.0,0.9930930440811029,Reprocessed
Thex_446,-2.786956363350257,3.0389311925565234,-0.9170843914388562,0.8204442438008505,16897,1.0,0.9930930440811029,Reprocessed
Epen_70,-1.6259781176554045,1.7706885306417062,-0.9182744957782847,0.8207558563880698,16897,1.0,0.9930930440811029,Reprocessed
MSN_213,-2.935724173623254,3.140862779186975,-0.9346871799293244,0.8250185517057437,16897,1.0,0.99563757156112,Reprocessed
CBI_298,-2.7566566277052886,2.870885459993024,-0.9602112888585903,0.8315186849431745,16897,1.0,0.9978057349815346,Reprocessed
L5ET_113,-1.3303057550495472,1.3788115028558807,-0.9648206098470564,0.8326757584299396,16897,1.0,0.9978057349815346,Reprocessed
Oligo_50,-0.8911798904440336,0.9212591873188704,-0.9673497998295396,0.8333084771537762,16897,1.0,0.9978057349815346,Reprocessed
CA13_186,-1.2528353787852304,1.2801024635890652,-0.9786992951115919,0.8361287017153705,16897,1.0,0.9985889416859736,Reprocessed
LRL_321,-3.4417616438755254,3.36473533460849,-1.0228922341899436,0.8468132749591497,16897,1.0,0.9999999979724754,Reprocessed
Per_23,-1.3467909796859507,1.3000239775605698,-1.0359739535059476,0.8498854379876364,16897,1.0,0.9999999979724754,Reprocessed
DLCT6b_111,-1.4506071345380034,1.399802188744473,-1.036294375163893,0.8499601680725297,16897,1.0,0.9999999979724754,Reprocessed
MSN_211,-1.4812713313274994,1.3923509434130665,-1.0638634881062834,0.856297123560724,16897,1.0,0.9999999979724754,Reprocessed
DLCT6b_105,-3.012992498387385,2.8297239451304614,-1.0647655237085234,0.8565013651263477,16897,1.0,0.9999999979724754,Reprocessed
Misc_165,-2.5335065360777724,2.37775253720795,-1.065504713561452,0.856668588505906,16897,1.0,0.9999999979724754,Reprocessed
Oligo_49,-0.9962936984265996,0.9127262228851586,-1.0915580964435112,0.8624785242200449,16897,1.0,0.9999999979724754,Reprocessed
Per_22,-1.5638516665297035,1.3768593702758887,-1.135810744576148,0.8719740531906094,16897,1.0,0.9999999979724754,Reprocessed
CA13_189,-2.289020217016338,2.005020446466095,-1.1416443263961726,0.8731909628511209,16897,1.0,0.9999999979724754,Reprocessed
LRL_319,-2.9578202023576603,2.55026277392235,-1.1598099743300099,0.8769287124856855,16897,1.0,0.9999999979724754,Reprocessed
Splat_376,-4.708167208782764,3.872727568864291,-1.2157238341873535,0.8879464343304801,16897,1.0,0.9999999979724754,Reprocessed
Astro_59,-2.38949781420441,1.9093951462103105,-1.2514422794815352,0.8946047548838862,16897,1.0,0.9999999979724754,Reprocessed
Astro_63,-1.5445304373784872,1.2254794842709318,-1.2603478533933734,0.896219342956612,16897,1.0,0.9999999979724754,Reprocessed
Epen_73,-2.307709867740144,1.828210983063564,-1.2622776523708854,0.8965668390127727,16897,1.0,0.9999999979724754,Reprocessed
Amex_175,-3.588005909344727,2.809842512238406,-1.2769419971820457,0.8991798609001538,16897,1.0,0.9999999979724754,Reprocessed
Splat_414,-1.5955763628763904,1.2465807523124417,-1.2799622967999083,0.8997120130453775,16897,1.0,0.9999999979724754,Reprocessed
Splat_368,-1.8589796731614645,1.4036053167291827,-1.3244319118806414,0.9073112196919335,16897,1.0,0.9999999979724754,Reprocessed
DLIT_150,-2.543061202510294,1.8895519939822518,-1.3458540493245514,0.9108161735455582,16897,1.0,0.9999999979724754,Reprocessed
Astro_55,-3.0537613750822126,2.2644496568025843,-1.3485666885587295,0.9112528669617793,16897,1.0,0.9999999979724754,Reprocessed
VendAC_14,-1.5666168064888044,1.1201892025785527,-1.398528751109745,0.9190136482121052,16897,1.0,0.9999999979724754,Reprocessed
CA4_197,-1.9659570449727737,1.362474824305596,-1.4429309150536054,0.9254707620934748,16897,1.0,0.9999999979724754,Reprocessed
Epen_67,-1.8779850583146447,1.3001773142655946,-1.4444068802841903,0.9256784479983604,16897,1.0,0.9999999979724754,Reprocessed
Thex_459,-2.652020442835663,1.834327666688139,-1.4457724707515647,0.9258702089560408,16897,1.0,0.9999999979724754,Reprocessed
LRL_320,-1.99556129147916,1.348836132690269,-1.4794690349071467,0.9304831753295715,16897,1.0,0.9999999979724754,Reprocessed
Astro_57,-4.441089309912121,2.983215372589078,-1.4886921509987328,0.9317064395496087,16897,1.0,0.9999999979724754,Reprocessed
Splat_398,-2.1651476422830207,1.4482250044197946,-1.4950353955188396,0.9325380574360491,16897,1.0,0.9999999979724754,Reprocessed
Epen_66,-1.994376428739771,1.2492769472616714,-1.5964245823244445,0.9447936312672038,16897,1.0,0.9999999979724754,Reprocessed
Astro_54,-4.916922455752684,3.030236065100914,-1.622620267899471,0.947655366837847,16897,1.0,0.9999999979724754,Reprocessed
DLIT_151,-1.9850279636345367,1.2196929370133418,-1.6274817237978505,0.9481732611507263,16897,1.0,0.9999999979724754,Reprocessed
Bcell_0,-0.689716671406248,0.4156991630267124,-1.6591726247039078,0.9514502118042488,16897,1.0,0.9999999979724754,Reprocessed
COP_75,-3.50835201969807,2.07624970114125,-1.6897543767349552,0.9544532958698525,16897,1.0,0.9999999979724754,Reprocessed
VendA_18,-1.5766166124978298,0.9068792612328535,-1.7385077373524944,0.9589301959098311,16897,1.0,0.9999999979724754,Reprocessed
Astro_53,-3.924247352343496,2.2326756587886947,-1.7576432729474636,0.9605868316586639,16897,1.0,0.9999999979724754,Reprocessed
Epen_74,-3.4391799819464897,1.8843872852518861,-1.8250919059278063,0.9659975939269604,16897,1.0,0.9999999979724754,Reprocessed
Epen_71,-3.352538950015846,1.8276666928922145,-1.834327321854609,0.9666885001299458,16897,1.0,0.9999999979724754,Reprocessed
CA4_192,-3.538652886485045,1.8866716908715682,-1.8756060758246318,0.9696366873583769,16897,1.0,0.9999999979724754,Reprocessed
