supertype,beta,se,t_stat,p_value,n_genes,p_bonferroni,p_fdr,source
Epen_65,-6.6066892014152065,2.064776160177408,-3.1997120699260457,0.9993108631629789,16363,1.0,0.9999999891086919,Conti
Astro_64,-3.5848200619480686,1.1187876753241766,-3.204200529746935,0.9993215109201973,16363,1.0,0.9999999891086919,Conti
Chrp_76,-5.700708303932409,1.7413366552660319,-3.2737542661223573,0.9994682541621736,16363,1.0,0.9999999891086919,Conti
LRL_317,-7.5608987926684215,2.245976620666392,-3.3664191884709234,0.9996183690031476,16363,1.0,0.9999999891086919,Conti
Chrp_79,-6.278466795056371,1.8254492714001473,-3.4394090777667525,0.9997077804339732,16363,1.0,0.9999999891086919,Conti
Mgl_7,-3.9416902311164423,1.1168089574044828,-3.529422113766994,0.999791194143358,16363,1.0,0.9999999891086919,Conti
Nkcell_2,-1.2660770148958673,0.3537957353425042,-3.57855363539133,0.9998267500481867,16363,1.0,0.9999999891086919,Conti
Chrp_78,-6.552992899660894,1.829923454331803,-3.5810202247250396,0.9998283763693688,16363,1.0,0.9999999891086919,Conti
Chrp_81,-6.597535562802158,1.841807313728583,-3.582098688405144,0.9998290829464337,16363,1.0,0.9999999891086919,Conti
Chrp_80,-6.875450604266832,1.8562753038506403,-3.7038959630634856,0.9998934940824716,16363,1.0,0.9999999891086919,Conti
Mgl_11,-4.678673617707672,1.2594315125437843,-3.7149091245602905,0.9998980235064823,16363,1.0,0.9999999891086919,Conti
Fbl_24,-3.8882032772803465,1.0415892214283902,-3.7329526816226397,0.999905055340001,16363,1.0,0.9999999891086919,Conti
Mgl_6,-4.35252331109877,1.1612966061300742,-3.747985904826845,0.9999105632953152,16363,1.0,0.9999999891086919,Conti
Mgl_12,-2.4704126762809993,0.6535262867224473,-3.780127481437,0.9999213475755879,16363,1.0,0.9999999891086919,Conti
Mgl_8,-5.025128842146636,1.3157473821471053,-3.8192200952331503,0.9999328156989312,16363,1.0,0.9999999891086919,Conti
Mgl_10,-4.990457616808863,1.2659480007847903,-3.9420715651157576,0.999959441471218,16363,1.0,0.9999999891086919,Conti
Fbl_31,-3.8515578542084765,0.9567056763689686,-4.025854501905414,0.999971487676056,16363,1.0,0.9999999891086919,Conti
Fbl_28,-5.057317799658004,1.2452734600133533,-4.061210619235211,0.9999754768187916,16363,1.0,0.9999999891086919,Conti
Mgl_5,-4.350813072942335,1.0298227495257255,-4.224817401777207,0.9999879785256448,16363,1.0,0.9999999891086919,Conti
Chrp_77,-7.636575956423906,1.7498599580066427,-4.364106922660903,0.9999935787260107,16363,1.0,0.9999999891086919,Conti
Fbl_30,-7.977668036768936,1.4753756916838914,-5.407211249131928,0.9999999675442061,16363,1.0,0.9999999891086919,Conti
Fbl_27,-9.617656466239469,1.7286236907473767,-5.5637652762246015,0.9999999865922448,16363,1.0,0.9999999891086919,Conti
Fbl_25,-8.785468234988043,1.5776392259887448,-5.568743531641068,0.9999999869689771,16363,1.0,0.9999999891086919,Conti
Fbl_26,-8.946325779747777,1.5975642344983272,-5.599978759262306,0.9999999891086919,16363,1.0,0.9999999891086919,Conti
