gene,spearman_rho_sag,pval_sag,pval_fdr_sag,spearman_rho_tau,pval_tau,pval_fdr_tau,combined_score,is_scz
DLEU7,0.6441176470588235,0.007081524086582874,0.1502702193697085,-0.7705882352941176,0.00047682239536332553,0.01921701004596746,1.414705882352941,False
SOX1-OT,0.7323529411764707,0.0012549581661522625,0.07730876322781705,-0.6794117647058824,0.003793432669159745,0.055872090353992376,1.411764705882353,False
LMO3,0.5823529411764706,0.017932734131035365,0.2209408304364787,-0.8294117647058824,7.088454064639912e-05,0.007865999214264625,1.411764705882353,False
ZNF513,0.6,0.01400712232959999,0.19897973908199407,-0.8117647058823528,0.00013432237477471035,0.010462615167848412,1.4117647058823528,False
SLC24A4,0.6735294117647058,0.0042327392484605075,0.1259443984094268,-0.7382352941176471,0.0010928508118481525,0.028511791349690566,1.4117647058823528,False
ATN1,0.6676470588235294,0.004711981947989977,0.13049773594933267,-0.7441176470588236,0.0009482827857378677,0.026375285069754617,1.4117647058823528,False
AC079362.1,0.7382352941176471,0.0010928508118481525,0.07226866297207282,-0.6735294117647058,0.0042327392484605075,0.059425238244309286,1.4117647058823528,False
LYPLAL1,0.6235294117647059,0.009855650390922004,0.17243663046276764,-0.788235294117647,0.0002864656823918494,0.014899434199908662,1.4117647058823528,False
AL365181.4,0.6371709138116616,0.007937331179098693,0.15954921972477354,-0.7728647195308116,0.0004476029808348575,0.018860441336790493,1.4100356333424733,False
KBTBD12,0.7999999999999999,0.00019857097280000065,0.04178113786778195,-0.6088235294117647,0.012315203198246461,0.11032610705910424,1.4088235294117646,False
PCSK6,0.7705882352941176,0.00047682239536332553,0.05440308477802055,-0.6382352941176471,0.007801138631008013,0.08367437770955069,1.4088235294117646,False
ADA,0.6852941176470588,0.0033915617452165985,0.1143566859836144,-0.7235294117647059,0.001534481189823956,0.03357312221057775,1.4088235294117646,False
ORC2,0.7411764705882353,0.0010184695495736751,0.07097090067706623,-0.6676470588235294,0.004711981947989977,0.06283224323486387,1.4088235294117646,False
LINC00393,0.5735294117647058,0.0201910380465231,0.2316750020614334,-0.8352941176470589,5.637132062814421e-05,0.007191338198085657,1.4088235294117646,False
C11orf54,0.6029411764705882,0.013424125397891354,0.19611448839850024,-0.8058823529411765,0.00016384666473672616,0.01132009270248217,1.4088235294117646,False
ECHDC1,0.7941176470588236,0.00023919092762563114,0.04212230232528981,-0.611764705882353,0.011788405053115205,0.1078125004053322,1.4058823529411766,False
PRNP,0.55,0.027293972709730583,0.25996666599453266,-0.8558823529411764,2.3449156927289172e-05,0.005065486879433007,1.4058823529411764,False
AP2B1,0.6941176470588235,0.0028537059034569076,0.1067767117664136,-0.711764705882353,0.0019840432477699634,0.038335690731955946,1.4058823529411764,False
PBX2,0.6794117647058824,0.003793432669159745,0.12003769411990549,-0.7264705882352941,0.0014361826350785254,0.032611510809004526,1.4058823529411764,False
DPYSL5,0.6852941176470588,0.0033915617452165985,0.1143566859836144,-0.7205882352941175,0.0016381911638796128,0.034876680869376536,1.4058823529411764,False
CYP3A43,0.788235294117647,0.0002864656823918494,0.044201654793062366,-0.6176470588235293,0.010787984601948842,0.10221142253127144,1.4058823529411764,False
NOTCH2,0.6411764705882352,0.007434419082533941,0.15256331952586907,-0.7647058823529411,0.0005596762943567444,0.02070227279228492,1.4058823529411764,False
SMPD3,0.7294117647058823,0.0013430786823836695,0.07941565427970446,-0.6735294117647058,0.0042327392484605075,0.059425238244309286,1.4029411764705881,False
ZNF518A,0.8558823529411764,2.3449156927289172e-05,0.021702509173113574,-0.5470588235294118,0.028301087242108818,0.17967087184679703,1.4029411764705881,False
SIPA1L3,0.6941176470588235,0.0028537059034569076,0.1067767117664136,-0.7088235294117646,0.0021116812392545335,0.03975874909678365,1.4029411764705881,False
MYO5B,0.7264705882352941,0.0014361826350785254,0.0807927533410581,-0.6764705882352942,0.004008252390209358,0.0575961872283609,1.4029411764705881,False
NR1D1,0.6441176470588235,0.007081524086582874,0.1502702193697085,-0.7588235294117647,0.0006540302361647908,0.022144766711021648,1.4029411764705881,False
MERTK,0.65,0.006415706521175287,0.14386722381013345,-0.75,0.0008197640272555874,0.02466370824063398,1.4,False
ROBO2,0.611764705882353,0.011788405053115205,0.1868785170920215,-0.788235294117647,0.0002864656823918494,0.014899434199908662,1.4,False
TMEM74B,0.611764705882353,0.011788405053115205,0.1868785170920215,-0.788235294117647,0.0002864656823918494,0.014899434199908662,1.4,False
ZNF713,0.7323529411764707,0.0012549581661522625,0.07730876322781705,-0.6676470588235294,0.004711981947989977,0.06283224323486387,1.4,False
AL353595.1,0.538235294117647,0.0314932282058383,0.27513482705682896,-0.8617647058823529,1.780518441981504e-05,0.004370768111782324,1.4,False
TIAM1,0.611764705882353,0.011788405053115205,0.1868785170920215,-0.7852941176470588,0.00031285391788601164,0.015596008463477593,1.3970588235294117,False
DECR1,0.6911764705882353,0.0030247187950434035,0.10865849569378204,-0.7058823529411764,0.0022459006010513297,0.041138449505859945,1.3970588235294117,False
PAGR1,0.6823529411764706,0.0035879704117567236,0.11719859400418661,-0.7147058823529412,0.0018627410999474342,0.037166502377830486,1.3970588235294117,False
CACNG8,0.7852941176470588,0.00031285391788601164,0.045256274559198374,-0.611764705882353,0.011788405053115205,0.1078125004053322,1.3970588235294117,False
MT-CYB,0.5470588235294118,0.028301087242108818,0.2632147330384765,-0.8470588235294119,3.468046484915084e-05,0.005852870325557471,1.3941176470588237,False
AC068308.1,0.6382352941176471,0.007801138631008013,0.15729949910426425,-0.7558823529411764,0.0007058905869098935,0.02289586855619748,1.3941176470588235,False
AL035701.1,0.7617647058823529,0.0006053428380705889,0.05855201188657102,-0.6323529411764706,0.008577584103099363,0.08843126239030502,1.3941176470588235,False
DDX39B,0.5647058823529412,0.022663204844184635,0.242922866875989,-0.8294117647058824,7.088454064639912e-05,0.007865999214264625,1.3941176470588235,False
DHFR2,0.5735294117647058,0.0201910380465231,0.2316750020614334,-0.8205882352941177,9.841270416875375e-05,0.008809024456298695,1.3941176470588235,False
AL109653.3,0.6558823529411765,0.005800736962231499,0.14037436877310475,-0.7382352941176471,0.0010928508118481525,0.028511791349690566,1.3941176470588235,False
DNAJB14,0.6558823529411765,0.005800736962231499,0.14037436877310475,-0.7382352941176471,0.0010928508118481525,0.028511791349690566,1.3941176470588235,False
ANKRD13B,0.6441176470588235,0.007081524086582874,0.1502702193697085,-0.7470588235294118,0.0008821069929846312,0.02552045794078661,1.3911764705882352,False
ECT2L,0.6970588235294117,0.0026905894025605944,0.10453617315488123,-0.6941176470588235,0.0028537059034569076,0.04691457756961653,1.3911764705882352,False
EEPD1,0.7764705882352941,0.0004043508405454708,0.05238536822853493,-0.6147058823529412,0.011279474063305015,0.10490493630116889,1.3911764705882352,False
NFE2L3,0.6735294117647058,0.0042327392484605075,0.1259443984094268,-0.7176470588235294,0.0017475350604702388,0.03592980873376722,1.3911764705882352,False
DMRTC1,0.8029411764705883,0.0001805167946798431,0.040339901365592803,-0.5882352941176471,0.016539722195378175,0.13119623458918947,1.3911764705882352,False
ABCD2,0.6676470588235294,0.004711981947989977,0.13049773594933267,-0.7235294117647059,0.001534481189823956,0.03357312221057775,1.3911764705882352,False
AC022382.1,0.6725535301282598,0.004309413851608715,0.1278735687121586,-0.7181753232004174,0.0017274706085123703,0.03592980873376722,1.3907288533286772,False
SNTG2,0.6852941176470588,0.0033915617452165985,0.1143566859836144,-0.7029411764705883,0.0023869526693009323,0.042380508133346914,1.388235294117647,False
CFAP43,0.6911764705882353,0.0030247187950434035,0.10865849569378204,-0.6970588235294117,0.0026905894025605944,0.04519604375903108,1.388235294117647,False
CDS1,0.7147058823529412,0.0018627410999474342,0.08941985164680993,-0.6735294117647058,0.0042327392484605075,0.059425238244309286,1.388235294117647,False
AC005062.1,0.65,0.006415706521175287,0.14386722381013345,-0.7382352941176471,0.0010928508118481525,0.028511791349690566,1.388235294117647,False
MCC,0.6911764705882353,0.0030247187950434035,0.10865849569378204,-0.6970588235294117,0.0026905894025605944,0.04519604375903108,1.388235294117647,False
AL354977.2,0.6,0.01400712232959999,0.19897973908199407,-0.788235294117647,0.0002864656823918494,0.014899434199908662,1.388235294117647,False
TNRC6B,0.6294117647058822,0.00898808926444692,0.16547787297492816,-0.7558823529411764,0.0007058905869098935,0.02289586855619748,1.3852941176470588,False
ANKRD20A1,0.65,0.006415706521175287,0.14386722381013345,-0.7352941176470589,0.0011716155350991776,0.02945217857549934,1.3852941176470588,False
INSM1,0.6264705882352941,0.009413977306783627,0.16853099816116565,-0.7588235294117647,0.0006540302361647908,0.022144766711021648,1.3852941176470588,False
LINC00652,0.6941176470588235,0.0028537059034569076,0.1067767117664136,-0.6911764705882353,0.0030247187950434035,0.04851978372068881,1.3852941176470588,False
XACT,0.7470588235294118,0.0008821069929846312,0.06725391269101412,-0.6382352941176471,0.007801138631008013,0.08367437770955069,1.3852941176470588,False
GNB3,0.5411764705882353,0.030400218888170166,0.27114183667310154,-0.8441176470588234,3.930242737399882e-05,0.006122675741344633,1.3852941176470588,False
LINC01331,0.5764705882352941,0.01941514038653161,0.22777291598290506,-0.8058823529411765,0.00016384666473672616,0.01132009270248217,1.3823529411764706,False
ENTPD1-AS1,0.7764705882352941,0.0004043508405454708,0.05238536822853493,-0.6058823529411764,0.012860298533367195,0.11326780466884948,1.3823529411764706,False
VSTM2A,0.5558823529411765,0.025362176320607912,0.25247637459805167,-0.8264705882352942,7.923548582249701e-05,0.008124896984513833,1.3823529411764706,False
LINC00599,0.5411764705882353,0.030400218888170166,0.27114183667310154,-0.8411764705882352,4.44290429431383e-05,0.006695973388309351,1.3823529411764706,False
RAD54L2,0.6647058823529411,0.0049673859374819995,0.13302331118366054,-0.7176470588235294,0.0017475350604702388,0.03592980873376722,1.3823529411764706,False
VOPP1,0.6411764705882352,0.007434419082533941,0.15256331952586907,-0.7411764705882353,0.0010184695495736751,0.027547135905539057,1.3823529411764706,False
SVEP1,0.7264705882352941,0.0014361826350785254,0.0807927533410581,-0.6558823529411765,0.005800736962231499,0.0703184735455246,1.3823529411764706,False
KIAA0586,0.6470588235294118,0.006742077007179861,0.14622725653524032,-0.7323529411764707,0.0012549581661522625,0.030256257037077204,1.3794117647058823,False
AC106779.1,0.6529411764705881,0.006102046679076996,0.14153516001584246,-0.7264705882352941,0.0014361826350785254,0.032611510809004526,1.3794117647058823,False
ATF7IP2,0.5823529411764706,0.017932734131035365,0.2209408304364787,-0.7941176470588236,0.00023919092762563114,0.013549831517226094,1.3764705882352941,False
INO80D,0.6470588235294118,0.006742077007179861,0.14622725653524032,-0.7294117647058823,0.0013430786823836695,0.03160477744755123,1.3764705882352941,False
UTY,0.6264705882352941,0.009413977306783627,0.16853099816116565,-0.75,0.0008197640272555874,0.02466370824063398,1.3764705882352941,False
AP002784.1,0.6352941176470589,0.008182064616334002,0.1597129155199221,-0.7411764705882353,0.0010184695495736751,0.027547135905539057,1.3764705882352941,False
AL356961.1,0.7176470588235294,0.0017475350604702388,0.086982148332438,-0.6588235294117648,0.005511422336343683,0.06811083827785826,1.3764705882352941,False
MACC1,0.7647058823529411,0.0005596762943567444,0.05702890240893582,-0.611764705882353,0.011788405053115205,0.1078125004053322,1.3764705882352941,False
HNRNPA2B1,0.5205882352941177,0.03869090714064993,0.29821633303484296,-0.8558823529411764,2.3449156927289172e-05,0.005065486879433007,1.3764705882352941,False
SOX1,0.6705882352941177,0.004467208697738124,0.12821165937361242,-0.7058823529411764,0.0022459006010513297,0.041138449505859945,1.3764705882352941,False
WWC2,0.6411764705882352,0.007434419082533941,0.15256331952586907,-0.7352941176470589,0.0011716155350991776,0.02945217857549934,1.3764705882352941,False
CALML4,0.611764705882353,0.011788405053115205,0.1868785170920215,-0.7647058823529411,0.0005596762943567444,0.02070227279228492,1.3764705882352941,False
JAK1,0.5735294117647058,0.0201910380465231,0.2316750020614334,-0.8029411764705883,0.0001805167946798431,0.011888792069127959,1.3764705882352941,False
SLC38A4,0.5823529411764706,0.017932734131035365,0.2209408304364787,-0.7941176470588236,0.00023919092762563114,0.013549831517226094,1.3764705882352941,False
NNT,0.8735294117647058,9.869651666147373e-06,0.021320421529211556,-0.5029411764705883,0.04706314046727303,0.24384185170467668,1.3764705882352941,False
HOMER3,0.5882352941176471,0.016539722195378175,0.21403219580544688,-0.788235294117647,0.0002864656823918494,0.014899434199908662,1.3764705882352941,False
MAIP1,0.5705882352941177,0.020990696368217793,0.23593339315182768,-0.8058823529411765,0.00016384666473672616,0.01132009270248217,1.3764705882352941,False
RLN1,0.5623483697019446,0.023361585079041878,0.24626087982438558,-0.8136772500156629,0.0001257355898951153,0.010185525798428552,1.3760256197176075,False
MT1E,0.6029411764705882,0.013424125397891354,0.19611448839850024,-0.7705882352941176,0.00047682239536332553,0.01921701004596746,1.3735294117647059,False
MKLN1,0.7794117647058825,0.00037168023647875443,0.049973256027473364,-0.5941176470588235,0.015232400876327995,0.12505079442504585,1.3735294117647059,False
KCTD13,0.6264705882352941,0.009413977306783627,0.16853099816116565,-0.7470588235294118,0.0008821069929846312,0.02552045794078661,1.3735294117647059,True
DNAJC9,0.6558823529411765,0.005800736962231499,0.14037436877310475,-0.7176470588235294,0.0017475350604702388,0.03592980873376722,1.3735294117647059,False
CHD3,0.6470588235294118,0.006742077007179861,0.14622725653524032,-0.7264705882352941,0.0014361826350785254,0.032611510809004526,1.3735294117647059,False
FAM43B,0.6588235294117648,0.005511422336343683,0.1369529278869205,-0.7147058823529412,0.0018627410999474342,0.037166502377830486,1.3735294117647059,False
F11R,0.7147058823529412,0.0018627410999474342,0.08941985164680993,-0.6588235294117648,0.005511422336343683,0.06811083827785826,1.3735294117647059,False
TCF4,0.7205882352941175,0.0016381911638796128,0.08493169325310575,-0.6529411764705881,0.006102046679076996,0.07226776993498972,1.3735294117647057,True
PIWIL4,0.6058823529411764,0.012860298533367195,0.19256573631085822,-0.7647058823529411,0.0005596762943567444,0.02070227279228492,1.3705882352941177,False
SLC9A7,0.6264705882352941,0.009413977306783627,0.16853099816116565,-0.7441176470588236,0.0009482827857378677,0.026375285069754617,1.3705882352941177,False
AL121895.1,0.711764705882353,0.0019840432477699634,0.09290311178828053,-0.6588235294117648,0.005511422336343683,0.06811083827785826,1.3705882352941177,False
HIVEP3,0.6411764705882352,0.007434419082533941,0.15256331952586907,-0.7294117647058823,0.0013430786823836695,0.03160477744755123,1.3705882352941177,False
CYB561D2 ENSG00000271858,0.5588235294117647,0.024436511424505727,0.24970554389412142,-0.8117647058823528,0.00013432237477471035,0.010462615167848412,1.3705882352941177,False
UNC13D,0.6529411764705881,0.006102046679076996,0.14153516001584246,-0.7176470588235294,0.0017475350604702388,0.03592980873376722,1.3705882352941177,False
EHMT2,0.6029411764705882,0.013424125397891354,0.19611448839850024,-0.7647058823529411,0.0005596762943567444,0.02070227279228492,1.3676470588235294,False
SAV1,0.6411764705882352,0.007434419082533941,0.15256331952586907,-0.7264705882352941,0.0014361826350785254,0.032611510809004526,1.3676470588235294,False
MRPL48,0.5588235294117647,0.024436511424505727,0.24970554389412142,-0.8088235294117646,0.0001484755922323442,0.010787117971086658,1.3676470588235294,False
PLA2G12A,0.6647058823529411,0.0049673859374819995,0.13302331118366054,-0.7029411764705883,0.0023869526693009323,0.042380508133346914,1.3676470588235294,False
VSTM5,0.5676470588235295,0.021814592143742907,0.23920752258331687,-0.7999999999999999,0.00019857097280000065,0.012373644676227733,1.3676470588235294,False
TMEM132C,0.7676470588235293,0.0005168835242959222,0.055828589459202556,-0.6,0.01400712232959999,0.11878376991521289,1.3676470588235294,False
LINC00159,0.5617647058823529,0.02353701647428084,0.24626087982438558,-0.8058823529411765,0.00016384666473672616,0.01132009270248217,1.3676470588235294,False
KIRREL1,0.6617647058823529,0.005233753301327502,0.13502333457238458,-0.7058823529411764,0.0022459006010513297,0.041138449505859945,1.3676470588235294,False
DISC1FP1,0.6558823529411765,0.005800736962231499,0.14037436877310475,-0.711764705882353,0.0019840432477699634,0.038335690731955946,1.3676470588235294,False
TMEM131,0.7205882352941175,0.0016381911638796128,0.08493169325310575,-0.6470588235294118,0.006742077007179861,0.07638584659568148,1.3676470588235294,True
GAS1RR,0.7647058823529411,0.0005596762943567444,0.05702890240893582,-0.6029411764705882,0.013424125397891354,0.11593335161723708,1.3676470588235294,False
ANOS1,0.6676470588235294,0.004711981947989977,0.13049773594933267,-0.7000000000000001,0.002535094604431934,0.043717227497290026,1.3676470588235294,False
PHF21B,0.7411764705882353,0.0010184695495736751,0.07097090067706623,-0.6264705882352941,0.009413977306783627,0.09331327827216575,1.3676470588235294,False
AC011586.2,0.6882352941176471,0.003203908614395742,0.11127143711925533,-0.6794117647058824,0.003793432669159745,0.055872090353992376,1.3676470588235294,False
AF106564.1,0.7352941176470589,0.0011716155350991776,0.0751759567996409,-0.6323529411764706,0.008577584103099363,0.08843126239030502,1.3676470588235294,False
NRG1-IT1,0.6421337929977301,0.007318056235606733,0.15256331952586907,-0.7249352557790162,0.001486834104619324,0.03357312221057775,1.3670690487767463,False
NBPF10,0.6445917859872599,0.007025903332861781,0.1502702193697085,-0.7211186646889437,0.001619077624437471,0.034876680869376536,1.3657104506762034,False
AL078600.1,0.6676470588235294,0.004711981947989977,0.13049773594933267,-0.6970588235294117,0.0026905894025605944,0.04519604375903108,1.3647058823529412,False
ZNF608,0.7647058823529411,0.0005596762943567444,0.05702890240893582,-0.6,0.01400712232959999,0.11878376991521289,1.3647058823529412,False
AC010969.2,0.6735294117647058,0.0042327392484605075,0.1259443984094268,-0.6911764705882353,0.0030247187950434035,0.04851978372068881,1.3647058823529412,False
ITGB3BP,0.5764705882352941,0.01941514038653161,0.22777291598290506,-0.788235294117647,0.0002864656823918494,0.014899434199908662,1.3647058823529412,False
MTFP1,0.5882352941176471,0.016539722195378175,0.21403219580544688,-0.7764705882352941,0.0004043508405454708,0.017899153396441107,1.3647058823529412,False
LINC02795,0.7941176470588236,0.00023919092762563114,0.04212230232528981,-0.5705882352941177,0.020990696368217793,0.15014603408815919,1.3647058823529412,False
ANP32A,0.6617647058823529,0.005233753301327502,0.13502333457238458,-0.7029411764705883,0.0023869526693009323,0.042380508133346914,1.3647058823529412,False
AC091576.1,0.65,0.006415706521175287,0.14386722381013345,-0.7147058823529412,0.0018627410999474342,0.037166502377830486,1.3647058823529412,False
COL7A1,0.5411764705882353,0.030400218888170166,0.27114183667310154,-0.823529411764706,8.83913936384215e-05,0.008473805704336604,1.3647058823529412,False
AC139099.2,0.8529411764705882,2.679074057724726e-05,0.021702509173113574,-0.5117647058823529,0.042723448163331804,0.23015260030531012,1.3647058823529412,False
ANKAR,0.6617647058823529,0.005233753301327502,0.13502333457238458,-0.7029411764705883,0.0023869526693009323,0.042380508133346914,1.3647058823529412,False
ANKFN1,0.7029411764705883,0.0023869526693009323,0.0991595222350745,-0.6617647058823529,0.005233753301327502,0.06629761853905983,1.3647058823529412,False
PCDH7,0.8558823529411764,2.3449156927289172e-05,0.021702509173113574,-0.5088235294117647,0.04413521823498383,0.23490694422933325,1.3647058823529412,True
ITGB5-AS1,0.5911764705882353,0.015875579555641485,0.21048134383856426,-0.7705882352941176,0.00047682239536332553,0.01921701004596746,1.361764705882353,False
UCN,0.65,0.006415706521175287,0.14386722381013345,-0.711764705882353,0.0019840432477699634,0.038335690731955946,1.361764705882353,False
NLGN4Y,0.5705882352941177,0.020990696368217793,0.23593339315182768,-0.7911764705882354,0.0002619464480824596,0.014361845612886528,1.361764705882353,False
SEC24B-AS1,0.6264705882352941,0.009413977306783627,0.16853099816116565,-0.7352941176470589,0.0011716155350991776,0.02945217857549934,1.361764705882353,False
AL592295.4,0.7323529411764707,0.0012549581661522625,0.07730876322781705,-0.6294117647058822,0.00898808926444692,0.09081417413030046,1.361764705882353,False
GAL3ST3,0.5,0.04858028888702389,0.32904412642270797,-0.8617647058823529,1.780518441981504e-05,0.004370768111782324,1.361764705882353,False
TBC1D4,0.6294117647058822,0.00898808926444692,0.16547787297492816,-0.7323529411764707,0.0012549581661522625,0.030256257037077204,1.361764705882353,False
CLDN2,0.5647058823529412,0.022663204844184635,0.242922866875989,-0.7970588235294117,0.0002180980699057476,0.013038803983682543,1.361764705882353,False
SNHG22,0.65,0.006415706521175287,0.14386722381013345,-0.7088235294117646,0.0021116812392545335,0.03975874909678365,1.3588235294117648,False
ZNF219,0.6588235294117648,0.005511422336343683,0.1369529278869205,-0.7000000000000001,0.002535094604431934,0.043717227497290026,1.3588235294117648,False
MSR1,0.7264705882352941,0.0014361826350785254,0.0807927533410581,-0.6323529411764706,0.008577584103099363,0.08843126239030502,1.3588235294117648,False
ALDH9A1,0.5294117647058824,0.03495200678951804,0.2873033678337781,-0.8294117647058824,7.088454064639912e-05,0.007865999214264625,1.3588235294117648,False
LINC00970,0.6764705882352942,0.004008252390209358,0.12310843810422165,-0.6823529411764706,0.0035879704117567236,0.05392439946760348,1.3588235294117648,False
PDIA4,0.5970588235294118,0.014609731954981034,0.2026537433806723,-0.7617647058823529,0.0006053428380705889,0.02134376929488715,1.3588235294117648,False
HNRNPD,0.6058823529411764,0.012860298533367195,0.19256573631085822,-0.7529411764705882,0.0007610810731946066,0.023781398278423183,1.3588235294117648,False
SS18,0.6352941176470589,0.008182064616334002,0.1597129155199221,-0.7235294117647059,0.001534481189823956,0.03357312221057775,1.3588235294117648,False
HCN1,0.6205882352941177,0.010313515549677663,0.1767259885543127,-0.7382352941176471,0.0010928508118481525,0.028511791349690566,1.3588235294117648,True
AC007375.3,0.5058823529411764,0.04558161612394021,0.3201779985397864,-0.8529411764705882,2.679074057724726e-05,0.0054256272932783935,1.3588235294117648,False
PLXNA1,0.5882352941176471,0.016539722195378175,0.21403219580544688,-0.7705882352941176,0.00047682239536332553,0.01921701004596746,1.3588235294117648,False
APP,0.7058823529411764,0.0022459006010513297,0.09550382831478509,-0.6529411764705881,0.006102046679076996,0.07226776993498972,1.3588235294117645,False
FAM171B,0.5352941176470588,0.032615863294021934,0.2800349280117098,-0.8205882352941177,9.841270416875375e-05,0.008809024456298695,1.3558823529411765,False
CCNK,0.6735294117647058,0.0042327392484605075,0.1259443984094268,-0.6823529411764706,0.0035879704117567236,0.05392439946760348,1.3558823529411765,False
TNFSF15,0.6323529411764706,0.008577584103099363,0.16234781407285553,-0.7235294117647059,0.001534481189823956,0.03357312221057775,1.3558823529411765,False
AC011228.1,0.75,0.0008197640272555874,0.06542564969251921,-0.6058823529411764,0.012860298533367195,0.11326780466884948,1.3558823529411765,False
KIF26B,0.6205882352941177,0.010313515549677663,0.1767259885543127,-0.7352941176470589,0.0011716155350991776,0.02945217857549934,1.3558823529411765,False
C2orf72,0.6852941176470588,0.0033915617452165985,0.1143566859836144,-0.6705882352941177,0.004467208697738124,0.061127940638854905,1.3558823529411765,False
AC011346.1,0.8058823529411765,0.00016384666473672616,0.03847190925698651,-0.55,0.027293972709730583,0.17561687802092935,1.3558823529411765,False
FAF1,0.611764705882353,0.011788405053115205,0.1868785170920215,-0.7441176470588236,0.0009482827857378677,0.026375285069754617,1.3558823529411765,False
ICA1,0.5411764705882353,0.030400218888170166,0.27114183667310154,-0.8147058823529412,0.00012130950572235612,0.009851608806820816,1.3558823529411765,False
HAPLN4,0.6647058823529411,0.0049673859374819995,0.13302331118366054,-0.6911764705882353,0.0030247187950434035,0.04851978372068881,1.3558823529411765,False
AC024597.1,0.5676470588235295,0.021814592143742907,0.23920752258331687,-0.788235294117647,0.0002864656823918494,0.014899434199908662,1.3558823529411765,False
TTC14,0.6441176470588235,0.007081524086582874,0.1502702193697085,-0.711764705882353,0.0019840432477699634,0.038335690731955946,1.3558823529411765,False
AC008945.1,0.6794117647058824,0.003793432669159745,0.12003769411990549,-0.6764705882352942,0.004008252390209358,0.0575961872283609,1.3558823529411765,False
AL033379.1,0.7019869450135229,0.002434226067488203,0.1007359224327206,-0.6534218104528388,0.006051973264834062,0.07226776993498972,1.3554087554663616,False
KCTD1,0.7323529411764707,0.0012549581661522625,0.07730876322781705,-0.6205882352941177,0.010313515549677663,0.09904826448020311,1.3529411764705883,False
ATP2C2-AS1,0.7588235294117647,0.0006540302361647908,0.05986593712555852,-0.5941176470588235,0.015232400876327995,0.12505079442504585,1.3529411764705883,False
MAP7,0.8088235294117646,0.0001484755922323442,0.037008112423881925,-0.5441176470588236,0.029336337481376512,0.1839367924553102,1.3529411764705883,False
PALLD,0.7705882352941176,0.00047682239536332553,0.05440308477802055,-0.5823529411764706,0.017932734131035365,0.13756495834468252,1.3529411764705883,False
ZFY,0.5764705882352941,0.01941514038653161,0.22777291598290506,-0.7764705882352941,0.0004043508405454708,0.017899153396441107,1.3529411764705883,False
TDRD6,0.7088235294117646,0.0021116812392545335,0.09386118956867578,-0.6441176470588235,0.007081524086582874,0.07890736759888063,1.352941176470588,False
AL137026.1,0.6355556588333653,0.008147605722650315,0.1597129155199221,-0.71538390583659,0.0018356508095260843,0.037166502377830486,1.3509395646699551,False
PEX7,0.7588235294117647,0.0006540302361647908,0.05986593712555852,-0.5911764705882353,0.015875579555641485,0.12790064752398086,1.35,False
MAN1A1,0.6588235294117648,0.005511422336343683,0.1369529278869205,-0.6911764705882353,0.0030247187950434035,0.04851978372068881,1.35,False
AL121721.1,0.5647058823529412,0.022663204844184635,0.242922866875989,-0.7852941176470588,0.00031285391788601164,0.015596008463477593,1.35,False
MTAP,0.6352941176470589,0.008182064616334002,0.1597129155199221,-0.7147058823529412,0.0018627410999474342,0.037166502377830486,1.35,False
TNIK,0.5588235294117647,0.024436511424505727,0.24970554389412142,-0.7911764705882354,0.0002619464480824596,0.014361845612886528,1.35,False
NME4,0.5147058823529412,0.04134580644224891,0.30678455831192847,-0.8352941176470589,5.637132062814421e-05,0.007191338198085657,1.35,False
MMP17,0.6323529411764706,0.008577584103099363,0.16234781407285553,-0.7176470588235294,0.0017475350604702388,0.03592980873376722,1.35,False
SLITRK2,0.5470588235294118,0.028301087242108818,0.2632147330384765,-0.8029411764705883,0.0001805167946798431,0.011888792069127959,1.35,False
CYFIP2,0.5,0.04858028888702389,0.32904412642270797,-0.85,3.0522600677849776e-05,0.005651564741510665,1.35,False
AC017101.1,0.5794117647058823,0.018662529417711966,0.2247201563441549,-0.7705882352941176,0.00047682239536332553,0.01921701004596746,1.3499999999999999,False
AC008395.1,0.5103267041176733,0.04340939669652933,0.3154894057948778,-0.8377617570486662,5.107124816699807e-05,0.006953200228383355,1.3480884611663395,False
CYP2R1,0.5823529411764706,0.017932734131035365,0.2209408304364787,-0.7647058823529411,0.0005596762943567444,0.02070227279228492,1.3470588235294119,False
AL596087.2,0.6911764705882353,0.0030247187950434035,0.10865849569378204,-0.6558823529411765,0.005800736962231499,0.0703184735455246,1.3470588235294119,False
MAPK8,0.5617647058823529,0.02353701647428084,0.24626087982438558,-0.7852941176470588,0.00031285391788601164,0.015596008463477593,1.3470588235294119,False
POLDIP3,0.5029411764705883,0.04706314046727303,0.3252958490957867,-0.8441176470588234,3.930242737399882e-05,0.006122675741344633,1.3470588235294119,False
CISD1,0.6088235294117647,0.012315203198246461,0.18912299963638868,-0.7382352941176471,0.0010928508118481525,0.028511791349690566,1.3470588235294119,False
MT2A,0.7088235294117646,0.0021116812392545335,0.09386118956867578,-0.6382352941176471,0.007801138631008013,0.08367437770955069,1.3470588235294119,False
INIP,0.8058823529411765,0.00016384666473672616,0.03847190925698651,-0.5411764705882353,0.030400218888170166,0.18816777318689165,1.3470588235294119,False
PHF20,0.6823529411764706,0.0035879704117567236,0.11719859400418661,-0.6647058823529411,0.0049673859374819995,0.06451230722734638,1.3470588235294119,False
BCLAF1,0.6205882352941177,0.010313515549677663,0.1767259885543127,-0.7264705882352941,0.0014361826350785254,0.032611510809004526,1.3470588235294119,False
