cluster,conti_beta,conti_pvalue,conti_fdr,conti_sig,repro_beta,repro_pvalue,repro_fdr,repro_sig,both_sig
VendA_18,-1.4367887095850984,0.9629200515727157,0.999999989108692,False,-1.5766166124978298,0.9589301959098312,0.9999999979724754,False,False
Epen_74,-3.399990084861241,0.9704017753424472,0.999999989108692,False,-3.4391799819464897,0.9659975939269604,0.9999999979724754,False,False
Epen_72,-3.4567130741787904,0.97133383034965,0.999999989108692,False,-4.162189996815138,0.9805305178430996,0.9999999979724754,False,False
LRL_320,-3.7505357018375944,0.9727777491422004,0.999999989108692,False,-1.99556129147916,0.9304831753295716,0.9999999979724754,False,False
Astro_61,-2.8512964918700376,0.977559480682086,0.999999989108692,False,-4.596193005336852,0.9794448973027516,0.9999999979724754,False,False
Splat_336,-3.536201106545351,0.9777549889030868,0.999999989108692,False,-5.163834626067793,0.9890613723083576,0.9999999979724754,False,False
Chrp_82,-2.0754043684812613,0.9790308776920432,0.999999989108692,False,-3.216063885596273,0.996399692354878,0.9999999979724754,False,False
Mgl_4,-1.4496270294035467,0.9802086352553828,0.999999989108692,False,-2.702622776267404,0.999080365009243,0.9999999979724754,False,False
VendC_15,-1.8900254795118576,0.9811216006894008,0.999999989108692,False,-2.427796359958013,0.9961282269870292,0.9999999979724754,False,False
VendV_17,-1.5738781042294945,0.986983596110934,0.999999989108692,False,-1.6867704503738583,0.9844261704065476,0.9999999979724754,False,False
COP_75,-4.964445261457084,0.9950249728035376,0.999999989108692,False,-3.50835201969807,0.9544532958698524,0.9999999979724754,False,False
OPC_32,-5.7478449207648605,0.9964396944858818,0.999999989108692,False,-6.313076854430576,0.997941768955414,0.9999999979724754,False,False
LRL_318,-8.701311837802947,0.9970983450301688,0.999999989108692,False,-9.360233381719553,0.9981923060350508,0.9999999979724754,False,False
VendVC_16,-3.3482556157921284,0.997539289420558,0.999999989108692,False,-4.05217694152958,0.9992487289197832,0.9999999979724754,False,False
Mgl_9,-3.229782553131272,0.9979137723711864,0.999999989108692,False,-3.3243093801676973,0.9982361665224454,0.9999999979724754,False,False
Mono_3,-1.11798947870126,0.9980238556886128,0.999999989108692,False,-1.3220095308699027,0.9993258349627338,0.9999999979724754,False,False
Tcell_1,-1.207953767606715,0.998304521669492,0.999999989108692,False,-1.424857994763631,0.999525781784102,0.9999999979724754,False,False
Fbl_29,-2.402228837903095,0.998511546133988,0.999999989108692,False,-2.4230486462652823,0.9983168021533676,0.9999999979724754,False,False
VendPLVAP_13,-2.3984137103119285,0.9985178567970392,0.999999989108692,False,-2.214556643519515,0.9944220008975404,0.9999999979724754,False,False
Epen_65,-6.6066892014152065,0.9993108631629788,0.999999989108692,False,-5.4443911629549895,0.993595349122258,0.9999999979724754,False,False
Astro_64,-3.584820061948069,0.9993215109201972,0.999999989108692,False,-4.1065101235977535,0.9999177381737068,0.9999999979724754,False,False
Chrp_76,-5.700708303932409,0.9994682541621736,0.999999989108692,False,-6.301226174961639,0.9997652605795324,0.9999999979724754,False,False
LRL_317,-7.560898792668421,0.9996183690031476,0.999999989108692,False,-6.89594820869946,0.9993111765008847,0.9999999979724754,False,False
Chrp_79,-6.278466795056371,0.9997077804339732,0.999999989108692,False,-5.8999171305651466,0.9993059656094072,0.9999999979724754,False,False
Mgl_7,-3.9416902311164423,0.999791194143358,0.999999989108692,False,-3.438309481957357,0.9995775604337782,0.9999999979724754,False,False
Nkcell_2,-1.266077014895867,0.9998267500481868,0.999999989108692,False,-1.3061409415960312,0.99995788757952,0.9999999979724754,False,False
Chrp_78,-6.552992899660894,0.9998283763693688,0.999999989108692,False,-6.6079157405645335,0.999774476922402,0.9999999979724754,False,False
Chrp_81,-6.597535562802158,0.9998290829464336,0.999999989108692,False,-7.481868917487035,0.9999414708716892,0.9999999979724754,False,False
Chrp_80,-6.875450604266832,0.9998934940824716,0.999999989108692,False,-7.140133533647975,0.9998831166263696,0.9999999979724754,False,False
Mgl_11,-4.678673617707672,0.9998980235064824,0.999999989108692,False,-4.809982223372378,0.9998926898728976,0.9999999979724754,False,False
Fbl_24,-3.8882032772803465,0.999905055340001,0.999999989108692,False,-3.258583884450629,0.9989315433139622,0.9999999979724754,False,False
Mgl_6,-4.35252331109877,0.9999105632953152,0.999999989108692,False,-4.350933430834282,0.9999661179318852,0.9999999979724754,False,False
Mgl_12,-2.4704126762809993,0.999921347575588,0.999999989108692,False,-2.524326713283448,0.9999462788753136,0.9999999979724754,False,False
Mgl_8,-5.025128842146636,0.9999328156989312,0.999999989108692,False,-5.368626581463983,0.9999644081386188,0.9999999979724754,False,False
Mgl_10,-4.990457616808863,0.999959441471218,0.999999989108692,False,-4.098704654440932,0.9999515394955002,0.9999999979724754,False,False
Fbl_31,-3.851557854208477,0.999971487676056,0.999999989108692,False,-3.885474312207681,0.9999050921007472,0.9999999979724754,False,False
Fbl_28,-5.057317799658004,0.9999754768187916,0.999999989108692,False,-6.1891636530385865,0.9999955464999328,0.9999999979724754,False,False
Mgl_5,-4.350813072942335,0.9999879785256448,0.999999989108692,False,-5.02160225285401,0.999999162417662,0.9999999979724754,False,False
Chrp_77,-7.636575956423906,0.9999935787260108,0.999999989108692,False,-7.66980843786951,0.9999880423454808,0.9999999979724754,False,False
Fbl_30,-7.977668036768936,0.999999967544206,0.999999989108692,False,-9.18652597287933,0.9999999960465812,0.9999999979724754,False,False
Fbl_27,-9.617656466239469,0.9999999865922448,0.999999989108692,False,-10.88545508497304,0.9999999979724754,0.9999999979724754,False,False
Fbl_25,-8.785468234988043,0.9999999869689772,0.999999989108692,False,-8.424876478693538,0.9999999334656016,0.9999999979724754,False,False
Fbl_26,-8.946325779747777,0.999999989108692,0.999999989108692,False,-9.634520678261987,0.999999991259902,0.9999999979724754,False,False
