gene,specificity,gwas_zstat,gwas_p,contribution,is_scz_gwas
MYO16,0.021458844,3.0659,0.0010851,0.06579066981960001,False
MOB4,0.008608491,7.6424,1.0658e-14,0.0657895316184,True
DNAH2,0.045255758,1.4459,0.074109,0.0654353004922,False
UFSP1,0.018742412,3.4289,0.00030304,0.0642658565068,False
ZNF679,0.03778066,1.6997,0.044591,0.064215787802,False
SFTPA2,0.02938576,2.1839,0.014486,0.064175561264,False
DEFB135,0.023965668,2.6644,0.0038566,0.0638541258192,False
CRELD2,0.013011678,4.9063,4.6398e-07,0.0638391957714,True
PBX3,0.019415746,3.2841,0.00051161,0.06376325143860001,False
MAU2,0.008863448,7.1487,4.3804e-13,0.0633621307176,True
ALDOA,0.010589673,5.972,1.1718e-09,0.06324152715600001,True
ALAS1,0.010985479,5.743,4.6508e-09,0.063089605897,False
ARHGAP1,0.00900567,6.936,2.0171e-12,0.06246332712,False
C15orf32,0.036000814,1.735,0.04137,0.062461412290000004,False
FUT1,0.015177082,4.1069,2.005e-05,0.062330758065800004,False
DCST1,0.01613965,3.853,5.8351e-05,0.06218607145,False
MON1A,0.013876736,4.48,3.7326e-06,0.06216777728000001,False
GCKR,0.018593624,3.343,0.00041438,0.062158485032,False
FLRT1,0.011190559,5.5186,1.7087e-08,0.061756218897399996,False
