gene,gwas_zstat,gwas_p,upper_sst_spec,deep_sst_spec,total_sst_spec,upper_fraction,upper_gwas_score,is_scz_gwas
C12orf45,-0.86706,0.80704,0.0449851846,0.06215144270000001,0.12246471290000001,0.36733180958610645,-0.039004854159276,False
CD55,-0.90158,0.81636,0.043397581399999996,0.0662298751,0.12690520250000004,0.34196849731199935,-0.039126391438612,False
PPFIBP1,-0.62194,0.73301,0.0629330617,0.03777426363999999,0.11138077833999999,0.5650262337716037,-0.039140588393698,False
DUOXA1,-1.1853,0.88206,0.0331047104,0.0427507228,0.09075566840000002,0.3647674132495287,-0.03923901323712,False
DHX29,-0.76484,0.77782,0.05132879869999999,0.0652793262,0.130693414,0.39274204513473027,-0.03925831839770799,False
DCTD,-0.91813,0.82072,0.0427766077,0.0637672939,0.12005595699999999,0.3563055825709673,-0.039274486827601,False
SMOX,-1.2473,0.89385,0.0314888769,0.05097104770000001,0.09748268820000001,0.32302019447182206,-0.03927607615737,False
NAA60,-0.69395,0.75614,0.0566524535,0.0680364396,0.13661755429999997,0.4146791661604208,-0.039313970106324994,False
NXT1,-1.1376,0.87236,0.0345864231,0.057641797300000006,0.1012858879,0.34147326757057533,-0.03934551491856,False
MDH2,-0.80619,0.78993,0.048980779,0.0629842101,0.1225736931,0.3996027023517985,-0.03948781422201,False
ENC1,-1.3146,0.90567,0.030103866069999995,0.01707101237,0.05087263294,0.5917497155200317,-0.03957454233562199,False
RAB22A,-0.78069,0.78251,0.0507030812,0.06699968249999999,0.13488755109999997,0.37589147987727095,-0.039583388462027996,False
TRIP13,-1.8851,0.97029,0.02102640824,0.06068143589999999,0.09406467463999998,0.22353139816271417,-0.039636882173223996,False
AKR1C2,-0.86747,0.80716,0.0457549785,0.1015330334,0.1906510079,0.23999337325297193,-0.039691071199395,False
FDXR,-0.95446,0.83007,0.04161428810000001,0.055903214300000004,0.10972117340000001,0.3792730865927834,-0.03971917341992601,False
RABGEF1,-0.741,0.77065,0.0536751224,0.0706647559,0.1402220763,0.38278653273657165,-0.0397732656984,False
TRMT11,-0.59858,0.72527,0.0664759645,0.08152716530000001,0.16544910319999998,0.40179102342816453,-0.03979118283041,False
ESR2,-0.64141,0.73937,0.0622655317,0.05570758990000001,0.1369783306,0.4545648310010868,-0.039937734687697006,False
RCBTB2,-0.69652,0.75695,0.057460934100000007,0.03872366989999999,0.1072324998,0.5358537216531438,-0.040022689819332005,False
CDH6,-0.60934,0.72885,0.06588414506,0.020912900350000003,0.09140664091000002,0.7207807266965455,-0.0401458449508604,False
PPP1R12A,-1.0094,0.84361,0.039785875899999996,0.0564100649,0.1095945373,0.363027910698611,-0.04015986313346,False
GALR3,-0.74499,0.77186,0.0539568886,0.0343416644,0.08949761370000002,0.6028863381862436,-0.04019734243811401,False
ZNF558,-1.1499,0.87492,0.0349603586,0.0643162314,0.11342832200000001,0.3082154261261133,-0.04020091635414,False
NIPSNAP3A,-0.90669,0.81771,0.0443415773,0.07840480200000001,0.13813886279999998,0.32099277785570424,-0.040204064722137,False
NCR1,-0.78259,0.78307,0.051459526500000005,0.060165012000000004,0.11162453850000001,0.4610055028357407,-0.040271710843635004,False
TSGA13,-1.1901,0.88299,0.0338431972,0.0627117973,0.113920491,0.29707734669086006,-0.04027678898772,False
NAA35,-0.73943,0.77018,0.0545007879,0.06514796059999999,0.1342029631,0.4061071875096326,-0.040299517596897004,False
OTOP2,-0.47598,0.68296,0.08468708500000001,0.008797741,0.09348482600000001,0.9058912405741655,-0.040309358718300006,False
CISD1,-0.57126,0.71609,0.070566176,0.06402583129999999,0.1486432553,0.4747351358632415,-0.04031163370176,False
PDP1,-1.3731,0.91513,0.0293581209,0.0397445325,0.0754111719,0.3893073156180457,-0.04031163580779,False
LYPD3,-0.58653,0.72124,0.068741339,0.1241078252,0.23703065019999997,0.2900103380807416,-0.04031885756367,False
CAGE1,-0.77357,0.78041,0.0524231521,0.08831815570000001,0.16080310309999998,0.3260083362159944,-0.040552977769997,False
ASF1B,-1.3808,0.91632,0.0293748335,0.0574507872,0.11387135470000001,0.2579650832941219,-0.0405607700968,False
SLC35D1,-0.70157,0.75853,0.0579701403,0.0552000456,0.12757109290000002,0.4544143895156674,-0.040670111330271,False
WASF1,-0.67567,0.75037,0.0602059331,0.058965981300000005,0.13310032870000002,0.45233496932753997,-0.040679342817676996,False
SEC23IP,-0.85638,0.80411,0.047569837399999995,0.060878890600000006,0.12189253979999998,0.3902604497211404,-0.040737857352612,False
C1QTNF3,-0.72559,0.76595,0.056248069000000005,0.07721331740000001,0.15569706239999997,0.36126609027146306,-0.04081303638571,False
KRI1,-0.64906,0.74185,0.0631120145,0.055197351199999994,0.13316637690000002,0.4739335556706881,-0.04096348413136999,False
KRAS,-1.092,0.86259,0.037515110600000005,0.0840327292,0.13415411640000002,0.27964188954249636,-0.04096650077520001,False
PLEKHG6,-0.98687,0.83815,0.0415209025,0.0565155965,0.10375207,0.40019348529624515,-0.040975733050174996,False
THEM5,-0.72321,0.76523,0.056713444,0.046940902,0.12084397599999999,0.4693113043549643,-0.04101572983524,False
PSMF1,-0.89257,0.81396,0.0459588189,0.060259297600000004,0.11876931050000002,0.38695870765369134,-0.04102146298557299,False
GRK5,-0.50192,0.69214,0.08173229700000001,0.0712741454,0.17990176199999997,0.4543162673415062,-0.04102307451024001,False
ZNF230,-0.81616,0.79279,0.0503292906,0.06254401360000002,0.1276671727,0.3942226457718054,-0.041076753816096,False
ZNF595,-0.89719,0.81519,0.04578501149999999,0.060055507999999994,0.11947724409999999,0.38321114489114666,-0.041077854467685,False
ZNF33A,-0.94238,0.827,0.0436179054,0.0757697297,0.1355995991,0.3216669200314767,-0.041104641690852,False
LYG1,-0.61677,0.73131,0.06668664299999999,0.0602887354,0.1394927914,0.47806515541562233,-0.04113032080310999,False
PRB1,-0.81871,0.79352,0.050247625899999995,0.0651047706,0.1258794708,0.3991725225778435,-0.041138233800589,False
PEX5L,-0.81258,0.79177,0.050701903799999996,0.0563201141,0.1166259159,0.4347395980450345,-0.041199352989804,False
GP1BB,-0.61038,0.72919,0.0676731994,0.0836195167,0.1731411441,0.39085567876873,-0.041306367449772,False
SLC38A10,-0.97206,0.83449,0.042538881900000006,0.0654024225,0.1182622717,0.3596995160714472,-0.041350345539714006,False
TBPL1,-1.0675,0.85714,0.038745924200000004,0.051056361099999996,0.1002410589,0.386527483101039,-0.0413612740835,False
SLC10A2,-0.37344,0.64559,0.11098057,0.0,0.11098057,1.0,-0.0414445840608,False
FNDC3B,-0.50908,0.69465,0.0817071516,0.0486138818,0.14720950840000002,0.5550399052891613,-0.041595476736528,False
SMIM7,-0.84886,0.80202,0.049051329399999996,0.0606149664,0.1221711802,0.40149673040483563,-0.041637711474483995,False
BPIFA3,-0.27278,0.60749,0.15268238,0.0,0.176213958,0.8664601926710028,-0.041648699616400005,False
TRIM32,-0.97598,0.83546,0.0426796968,0.06905308,0.12288250710000001,0.3473211753831477,-0.041654530482864,False
SHISA2,-0.83189,0.79726,0.05013247820000001,0.0446173261,0.09672297229999999,0.5183099423837704,-0.04170470728979801,False
GLIS1,-0.68432,0.75311,0.061022321899999996,0.08153731620000002,0.16381300410000002,0.3725120739666601,-0.041758795322608,False
CASC1,-0.56751,0.71482,0.073642989,0.08614681600000001,0.1771039715,0.41581782935906664,-0.04179313268739,False
COQ2,-0.66749,0.74777,0.0628171042,0.06409791209999999,0.15087068569999998,0.41636388081982456,-0.041929788882458005,False
ZNF618,-0.40162,0.65602,0.104454133,0.09615614049999999,0.22347326879999996,0.46741220353062657,-0.04195086889546,False
CBFA2T2,-0.8234,0.79486,0.0510522375,0.0649545692,0.128831909,0.39627013133834726,-0.042036412357500004,False
GOLGA6L2,-0.5538,0.71014,0.0759430784,0.0926188264,0.21876432429999998,0.347145626431558,-0.04205727681792,False
KLRG1,-1.1231,0.86931,0.0375398138,0.0530180345,0.10370552390000001,0.36198470812604416,-0.04216096487878,False
SMOC2,-0.7117,0.76168,0.059348702870000006,0.0078048726,0.07245177956999999,0.8191476209726455,-0.042238471832579005,False
NFKBID,-1.3158,0.90588,0.0321133712,0.05094003749999999,0.0943633187,0.34031625468891014,-0.04225477382496,False
TMEM86A,-0.94434,0.8275,0.0447704632,0.0515293631,0.10566842850000001,0.4236881709658434,-0.042278539218287996,False
HERPUD1,-0.96279,0.83217,0.043955111500000005,0.049529826,0.10472194330000001,0.4197316256257823,-0.042319541801085006,False
CCDC183,-0.91,0.81859,0.0465999514,0.0809847259,0.1487329653,0.3133128644749746,-0.042405955774,False
FOPNL,-0.90105,0.81622,0.047164754100000005,0.0590371369,0.1188563225,0.3968215834710855,-0.042497801681805,False
GFY,-1.1081,0.8661,0.038367188600000005,0.0072239344,0.045591123000000004,0.8415495402471223,-0.04251468168766001,False
HIC2,-0.6738,0.74978,0.0631065785,0.07480124359999998,0.15523023009999998,0.4065353665928761,-0.042521212593299995,False
DYNC1LI1,-0.75413,0.77461,0.056551123,0.0810197329,0.1516346413,0.3729432965658356,-0.04264689838799,False
ZNF704,-0.64507,0.74056,0.0662251478,0.0955050803,0.18516322810000002,0.3576582050310452,-0.042719856091346,False
CLN6,-0.93706,0.82564,0.045613162900000004,0.0637328092,0.12160013520000001,0.3751078304722148,-0.04274227042707401,False
TRAF3IP1,-0.81406,0.79219,0.0525487857,0.07748439879999999,0.1480383915,0.35496728360494245,-0.042777864486942,False
SHISA5,-0.78897,0.78493,0.0542320883,0.06967909239999999,0.145127304,0.3736863209420606,-0.042787490706051,False
MYDGF,-0.90716,0.81784,0.0472810417,0.062267492300000005,0.12416493499999999,0.3807922236660455,-0.042891469788571994,False
IPMK,-0.63062,0.73586,0.06802753630000001,0.0650156961,0.1475938827,0.460910269826515,-0.042899524941506006,False
MRPL55,-0.81932,0.7937,0.0523862459,0.0631446168,0.127728435,0.41013769486802215,-0.042921098990788005,False
CLCC1,-0.69353,0.75601,0.061915451100000005,0.0760639376,0.15420943129999998,0.4015023632345113,-0.042940222801383,False
TUBGCP5,-0.84975,0.80227,0.0505503564,0.07212132060000001,0.1377005796,0.36710343955589275,-0.0429551653509,False
RFK,-0.51231,0.69578,0.08396742060000001,0.059214282800000004,0.17491819339999998,0.48003823369010407,-0.04301734924758601,False
SIN3B,-1.0274,0.84788,0.041876546599999995,0.05885749900000001,0.1127410459,0.37144011097026725,-0.043023963976839996,False
TM2D2,-0.91329,0.81945,0.0471448561,0.061232325899999995,0.12197455920000001,0.3865138468973454,-0.043056925627569,False
TGFA,-0.44544,0.672,0.09672559100000001,0.01702855804,0.17549128303999997,0.5511703448994285,-0.04308544725504001,False
TRMT10C,-0.83,0.79673,0.051935809699999995,0.07478400930000001,0.1386760883,0.37451164318715496,-0.043106722050999996,False
ABCC6,-1.5792,0.94286,0.027309099700000002,0.0251810679,0.05461772,0.5000043886855768,-0.043126530246240004,False
PSPN,-1.6375,0.94924,0.0263382325,0.0362451334,0.0688121133,0.3827557567542399,-0.04312885571875,False
GPX2,-1.0529,0.8538,0.0409726604,0.05794149690000001,0.11340127,0.361306891889306,-0.043140114135159995,False
NUTM2G,-0.66669,0.74752,0.0648369884,0.0879092154,0.1604261978,0.40415461619822796,-0.043226171796396005,False
NPHP4,-0.78783,0.7846,0.0549476411,0.0674982871,0.13992788319999996,0.3926854308334167,-0.043289400087813,False
FBXO3,-0.96246,0.83209,0.044977940200000004,0.0647398424,0.1236630664,0.3637136091588944,-0.043289468324892,False
KRT20,-0.46578,0.67931,0.092940103,0.0302849023,0.1232250053,0.7542308703800072,-0.04328964117534,False
MAP2K1,-1.0903,0.86221,0.0397099438,0.0511671748,0.1083061409,0.3666453579641854,-0.043295751725140004,False
LYG2,-0.74881,0.77301,0.057847194100000006,0.0598931923,0.1313084558,0.4405443179387386,-0.043316557414021004,False
MYL1,-1.1122,0.86696,0.038952657700000004,0.0326118093,0.071564467,0.5443016532212837,-0.043323145893940006,False
CMC1,-0.80749,0.79031,0.0536557327,0.0704620758,0.13833845349999999,0.38785841060453957,-0.043326467597923,False
NPM2,-0.90315,0.81678,0.04798430940000001,0.060210414600000005,0.122251061,0.3925062818064214,-0.04333702903461001,False
ZBTB8B,-0.58731,0.7215,0.07381551850000001,0.0942460823,0.18504747709999997,0.3989004316989957,-0.04335259217023501,False
IGSF22,-0.94771,0.82836,0.0457634585,0.05944445520000001,0.12182267869999999,0.3756563144757053,-0.043370487255035,False
ARHGEF5,-1.1022,0.86481,0.03938579,0.0191781922,0.1570385462,0.25080332792841403,-0.043411017738,False
OSBPL9,-0.8017,0.78864,0.054218439599999994,0.07606281549999999,0.14945607310000003,0.3627717393840718,-0.04346692302731999,False
TRIM17,-1.8694,0.96922,0.023258507699999997,0.0382596478,0.07428657920000001,0.31309165061136635,-0.04347945429437999,False
ZNF507,-0.79305,0.78613,0.054835275800000007,0.06830084659999999,0.1380948504,0.3970841464483748,-0.04348711547319001,False
ANKRD54,-0.98437,0.83753,0.044231461199999995,0.0626052195,0.121639819,0.3636264963531391,-0.043540123461443994,False
CALML4,-0.62329,0.73345,0.069937747,0.069920778,0.15000646630000003,0.4662315480462723,-0.04359149832763,False
PRKAA2,-0.8307,0.79693,0.0524867606,0.0610061315,0.13066431250000002,0.401691629456972,-0.04360075203042,False
MCMBP,-1.0253,0.84738,0.042572220699999996,0.0612759482,0.11623995869999998,0.366244286182803,-0.04364929788371,False
FDXACB1,-0.73059,0.76749,0.0598384262,0.05867957779999999,0.127511567,0.4692784161298873,-0.043717355797458,False
RPL37,-0.8058,0.78982,0.0542544752,0.0705534597,0.1413636209,0.38379375722399883,-0.043718256116159995,False
GTF2F2,-1.0469,0.85243,0.0418017855,0.0715732676,0.13082720459999997,0.3195190604875158,-0.04376228923995,False
DHTKD1,-0.84188,0.80007,0.0520430983,0.0681550033,0.13821028159999998,0.37655012128996346,-0.043814043596804,False
NUMBL,-0.95224,0.82951,0.046012089199999995,0.061680166700000004,0.1248251399,0.3686123583507395,-0.04381455181980799,False
SLC22A2,-0.97783,0.83592,0.0448647269,0.0261238512,0.0909796088,0.49312947694274983,-0.043870075904627,False
ETHE1,-1.0995,0.86421,0.0399084323,0.0759019607,0.12940973760000002,0.3083881710923119,-0.043879321313849994,False
FADS6,-0.83014,0.79677,0.052891633199999996,0.11508249300000001,0.1884278222,0.2806997001953356,-0.043907460384647996,False
CMAS,-0.8664,0.80686,0.0507202518,0.0715587002,0.13510896469999997,0.37540256423858165,-0.04394402615952,False
MAST2,-0.88803,0.81274,0.0494929782,0.0823242465,0.1496017264,0.3308315979433778,-0.043951249430946,False
JAK2,-0.63028,0.73574,0.0697481515,0.0557847542,0.1446848207,0.4820695852028657,-0.04396086492741999,False
NBPF3,-0.8109,0.79129,0.05422655740000001,0.0685292688,0.1413762292,0.38356205782860137,-0.04397231539566,False
ADAM9,-0.75399,0.77457,0.058373032,0.0662367918,0.13839253539999996,0.4217932118324354,-0.044012682397680004,False
CSGALNACT2,-0.91909,0.82098,0.0479018813,0.0661364465,0.12925474539999998,0.3706005621051651,-0.04402614008401699,False
APOC1,-0.94584,0.82788,0.0465760058,0.042058392199999996,0.12747338200000002,0.3653782857977361,-0.044053449325872004,False
ANKRD46,-0.77386,0.78049,0.0569515542,0.07421386730000001,0.14629565590000002,0.3892908087368573,-0.044072529733212,False
SH3BP4,-1.1831,0.88161,0.0372916848,0.01409439566,0.06120562095999999,0.6092852946361155,-0.044119792286880004,False
NSMAF,-0.74338,0.77137,0.0594133875,0.071272788,0.14763801249999997,0.4024260858970857,-0.04416672399975,False
GATA6,-0.99326,0.83971,0.044478025000000004,0.1564215006,0.2074395433,0.2144143989734671,-0.0441782431115,False
SDC2,-0.76806,0.77877,0.05757318,0.10355690240000001,0.1773946514,0.32454856753364325,-0.0442196566308,False
MSTN,-0.61263,0.72994,0.07222190800000002,0.0605827762,0.14801527859999997,0.4879354934376351,-0.04424530749804001,False
FAM24B,-0.70641,0.76003,0.06275668770000001,0.062275634700000006,0.1403611831,0.44710856886472056,-0.044331951758157004,False
NANOS1,-0.77434,0.78064,0.057252065899999996,0.073691311,0.1407614403,0.4067311742333741,-0.044332564709006,False
CCNG1,-1.2505,0.89445,0.0354876258,0.0550254222,0.1006412925,0.3526149646776446,-0.0443772760629,False
LETMD1,-0.95441,0.83006,0.046522246,0.0715779483,0.1315514679,0.3536429257890478,-0.044401296804860005,False
FERMT2,-0.88729,0.81254,0.0500624356,0.02230812686,0.07973931186,0.6278262808173676,-0.044419898483524005,False
CHTF18,-1.3844,0.91687,0.0320904248,0.044276988600000004,0.08484300139999999,0.3782330218223516,-0.044425984093120006,False
GPR19,-0.57327,0.71677,0.077507418,0.09132986030000001,0.19114665230000003,0.40548666203347355,-0.044432677516859996,False
DNAH6,-0.83717,0.79875,0.0531245786,0.0324517003,0.10941975790000001,0.4855117541801835,-0.044474303466562,False
ZNF334,-0.71255,0.76194,0.062522072,0.07840089849999998,0.16293650500000004,0.3837204682891657,-0.0445501024036,False
TCHH,-1.0773,0.85932,0.041384409899999995,0.099666918,0.19997656189999996,0.20694630164056244,-0.04458342478526999,False
XPC,-0.75637,0.77529,0.05896325349999999,0.0786015335,0.15392738799999997,0.38305888423183015,-0.044598036049794995,False
POU3F3,-0.69077,0.75514,0.0647806893,0.11458006500000001,0.1971407643,0.32860118773517405,-0.044748556747761,False
ITPKC,-1.0784,0.85958,0.041514363799999995,0.0530952433,0.10494112939999997,0.39559669347336,-0.04476908992192,False
LOXL4,-1.1759,0.88019,0.0381751196,0.09117590269999999,0.1610551013,0.23703142149400516,-0.04489012313764,False
NF1,-0.74826,0.77285,0.06000475259999999,0.0702078542,0.1457292718,0.4117549745417721,-0.04489915618047599,False
DPPA4,-0.77548,0.78097,0.058071954999999995,0.0475711031,0.10878300310000001,0.5338329825902737,-0.045033639663399995,False
MLYCD,-0.97198,0.83447,0.046353641099999995,0.0724806804,0.1319786618,0.3512207236215513,-0.045054812076377994,False
C10orf25,-0.65359,0.74331,0.06894530169999999,0.0826351864,0.167924241,0.4105738474053903,-0.045061959738102994,False
NEK9,-0.83311,0.79761,0.05410604140000001,0.0658510493,0.13525530400000002,0.40002898074888066,-0.045076284150754015,False
MS4A13,-0.85879,0.80477,0.0524883623,0.08214811779999999,0.1464530259,0.3583972538460197,-0.045076480659617,False
GNAQ,-0.98922,0.83872,0.045585058,0.054039888300000005,0.11325593070000001,0.40249599043734663,-0.045093651074759995,False
MRPS28,-0.90973,0.81852,0.049615945,0.0665610109,0.13063572340000001,0.37980380640660194,-0.045137113644850006,False
GCAT,-1.091,0.86237,0.0413938272,0.0529889933,0.10434595049999999,0.3966979743981536,-0.04516066547519999,False
ATP6V1B1,-1.2863,0.90083,0.0351117637,0.0159184621,0.0626333778,0.5605918909901104,-0.04516426164731,False
ZNF534,-0.71916,0.76398,0.06280706929999999,0.0790748715,0.15510015359999998,0.4049452424268908,-0.045168331957787994,False
INSL6,-0.72511,0.76581,0.0622973885,0.0555614195,0.1363948575,0.4567429420863613,-0.045172459375235,False
CACNG5,-1.2018,0.88527,0.03762791318,0.13501920846,0.17744332163999998,0.2120559558524279,-0.045221226059724,False
ARHGAP23,-0.67363,0.74973,0.067181144,0.074704562,0.1598110124,0.42037868974791626,-0.04525523403272,False
CELF5,-0.5983,0.72518,0.07565060850000001,0.08291406600000001,0.1781308565,0.4246912072754785,-0.04526175906555001,False
H2AFY2,-0.61004,0.72908,0.07422640949999999,0.0773021829,0.16810528939999997,0.4415471384923597,-0.04528107885138,False
UNC80,-0.69947,0.75787,0.0648020245,0.08760906800000001,0.1715853875,0.3776663353690302,-0.045327072077015,False
EHD3,-1.2129,0.88742,0.0374377507,0.0787650618,0.1322899745,0.2829976409134466,-0.04540824782403,False
SNAPC5,-0.90432,0.81709,0.0502130033,0.07207990980000001,0.1348736538,0.3722966041570975,-0.045408623144256005,False
OR2L2,-0.63216,0.73636,0.07191556330000001,0.066136092,0.1543177833,0.4660225267764069,-0.04546214249572801,False
CHURC1,-1.0294,0.84834,0.0441740248,0.05961364209999999,0.1190019369,0.37120425054190864,-0.04547274112912001,False
ZDHHC11B,-0.75864,0.77597,0.05998183879999999,0.073417316,0.14915672540000002,0.40213968655549465,-0.045504622187231995,False
TRAT1,-0.4363,0.66869,0.10432429800000001,0.053058081699999995,0.1617712392,0.6448877965941922,-0.045516691217400006,False
CCDC59,-0.7978,0.78751,0.0570707293,0.0588909677,0.12927484900000002,0.4414681567332559,-0.04553102783553999,False
TAS2R7,-0.45848,0.6767,0.0993418955,0.0393106443,0.14502825780000003,0.6849830302519153,-0.04554627224884,False
TMEM253,-0.55713,0.71128,0.08179592399999999,0.0489910126,0.1901977671,0.430057225419446,-0.045570963138119994,False
PPP1R37,-0.95121,0.82925,0.0479551179,0.0593258034,0.1198838307,0.40001322630408737,-0.04561538769765899,False
GJD3,-0.49937,0.69124,0.09139217200000001,0.037701863999999995,0.13392804860000002,0.6823975482011166,-0.04563850893164,False
RPA3,-0.94054,0.82653,0.0485285697,0.0751469141,0.13713574879999996,0.35387249586374825,-0.045643060945638005,False
ACTL6A,-2.2565,0.98798,0.020234788099999998,0.040400093,0.06956334069999999,0.29088292621346173,-0.04565979934764999,False
ADAMTS20,-1.1632,0.87762,0.03931372224,0.3835624804,0.43194367264000005,0.09101585398790112,-0.045729721709568,False
MMP27,-0.24823,0.59802,0.18440516,0.15214078,0.33654594000000004,0.5479345850970598,-0.045774892866800004,False
USP44,-0.48465,0.68604,0.094515644,0.140859588,0.261692766,0.36117025871475555,-0.0458070068646,False
ARHGAP35,-0.86385,0.80617,0.05311168200000001,0.0718599336,0.1409647356,0.3767728274304656,-0.04588052649570001,False
PALM3,-1.3714,0.91488,0.0334587451,0.0983195766,0.16436218670000002,0.20356716938227493,-0.04588532303014,False
SSNA1,-1.4432,0.92551,0.031844596100000004,0.0484892593,0.09120203840000002,0.34916539869793084,-0.045958121091520004,False
C16orf46,-0.70366,0.75918,0.06541939499999999,0.06835320649999999,0.151558796,0.431643670486799,-0.04603301148569999,False
MGMT,-1.3539,0.91211,0.034017236,0.05181660190000001,0.09825365350000001,0.3462185352730929,-0.046055935820400004,False
MTNR1A,-1.6088,0.94617,0.028631211500000003,0.10491029574,0.13419352711,0.21335761952609433,-0.0460618930612,False
ARFGEF3,-0.79272,0.78603,0.0581446496,0.09028579650000002,0.16671064010000003,0.34877587636351465,-0.046092426630912,False
MRPL1,-1.1192,0.86847,0.041206250300000004,0.05492213679999999,0.1103998722,0.37324545290551525,-0.046118035335760005,False
DYNLT1,-0.90803,0.81807,0.0507923353,0.0691116933,0.133206662,0.3813047676249105,-0.046120964222458996,False
ABHD17B,-1.0797,0.85985,0.04273367330000001,0.0578413801,0.11346219639999999,0.376633580662819,-0.04613954706201002,False
CCNE1,-0.47161,0.6814,0.09804534399999999,0.08910605580000001,0.20095524500000003,0.48789641693601965,-0.04623916468383999,False
RGS11,-0.88556,0.81207,0.052229332899999995,0.0784704384,0.1465360983,0.356426392581247,-0.046252208042923994,False
SEPSECS,-1.1506,0.87505,0.0403587988,0.0480537663,0.1034715418,0.39004733183554435,-0.04643683389928,False
PGLS,-1.2579,0.89578,0.0369581816,0.050613024300000004,0.09926316490000002,0.3723252390474605,-0.046489696634640004,False
INHA,-0.70664,0.76011,0.06582605450000001,0.07605428739999999,0.1637740365,0.4019321737850676,-0.046515323151880006,False
NAPG,-1.0729,0.85834,0.0434389603,0.059780108699999994,0.1173114556,0.37028745468912244,-0.04660566050587,False
DCTN6,-0.73923,0.77012,0.06306518059999999,0.07322129570000001,0.15108097729999997,0.41742634795624933,-0.046619673454938,False
CDKN1B,-0.74602,0.77217,0.0626677933,0.08775363519999999,0.1659416025,0.37764968130882065,-0.046751427157665996,False
NRF1,-1.0381,0.85038,0.045054010500000005,0.06067811539999999,0.11951992070000002,0.37695816928365816,-0.046770568300050004,False
FXYD7,-1.201,0.88513,0.03894328750000001,0.0191976733,0.0656546949,0.5931531257485138,-0.04677088828750001,False
WNT3A,-1.8165,0.96535,0.025760190000000002,0.0956122347,0.1241842366,0.20743526477498195,-0.046793385135000004,False
TBCEL,-0.90081,0.81615,0.0519610125,0.0614149576,0.1332798001,0.38986412390334907,-0.046806999670125,False
RTCA,-0.90314,0.81677,0.051857039699999996,0.0573593747,0.12284627610000003,0.4221295211080475,-0.046834166834658,False
SLC27A1,-0.7824,0.78301,0.059891736599999995,0.0750929116,0.1510347557,0.396542744896167,-0.046859294715839994,False
URB1,-0.82001,0.7939,0.0571663458,0.0836689265,0.16057670529999998,0.3560064686418747,-0.046876975219458,False
CAP1,-1.0993,0.86419,0.042655496300000005,0.0602755511,0.11756845890000002,0.3628141144240175,-0.046891187082590005,False
TEX101,-1.7595,0.96076,0.0266553341,0.07071044794999999,0.12963493055,0.20561845473985946,-0.04690006034895,False
MCMDC2,-1.2094,0.88675,0.0388045736,0.057884972300000004,0.1127631599,0.34412456722933676,-0.046930251311840004,False
PRH1,-0.81213,0.79164,0.057882618500000003,0.0675724972,0.1407515943,0.4112395229899005,-0.047008210962405005,False
UQCRHL,-1.2068,0.88625,0.0389598647,0.0859121717,0.1331099434,0.2926893641816393,-0.047016764719960004,False
GLT1D1,-0.71612,0.76304,0.065751067,0.0764101735,0.1675246245,0.3924859834561217,-0.047085654100039995,False
ZNF576,-0.9534,0.82981,0.04945235040000001,0.075690377,0.13344632520000002,0.3705785852542907,-0.04714787087136001,False
UTF1,-1.3909,0.91787,0.033918834999999994,0.07566656899999999,0.28885511500000005,0.11742508004402134,-0.047177707601499995,False
LMBR1,-0.65833,0.74484,0.071735804,0.071666571,0.1601362694,0.44796724857385745,-0.047225831847319995,False
UBAC2,-1.1259,0.8699,0.042001867799999995,0.0596450485,0.1135967033,0.36974548186558154,-0.04728990295601999,False
FOXD4L6,-0.57869,0.7186,0.081724521,0.05326237400000001,0.134986895,0.6054255933511175,-0.04729316305749,False
PKIA,-0.71139,0.76158,0.0665120146,0.07398629399999998,0.1593541329,0.4173849362397052,-0.047315982066294,False
CDKL3,-0.7837,0.78339,0.06041939200000001,0.0702039131,0.1451581818,0.41623139151223515,-0.04735067751040001,False
C7orf69,-0.74822,0.77284,0.06340531960000001,0.08792355889999999,0.15905127400000002,0.3986470400733791,-0.047441128231112004,False
NKPD1,-0.64803,0.74152,0.0732384916,0.0564546349,0.1413631532,0.5180875634287987,-0.047460739711547996,False
IMPACT,-0.85322,0.80323,0.05570962809999999,0.09196192100000002,0.1692957901,0.3290668247987342,-0.047532568887481995,False
ARHGDIG,-0.87887,0.81026,0.054145985,0.0861556201,0.1574545397,0.34388328912691235,-0.047587281836950004,False
GRM6,-0.89153,0.81368,0.0535201784,0.071705367,0.1304223174,0.41036058449916796,-0.047714844648952,False
TPGS2,-0.70155,0.75852,0.06804792750000001,0.087827846,0.1734051645,0.3924215734647281,-0.047739023537625005,False
ZNF160,-1.0515,0.8535,0.0454346417,0.06672267080000001,0.1282121739,0.3543707303133092,-0.047774525747550006,False
PPT1,-0.96006,0.83149,0.04977329069999999,0.0712711064,0.13566976950000004,0.3668709019218904,-0.04778534546944199,False
CCT4,-1.0491,0.85293,0.04566511799999999,0.0629579457,0.11945196540000001,0.38228854458011274,-0.047907275293799984,False
THSD4,-0.54302,0.70644,0.08842276300000002,0.07048025420000001,0.23586489820000006,0.3748873345495544,-0.048015328764260005,False
REPS1,-0.69249,0.75569,0.0693429587,0.0558152999,0.14285993909999997,0.48539120999807295,-0.048019305470163004,False
TAS2R31,-0.83095,0.797,0.057880280299999996,0.05606235299999999,0.1306159257,0.4431334080419873,-0.04809561891528499,False
SLC25A15,-0.82597,0.79559,0.0582576532,0.07447292750000001,0.15377249569999998,0.37885613376306804,-0.048119073813604,False
