gene,spearman_rho,pval,n_expressing,pval_fdr,abs_rho
PWAR5,-0.09154926308073269,0.2927803047235514,54,0.7582962298088488,0.09154926308073269
FAM19A4,-0.09154690619068502,0.2927927830666808,51,0.7582962298088488,0.09154690619068502
AKTIP,-0.09154580834394689,0.2927985956383465,82,0.7582962298088488,0.09154580834394689
LOC105377632,0.09154576757622654,0.29279881148533776,98,0.7582962298088488,0.09154576757622654
LOC105378784,-0.09152430823114124,0.2929124438551133,12,0.7583616672265523,0.09152430823114124
LOC102723619,-0.09152238865539292,0.29292260989410673,22,0.7583616672265523,0.09152238865539292
LRRC31,-0.09151548323355072,0.29295918282146427,21,0.7583616672265523,0.09151548323355072
LOC105376525,-0.09151378398489374,0.2929681829531106,20,0.7583616672265523,0.09151378398489374
EDC4,0.09150754357653314,0.293001237074721,93,0.7583616672265523,0.09150754357653314
TRNT1,-0.09150505888261606,0.2930143986610397,108,0.7583616672265523,0.09150505888261606
NRP1,-0.09148899485926437,0.2930995003114402,100,0.7583616672265523,0.09148899485926437
MYL6P2,-0.09148676221269379,0.2931113294001808,16,0.7583616672265523,0.09148676221269379
DCDC5,-0.0914809910535157,0.29314190783192684,38,0.7583616672265523,0.0914809910535157
TCEAL7,-0.09146884267769308,0.29320628280194044,103,0.7583616672265523,0.09146884267769308
LOC105369623,-0.09146477738006425,0.2932278271514978,10,0.7583616672265523,0.09146477738006425
HMGA2,-0.09145432143807788,0.2932832440242395,23,0.7583616672265523,0.09145432143807788
LOC105376714,0.09144255752608094,0.29334560149107436,28,0.7583616672265523,0.09144255752608094
PDC,-0.09142877232304042,0.2934186844918996,21,0.7583616672265523,0.09142877232304042
SARS2,-0.09141993765820797,0.29346552829599265,49,0.7583616672265523,0.09141993765820797
RPUSD1,-0.09141499168083574,0.29349175538360833,57,0.7583616672265523,0.09141499168083574
TNFRSF10B,0.09141135302180868,0.29351105113266224,71,0.7583616672265523,0.09141135302180868
ORC2,-0.09141025825243643,0.2935168568413204,123,0.7583616672265523,0.09141025825243643
CYSTM1,-0.09140608009833001,0.293539014852377,106,0.7583616672265523,0.09140608009833001
RCAN1,0.0914054743901274,0.2935422271976862,115,0.7583616672265523,0.0914054743901274
LOC105371975,-0.09140537773625307,0.2935427397991749,36,0.7583616672265523,0.09140537773625307
CEP70,-0.09140520173923812,0.2935436731966188,112,0.7583616672265523,0.09140520173923812
PTK7,-0.0913936544500617,0.2936049183674942,79,0.7583616672265523,0.0913936544500617
LOC101928627,-0.09139284046864933,0.2936092359282508,15,0.7583616672265523,0.09139284046864933
POMK,-0.09138392484133058,0.293656529399217,56,0.7583616672265523,0.09138392484133058
SHANK3,-0.09138129036523736,0.29367050509992765,101,0.7583616672265523,0.09138129036523736
FLJ44511,-0.09137144636190196,0.2937227307124281,26,0.7583616672265523,0.09137144636190196
SERPIND1,-0.09134602116417262,0.29385764808101017,11,0.7583616672265523,0.09134602116417262
ARMC1,-0.09134054515606996,0.29388671158428853,93,0.7583616672265523,0.09134054515606996
BDKRB2,-0.0913334175178704,0.29392454384539624,10,0.7583616672265523,0.0913334175178704
FRAT1,0.09133285303289718,0.29392754017121514,23,0.7583616672265523,0.09133285303289718
VANGL1,-0.09131911324103648,0.29400047819528574,24,0.7583616672265523,0.09131911324103648
VPS51,-0.09130003154271799,0.2941017937636103,107,0.7583616672265523,0.09130003154271799
TECRP1,0.09129993218431948,0.2941023213743123,44,0.7583616672265523,0.09129993218431948
LOC102723919,0.09129222002316685,0.2941432762310392,19,0.7583616672265523,0.09129222002316685
LOC102724465,-0.09128563354850569,0.29417825620639876,25,0.7583616672265523,0.09128563354850569
FAM102B,0.09127701406018852,0.2942240374380936,92,0.7583616672265523,0.09127701406018852
RALGAPA2,0.09127698894910602,0.29422417081906743,121,0.7583616672265523,0.09127698894910602
MS4A5,-0.09127151874630052,0.29425322751011046,14,0.7583616672265523,0.09127151874630052
TTC27,-0.09126757390106063,0.2942741829682317,109,0.7583616672265523,0.09126757390106063
HBEGF,0.09126746604292071,0.294274755936598,83,0.7583616672265523,0.09126746604292071
SH3GLB2,0.0912557658735342,0.2943369144393485,106,0.7583616672265523,0.0912557658735342
LRRC37B,-0.09123822921397469,0.2944300962648017,106,0.7583616672265523,0.09123822921397469
SLC16A4,0.09123755315857869,0.2944336889067026,41,0.7583616672265523,0.09123755315857869
PSAP,0.09123555156548087,0.29444432579004604,133,0.7583616672265523,0.09123555156548087
RHBDL1,-0.09123458395826461,0.2944494679479834,50,0.7583616672265523,0.09123458395826461
HACE1,0.09123135130460706,0.2944666476805375,113,0.7583616672265523,0.09123135130460706
IL20RB,-0.09122922059004596,0.2944779715909234,49,0.7583616672265523,0.09122922059004596
MUCL1,-0.09122883357682582,0.2944800284450339,15,0.7583616672265523,0.09122883357682582
TCF3,-0.09122846769986023,0.2944819729753225,61,0.7583616672265523,0.09122846769986023
HSPA14,-0.09122472937155578,0.29450184159701903,108,0.7583616672265523,0.09122472937155578
ACKR1,-0.0912195776126716,0.29452922383346336,25,0.7583616672265523,0.0912195776126716
DPM1,0.09121068116036783,0.2945765135510352,115,0.7583616672265523,0.09121068116036783
ZNF135,-0.09120179838334146,0.2946237355957629,64,0.7583616672265523,0.09120179838334146
ZBTB34,-0.09120065636172157,0.29462980710107906,52,0.7583616672265523,0.09120065636172157
ATP5LP2,-0.09119858029204679,0.2946408446421635,18,0.7583616672265523,0.09119858029204679
ANK3,-0.0911961056688143,0.29465400147352405,131,0.7583616672265523,0.0911961056688143
CCDC23,-0.09117970981696431,0.29474118314538983,72,0.7583616672265523,0.09117970981696431
CYCS,-0.09117797426679115,0.29475041258734697,129,0.7583616672265523,0.09117797426679115
LMBR1,0.09116799883129795,0.29480346443684174,129,0.7583616672265523,0.09116799883129795
LOC101928419,-0.09114695315911218,0.2949154113101443,11,0.7583616672265523,0.09114695315911218
LOC105377518,0.09113647589568796,0.29497115283183734,11,0.7583616672265523,0.09113647589568796
LOC105370042,0.09113579412698457,0.29497478024452967,22,0.7583616672265523,0.09113579412698457
LOC647481,-0.09111448441421398,0.29508817541311194,10,0.7583616672265523,0.09111448441421398
LOC100506321,0.0911134192853291,0.29509384403060024,13,0.7583616672265523,0.0911134192853291
SLC25A33,-0.09110244711914585,0.2951522421128746,109,0.7583616672265523,0.09110244711914585
APRT,0.09110148684841025,0.295157353406703,84,0.7583616672265523,0.09110148684841025
LINC00303,-0.09109771297205382,0.2951774414251093,14,0.7583616672265523,0.09109771297205382
TPM1,-0.09109567620259976,0.29518828334942704,110,0.7583616672265523,0.09109567620259976
RREB1,0.09109563689622832,0.29518849258370544,72,0.7583616672265523,0.09109563689622832
ARHGAP15,-0.09109542287458557,0.2951896318578249,94,0.7583616672265523,0.09109542287458557
SCOC-AS1,-0.09108627242873674,0.2952383439828693,12,0.7583616672265523,0.09108627242873674
PABPC1P1,0.0910840895785668,0.2952499651068108,11,0.7583616672265523,0.0910840895785668
MAX,0.09107934375504784,0.2952752321111233,105,0.7583616672265523,0.09107934375504784
ANKRD20A20P,0.09107602992355703,0.2952928759663833,37,0.7583616672265523,0.09107602992355703
ARHGAP11B,-0.09107393900243922,0.2953040090309186,22,0.7583616672265523,0.09107393900243922
AGAP1,-0.09107141521286963,0.2953174472643911,131,0.7583616672265523,0.09107141521286963
TMPRSS11F,0.09107032856549482,0.29532323337905414,30,0.7583616672265523,0.09107032856549482
ARPC3,0.09103470739322045,0.29551294841763803,125,0.7583616672265523,0.09103470739322045
NONOP1,0.0910267490106746,0.29555534504386277,21,0.7583616672265523,0.0910267490106746
LOC100288254,-0.09101578390880956,0.2956137659366558,12,0.7583616672265523,0.09101578390880956
LOC105378645,-0.09101374660589985,0.2956246213111707,56,0.7583616672265523,0.09101374660589985
AGBL5,-0.09101213835223315,0.2956331907661346,103,0.7583616672265523,0.09101213835223315
SOWAHC,-0.09101208387789389,0.2956334810313066,22,0.7583616672265523,0.09101208387789389
PLXNB1,-0.09100704292909818,0.2956603424189548,32,0.7583616672265523,0.09100704292909818
LAMP5,0.09100640669397407,0.29566373279996194,23,0.7583616672265523,0.09100640669397407
BLNK,0.09100614030927687,0.29566515232310103,58,0.7583616672265523,0.09100614030927687
ALG1,-0.0910021682638051,0.295686319278496,67,0.7583616672265523,0.0910021682638051
LOC101927340,0.09098350676208573,0.29578577949469514,36,0.7583616672265523,0.09098350676208573
GAPDHP25,-0.09097745085064438,0.2958180604472404,13,0.7583616672265523,0.09097745085064438
OR9A2,-0.09097217789683729,0.2958461697536991,10,0.7583616672265523,0.09097217789683729
LOC100289333,-0.09096986868351162,0.295858480371627,83,0.7583616672265523,0.09096986868351162
CASP8AP2,0.09096797826856555,0.29586855859116856,92,0.7583616672265523,0.09096797826856555
LOC105378620,0.09096295766245721,0.29589532565395504,18,0.7583616672265523,0.09096295766245721
TIMM23,-0.09095858811703593,0.2959186229296462,118,0.7583616672265523,0.09095858811703593
LOC105378405,0.09095836241747601,0.29591982633375735,11,0.7583616672265523,0.09095836241747601
MED31,-0.09095661954407337,0.2959291192434693,90,0.7583616672265523,0.09095661954407337
MYO5C,0.09095649608326944,0.2959297775373347,58,0.7583616672265523,0.09095649608326944
CCDC88B,0.0909551047632669,0.295937196132259,57,0.7583616672265523,0.0909551047632669
GAPDHP60,-0.09095058958705113,0.29596127214837525,54,0.7583616672265523,0.09095058958705113
PIBF1,-0.09094831613696466,0.2959733952269411,126,0.7583616672265523,0.09094831613696466
RPAP1,-0.09094062744862132,0.2960143972743091,72,0.7583868277792555,0.09094062744862132
NIPBL,-0.0909003623263474,0.2962291835014031,128,0.7587909716725271,0.0909003623263474
CSRNP1,-0.09089221580747249,0.2962726520107508,79,0.7587909716725271,0.09089221580747249
LOC105370826,0.09088895423114908,0.2962900564381733,16,0.7587909716725271,0.09088895423114908
EHMT1,-0.09088766444422472,0.2962969391872863,124,0.7587909716725271,0.09088766444422472
LOC100506023,-0.09088165334528231,0.2963290178853128,111,0.758793224256548,0.09088165334528231
SH2D3A,-0.0908672792882231,0.29640573547576005,25,0.7588350735381865,0.0908672792882231
LOC101927400,-0.0908668994789769,0.29640776278166076,50,0.7588350735381865,0.0908668994789769
SBF2-AS1,0.09085918180665833,0.2964489593489324,72,0.7588606610173019,0.09085918180665833
C1orf94,-0.0908527806503375,0.296483131289498,24,0.7588682631121744,0.0908527806503375
TULP4,-0.09084198477393143,0.2965407699109141,131,0.7589359218145156,0.09084198477393143
ZNF815P,-0.09082501269042445,0.2966313979618533,79,0.7590185149925702,0.09082501269042445
LOC105374718,0.09082143032207002,0.29665052954282,28,0.7590185149925702,0.09082143032207002
BPIFB4,-0.09081530502552274,0.2966832434814763,19,0.7590185149925702,0.09081530502552274
LOC100287944,-0.09081099869486174,0.296706244128604,73,0.7590185149925702,0.09081099869486174
RPP40,-0.0908067227719689,0.29672908353066724,35,0.7590185149925702,0.0908067227719689
LOC105375929,0.09077419166365688,0.29690288316267843,19,0.7593832181511728,0.09077419166365688
RPL9P8,0.09073001292211685,0.2971390187958269,87,0.7599072635261099,0.09073001292211685
TBC1D22A,-0.0907168418558835,0.2972094422363433,133,0.7599281289358125,0.0907168418558835
SYCP2,0.09071679942767638,0.2972096691105402,68,0.7599281289358125,0.09071679942767638
LOC105378300,0.09068659973344091,0.29737118343770624,78,0.7600345183849904,0.09068659973344091
EXOC6B,0.09068238099032225,0.29739375078107383,131,0.7600345183849904,0.09068238099032225
SC5D,0.09068051361063756,0.29740374032575884,110,0.7600345183849904,0.09068051361063756
SLC29A2,-0.09067159059089717,0.29745147706694675,67,0.7600345183849904,0.09067159059089717
TOB1-AS1,0.09065695382603042,0.2975297924023911,13,0.7600345183849904,0.09065695382603042
LOC105376059,0.09065385480035593,0.2975463757672902,47,0.7600345183849904,0.09065385480035593
LINC01477,-0.0906454028312605,0.2975916066629372,16,0.7600345183849904,0.0906454028312605
REM1,-0.09063356725132478,0.2976549526594234,11,0.7600345183849904,0.09063356725132478
STPG2,-0.0906253592154941,0.2976988886659456,114,0.7600345183849904,0.0906253592154941
ADAMTS16,0.09062001855144135,0.2977274784941147,58,0.7600345183849904,0.09062001855144135
EPHX3,0.09061773464173874,0.29773970535246347,25,0.7600345183849904,0.09061773464173874
LGMN,0.09061344222488887,0.29776268560538155,127,0.7600345183849904,0.09061344222488887
RNA5SP469,0.09061125984863733,0.2977743698123038,27,0.7600345183849904,0.09061125984863733
SUV39H2,-0.09061016883043027,0.2977802111195871,56,0.7600345183849904,0.09061016883043027
RNU1-1,0.09060925198549258,0.29778511996238655,15,0.7600345183849904,0.09060925198549258
TAF2,-0.09060451815393784,0.29781046603100364,122,0.7600345183849904,0.09060451815393784
OSBPL8,-0.0905872773816804,0.2979027893031603,132,0.7600345183849904,0.0905872773816804
LOC102724090,0.09058118093420363,0.29793543992700205,11,0.7600345183849904,0.09058118093420363
LOC105371063,-0.09057982401054561,0.2979427074979124,17,0.7600345183849904,0.09057982401054561
ST8SIA2,-0.09057578679506005,0.29796433118263327,28,0.7600345183849904,0.09057578679506005
RNMTL1,-0.0905746911398511,0.2979701997880584,59,0.7600345183849904,0.0905746911398511
CCDC15,-0.09056802777237549,0.29800589210740674,36,0.7600345183849904,0.09056802777237549
GSK3A,0.0905680140876006,0.29800596541279106,105,0.7600345183849904,0.0905680140876006
LHFPL4,-0.09056464342847327,0.29802402142238105,117,0.7600345183849904,0.09056464342847327
DCXR,-0.09056305480650062,0.29803253163264887,90,0.7600345183849904,0.09056305480650062
TXNDC9,0.09053234843777924,0.29819705645288025,95,0.7602979066284377,0.09053234843777924
WASH7P,0.09053159322433027,0.29820110364439284,37,0.7602979066284377,0.09053159322433027
ASTN1,-0.09052627649823272,0.29822959702459995,128,0.7602979066284377,0.09052627649823272
CDC45,-0.0905201269482092,0.2982625559139527,30,0.7603022348163969,0.0905201269482092
CTHRC1,-0.09050461621395506,0.2983456973250913,48,0.7604344691514929,0.09050461621395506
FCHO2,-0.09049663574975059,0.29838848056816436,111,0.7604638201716782,0.09049663574975059
LOC105379172,-0.09048283511747376,0.29846247527155684,21,0.7605052971933892,0.09048283511747376
C5orf63,-0.0904756912554529,0.2985007831982379,100,0.7605052971933892,0.0904756912554529
LOC105379143,-0.09047263372942815,0.29851717973104086,48,0.7605052971933892,0.09047263372942815
MTUS2,0.09046473062902681,0.2985595642816545,129,0.7605052971933892,0.09046473062902681
C1orf132,-0.09045982633827858,0.2985858681286529,122,0.7605052971933892,0.09045982633827858
LRRC66,-0.09045861372391639,0.29859237214340173,30,0.7605052971933892,0.09045861372391639
LOC105373056,-0.0904418173272938,0.29868247141826143,17,0.7605788235990062,0.0904418173272938
TIMMDC1,0.09044157240223043,0.2986837853786484,101,0.7605788235990062,0.09044157240223043
LOC101929988,-0.09043319190959057,0.29872874687897777,17,0.7606136780615179,0.09043319190959057
CEP57L1,0.09041552278368291,0.2988235567069915,85,0.7607754341746823,0.09041552278368291
IL6ST,0.09040307436900619,0.298890364918485,131,0.7608658745219251,0.09040307436900619
EEF1A1P10,0.09039259019256743,0.2989466390921165,11,0.7609294829261503,0.09039259019256743
AP1M2,-0.0903799602406848,0.29901444007147243,32,0.761022414920289,0.0903799602406848
BACE1,-0.09036940017327356,0.29907113714136774,104,0.761023975936366,0.09036940017327356
LOC100996342,0.09036818999525438,0.2990776350478922,25,0.761023975936366,0.09036818999525438
UCHL3,-0.09035664277781219,0.2991396411390415,120,0.7610943066136955,0.09035664277781219
CTNNBL1,-0.09035138781390724,0.29916786198046663,124,0.7610943066136955,0.09035138781390724
DNMT3L,0.09031920297804276,0.29934074318920295,18,0.7613235483620495,0.09031920297804276
LOC102724169,0.09031621372675885,0.2993568033297669,22,0.7613235483620495,0.09031621372675885
AKR1C6P,0.09031328728595789,0.2993725265633815,16,0.7613235483620495,0.09031328728595789
AKR1B1,0.09030731145546803,0.2994046353043298,116,0.7613235483620495,0.09030731145546803
PARK2,0.0903054780053795,0.29941448707220114,132,0.7613235483620495,0.0903054780053795
LOC105372512,0.09028626537307112,0.29951773611642196,34,0.7615064666618753,0.09028626537307112
FLVCR1-AS1,0.09025809676886422,0.29966915716405584,25,0.7618118084443402,0.09025809676886422
PRKCSH,0.09024057510119028,0.29976337079296694,102,0.7619467419139546,0.09024057510119028
KIAA2026,-0.09023657302335196,0.29978489261850383,125,0.7619467419139546,0.09023657302335196
CEACAMP5,-0.09022495397777973,0.2998473817009786,11,0.7619864142676338,0.09022495397777973
LOC105377567,0.09022202002469946,0.29986316232702287,128,0.7619864142676338,0.09022202002469946
C18orf54,-0.09019110447395623,0.30002947868395785,14,0.7620937875628246,0.09019110447395623
ZNF71,0.09019071551002947,0.3000315715800354,42,0.7620937875628246,0.09019071551002947
KCNJ2,0.09019038192516152,0.30003336650597895,19,0.7620937875628246,0.09019038192516152
MIR4477B,-0.09019012326194362,0.3000347583045591,15,0.7620937875628246,0.09019012326194362
MESP1,0.09018044724785634,0.30008682544245463,35,0.7620937875628246,0.09018044724785634
LOC105376392,0.09017922077574768,0.30009342557827273,26,0.7620937875628246,0.09017922077574768
SLC45A1,-0.09016943440648023,0.30014609336394177,83,0.7621479574759269,0.09016943440648023
LOC101927745,0.09013737799705397,0.3003186555803317,30,0.7621791304408707,0.09013737799705397
LOC105372761,-0.09013620690549293,0.30032496089743294,34,0.7621791304408707,0.09013620690549293
HS2ST1,0.09013554125775095,0.30032854487478106,129,0.7621791304408707,0.09013554125775095
MED7,0.09013506544037309,0.30033110678567543,57,0.7621791304408707,0.09013506544037309
SCN1A,0.09012310602816961,0.30039550375885193,123,0.7621791304408707,0.09012310602816961
LOC105372346,-0.09011308008729159,0.3004494967205264,13,0.7621791304408707,0.09011308008729159
NOVA1,-0.09010813914184095,0.30047610767522165,123,0.7621791304408707,0.09010813914184095
PRRC2A,0.0901060439505063,0.30048739243009903,88,0.7621791304408707,0.0901060439505063
HAAO,0.09010575583320074,0.30048894425921946,20,0.7621791304408707,0.09010575583320074
KCNIP1,0.09009981865418198,0.30052092368495326,128,0.7621791304408707,0.09009981865418198
DGCR2,0.09009689950862497,0.3005366479001006,125,0.7621791304408707,0.09009689950862497
LOC101928580,-0.09009439825547594,0.3005501215349717,12,0.7621791304408707,0.09009439825547594
SPEG,-0.09009089661699944,0.3005689846678159,108,0.7621791304408707,0.09009089661699944
TRIM46,-0.09008209142016096,0.3006164212227288,54,0.7621791304408707,0.09008209142016096
SPINK2,-0.09007167384007109,0.3006725505971444,15,0.7621791304408707,0.09007167384007109
DDX10P2,-0.09006922378407338,0.3006857523728712,12,0.7621791304408707,0.09006922378407338
RPL23,0.09006822744496445,0.3006911211126251,123,0.7621791304408707,0.09006822744496445
MRPL54,0.09005512795121233,0.30076171316649014,88,0.762270321671411,0.09005512795121233
PCDH12,-0.09004991997279749,0.3007897815501226,18,0.762270321671411,0.09004991997279749
LOC105375291,-0.0900320352907073,0.30088618412479995,24,0.7623142086305594,0.0900320352907073
ITIH2,0.09003096289058055,0.30089196525620276,59,0.7623142086305594,0.09003096289058055
FBXO47,-0.0900251404808635,0.30092335417910615,37,0.7623142086305594,0.0900251404808635
BANP,0.09002344876854514,0.30093247469520173,103,0.7623142086305594,0.09002344876854514
B9D1,0.09001152105326621,0.30099678566501054,82,0.7623977113266738,0.09001152105326621
ZNF224,0.08997456376116536,0.3011961067110679,84,0.7628231293678936,0.08997456376116536
DYSF,-0.08996096932308192,0.3012694471878834,74,0.762849636418206,0.08996096932308192
STRN,-0.08995491353095403,0.30130212129568523,120,0.762849636418206,0.08995491353095403
PHLDA2,0.08994700275072043,0.301344807530921,34,0.762849636418206,0.08994700275072043
LOC105376118,-0.08994131787521895,0.3013754853367726,16,0.762849636418206,0.08994131787521895
LINC01386,-0.08993328163849956,0.3014188555122089,12,0.762849636418206,0.08993328163849956
TAF10,0.08993049545825119,0.30143389300273427,106,0.762849636418206,0.08993049545825119
C9orf114,0.08992483791516877,0.30146442924818007,68,0.762849636418206,0.08992483791516877
APOPT1,-0.0899215404363612,0.30148222812915404,109,0.762849636418206,0.0899215404363612
PIGZ,-0.08991801594766909,0.30150125311162784,83,0.762849636418206,0.08991801594766909
HTR6,-0.08990738998408737,0.30155861622006996,21,0.762849636418206,0.08990738998408737
SLC16A10,0.08990610624140717,0.3015655468515752,129,0.762849636418206,0.08990610624140717
BTAF1,-0.08988503454650236,0.30167932306982753,130,0.762849636418206,0.08988503454650236
RPL10,0.08987937445403855,0.30170988944467936,131,0.762849636418206,0.08987937445403855
SUGT1P1,-0.08987792037498088,0.3017177422824551,19,0.762849636418206,0.08987792037498088
MAP1LC3BP1,0.08987286290713342,0.3017450564766053,12,0.762849636418206,0.08987286290713342
IPW,-0.0898728582477594,0.3017450816415386,71,0.762849636418206,0.0898728582477594
TLE6,-0.08987215497499484,0.30174887998137884,38,0.762849636418206,0.08987215497499484
LMO7-AS1,-0.08986803011861964,0.30177115875085564,76,0.762849636418206,0.08986803011861964
MIR636,0.08983885621403016,0.3019287608813901,28,0.7631687168360307,0.08983885621403016
GHITM,0.08981511118358976,0.3020570753284812,124,0.7632499859662999,0.08981511118358976
ZNF593,-0.08981179646416171,0.30207499040919955,79,0.7632499859662999,0.08981179646416171
ANKRD20A11P,-0.08981083103859747,0.3020802083810271,33,0.7632499859662999,0.08981083103859747
LINC01567,-0.08980967764438663,0.30208644237126775,89,0.7632499859662999,0.08980967764438663
LINC01307,-0.08980304476645158,0.30212229411275215,25,0.7632612771492931,0.08980304476645158
LOC105378669,0.08977099453839467,0.3022955700392423,15,0.7634572036761085,0.08977099453839467
C19orf35,-0.08976435290992922,0.3023314854251958,41,0.7634572036761085,0.08976435290992922
COQ2,-0.08976083954279362,0.302350485505507,94,0.7634572036761085,0.08976083954279362
ZNF335,-0.08975753903208158,0.30236833518632006,107,0.7634572036761085,0.08975753903208158
KLHL18,-0.08975049649642625,0.302406424643357,108,0.7634572036761085,0.08975049649642625
SRBD1,0.08974514728898776,0.3024353578665913,110,0.7634572036761085,0.08974514728898776
LOC105377866,0.0897414021288178,0.302455616073433,109,0.7634572036761085,0.0897414021288178
ZFP62,-0.08973994408390268,0.30246350312710507,48,0.7634572036761085,0.08973994408390268
PIM2,-0.08973457283178052,0.30249255919707596,65,0.7634572036761085,0.08973457283178052
KLC2,-0.08973065455111824,0.30251375649959533,87,0.7634572036761085,0.08973065455111824
ABCC12,-0.0897169922077259,0.3025876753401519,22,0.7635445432381247,0.0897169922077259
SNAPC1,0.08971265331396744,0.3026111530065492,74,0.7635445432381247,0.08971265331396744
CEP78,-0.08969490520124723,0.3027072001552478,50,0.7636314093858441,0.08969490520124723
TRMT2A,-0.08968749277831739,0.3027473197663485,70,0.7636314093858441,0.08968749277831739
MINPP1,0.08968289053487831,0.30277223108841833,64,0.7636314093858441,0.08968289053487831
CCZ1B,0.08967740955100956,0.30280190067176843,107,0.7636314093858441,0.08967740955100956
BANK1,-0.08967539078302886,0.30281282911929625,52,0.7636314093858441,0.08967539078302886
CLCA2,-0.08967146713591297,0.3028340702274065,12,0.7636314093858441,0.08967146713591297
TOR1AIP1,0.0896630595255406,0.302879589076529,102,0.7636314093858441,0.0896630595255406
OSTN,-0.08965988735863718,0.30289676437421315,28,0.7636314093858441,0.08965988735863718
LOC101927021,0.08964725725255655,0.30296515483984104,21,0.7636920162834869,0.08964725725255655
CARF,0.08964117859510828,0.30299807363736087,77,0.7636920162834869,0.08964117859510828
LOC105369163,-0.08962818519596356,0.30306844690610923,30,0.7636920162834869,0.08962818519596356
LOC105371029,-0.08962615308738835,0.30307945393681857,12,0.7636920162834869,0.08962615308738835
TMEM128,-0.08962357769100436,0.3030934040940616,90,0.7636920162834869,0.08962357769100436
LOC105375144,0.08961801139312807,0.3031235565179568,47,0.7636920162834869,0.08961801139312807
YPEL3,0.0896016541902306,0.3032121742717029,122,0.7636920162834869,0.0896016541902306
LOC101929363,-0.08959834244169947,0.30323011826935536,13,0.7636920162834869,0.08959834244169947
LOC105377653,0.08959787615258095,0.30323264481276957,15,0.7636920162834869,0.08959787615258095
EGFLAM,-0.0895974766528283,0.30323480947533543,48,0.7636920162834869,0.0895974766528283
TAF9P3,-0.08957891837960166,0.3033353774238805,13,0.763747571982547,0.08957891837960166
HNRNPA1P48,0.08957618937360794,0.30335016785332547,45,0.763747571982547,0.08957618937360794
CADPS2,-0.08956922453580342,0.30338791742359306,97,0.763747571982547,0.08956922453580342
GINM1,0.08956418363620379,0.3034152411327744,97,0.763747571982547,0.08956418363620379
MRPL57,0.08956222560750146,0.3034258548741062,106,0.763747571982547,0.08956222560750146
RPS20,0.08955864115617608,0.3034452854762284,128,0.763747571982547,0.08955864115617608
SRC,-0.08952385643940686,0.3036338890085864,97,0.7641431927336331,0.08952385643940686
SLAMF8,0.08947405210342799,0.3039040632837554,29,0.7645714272331894,0.08947405210342799
LOC105373184,-0.08947192790452459,0.30391558996430046,16,0.7645714272331894,0.08947192790452459
FHDC1,0.08946639893014958,0.3039455935485878,39,0.7645714272331894,0.08946639893014958
CYLD,0.08946514617742031,0.3039523920185965,105,0.7645714272331894,0.08946514617742031
HS3ST2,0.08946041988957268,0.30397804165531606,87,0.7645714272331894,0.08946041988957268
CLDN20,-0.08945421507544178,0.3040117174346209,16,0.7645714272331894,0.08945421507544178
GDE1,-0.08945193264687103,0.30402410561951293,99,0.7645714272331894,0.08945193264687103
LOC105369971,-0.08943386926075744,0.30412215874399984,15,0.7647389394967763,0.08943386926075744
P2RX1,-0.08941865576121129,0.30420475799096214,21,0.7648254553281407,0.08941865576121129
ZNF25,-0.08941594840452378,0.3042194586918479,116,0.7648254553281407,0.08941594840452378
HLA-DPA1,0.08940259887876678,0.3042919522234105,67,0.764851652465217,0.08940259887876678
LINC01399,-0.08940244731404504,0.30429277534860577,55,0.764851652465217,0.08940244731404504
GOLGA6L9,-0.08937807026490015,0.3044251824567625,47,0.7649868483695395,0.08937807026490015
TMEM109,0.08936570685887908,0.30449235035327094,60,0.7649868483695395,0.08936570685887908
RNA5SP283,-0.08936122272275705,0.30451671416575016,16,0.7649868483695395,0.08936122272275705
PEX11B,-0.08935950844772973,0.30452602873382667,90,0.7649868483695395,0.08935950844772973
TRPC1,-0.08935764812855244,0.30453613704901494,115,0.7649868483695395,0.08935764812855244
HAVCR2,0.0893556558024208,0.30454696288741345,77,0.7649868483695395,0.0893556558024208
MTRNR2L2,0.08934847617362754,0.30458597742112686,83,0.7649868483695395,0.08934847617362754
CDK17,-0.0893386718572499,0.3046392599622941,125,0.7649868483695395,0.0893386718572499
RPS2,0.08933485001485895,0.3046600318050753,123,0.7649868483695395,0.08933485001485895
LOC101928014,0.08933465347913284,0.3046611000085259,16,0.7649868483695395,0.08933465347913284
BCAP31P1,0.08931343205987148,0.30477645631403605,11,0.7651975011885692,0.08931343205987148
LOC105377990,0.0892918230248366,0.30489394908346196,74,0.7653362219059231,0.0892918230248366
C1orf174,0.08928701656281363,0.3049200868457741,68,0.7653362219059231,0.08928701656281363
TFB1M,-0.08928590848449068,0.3049261128353437,73,0.7653362219059231,0.08928590848449068
GMFB,-0.08926860414944848,0.30502022800089285,96,0.7654934439386766,0.08926860414944848
HS6ST1,0.08924894896844963,0.3051271521067973,70,0.7655217564813518,0.08924894896844963
MOGS,-0.08924215982301373,0.3051640907427347,74,0.7655217564813518,0.08924215982301373
ZBTB5,0.08923717819452683,0.30519119683856455,60,0.7655217564813518,0.08923717819452683
RPS10P13,0.08923259395942432,0.30521614202799396,34,0.7655217564813518,0.08923259395942432
TOMM6,0.08923168931254644,0.3052210648365868,107,0.7655217564813518,0.08923168931254644
ZNF782,-0.08922991022958879,0.3052307462078569,126,0.7655217564813518,0.08922991022958879
SNAPC2,-0.08922591247626781,0.3052525018214342,47,0.7655217564813518,0.08922591247626781
