gene,spearman_rho,pval,pval_fdr,abs_rho
UBL4A,-0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
WRAP53,0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
AC007402.1,0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
AC126544.2,0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
GREB1,-0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
SNRPA,0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
SIK3,0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
AL356124.1,-0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
AC090114.2,-0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
AC021321.1,-0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
Z84468.2,0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
CAMKK2,-0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
DIS3,-0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
GPR35,0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
LINC02177,0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
MED31,-0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
CGNL1,-0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
DNAJC3,-0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
AC016816.1,-0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
C12orf43,-0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
ZNF579,0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
NPSR1-AS1,-0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
PER2,0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
TRAPPC2,-0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
CTF1,-0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
ADSL,-0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
ZNF140,0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
FSIP2,0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
STXBP1,-0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
SLC25A31,0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
Z82217.1,-0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
CLEC4G,0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
CEP72,-0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
ABRA,-0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
MEI4,-0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
C15orf39,-0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
AC008969.2,0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
CIZ1,0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
LINC00866,-0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
ECPAS,0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
SLC25A12,0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
AC006058.1,-0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
SAFB2,0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
RNASEH1,-0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
AL158828.1,0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
TRPC7,0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
PLS3,0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
RNF122,-0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
SLC16A7,0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
HSF4,0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
LUC7L,-0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
AC015967.1,0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
ACOXL,-0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
ZNF146,0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
RASSF3,0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
CSNK1D,-0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
FAM133A,-0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
ZNF213-AS1,-0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
AFAP1-AS1,-0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
NTN1,0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
AC005695.2,-0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
DNAJC7,-0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
NRP1,-0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
SYCE2,0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
AC022087.1,-0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
TRMT44,-0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
ICE1,-0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
LINC02145,0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
RPP25,-0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
AC090527.3,0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
CDH8,0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
ELP3,-0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
MTREX,-0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
DRD1,0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
AC007493.1,0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
PDLIM2,-0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
GLTP,0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
AL023882.1,0.39999999999999997,0.12475042359840005,0.4643639260033265,0.39999999999999997
AC011731.1,0.3999150775782407,0.12483793382969885,0.4643695981958135,0.3999150775782407
HRG,0.3999150775782407,0.12483793382969885,0.4643695981958135,0.3999150775782407
MFAP4,-0.3999150775782407,0.12483793382969885,0.4643695981958135,0.3999150775782407
SPTA1,-0.3999150775782407,0.12483793382969885,0.4643695981958135,0.3999150775782407
LINC01673,0.3999150775782407,0.12483793382969885,0.4643695981958135,0.3999150775782407
AC016382.1,-0.3999150775782407,0.12483793382969885,0.4643695981958135,0.3999150775782407
RTKN,-0.39882277169531377,0.12596731375787318,0.46851685809186916,0.39882277169531377
AC004597.1,-0.39864528998458104,0.12615148405173476,0.4689392346740964,0.39864528998458104
AL138799.2,0.39864528998458104,0.12615148405173476,0.4689392346740964,0.39864528998458104
LINC01899,0.39864528998458104,0.12615148405173476,0.4689392346740964,0.39864528998458104
AC079910.1,0.39864528998458104,0.12615148405173476,0.4689392346740964,0.39864528998458104
LINC01858,-0.39862966366682995,0.1261677081717363,0.4689392346740964,0.39862966366682995
AC092953.2,0.39862966366682995,0.1261677081717363,0.4689392346740964,0.39862966366682995
AC069287.2,0.39852945226115805,0.12627178755306973,0.46911083834924544,0.39852945226115805
AC024267.5,-0.39852945226115805,0.12627178755306973,0.46911083834924544,0.39852945226115805
ZNF728,-0.39852945226115805,0.12627178755306973,0.46911083834924544,0.39852945226115805
AC005358.2,-0.39852945226115805,0.12627178755306973,0.46911083834924544,0.39852945226115805
LINC00670,-0.3982318211322885,0.1265812564391701,0.46980126063379996,0.3982318211322885
AP001469.1,-0.3982318211322885,0.1265812564391701,0.46980126063379996,0.3982318211322885
AL355581.1,-0.3982318211322885,0.1265812564391701,0.46980126063379996,0.3982318211322885
LINC00167,-0.3982318211322885,0.1265812564391701,0.46980126063379996,0.3982318211322885
CPLX3,0.3982318211322885,0.1265812564391701,0.46980126063379996,0.3982318211322885
OR4K2,-0.3979831206817275,0.12684025002978153,0.46980126063379996,0.3979831206817275
AC019159.2,0.3979831206817275,0.12684025002978153,0.46980126063379996,0.3979831206817275
LINC01794,0.397413791996067,0.12743451931715277,0.46980126063379996,0.397413791996067
AC129915.3,-0.397413791996067,0.12743451931715277,0.46980126063379996,0.397413791996067
AC099508.1,0.39735110095105064,0.12750007392964616,0.46980126063379996,0.39735110095105064
AL731574.1,-0.39711970281960707,0.1277422432615081,0.46980126063379996,0.39711970281960707
TSGA10IP,0.39710905619596465,0.12775339310076653,0.46980126063379996,0.39710905619596465
AC087752.3,0.39710905619596465,0.12775339310076653,0.46980126063379996,0.39710905619596465
AC099329.2,-0.39710905619596465,0.12775339310076653,0.46980126063379996,0.39710905619596465
MYBL2,0.3970591536276439,0.12780566327950388,0.46980126063379996,0.3970591536276439
KLF4,-0.3970591536276439,0.12780566327950388,0.46980126063379996,0.3970591536276439
AL358473.1,-0.3970591536276439,0.12780566327950388,0.46980126063379996,0.3970591536276439
AC009262.1,-0.3970591536276439,0.12780566327950388,0.46980126063379996,0.3970591536276439
AC096588.1,0.3970591536276439,0.12780566327950388,0.46980126063379996,0.3970591536276439
TMEM130,-0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
BET1,-0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
MFSD12,-0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
GCSH,-0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
AC092376.2,0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
MT-ATP8,0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
AC099850.1,0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
TNFAIP8L1,-0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
ATP6V1C2,-0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
MIPEP,0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
CCNC,-0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
FBXL15,-0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
UHRF2,-0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
AC011491.3,-0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
AC133550.3,0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
AC012513.1,0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
ACBD3,-0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
MAFTRR,0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
MIR133A1HG,0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
MYEF2,-0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
MFSD14C,-0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
LINC02033,0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
FRMD3,-0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
EPHA8,-0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
AC017076.1,-0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
AC091646.1,0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
FAM149A,-0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
AC107952.2,0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
ZCCHC2,-0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
THNSL1,0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
EFCAB1,0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
MSRB3,-0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
GLI4,0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
AP001429.1,0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
ZNF487,-0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
ZNF550,-0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
NEU3,-0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
INPP5E,0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
AIG1,-0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
ZBTB9,-0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
TOMM40L,-0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
PA2G4,-0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
SNHG29,-0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
PARVB,-0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
PRDM11,0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
GNL3,-0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
AC068931.1,0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
AC015813.8,0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
AC011824.2,0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
ABCC10,0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
AL445584.2,-0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
MIDN,0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
TSR3,-0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
AC007370.1,0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
AL022069.3,-0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
UBR7,-0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
NMNAT2,0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
SLC35G5,0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
TTC9B,0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
CLHC1,0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
TAGLN,0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
PDZD4,0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
SPRED1,0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
HMGN3-AS1,0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
APBB1,-0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
AC060780.1,0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
MFGE8,0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
PHF23,-0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
MAP6D1,-0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
RND1,-0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
POC1B-AS1,0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
EIF2S3,0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
PLA2G4C,0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
CAPN14,0.3970588235294118,0.12780600908826178,0.46980126063379996,0.3970588235294118
AL157831.3,0.3969353935175781,0.12793535882846924,0.4700109249853162,0.3969353935175781
PAX9,-0.3969353935175781,0.12793535882846924,0.4700109249853162,0.3969353935175781
LGALS13,-0.3969353935175781,0.12793535882846924,0.4700109249853162,0.3969353935175781
TXNDC2,-0.39693518961794405,0.1279355725818748,0.4700109249853162,0.39693518961794405
AC008278.2,-0.39693518961794405,0.1279355725818748,0.4700109249853162,0.39693518961794405
MYCT1,-0.39626524423780807,0.12863922535179964,0.47222123247698694,0.39626524423780807
AL158013.1,0.39626524423780807,0.12863922535179964,0.47222123247698694,0.39626524423780807
AC020909.2,0.39626524423780807,0.12863922535179964,0.47222123247698694,0.39626524423780807
LINC01675,0.39626524423780807,0.12863922535179964,0.47222123247698694,0.39626524423780807
AC110800.1,0.39626524423780807,0.12863922535179964,0.47222123247698694,0.39626524423780807
SLC10A2,0.39626524423780807,0.12863922535179964,0.47222123247698694,0.39626524423780807
MAGEA10,0.39626524423780807,0.12863922535179964,0.47222123247698694,0.39626524423780807
BX255923.1,0.3960709178236914,0.12884382733979036,0.4728651644910213,0.3960709178236914
PCDHB1,-0.3960709178236914,0.12884382733979036,0.4728651644910213,0.3960709178236914
AC003684.1,0.3960511637852142,0.1288646384856888,0.4728879819764184,0.3960511637852142
LINC01364,0.3958794302067875,0.1290456597844805,0.4734788311772386,0.3958794302067875
CLEC9A,-0.3958429864941063,0.12908409698545584,0.4734788311772386,0.3958429864941063
AL118508.1,0.3958429864941063,0.12908409698545584,0.4734788311772386,0.3958429864941063
AC009229.1,0.3958429864941063,0.12908409698545584,0.4734788311772386,0.3958429864941063
CLEC17A,-0.3956097419723842,0.12933028698724586,0.47432815950738283,0.3956097419723842
AL445218.1,0.395419230424918,0.12953161220086895,0.47492831455839435,0.395419230424918
LINC01939,0.3954042713668202,0.12954742949137857,0.47492831455839435,0.3954042713668202
AL390061.1,0.3954042713668202,0.12954742949137857,0.47492831455839435,0.3954042713668202
RDH16,0.3952819557905678,0.12967681249977836,0.47492831455839435,0.3952819557905678
LINC01780,0.3952819557905678,0.12967681249977836,0.47492831455839435,0.3952819557905678
AL591770.1,-0.3952819557905678,0.12967681249977836,0.47492831455839435,0.3952819557905678
INAVA,-0.3952819557905678,0.12967681249977836,0.47492831455839435,0.3952819557905678
GDNF,-0.39427218099214556,0.13074833468015043,0.47492831455839435,0.39427218099214556
LINC01544,0.394119206888701,0.13091119296450016,0.47492831455839435,0.394119206888701
AC026904.2,0.394119206888701,0.13091119296450016,0.47492831455839435,0.394119206888701
LINC02129,-0.394119206888701,0.13091119296450016,0.47492831455839435,0.394119206888701
AL133475.1,0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
BCKDHB,0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
LY6E,-0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
SPDYE5,-0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
LINC00158,0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
ZC3H14,0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
ZSCAN16,-0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
MADD,-0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
WNT8A,0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
ATP5MC3,-0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
E2F3,0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
AC021851.1,0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
AC009315.1,0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
LINC00839,0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
LINC00894,0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
HPX,-0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
AL442003.1,-0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
AC012063.1,0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
AC005775.1,-0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
EMD,0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
ADAM8,0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
ELAVL3,0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
AC024575.1,-0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
GNB1,0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
SEMA6B,0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
INAFM2,-0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
PRELID3B,-0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
KCNT1,0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
ANKRD49,0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
AL391834.3,0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
LINC02035,0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
AC010260.1,-0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
AC011933.4,-0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
AC099489.1,-0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
APOA1-AS,-0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
YIPF6,-0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
FAM76B,-0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
PPIP5K2,0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
LINC02345,-0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
TEX10,-0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
DENND6A,-0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
CLCF1,-0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
STPG1,-0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
AL157938.2,-0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
PRRC2B,0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
SETX,0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
SUPT4H1,-0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
NCK1,0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
AC005842.1,0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
AC010528.2,0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
AC103726.2,-0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
AC026979.4,0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
MRFAP1L1,-0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
ZNF410,0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
TOM1L1,-0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
DDX20,-0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
AC006378.1,-0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
ZNF74,0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
AC024022.1,0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
AC103591.4,0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
PEX11B,-0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
POLR3C,-0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
CTRL,0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
DLG4,0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
POC1B,0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
GPR19,0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
AL157944.1,-0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
DENR,-0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
ZNF324,-0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
RPS3A,-0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
GABARAPL2,-0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
DACT3,0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
AL592182.2,-0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
USB1,-0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
TBX6,0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
RASL11B,-0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
ASIC1,0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
SAP30,-0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
AC005081.1,0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
ZNF19,-0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
RBM15,-0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
SLC11A2,-0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
AC099661.1,-0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
RABGGTB,-0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
ABHD18,0.3941176470588235,0.13091285429899088,0.47492831455839435,0.3941176470588235
AC026469.1,0.39409978112516136,0.1309318838780701,0.47492831455839435,0.39409978112516136
AC011899.3,0.3940737464575112,0.13095961764587397,0.47492831455839435,0.3940737464575112
AC011479.3,0.3940737464575112,0.13095961764587397,0.47492831455839435,0.3940737464575112
GTSF1,0.3940737464575112,0.13095961764587397,0.47492831455839435,0.3940737464575112
PNLIPRP1,-0.3933591969186834,0.13172237963255493,0.4774807324346882,0.3933591969186834
AC018398.1,-0.3933591969186834,0.13172237963255493,0.4774807324346882,0.3933591969186834
AC123905.1,-0.3933591969186834,0.13172237963255493,0.4774807324346882,0.3933591969186834
AL024497.2,0.3933591969186834,0.13172237963255493,0.4774807324346882,0.3933591969186834
LINC00498,0.3929360887182612,0.13217547328943094,0.4789624089686234,0.3929360887182612
PIK3CG,0.3929360887182612,0.13217547328943094,0.4789624089686234,0.3929360887182612
ZNF503,0.3929360887182612,0.13217547328943094,0.4789624089686234,0.3929360887182612
LINC01633,-0.39262087837064785,0.13251371804253126,0.4796516985849129,0.39262087837064785
LINC01686,0.39262087837064785,0.13251371804253126,0.4796516985849129,0.39262087837064785
COL1A1,-0.39262087837064785,0.13251371804253126,0.4796516985849129,0.39262087837064785
AC078922.1,-0.39262087837064785,0.13251371804253126,0.4796516985849129,0.39262087837064785
AC023137.1,-0.39262087837064785,0.13251371804253126,0.4796516985849129,0.39262087837064785
AL513321.2,0.39262087837064785,0.13251371804253126,0.4796516985849129,0.39262087837064785
EGFLAM-AS1,0.39262087837064785,0.13251371804253126,0.4796516985849129,0.39262087837064785
IL21,-0.39262087837064785,0.13251371804253126,0.4796516985849129,0.39262087837064785
AC025576.1,-0.39262087837064785,0.13251371804253126,0.4796516985849129,0.39262087837064785
BANCR,-0.39262087837064785,0.13251371804253126,0.4796516985849129,0.39262087837064785
SP9,-0.39260336375169846,0.1325325299926843,0.4796662090196526,0.39260336375169846
