gene,spearman_rho,pval,pval_fdr,abs_rho
AC091212.1,0.4088235294117647,0.11588783814878345,0.38884887848555766,0.4088235294117647
ATP2A2,0.4088235294117647,0.11588783814878345,0.38884887848555766,0.4088235294117647
MARCH3,-0.4088235294117647,0.11588783814878345,0.38884887848555766,0.4088235294117647
PUM3,0.4088235294117647,0.11588783814878345,0.38884887848555766,0.4088235294117647
ATAD3A,0.4088235294117647,0.11588783814878345,0.38884887848555766,0.4088235294117647
ENPP2,0.4088235294117647,0.11588783814878345,0.38884887848555766,0.4088235294117647
AC242426.2,0.4088235294117647,0.11588783814878345,0.38884887848555766,0.4088235294117647
TMSB15B-AS1,-0.4088235294117647,0.11588783814878345,0.38884887848555766,0.4088235294117647
AC022893.2,0.4088235294117647,0.11588783814878345,0.38884887848555766,0.4088235294117647
CHL1,0.4088235294117647,0.11588783814878345,0.38884887848555766,0.4088235294117647
UBL7,-0.4088235294117647,0.11588783814878345,0.38884887848555766,0.4088235294117647
PTPRU,-0.4088235294117647,0.11588783814878345,0.38884887848555766,0.4088235294117647
SNHG26,-0.40840943050979217,0.1162936562341786,0.389954866309335,0.40840943050979217
GIMAP8,0.4083683458378636,0.11633397327735519,0.389954866309335,0.4083683458378636
AC104534.1,0.4083683458378636,0.11633397327735519,0.389954866309335,0.4083683458378636
DHRS2,0.4083683458378636,0.11633397327735519,0.389954866309335,0.4083683458378636
CDK2,0.4083683458378636,0.11633397327735519,0.389954866309335,0.4083683458378636
AL118511.3,0.4083683458378636,0.11633397327735519,0.389954866309335,0.4083683458378636
AC114776.1,0.4083683458378636,0.11633397327735519,0.389954866309335,0.4083683458378636
AC147651.4,0.4083521865934183,0.11634983327095179,0.389954866309335,0.4083521865934183
AC093295.1,-0.4083521865934183,0.11634983327095179,0.389954866309335,0.4083521865934183
AC087521.4,0.4083521865934183,0.11634983327095179,0.389954866309335,0.4083521865934183
LY86,-0.4083521865934183,0.11634983327095179,0.389954866309335,0.4083521865934183
AC068787.5,0.4076631677157264,0.1170274953824265,0.39200920144897533,0.4076631677157264
SLC12A7,0.4076631677157264,0.1170274953824265,0.39200920144897533,0.4076631677157264
AC091769.2,0.40765279616089267,0.11703771694686255,0.39200920144897533,0.40765279616089267
AC127070.1,0.40765279616089267,0.11703771694686255,0.39200920144897533,0.40765279616089267
SULT6B1,-0.40765279616089267,0.11703771694686255,0.39200920144897533,0.40765279616089267
AC010307.4,0.40765279616089267,0.11703771694686255,0.39200920144897533,0.40765279616089267
AC080129.1,0.4076429051642937,0.11704746548217253,0.39200920144897533,0.4076429051642937
BTNL9,0.4074185850253474,0.11726870663065729,0.3927095805036367,0.4074185850253474
KRTAP7-1,0.4072480108222446,0.11743713439390369,0.39323297155788584,0.4072480108222446
AC020978.7,0.4070814171574504,0.11760179425846738,0.39374363911522203,0.4070814171574504
AL391294.1,0.40683862500783147,0.11784205587982359,0.39390165308048897,0.40683862500783147
AP000757.2,-0.40683862500783147,0.11784205587982359,0.39390165308048897,0.40683862500783147
LINC00635,0.40683862500783147,0.11784205587982359,0.39390165308048897,0.40683862500783147
AC093159.1,0.4064914440891063,0.11818621165508335,0.39390165308048897,0.4064914440891063
LINC01165,-0.4064914440891063,0.11818621165508335,0.39390165308048897,0.4064914440891063
LINC02179,0.4064914440891063,0.11818621165508335,0.39390165308048897,0.4064914440891063
AL359853.2,0.4064914440891063,0.11818621165508335,0.39390165308048897,0.4064914440891063
AC108025.1,-0.4064914440891063,0.11818621165508335,0.39390165308048897,0.4064914440891063
LINC01400,0.4064914440891063,0.11818621165508335,0.39390165308048897,0.4064914440891063
AC000120.1,0.4061811254166295,0.11849441790069552,0.39390165308048897,0.4061811254166295
AGBL5-IT1,0.4060153751380418,0.11865926878648538,0.39390165308048897,0.4060153751380418
PTGS2,0.4059370628979825,0.11873721156156858,0.39390165308048897,0.4059370628979825
TRPC4,-0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
MID1IP1,0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
USP12,-0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
CD80,0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
PSG8,0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
ERLIN2,-0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
C8orf86,-0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
ACAP2-IT1,-0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
RNF32,0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
PAXIP1,-0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
GSTK1,-0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
POU3F3,0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
RBM28,-0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
AP001341.1,-0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
THAP7,-0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
AL445193.2,-0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
RBM24,-0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
AL589935.1,-0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
C7orf57,-0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
AL359317.1,-0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
PAPLN,-0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
IFNAR1,-0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
AC073343.2,-0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
MMD2,0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
GOLGA8B,0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
TIAM2,0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
NOL9,0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
NGEF,0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
MTMR14,0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
KLF15,-0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
TBC1D8-AS1,-0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
AP000866.5,0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
NCAPD3,0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
NME5,0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
ZNRD2,0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
AC024243.1,0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
DAP,0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
C1QL2,0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
SSR3,0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
PGAP2,0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
SENP1,0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
ZDHHC6,-0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
SAR1A,0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
AL078587.2,-0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
UPRT,0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
ADA2,0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
AC010359.3,0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
TPRX1,-0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
ERGIC3,-0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
ZC3H4,0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
RBL1,0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
ANKRD20A4,-0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
SNX21,-0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
DDX58,-0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
OSCP1,0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
IGHEP2,-0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
SHANK2,-0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
AC068700.2,0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
CXorf38,0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
SERTAD4-AS1,-0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
C6orf136,-0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
PIGW,0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
UBQLN4,0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
BOLA2B,0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
CSNK2A2,0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
AC091151.5,-0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
UBE2G1,-0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
NOS1AP,-0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
CTTNBP2NL,-0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
PRC1,-0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
RNMT,-0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
AC093249.2,-0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
DNM3,-0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
CNTNAP1,-0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
ATOX1,0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
FASN,0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
MLLT6,-0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
NPIPA2,0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
PLAC8,-0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
AP005136.4,-0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
AC008761.1,0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
LMO4,-0.4058823529411764,0.11879168453237472,0.39390165308048897,0.4058823529411764
OCSTAMP,0.4057109482677804,0.11896245927534918,0.3944275624577038,0.4057109482677804
LINC01846,-0.4052818694009866,0.11939070977934681,0.3956450367130471,0.4052818694009866
AC044802.1,0.4052818694009866,0.11939070977934681,0.3956450367130471,0.4052818694009866
GLIS3-AS1,0.4052818694009866,0.11939070977934681,0.3956450367130471,0.4052818694009866
LINC01907,0.4052818694009866,0.11939070977934681,0.3956450367130471,0.4052818694009866
AC015712.4,0.4052818694009866,0.11939070977934681,0.3956450367130471,0.4052818694009866
TAS2R7,-0.4051273272201027,0.11954521579958888,0.3960760355372268,0.4051273272201027
MACC1-AS1,-0.4051273272201027,0.11954521579958888,0.3960760355372268,0.4051273272201027
C2orf66,-0.40470945467236635,0.11996368646322457,0.3973812443741429,0.40470945467236635
WNT11,0.40470945467236635,0.11996368646322457,0.3973812443741429,0.40470945467236635
AL445074.1,0.4046695070557213,0.12000374449163329,0.3974733039724413,0.4046695070557213
SLC13A5,-0.40445554077061757,0.12021846038056229,0.39814378288137364,0.40445554077061757
AC096576.6,0.4041315518157298,0.12054409220098107,0.39909984873693566,0.4041315518157298
SLC25A30-AS1,0.4041315518157298,0.12054409220098107,0.39909984873693566,0.4041315518157298
AC096675.1,0.4041315518157298,0.12054409220098107,0.39909984873693566,0.4041315518157298
MYH6,0.4040871750164656,0.12058874167339476,0.39912261806467536,0.4040871750164656
TBX21,0.4040871750164656,0.12058874167339476,0.39912261806467536,0.4040871750164656
AC080078.1,0.4038683592801513,0.12080906987148063,0.39912261806467536,0.4038683592801513
AC069285.2,-0.4038683592801513,0.12080906987148063,0.39912261806467536,0.4038683592801513
AL121935.2,0.4037789913712672,0.12089913583521583,0.39912261806467536,0.4037789913712672
AC092134.3,-0.40369701400390995,0.12098179451652856,0.39912261806467536,0.40369701400390995
AL049874.3,0.40369701400390995,0.12098179451652856,0.39912261806467536,0.40369701400390995
AL355075.4,0.4032377839281032,0.1214455668350199,0.39912261806467536,0.4032377839281032
AL133387.1,0.4030299679679092,0.12165584323237491,0.39912261806467536,0.4030299679679092
AC099560.1,0.4030299679679092,0.12165584323237491,0.39912261806467536,0.4030299679679092
AC020916.1,0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
TBCD,0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
A3GALT2,0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
MRPL42,-0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
AC013472.2,-0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
AC105052.5,-0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
AC120036.4,-0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
TULP2,-0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
SLC16A6,-0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
SLC30A6,0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
H3F3B,-0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
SNRNP35,-0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
SLC22A15,0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
LINC02798,-0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
B4GALNT1,-0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
AC011509.2,0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
AC015802.4,0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
AC108673.3,-0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
RGS20,-0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
KPNA2,0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
PEX5L,-0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
CTSS,0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
ERP44,0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
LINC02525,-0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
HTT-AS,0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
DUSP3,0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
SLC25A41,-0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
MOCS2,-0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
ASH1L-AS1,0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
TCAP,-0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
PATZ1,0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
CISD3,0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
BLOC1S2,0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
YOD1,0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
LRRC66,0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
ALKBH3-AS1,0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
AL135924.2,-0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
RGPD3,0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
ANAPC13,-0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
AC013562.1,0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
CTRL,-0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
NOL11,-0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
MLF2,-0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
AL031432.4,-0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
DUXB,-0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
AC009309.1,0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
CFAP65,0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
AP001267.3,-0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
SCN4B,0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
PINK1-AS,-0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
AC073052.2,-0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
ENHO,0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
AC137932.3,0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
PSG11,0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
LOXL4,0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
RABGAP1L-IT1,-0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
RTCA,-0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
AC005537.1,-0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
AC104083.1,-0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
AL139384.2,-0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
AC020661.4,0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
TUBA8,-0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
AL356488.3,0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
AL121821.2,0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
NDUFV3,0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
AC020687.1,-0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
SLC30A4,0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
GPATCH3,0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
BORCS8,0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
JUN,-0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
LINC01416,0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
NSMCE3,0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
GMFG,0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
AC107021.1,0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
AC090912.1,0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
BMPR1B,-0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
MAU2,-0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
MIEF1,0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
AC019163.1,-0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
CLUL1,0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
PDS5B,0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
AC091100.1,-0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
AP001065.3,0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
AP001178.3,0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
CATSPERE,0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
KCTD6,0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
ADGRG2,-0.40294117647058825,0.12174576295254301,0.39912261806467536,0.40294117647058825
KLK6,0.4022115522085548,0.12248640484063077,0.40146944932742856,0.4022115522085548
AL138830.1,0.4022115522085548,0.12248640484063077,0.40146944932742856,0.4022115522085548
USP26,0.40212620850194924,0.12257324086510042,0.40167280782280024,0.40212620850194924
AC099795.1,-0.40212620850194924,0.12257324086510042,0.40167280782280024,0.40212620850194924
AL355075.3,-0.4018863086023418,0.12281756423050523,0.40235138345577404,0.4018863086023418
CHAD,0.4018863086023418,0.12281756423050523,0.40235138345577404,0.4018863086023418
NR2E1,-0.4018863086023418,0.12281756423050523,0.40235138345577404,0.4018863086023418
AL122008.3,0.40184703447475395,0.12285759465553248,0.40244183578884135,0.40184703447475395
PGC,-0.4017661131838401,0.12294010274855478,0.40254932794678866,0.4017661131838401
CRTAM,0.4017661131838401,0.12294010274855478,0.40254932794678866,0.4017661131838401
AC078795.3,0.4017661131838401,0.12294010274855478,0.40254932794678866,0.4017661131838401
NOSTRIN,0.4017661131838401,0.12294010274855478,0.40254932794678866,0.4017661131838401
LINC00433,-0.40164958536127565,0.12305898304324273,0.4028978708245119,0.40164958536127565
AC016044.1,-0.4013783441634572,0.1233360085455156,0.40360095787723105,0.4013783441634572
AC084757.4,-0.4013783441634572,0.1233360085455156,0.40360095787723105,0.4013783441634572
AC127496.3,-0.4013783441634572,0.1233360085455156,0.40360095787723105,0.4013783441634572
NGFR,-0.4013783441634572,0.1233360085455156,0.40360095787723105,0.4013783441634572
LINC01666,-0.4013783441634572,0.1233360085455156,0.40360095787723105,0.4013783441634572
AP005233.2,0.4012499086645083,0.123467333579504,0.40398990305732285,0.4012499086645083
AL157882.1,-0.4011816864740091,0.12353713000636209,0.4041366606356538,0.4011816864740091
RDH16,-0.4011816864740091,0.12353713000636209,0.4041366606356538,0.4011816864740091
AC046143.2,0.40055540299998854,0.12417914245653111,0.4044310130924419,0.40055540299998854
LINC02489,0.4005111823172049,0.12422456085898256,0.4044310130924419,0.4005111823172049
AC099654.15,0.4005111823172049,0.12422456085898256,0.4044310130924419,0.4005111823172049
DUSP13,0.40048870773805795,0.12424764857032242,0.4044310130924419,0.40048870773805795
AC005392.3,0.4002944424395769,0.1244473374628046,0.4044310130924419,0.4002944424395769
ADGRE1,0.4002944424395769,0.1244473374628046,0.4044310130924419,0.4002944424395769
AC023394.2,-0.4002944424395769,0.1244473374628046,0.4044310130924419,0.4002944424395769
CALML3-AS1,-0.4000445607977765,0.12470452190002548,0.4044310130924419,0.4000445607977765
U51244.1,-0.4000445607977765,0.12470452190002548,0.4044310130924419,0.4000445607977765
AC104663.1,0.4000109743885229,0.12473911788932691,0.4044310130924419,0.4000109743885229
LAMC1-AS1,-0.4000109743885229,0.12473911788932691,0.4044310130924419,0.4000109743885229
ANKDD1B,0.39999999999999997,0.12475042359840005,0.4044310130924419,0.39999999999999997
C5orf67,-0.39999999999999997,0.12475042359840005,0.4044310130924419,0.39999999999999997
CPLANE1,0.39999999999999997,0.12475042359840005,0.4044310130924419,0.39999999999999997
PEX26,0.39999999999999997,0.12475042359840005,0.4044310130924419,0.39999999999999997
MEIG1,-0.39999999999999997,0.12475042359840005,0.4044310130924419,0.39999999999999997
MYO19,-0.39999999999999997,0.12475042359840005,0.4044310130924419,0.39999999999999997
AC073225.1,0.39999999999999997,0.12475042359840005,0.4044310130924419,0.39999999999999997
ERG28,0.39999999999999997,0.12475042359840005,0.4044310130924419,0.39999999999999997
CCDC148,0.39999999999999997,0.12475042359840005,0.4044310130924419,0.39999999999999997
B4GALT4-AS1,0.39999999999999997,0.12475042359840005,0.4044310130924419,0.39999999999999997
APBB1IP,0.39999999999999997,0.12475042359840005,0.4044310130924419,0.39999999999999997
AL031291.1,0.39999999999999997,0.12475042359840005,0.4044310130924419,0.39999999999999997
SUPT6H,0.39999999999999997,0.12475042359840005,0.4044310130924419,0.39999999999999997
GSTA4,-0.39999999999999997,0.12475042359840005,0.4044310130924419,0.39999999999999997
AC091887.1,0.39999999999999997,0.12475042359840005,0.4044310130924419,0.39999999999999997
ABHD12,0.39999999999999997,0.12475042359840005,0.4044310130924419,0.39999999999999997
NDUFC2,-0.39999999999999997,0.12475042359840005,0.4044310130924419,0.39999999999999997
GFRA1,0.39999999999999997,0.12475042359840005,0.4044310130924419,0.39999999999999997
SLC2A1,0.39999999999999997,0.12475042359840005,0.4044310130924419,0.39999999999999997
AC008105.1,0.39999999999999997,0.12475042359840005,0.4044310130924419,0.39999999999999997
RIC3,-0.39999999999999997,0.12475042359840005,0.4044310130924419,0.39999999999999997
HIST1H2BD,0.39999999999999997,0.12475042359840005,0.4044310130924419,0.39999999999999997
DNHD1,0.39999999999999997,0.12475042359840005,0.4044310130924419,0.39999999999999997
AL162584.1,0.39999999999999997,0.12475042359840005,0.4044310130924419,0.39999999999999997
LRRC8A,-0.39999999999999997,0.12475042359840005,0.4044310130924419,0.39999999999999997
MPRIP-AS1,-0.39999999999999997,0.12475042359840005,0.4044310130924419,0.39999999999999997
AC055839.2,0.39999999999999997,0.12475042359840005,0.4044310130924419,0.39999999999999997
AC012146.1,-0.39999999999999997,0.12475042359840005,0.4044310130924419,0.39999999999999997
CCDC93,-0.39999999999999997,0.12475042359840005,0.4044310130924419,0.39999999999999997
DPP10-AS1,-0.39999999999999997,0.12475042359840005,0.4044310130924419,0.39999999999999997
MRPS18A,-0.39999999999999997,0.12475042359840005,0.4044310130924419,0.39999999999999997
AC104653.1,-0.39999999999999997,0.12475042359840005,0.4044310130924419,0.39999999999999997
SPAG7,-0.39999999999999997,0.12475042359840005,0.4044310130924419,0.39999999999999997
GABRA2,0.39999999999999997,0.12475042359840005,0.4044310130924419,0.39999999999999997
AL157388.1,-0.39999999999999997,0.12475042359840005,0.4044310130924419,0.39999999999999997
PDRG1,0.39999999999999997,0.12475042359840005,0.4044310130924419,0.39999999999999997
AL158071.4,-0.39999999999999997,0.12475042359840005,0.4044310130924419,0.39999999999999997
ECI2,0.39999999999999997,0.12475042359840005,0.4044310130924419,0.39999999999999997
BTBD9,-0.39999999999999997,0.12475042359840005,0.4044310130924419,0.39999999999999997
AL807742.1,-0.39999999999999997,0.12475042359840005,0.4044310130924419,0.39999999999999997
COLEC12,0.39999999999999997,0.12475042359840005,0.4044310130924419,0.39999999999999997
PCDHGA7,-0.39999999999999997,0.12475042359840005,0.4044310130924419,0.39999999999999997
AL356417.3,0.39999999999999997,0.12475042359840005,0.4044310130924419,0.39999999999999997
AL359706.1,0.39999999999999997,0.12475042359840005,0.4044310130924419,0.39999999999999997
LINC02804,-0.39999999999999997,0.12475042359840005,0.4044310130924419,0.39999999999999997
AC092418.2,0.39999999999999997,0.12475042359840005,0.4044310130924419,0.39999999999999997
AC004830.2,0.39999999999999997,0.12475042359840005,0.4044310130924419,0.39999999999999997
PNKP,0.39999999999999997,0.12475042359840005,0.4044310130924419,0.39999999999999997
CDKN2C,-0.39999999999999997,0.12475042359840005,0.4044310130924419,0.39999999999999997
ASAP2,0.39999999999999997,0.12475042359840005,0.4044310130924419,0.39999999999999997
NDUFA4,-0.39999999999999997,0.12475042359840005,0.4044310130924419,0.39999999999999997
IQCJ-SCHIP1,-0.39999999999999997,0.12475042359840005,0.4044310130924419,0.39999999999999997
NWD1,-0.39999999999999997,0.12475042359840005,0.4044310130924419,0.39999999999999997
HNRNPL,-0.39999999999999997,0.12475042359840005,0.4044310130924419,0.39999999999999997
