,Sst_1,Sst_10,Sst_11,Sst_12,Sst_13,Sst_19,Sst_2,Sst_20,Sst_22,Sst_23,Sst_25,Sst_3,Sst_4,Sst_5,Sst_7,Sst_9
TRAV41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC244502.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRDV2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRDD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRDD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRDD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRDJ1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRDJ4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRDJ2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRDJ3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030354459872847517,0.0,0.0,0.0
TRDV3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAJ61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAJ60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAJ59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAJ58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAJ57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAJ56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAJ55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAJ54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAJ53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAJ52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAJ51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAJ50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAJ49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAJ48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAJ47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAJ46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAJ45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAJ44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAJ43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAJ42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAJ41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAJ40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAJ39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAJ38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAJ37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAJ36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAJ35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAJ34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAJ33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAJ32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAJ31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAJ30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAJ29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAJ28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAJ27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAJ26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAJ25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAJ24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAJ23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAJ22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAJ21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAJ20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAJ19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAJ18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAJ17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAJ16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAJ14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAJ13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAJ12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAJ11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAJ10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAJ9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAJ8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAJ7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAJ6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAJ5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAJ4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAJ3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAJ2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAJ1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAC,0.0,0.0,0.0,0.000995052809626725,0.0009542969131830663,0.0007651411866323399,0.0,0.0,0.0,0.0,0.0,0.0003097824864606618,0.0,0.0,0.0,0.0
LINC02332,0.0,0.001731231506951538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004207246845044206,0.0,0.0
AC243965.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAD1,0.18823859481095917,0.11893268141806564,0.07230518584152469,0.10759587272984579,0.0983769979415081,0.09836308501958634,0.12430013382468419,0.0730999860775416,0.04815118403175105,0.10001222452936893,0.09817031891144369,0.08290478143101944,0.14927092534043984,0.1550134598692061,0.11022763451218916,0.10964719876666802
AC243965.2,0.0,0.0,0.0,0.0,0.0010840534257849227,0.0009468810676393789,0.0,0.0,0.0015695974609313333,0.001323542409783033,0.0012755530634705997,0.00031658376773229267,0.003245993224158797,0.008360137205147186,0.0036851237065473057,0.0
ABHD4,0.008113180172660554,0.008192136626148195,0.00941486427049678,0.017497459850049173,0.006432993878303814,0.016526336973718785,0.0034149507739916003,0.00675385171064167,0.0013774734471796645,0.022521913501435325,0.004856240355615861,0.015443586931174542,0.00434660745623573,0.019594526644757807,0.0027988731378358676,0.009409171398356909
OR6J1,0.0,0.0,0.0015224220298722402,0.0,0.0,0.0009781320413719337,0.0,0.0,0.0,0.001154012973071161,0.0009613468139592255,0.00046278973778540906,0.0015959236352437456,0.0,0.0,0.0
AL160314.2,0.14635320226366602,0.11674218613704217,0.08717775105281134,0.1206457466314329,0.09098065716501098,0.06861638985415175,0.12222903587646168,0.09139462608350678,0.09583710673554138,0.06697549125700857,0.10592808202535223,0.07251462235214183,0.09148616653903575,0.12484410736502931,0.13989711624974144,0.119908762430255
OXA1L,0.08533144358324982,0.09913826114342777,0.08832931348597364,0.08221902767851583,0.10548501127525345,0.09081982891796359,0.07394882779643105,0.09233428623280061,0.07883763494556634,0.07837257127560948,0.07856985291730188,0.07789353454351348,0.08113410469298989,0.10438841542603915,0.062539681923694,0.10320537304861613
SLC7A7,0.06528866077467096,0.04745727074192474,0.002462316224769243,0.01573482285239046,0.021988635289364577,0.004014658484631808,0.013014087879290542,0.008050019188754944,0.010436236567543248,0.005549772015482706,0.0059259839012901945,0.011853125266424883,0.009595987848741128,0.025243533724935503,0.01042218311284074,0.07320762555224003
MRPL52,0.11799304428322657,0.08670717261360002,0.05924145206574753,0.07317913292222607,0.08161528368651776,0.0585951791617846,0.06914578746708744,0.05936167378594447,0.04848566563830551,0.05997419723808515,0.06330540290884044,0.061242085534787334,0.08968695555587237,0.07635143237945988,0.054008815972880875,0.09276463450307944
MMP14,0.0,0.0,0.0,0.0018838815070955123,0.0,0.0012300836928260319,0.0016571668885752096,0.002316370267402466,0.0,0.0022123076420210493,0.0013373633365581367,0.0004567404892180102,0.0,0.0,0.0,0.0
LRP10,0.006482006406027724,0.0012502891913351568,0.0,0.002153567882039206,0.0017466203107279613,0.0017233324916190028,0.0,0.0016344499347721465,0.0017822734727728558,0.0,0.0,0.0011062934186609394,0.0,0.0,0.0,0.0012129297165325043
REM2,0.010563340317226642,0.0,0.0,0.006718525674700624,0.0010453095611427006,0.0,0.0,0.0006675526949080884,0.0,0.0,0.0,0.0,0.005621182916661934,0.003442471636449365,0.0,0.0
RBM23,0.2972924271459436,0.271963774290251,0.18664894467974774,0.19538784001830495,0.24686412470697866,0.1946424066862819,0.20042593085095725,0.1804510403781738,0.16788635791411147,0.1939285061688719,0.21280203920974627,0.19410142941181172,0.26411431835833266,0.256449754332457,0.18395200996515873,0.20266293447797593
PRMT5-AS1,0.010220133697272586,0.01343191078347527,0.0022845311560342734,0.0035772631970814287,0.005236240131595516,0.0068924072535353305,0.00902255966952286,0.0027986263255539478,0.008337991039781318,0.004508998192465861,0.0035805472847981047,0.003689133190810137,0.004290817548669261,0.00484286679892737,0.007950824988319146,0.008178748041090636
PRMT5,0.05934238265554417,0.06609110514522885,0.056455236314022,0.06091810663848507,0.04767869759500209,0.03923896020485283,0.04898877271442573,0.05492030549584728,0.07137179795457436,0.046018799834270846,0.04704961591645819,0.042868851410316426,0.0688712176598869,0.054322164697101015,0.06231682905824391,0.05048380595441231
AL132780.1,0.02923184218399186,0.020996320935701942,0.04025100492591569,0.017922321560806285,0.021910008115673264,0.02422434617985967,0.034052737085795044,0.024410969756472757,0.01591540503237051,0.029821841131268092,0.022017740590568234,0.018338531652992953,0.02936782991746834,0.046133825487037344,0.011114644624808524,0.02115827793720765
HAUS4,0.07905291271501493,0.04548395884100331,0.05226125197351211,0.03704250956758958,0.044925438423434806,0.05575771873392441,0.03967735036624565,0.049816434621012984,0.028193709890990806,0.0659597362811744,0.06299675217407982,0.04252795740778451,0.021216198496569978,0.06465886727460803,0.04877433678291058,0.04068778480843065
AJUBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020599959817947143,0.0,0.0,0.0,0.00016969018795927527,0.0,0.0,0.0,0.0
AL132780.2,0.0,0.0,0.0010767313344403674,0.0,0.0008876197996276169,0.0,0.0012118594083331932,0.0031441433258192087,0.0018136620887270107,0.003736761934762484,0.00219938816370116,0.0022326011438921615,0.002346102790519864,0.0,0.0,0.0014870048906225116
C14orf93,0.04517678310583539,0.016856816172142824,0.02703493622573568,0.027794994485778296,0.03602403551550828,0.021898608990287692,0.021886955974115354,0.026071403654425864,0.014310433004281987,0.031190747084236,0.04495929753696749,0.02688858548016545,0.03885893786620957,0.030080448513357384,0.048720653784668215,0.03177285003699147
PSMB5,0.20366626056752873,0.15044238539136567,0.13436555508519965,0.1652013942047877,0.15413238189040596,0.12667172037639882,0.15471163112458483,0.13425407816319931,0.08954195604268726,0.12415715642609622,0.12878417264183128,0.13054203366363046,0.189808902185252,0.22567513493039906,0.18882447756979784,0.1548901758629449
PSMB11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDH24,0.0,0.014511286999583864,0.014627314056597437,0.014375026117385203,0.006074416890186004,0.01355541024300297,0.015769615832377844,0.013650257804886275,0.0026579127333049455,0.0034560282158185448,0.011971555356794708,0.015685450590148392,0.016905255078643443,0.010533677231096194,0.0036327962074524846,0.013365146204856683
ACIN1,0.3879737927467152,0.3908731425320665,0.40358649170944244,0.42821942643311905,0.38542701574494787,0.386687331731791,0.3515606016482974,0.4239952612891033,0.3997785520364188,0.3757589665323899,0.3860926638483559,0.427245316414192,0.41700807190553235,0.40022410092175903,0.3998631976122287,0.40737318475391654
C14orf119,0.058561663393055366,0.034231998260031184,0.01696905571893949,0.030254323616791128,0.02733440583119989,0.024535143229224864,0.03840598201605308,0.02611208928849491,0.02329210642632435,0.03960908948134932,0.018514451321871208,0.025307042401639442,0.027628902546108,0.04787553029023103,0.029416590552595673,0.07131285113911773
LMLN2,0.0,0.00197677504975706,0.0023039681986171735,0.0017935216872071171,0.0,0.001181623746107689,0.0,0.003952585047603569,0.0,0.0,0.0014221141762813987,0.0033724291509796755,0.002892349719284222,0.003888835128193438,0.0,0.0
CEBPE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002363262859483559,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC7A8,0.3703691238307439,0.27600474690160376,0.4267622201563612,0.31117566008330727,0.2876382247424012,0.347985456087015,0.5585939584181124,0.4888368240565571,0.392142239522352,0.4082962212486123,0.5790863277525186,0.4806937329010569,0.22455237806054126,0.2969230462181557,0.37062842768972043,0.39473637747465246
RNF212B,0.00797337478275904,0.011405027206399746,0.008844746875193666,0.032891203386245155,0.01661104501847085,0.02118140914970432,0.0193398538651026,0.014385501490238718,0.024519051124754325,0.012269498496884461,0.015953748790805182,0.022900077364865778,0.017101604514551907,0.022930434915534273,0.022583965841539117,0.02049886615888955
HOMEZ,0.03481966850857609,0.030166171798608275,0.04299579598696629,0.030918384351404423,0.03851174743944064,0.03698250682822323,0.025712567614759062,0.03308291501081589,0.036186773430743814,0.03529811355007001,0.030098154240135417,0.03360419180323772,0.02324264991083266,0.018880324550956392,0.012236851539472357,0.04890482020273407
