gene,logFC,logCPM,PValue,F,FDR,n_scz,n_ctrl,n_samples,n_genes_tested,celltype,cell_class
CORT,0.09980846520612048,7.314966466114692,0.813984395176655,0.05604358208003443,0.9079699609160629,12,12,24,238,OPC_1,Non-neuronal
NEFH,-0.07025911491637331,8.374774761957772,0.8141912074623957,0.056125887577806816,0.9079699609160629,12,12,24,238,OPC_1,Non-neuronal
FREM3,-0.08429215431451396,8.612331645947377,0.8160667196470951,0.05499629904084263,0.9079699609160629,12,12,24,238,OPC_1,Non-neuronal
SYT2,0.06461693785371447,8.83833030582582,0.8164099648573002,0.054800380555650355,0.9079699609160629,12,12,24,238,OPC_1,Non-neuronal
GJA1,-0.04617938165907893,10.31442998701651,0.8249429995297746,0.04974101763860325,0.9131927157585411,12,12,24,238,OPC_1,Non-neuronal
NPIPA1,0.02178618697974122,12.254780418243794,0.8362483009219186,0.04342815224359012,0.9214217389787807,12,12,24,238,OPC_1,Non-neuronal
MAG,0.02790707122917639,10.460950691414286,0.8659405316164426,0.02896420287789752,0.9497412282244854,12,12,24,238,OPC_1,Non-neuronal
VAMP1,0.0281722077826927,10.162486712503705,0.8701458507816353,0.027159026846991494,0.9499757453487577,12,12,24,238,OPC_1,Non-neuronal
ARPP19,-0.03649218395372492,9.332575403490878,0.8834520493406409,0.021839383674156526,0.960098574169281,12,12,24,238,OPC_1,Non-neuronal
SVBP,-0.039657267044872054,8.111432006701355,0.9019015198066735,0.015422167655396958,0.9756934623363105,12,12,24,238,OPC_1,Non-neuronal
ADAM28,0.03967703420667038,8.091722487691861,0.9155877553153902,0.011401774877702334,0.9827291098245888,12,12,24,238,OPC_1,Non-neuronal
CD74,0.029729721496300623,8.849593882320635,0.917711368728948,0.010845791081722504,0.9827291098245888,12,12,24,238,OPC_1,Non-neuronal
DISC1,-0.020817932358783434,10.231389646595211,0.9207924012221989,0.010045906824782921,0.9827291098245888,12,12,24,238,OPC_1,Non-neuronal
ITGB4,0.030836167566779055,7.429283431093018,0.9301923562196035,0.007762934465417455,0.9843307563875315,12,12,24,238,OPC_1,Non-neuronal
SERPING1,0.02692811747406034,8.429840801055056,0.9305647907024983,0.007710393227629268,0.9843307563875315,12,12,24,238,OPC_1,Non-neuronal
CCNI,0.009562923212964949,12.911463507957372,0.9450741112475752,0.004821816291738067,0.9952550375085085,12,12,24,238,OPC_1,Non-neuronal
SMYD2,0.020811244974071972,7.940374419833071,0.9549906199951868,0.0032314560078004688,0.9987650224995579,12,12,24,238,OPC_1,Non-neuronal
GPX3,0.01480650110465488,8.189403538466006,0.9657371218700855,0.0018727509840306144,0.9987650224995579,12,12,24,238,OPC_1,Non-neuronal
MRPL27,0.009651352839364849,8.879755534485646,0.9668117562021037,0.0017586747936468804,0.9987650224995579,12,12,24,238,OPC_1,Non-neuronal
RANBP1,-0.0074783710860556315,9.529939637236073,0.968322179636457,0.0016022071063634211,0.9987650224995579,12,12,24,238,OPC_1,Non-neuronal
CXCL14,-0.011778782313562433,9.26696155516277,0.9734720822405369,0.0011233988999914462,0.9987650224995579,12,12,24,238,OPC_1,Non-neuronal
NOS1,0.006672428791659569,8.986328694605733,0.9787494432584685,7.208109347809076e-4,0.9987650224995579,12,12,24,238,OPC_1,Non-neuronal
ACY3,-0.0071826039710754675,7.228683352800306,0.9844772877311412,3.8266947299343807e-4,0.9987650224995579,12,12,24,238,OPC_1,Non-neuronal
ISLR,-0.006596532798513064,7.861113853713675,0.9853452755532354,3.420469708823614e-4,0.9987650224995579,12,12,24,238,OPC_1,Non-neuronal
DKK3,0.002305815110058089,11.51347647358395,0.9867266923649033,2.811511394305648e-4,0.9987650224995579,12,12,24,238,OPC_1,Non-neuronal
APOLD1,-0.0025153974413029087,8.523362851105128,0.9932710029197227,7.223958450183177e-5,0.9987650224995579,12,12,24,238,OPC_1,Non-neuronal
DEAF1,-4.4567801883313164e-4,8.855841715091797,0.9986756049180233,2.798976143237589e-6,0.9987650224995579,12,12,24,238,OPC_1,Non-neuronal
HLA-B,-4.157037519652717e-4,11.848591328670208,0.9987650224995579,2.4336425849918114e-6,0.9987650224995579,12,12,24,238,OPC_1,Non-neuronal
TMSB10,0.3358110270286086,11.3570904652759,4.2815593634398734e-5,25.192972348945357,0.010246745872211893,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
MBP,0.474286957020732,12.323291514300307,6.854010616864143e-5,23.33921673753908,0.010246745872211893,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
ZBTB16,0.45838219641305966,9.861624221156735,1.9477259743269564e-4,19.490144735300778,0.019412335544125334,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
NPTX1,0.33951174726866507,9.913151739119987,3.4925208069339243e-4,17.48896143170211,0.026106593031831084,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
AQP1,0.7211801479590537,7.059301494997061,5.233392967625603e-4,16.16646830916729,0.031295689946401105,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
FKBP5,0.8224656121801408,9.759392343025798,8.659889459141823e-4,14.579203664865581,0.04315511580472342,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
CHI3L1,1.0976875052711477,6.294756205829466,0.0011596425215478366,13.701844640946288,0.049533301991829023,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
RASD1,0.4472993077496035,10.069724228488505,0.002152319002194448,11.895134899769376,0.08032388158165876,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
HIF3A,0.8848242006056652,11.610825773486253,0.002417775699782371,11.568361218569477,0.08032388158165876,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
GALNT16,0.29294084147074734,8.600094550432607,0.0037559290991625444,10.363338853488969,0.10838519182554074,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
IGFBP5,0.4739282416447118,8.229482808075986,0.00418710121621564,10.073827986998875,0.10838519182554074,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
KCNK1,-0.23789778470933065,10.716220894791908,0.004349907364235748,9.972577850926685,0.10838519182554074,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
C4A,0.9666809915827779,7.642337068433936,0.005052368347785769,9.580698320838291,0.11185037033744047,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
ENPP2,-0.3713157385854044,9.542269627532006,0.005237141086034002,9.486806996886806,0.11185037033744047,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
RNASE1,-0.38756567057354996,8.996288745887188,0.008747696282778975,8.189498507868477,0.1650742901549518,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
VAMP1,0.1566787669048914,10.43051899693532,0.009734388716708883,7.927423948457811,0.1650742901549518,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
FSTL4,0.3197429743294159,6.785576473411732,0.009980711942114195,7.868012624988134,0.1650742901549518,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
SLC44A1,-0.2702719406545011,10.76721754557474,0.010988621599348708,7.63381489423358,0.1650742901549518,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
LMO4,-0.15618734173950286,12.24550225744145,0.011315419560022438,7.563358861563482,0.1650742901549518,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
OTOS,0.513799680978973,4.626551828914449,0.011520936445409998,7.536443183017418,0.1650742901549518,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
TAGLN,0.43857307530367723,8.011007976042933,0.011593846465732402,7.505349310476807,0.1650742901549518,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
GADD45G,0.5394721641628923,4.771161894058076,0.013126399779586885,7.2267845891933815,0.1706656610037745,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
ADIRF,0.5011820208156191,4.894268478491271,0.013175185869308798,7.2124319844952565,0.1706656610037745,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
MOBP,0.2246227538469527,8.597888455699131,0.014405521581599733,6.991219994392963,0.1706656610037745,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
FREM3,-0.27384642003746157,6.685027074287931,0.014483776811229743,6.980259181398903,0.1706656610037745,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
MRPL57,-0.15507962515717066,9.77336232869384,0.015509985178853622,6.81893053681758,0.1706656610037745,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
SPRY2,-0.2343809955721681,11.406827536587675,0.015921104479029093,6.758248257734424,0.1706656610037745,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
CHST1,0.17759578700853368,9.42189850935552,0.016151915220652843,6.724991829340518,0.1706656610037745,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
CNN3,-0.23983604745180676,12.87264933549311,0.01655285675287445,6.668338393477038,0.1706656610037745,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
CLDND1,-0.15118551909803332,11.348325480127897,0.01871496106556985,6.387165365222705,0.17598793599994253,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
CXCL14,-0.2687134865786089,9.456335806457426,0.018927233471003935,6.361562691881066,0.17598793599994253,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
KIF1A,0.172612608611845,12.107172244082559,0.01906688532413522,6.3448216189847235,0.17598793599994253,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
NOTCH1,-0.1447335065742707,11.6986600736432,0.01976747387007022,6.263054870631203,0.17598793599994253,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
COX5A,-0.18787363293989903,9.663756654016206,0.020386849950313174,6.193430841338516,0.17598793599994253,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
SOX2-OT,-0.21618702630345643,11.353541046740238,0.020600594515043442,6.169910371301872,0.17598793599994253,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
DDIT4,0.33632032346705215,10.049900494477745,0.022300127123931413,5.992246150160775,0.18521494472376368,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
LAMP5,-0.21459347761869732,9.66358329337406,0.024256262941421827,5.805521623484716,0.19601682755365205,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
USP22,0.11982276644277874,10.965741439966571,0.02703170020364731,5.567502331928268,0.21120519170062546,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
MAPK3,0.21342285020768964,9.379623816268008,0.027548503265298972,5.526232762921695,0.21120519170062546,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
BAIAP3,0.3203203768349441,8.167416061126406,0.031476701289258266,5.238167035895882,0.23528834213720554,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
ACY3,-0.3321464676315989,5.726961390057656,0.033049989403106404,5.1377649604195685,0.24102309345192233,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
RIPOR2,0.27063074997009673,7.710417545403166,0.03533813435514065,4.991734695755004,0.24279586447823087,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
TNFSF10,-0.5895011571592051,5.633659860299084,0.03534459197256733,4.994737775220435,0.24279586447823087,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
SNPH,0.15739458391798933,10.807306655565483,0.037011874072036176,4.893934966425724,0.24279586447823087,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
CNP,-0.13038744805622351,12.390202409107015,0.037439608518250005,4.869776185518805,0.24279586447823087,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
UQCRFS1,-0.2106227833201006,11.550016528827689,0.03814998393078788,4.830337558419503,0.24279586447823087,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
ABCG2,-0.266278077456132,8.578027596507308,0.038165236222330604,4.829578730891212,0.24279586447823087,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
CX3CR1,-0.4205650877377561,6.993866096114253,0.041437408032337836,4.658586884986495,0.25650910150401446,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
SERPINA3,0.5881827775665289,7.035156501971926,0.0420366086076813,4.628577482680723,0.25650910150401446,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
YWHAH,0.12210588526759376,11.997660466416587,0.046301637641910275,4.429294895255837,0.27405369539571595,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
GFAP,0.5273831416482754,11.164970246833768,0.04737156020609814,4.382627404033367,0.27405369539571595,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
C1orf61,-0.12853478994880002,13.7602375254465,0.047707306225113676,4.368225923171275,0.27405369539571595,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
DEAF1,0.1961539411722069,8.72219648105132,0.04857807978586269,4.331448852197816,0.27405369539571595,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
A2M,-0.2813790998977327,8.829463822792986,0.049992152028659545,4.273218987510914,0.27630113343555784,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
ANLN,-0.33622108978383064,6.924160202918067,0.05082462320720964,4.2403084203593,0.27630113343555784,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
BDNF,-0.2687054861854278,6.034692027062695,0.05262753765882675,4.171531471537205,0.2809934599998071,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
BLCAP,-0.16151493566584882,10.124930163583844,0.06031693337801713,3.8975129568420104,0.31639935228117755,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
P2RY12,-0.37281046575281873,7.874400881508482,0.06145217700438281,3.8608524828580926,0.31679656766052516,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
NRXN1,-0.12228840821730565,13.402289428895607,0.0643919752020251,3.7689101609861977,0.32142828773312115,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
FURIN,0.279369280671625,7.299446762365485,0.06480285047876036,3.75663598081358,0.32142828773312115,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
SYTL4,0.29153387360767014,7.576618922239077,0.06650774400088644,3.705864515496218,0.32142828773312115,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
ALCAM,-0.1680520161632962,11.619247692207917,0.06711647584713609,3.6879967395296758,0.32142828773312115,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
TMEM144,-0.2743740572248762,8.586762545345588,0.06994930315499262,3.6077905477654246,0.32142828773312115,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
LPAR6,-0.3742313410054063,6.21081373565737,0.07081229741700042,3.5855141486999615,0.32142828773312115,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
SYT2,0.1638434095440798,8.847042633915501,0.07127160680634485,3.571574825132824,0.32142828773312115,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
PDXK,0.13878883054131083,10.761417695265711,0.07255568538509677,3.537123483022876,0.32142828773312115,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
SCG3,-0.1684781918342621,12.550214702094362,0.07389733559577541,3.5018894540347745,0.32142828773312115,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
NTRK2,-0.12649762841835765,13.8458997768547,0.0752510616621299,3.4670750449731074,0.32142828773312115,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
APOLD1,0.29595181244568275,7.992901994534055,0.07600567803218751,3.4480464591389017,0.32142828773312115,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
CTIF,0.18106148616239937,9.730656554552008,0.07627482704524349,3.441227394374692,0.32142828773312115,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
MEIS2,-0.12072101918653254,9.963362027787268,0.07649303859436177,3.435766052098644,0.32142828773312115,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
HMGB2,0.2056708087048775,8.952098769962388,0.07740079169493219,3.41326395995941,0.32142828773312115,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
FILIP1,0.2459331119742003,7.36797641730795,0.08007440057399332,3.3487622116192863,0.32797596947430135,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
PLEC,0.14554341852970212,10.159355970649496,0.08418514888805696,3.253974886413087,0.34015350699363556,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
DIRAS2,0.12252538132637474,10.037701357245803,0.08810410337293226,3.1685647401056296,0.35124169211342327,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
MOG,-0.14309012834224535,9.69171905873504,0.09065351006943266,3.11532588405254,0.35282291493273704,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
BCL6,0.13824195735946757,10.529670852090637,0.09086075066829684,3.1110681404165557,0.35282291493273704,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
MEPE,0.3275844582097165,5.825638880509538,0.09215272179460848,3.0860112679536225,0.35325210021266584,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
RPS26,-0.20496800715276206,10.18242954137312,0.09532474518137343,3.02211424209664,0.36078606087633747,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
KIF5A,0.14557101121561633,13.329685465195206,0.10277159860223559,2.8839601988769306,0.3824129887256568,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
NEFM,0.13967666817463784,11.109063790253373,0.10359682972166623,2.8693708868785124,0.3824129887256568,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
NEFL,0.1466805991131446,11.941815952903877,0.10721213517595343,2.8070103069167196,0.38831842388585885,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
NRG1,0.17178036686775683,7.055606868476777,0.10779407753353272,2.7973615558262934,0.38831842388585885,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
MT1X,0.23037129296079267,7.451777975144847,0.1105617576670226,2.751467165122513,0.39302929666121894,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
HTR2C,-0.2748202609912059,6.47136271535695,0.11212802313113839,2.726556448993961,0.39302929666121894,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
CLDN11,-0.30203880313529713,7.569847863350839,0.11530170635333742,2.676041228401568,0.39302929666121894,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
VGF,-0.32039975813198984,9.214342228058813,0.11560622201668329,2.671241986933074,0.39302929666121894,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
GSTM5,0.5089211815366702,8.871472428085973,0.11816681290180649,2.6321088847773657,0.39302929666121894,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
HSPA8,-0.13656244693447808,13.737495876324727,0.11928252451941547,2.6153501635336474,0.39302929666121894,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
TREM2,-0.29759743298277697,4.921119392186726,0.120425421380188,2.5986860500112257,0.39302929666121894,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
SERPING1,0.16265122396615211,8.601513451195338,0.1216739457747941,2.5800987673280993,0.39302929666121894,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
ABCA2,0.13083464534530015,10.964236049001137,0.12209468853680035,2.5739567543217348,0.39302929666121894,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
TEF,0.1035888800627561,10.61033189574133,0.12348010729695169,2.553974617817571,0.39302929666121894,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
GJB1,-0.24646639783916127,6.362839905817214,0.12356104978647017,2.553434654019554,0.39302929666121894,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
KLF2,-0.23112708158497858,7.049448223790743,0.12634808016691756,2.5136017580580132,0.3976639575779827,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
UGT8,-0.18502461880994905,8.656802796317823,0.13914978654614285,2.3448941985052447,0.41898422873558283,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
OLFML3,-0.2189365401309946,5.867017640557986,0.14021589599101156,2.332558082595942,0.41898422873558283,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
SLC2A1,-0.11421640035686795,9.524514826882518,0.14022213088489024,2.3316042913120403,0.41898422873558283,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
PLP1,-0.22159487272832923,10.461019215229411,0.14096634769085475,2.3224548680699653,0.41898422873558283,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
ALDH1A1,-0.21414634893746193,7.88295248315271,0.14251511051470533,2.3036523545357284,0.41898422873558283,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
MT-ND6,0.20687372023219783,13.662855895558364,0.14332505201607781,2.293846732987632,0.41898422873558283,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
OGA,0.10780791606460939,11.834632091619104,0.14346552943613347,2.2921608221845093,0.41898422873558283,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
PWP2,0.1055803920932384,7.897592145445012,0.14433235973165562,2.2818388233792475,0.41898422873558283,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
SLC39A8,-0.14905085935700296,7.55498202747156,0.14949586372456392,2.2216515860781003,0.42980060820812127,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
VIP,-0.18923212421151694,7.133662368466041,0.15736596312586962,2.1345561893971907,0.4426699449805184,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
FSCN1,-0.08509497364073601,10.57865714294222,0.15767794718972575,2.131105834185148,0.4426699449805184,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
RCAN2,-0.0740831703966277,10.681513781220715,0.15956392661557797,2.1110478049938832,0.4426699449805184,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
SV2A,0.09130136928857499,11.39159318039707,0.15989416072874912,2.1075643384749263,0.4426699449805184,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
FABP3,0.1246589695857568,8.803522265053402,0.16256808750451968,2.079691497536488,0.44594365287937054,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
SELPLG,-0.23849113470390101,5.187657373792846,0.1821980103459172,1.8912492912283076,0.4945692955604759,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
S100B,-0.1303760260842081,13.24077715831533,0.18474164926534517,1.8679635432370574,0.4945692955604759,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
CACNA1C,0.14683368896895027,8.847855525001314,0.18583331579619378,1.8583597772553768,0.4945692955604759,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
CUX2,0.15887901217360095,8.33197507166251,0.1879215965223794,1.8401679908230197,0.4945692955604759,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
RERGL,-0.33728842712576584,6.11894975403026,0.18937706845910318,1.828093447689555,0.4945692955604759,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
EGR1,-0.38062397120367203,8.443789442703572,0.19158663173055782,1.8088251145321697,0.4945692955604759,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
PSMA7,-0.06552783255588199,11.159714800081453,0.1918730377425258,1.8063877215576853,0.4945692955604759,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
CASC3,0.08068128108107361,10.328656518397107,0.19565021324306145,1.7749040886697636,0.4999949893989348,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
KANSL1-AS1,-0.321420306719604,5.201270778309635,0.19794794225692702,1.7568456828371306,0.5014194567328177,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
GAD1,-0.1124263395028324,10.771196260998687,0.2009276393093637,1.7321496949597146,0.5014194567328177,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
GATD3A,-0.11920376632670983,10.309202235598125,0.20343062128050193,1.7123561311589357,0.5014194567328177,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
KRT17,0.27076058066322356,4.936078167135564,0.20563453357752512,1.6960997360498151,0.5014194567328177,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
CAMK2N1,-0.0772970952152533,13.80094164044672,0.2066316993273739,1.6874765745130018,0.5014194567328177,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
TRABD2A,0.28721384514627013,4.778401047760189,0.20764718414725766,1.6806994347120205,0.5014194567328177,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
ADCYAP1R1,0.09738992025044224,10.136855741878808,0.20794653055140266,1.6773977702295007,0.5014194567328177,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
DKK3,0.08493854144441634,11.998613145966969,0.2198145261986933,1.5898677550711309,0.5195205200119772,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
C1QB,0.3556191257607939,7.229657020528087,0.22247513099462699,1.571105785288718,0.5195205200119772,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
RASGRF2,0.08264562011178125,10.209183755890631,0.2227970255277149,1.5688011601439218,0.5195205200119772,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
SST,-0.25055359399365074,8.8163103940626,0.22624394940720138,1.5448987603138717,0.5195205200119772,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
SMAD1,-0.08446645272318253,9.264913570317718,0.22646349826061854,1.5433876229253418,0.5195205200119772,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
ARRDC3,0.16013051298372089,9.481925902385479,0.22671685689064286,1.5416488789302831,0.5195205200119772,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
AKAP8L,0.13530257605406337,8.390386599159827,0.22761601378451177,1.535511080819607,0.5195205200119772,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
EVI2A,-0.21208285259627094,6.667315078180266,0.23019277108939548,1.5182084772236855,0.5195348319983514,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
MTURN,0.09849190615770485,12.266099464880053,0.2321570858989304,1.5049262038657205,0.5195348319983514,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
CRYM,0.11566764233250015,8.537551551019359,0.2334502589804526,1.496367170935846,0.5195348319983514,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
RELN,-0.19517566792188937,7.815051301773012,0.23552999902470392,1.482728050211052,0.5195348319983514,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
EDIL3,-0.14316044278219356,12.686237890901365,0.23631015769824676,1.4776217426850116,0.5195348319983514,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
GPR34,-0.2965927062165482,5.124488326825688,0.23823902055114993,1.4654008819288036,0.5199523149255024,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
NDUFB9,-0.08593869388897353,10.169173862091563,0.24111916696561375,1.4467593585054588,0.520089927410858,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
CAPZB,0.08590644149746043,10.525445656626596,0.2417809361542116,1.4425732472250374,0.520089927410858,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
IGFBP6,0.13976720910508286,6.3779297004408235,0.24400562921961383,1.4287702474603698,0.5209376199296568,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
NR4A2,0.13186803984345707,7.61116711590454,0.24873554347801954,1.3994791808551972,0.5209376199296568,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
GATD3B,-0.08679418778910508,9.72043144616836,0.24937306316191493,1.395581329505092,0.5209376199296568,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
SLC32A1,0.11089229540284203,6.935874509164836,0.252192096111228,1.3786571201655566,0.5209376199296568,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
SESN1,0.09851117298674998,8.75545152049399,0.2531372464221096,1.3729631147281431,0.5209376199296568,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
CNDP1,-0.2450155121837474,7.8228173793974225,0.2536816707793128,1.3697416340466595,0.5209376199296568,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
RTF2,-0.06480182460987818,11.003819237169449,0.25437087795896285,1.3656371754197636,0.5209376199296568,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
LZTS3,0.10088906905531748,9.634751085287432,0.2674848680635581,1.2905640207328106,0.5375869726397466,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
CYP46A1,0.08727116275206682,10.013278379019065,0.267854266237156,1.288518051909851,0.5375869726397466,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
CLDN5,0.2059754782837001,6.85826430694443,0.26789451144923826,1.2883494917851446,0.5375869726397466,12,12,24,299,OPC_2_1-SEAAD,Non-neuronal
