CellType,logFC,AveExpr,t,P.Value,adj.P.Val,Cohort
L2/3 IT_12,-0.0783495837230977,-0.07578873671798668,-0.4792391205579028,0.6323144549849418,0.9984640559243151,MSSM 2
L2/3 IT_5,-0.06798426446920826,1.6143283444807035,-0.47663799139835733,0.6341624678218016,0.9984640559243151,MSSM 2
L5/6 NP_3,0.06625206017681749,-1.9451765458894643,0.46347999772028003,0.6435458410205206,0.9984640559243151,MSSM 2
Pax6_3,0.06381740898522673,-1.9511149906930758,0.45840702972130787,0.6471789954438893,0.9984640559243151,MSSM 2
Vip_1,-0.04208871181394271,1.5074138345439365,-0.45827710079179096,0.6472721597163191,0.9984640559243151,MSSM 2
L6 CT_4,0.06632480950925448,-1.92736121147863,0.45668595668959716,0.6484135255073642,0.9984640559243151,MSSM 2
Sncg_6,0.04440756121926857,0.0017275411957708314,0.45139774359983675,0.6522128602658162,0.9984640559243151,MSSM 2
Sst_9,0.04475113850044113,-0.28216643846741213,0.44923285582326966,0.6537708664726882,0.9984640559243151,MSSM 2
Sst_3,-0.0511223834112873,1.5976709239495421,-0.4190844784618256,0.6756233352025122,0.9984640559243151,MSSM 2
Vip_23,0.03330141310087979,1.4206420686756716,0.4138793380079206,0.6794248881912538,0.9984640559243151,MSSM 2
Sncg_4,-0.04447350796727551,0.8265114541935692,-0.396133762054191,0.6924466639830291,0.9984640559243151,MSSM 2
L5 IT_6,0.051113598193234674,-0.6098423441679275,0.35909049839781093,0.719922368214244,0.9984640559243151,MSSM 2
Sst Chodl_2,0.04615472519872433,-1.8058310958184778,0.3505481916375677,0.7263120078934366,0.9984640559243151,MSSM 2
Sst_11,-0.04448681664392513,0.2716494660155852,-0.3440079089535146,0.7312171679846311,0.9984640559243151,MSSM 2
Sst_23,0.04396413470332437,0.5549789847495442,0.3383051994841146,0.7355032195299835,0.9984640559243151,MSSM 2
Pvalb_1,-0.030127220366840814,0.40439517541447867,-0.3162884792025474,0.7521274871909112,0.9984640559243151,MSSM 2
Pvalb_5,0.03296405627510238,0.15605951613375313,0.31550771058671156,0.7527192117125339,0.9984640559243151,MSSM 2
Sst_25,-0.048703496460122044,0.6752632510082002,-0.3152678612320313,0.7529010168138541,0.9984640559243151,MSSM 2
L5/6 NP_4,-0.03680230350143576,-0.8316363173925401,-0.2993343367845422,0.7650090548801098,0.9984640559243151,MSSM 2
Sst_19,0.028638374039529974,1.47959611369396,0.279042114578793,0.7805131378366381,0.9984640559243151,MSSM 2
L5 ET_1,0.04146762996899201,-1.92736121147863,0.27775292731972345,0.7815011803359776,0.9984640559243151,MSSM 2
Vip_19,-0.017447596016558452,1.6870240860688424,-0.2583160852309995,0.796439940414438,0.9984640559243151,MSSM 2
L6 IT Car3_2,0.03446075487416537,-1.2839690872065166,0.25261349247072507,0.8008374099308996,0.9984640559243151,MSSM 2
L5 IT_1,0.025599404232776166,1.1193530129276397,0.25087136436793245,0.8021821026125301,0.9984640559243151,MSSM 2
Lamp5_4,-0.026405485408405663,-0.9239671457608158,-0.2037488009331406,0.838765809702014,0.9984640559243151,MSSM 2
Vip_12,0.020275009342538824,0.150496383049442,0.19832760086579784,0.8429988052048689,0.9984640559243151,MSSM 2
L5 IT_2,0.018876446309939312,2.0253786184185985,0.15260209704624622,0.8788724785203186,0.9984640559243151,MSSM 2
Sst_20,-0.0193606905600652,-0.30291375022189476,-0.14266372436531208,0.8867055177425391,0.9984640559243151,MSSM 2
Pvalb_8,0.014795631393769541,-0.85225367090275606,0.13009425986045375,0.8966281829233742,0.9984640559243151,MSSM 2
Vip_2,-0.010916274507121008,0.8663129634430667,-0.11749180590434335,0.9065932758276125,0.9984640559243151,MSSM 2
Vip_6,-0.011093755071274684,-0.3916771024645232,-0.1080278514078235,0.9140865179410961,0.9984640559243151,MSSM 2
Lamp5_Lhx6_1,-0.008560956597353387,1.4555936079591825,-0.10427503163955915,0.9170600452977615,0.9984640559243151,MSSM 2
