cell,t_ms,v_mV,i_pA
Sst_25,977.9799999999999,-64.06251,-90.0
Sst_25,978.94,-64.11876,-90.0
Sst_25,979.9000000000001,-64.06875,-90.0
Sst_25,980.8599999999999,-64.100006,-90.0
Sst_25,981.82,-64.0875,-90.0
Sst_25,982.7800000000001,-64.1125,-90.0
Sst_25,983.7399999999999,-64.1625,-90.0
Sst_25,984.7,-64.137505,-90.0
Sst_25,985.6600000000001,-64.2,-90.0
Sst_25,986.6199999999999,-64.19375,-90.0
Sst_25,987.58,-64.18125,-90.0
Sst_25,988.5400000000001,-64.25,-90.0
Sst_25,989.4999999999999,-64.225006,-90.0
Sst_25,990.46,-64.2125,-90.0
Sst_25,991.4200000000001,-64.137505,-90.0
Sst_25,992.3799999999999,-64.25,-90.0
Sst_25,993.34,-64.168755,-90.0
Sst_25,994.3000000000001,-64.19375,-90.0
Sst_25,995.2599999999999,-64.21875,-90.0
Sst_25,996.22,-64.24376,-90.0
Sst_25,997.1800000000001,-64.25625,-90.0
Sst_25,998.1399999999999,-64.268745,-90.0
Sst_25,999.1,-64.225006,-90.0
Sst_25,1000.06,-64.25625,0.0
Sst_25,1001.02,-63.143753,0.0
Sst_25,1001.9800000000001,-62.331253,0.0
Sst_25,1002.9400000000002,-61.618748,0.0
Sst_25,1003.9000000000002,-60.943752,0.0
Sst_25,1004.8599999999999,-60.300003,0.0
Sst_25,1005.8199999999999,-59.818752,0.0
Sst_25,1006.78,-59.231255,0.0
Sst_25,1007.7400000000001,-58.793755,0.0
Sst_25,1008.7000000000002,-58.29375,0.0
Sst_25,1009.6600000000002,-57.90625,0.0
Sst_25,1010.6199999999999,-57.543755,0.0
Sst_25,1011.5799999999999,-57.2125,0.0
Sst_25,1012.54,-56.837498,0.0
Sst_25,1013.5000000000001,-56.500004,0.0
Sst_25,1014.4600000000002,-56.18125,0.0
Sst_25,1015.4200000000002,-55.968754,0.0
Sst_25,1016.3799999999999,-55.706253,0.0
Sst_25,1017.3399999999999,-55.475,0.0
Sst_25,1018.3,-55.237503,0.0
Sst_25,1019.2600000000001,-55.06875,0.0
Sst_25,1020.2200000000001,-54.775,0.0
Sst_25,1021.1800000000002,-54.656254,0.0
Sst_25,1022.1399999999999,-54.437504,0.0
Sst_25,1023.0999999999999,-54.268753,0.0
Sst_25,1024.06,-54.050003,0.0
Sst_25,1025.02,-53.918755,0.0
Sst_25,1025.98,-53.718754,0.0
Sst_25,1026.9400000000003,-53.600002,0.0
Sst_25,1027.8999999999999,-53.493748,0.0
Sst_25,1028.86,-53.30625,0.0
Sst_25,1029.82,-53.193752,0.0
Sst_25,1030.78,-53.175003,0.0
Sst_25,1031.74,-53.100002,0.0
Sst_25,1032.7000000000003,-52.99375,0.0
Sst_25,1033.6599999999999,-52.906254,0.0
Sst_25,1034.62,-52.818752,0.0
Sst_25,1035.58,-52.818752,0.0
Sst_25,1036.54,-52.75625,0.0
Sst_25,1037.5,-52.7125,0.0
Sst_25,1038.4600000000003,-52.631252,0.0
Sst_25,1039.4200000000003,-52.58125,0.0
Sst_25,1040.3799999999999,-52.6,0.0
Sst_25,1041.34,-52.500004,0.0
Sst_25,1042.3,-52.518753,0.0
Sst_25,1043.26,-52.437504,0.0
Sst_25,1044.2200000000003,-52.368748,0.0
Sst_25,1045.1800000000003,-52.375004,0.0
Sst_25,1046.1399999999999,-52.29375,0.0
Sst_25,1047.1,-52.381252,0.0
Sst_25,1048.06,-52.450005,0.0
Sst_25,1049.02,-52.450005,0.0
Sst_25,1049.9800000000002,-52.468754,0.0
Sst_25,1050.9400000000003,-52.44375,0.0
Sst_25,1051.8999999999999,-52.44375,0.0
Sst_25,1052.86,-52.55625,0.0
Sst_25,1053.82,-52.575005,0.0
Sst_25,1054.78,-52.687504,0.0
Sst_25,1055.7400000000002,-52.693752,0.0
Sst_25,1056.7000000000003,-52.731255,0.0
Sst_25,1057.6599999999999,-52.7375,0.0
Sst_25,1058.62,-52.750004,0.0
Sst_25,1059.58,-52.918755,0.0
Sst_25,1060.54,-53.000004,0.0
Sst_25,1061.5,-53.03125,0.0
Sst_25,1062.4600000000003,-53.05625,0.0
Sst_25,1063.4199999999998,-53.137505,0.0
Sst_25,1064.3799999999999,-53.200005,0.0
Sst_25,1065.34,-53.28125,0.0
Sst_25,1066.3,-53.331253,0.0
Sst_25,1067.26,-53.3625,0.0
Sst_25,1068.2200000000003,-53.481255,0.0
Sst_25,1069.1800000000003,-53.5375,0.0
Sst_25,1070.1399999999999,-53.556248,0.0
Sst_25,1071.1,-53.600002,0.0
Sst_25,1072.06,-53.63125,0.0
Sst_25,1073.02,-53.656254,0.0
Sst_25,1073.9800000000002,-53.737503,0.0
Sst_25,1074.9400000000003,-53.806248,0.0
Sst_25,1075.8999999999999,-53.8375,0.0
Sst_25,1076.86,-53.9,0.0
Sst_25,1077.82,-53.968754,0.0
Sst_25,1078.78,-54.093754,0.0
Sst_25,1079.7400000000002,-54.0375,0.0
Sst_25,1080.7000000000003,-54.125004,0.0
Sst_25,1081.6599999999999,-54.175,0.0
Sst_25,1082.62,-54.287502,0.0
Sst_25,1083.58,-54.3875,0.0
Sst_25,1084.54,-54.381252,0.0
Sst_25,1085.5000000000002,-54.481255,0.0
Sst_25,1086.4600000000003,-54.5875,0.0
Sst_25,1087.4199999999998,-54.6,0.0
Sst_25,1088.3799999999999,-54.7375,0.0
Sst_25,1089.34,-54.768753,0.0
Sst_25,1090.3,-54.837498,0.0
Sst_25,1091.2600000000002,-55.000004,0.0
Sst_25,1092.2200000000003,-54.918755,0.0
Sst_25,1093.1799999999998,-54.993748,0.0
Sst_25,1094.1399999999999,-55.143753,0.0
Sst_25,1095.1,-55.243748,0.0
Sst_25,1096.06,-55.325005,0.0
Sst_25,1097.0200000000002,-55.356255,0.0
Sst_25,1097.9800000000002,-55.399998,0.0
Sst_25,1098.9399999999998,-55.41875,0.0
Sst_25,1099.8999999999999,-55.525,0.0
Sst_25,1100.86,-55.581253,0.0
Sst_25,1101.82,-55.63125,0.0
Sst_25,1102.7800000000002,-55.675003,0.0
Sst_25,1103.7400000000002,-55.75,0.0
Sst_25,1104.7000000000003,-55.800003,0.0
Sst_25,1105.6599999999999,-55.868748,0.0
Sst_25,1106.62,-55.987503,0.0
Sst_25,1107.58,-55.918755,0.0
Sst_25,1108.5400000000002,-55.968754,0.0
Sst_25,1109.5000000000002,-56.01875,0.0
Sst_25,1110.4600000000003,-56.1,0.0
Sst_25,1111.4199999999998,-56.131252,0.0
Sst_25,1112.3799999999999,-56.168755,0.0
Sst_25,1113.34,-56.231255,0.0
Sst_25,1114.3000000000002,-56.24375,0.0
Sst_25,1115.2600000000002,-56.387505,0.0
Sst_25,1116.2200000000003,-56.4,0.0
Sst_25,1117.1799999999998,-56.418755,0.0
Sst_25,1118.1399999999999,-56.49375,0.0
Sst_25,1119.1,-56.537502,0.0
Sst_25,1120.06,-56.581253,0.0
Sst_25,1121.0200000000002,-56.600002,0.0
Sst_25,1121.9800000000002,-56.74375,0.0
Sst_25,1122.9399999999998,-56.775,0.0
Sst_25,1123.8999999999999,-56.750004,0.0
Sst_25,1124.86,-56.81875,0.0
Sst_25,1125.82,-56.831253,0.0
Sst_25,1126.7800000000002,-56.85625,0.0
Sst_25,1127.7400000000002,-56.975,0.0
Sst_25,1128.6999999999998,-56.95625,0.0
Sst_25,1129.6599999999999,-57.0125,0.0
Sst_25,1130.62,-57.081253,0.0
Sst_25,1131.58,-57.100002,0.0
Sst_25,1132.5400000000002,-57.13125,0.0
Sst_25,1133.5000000000002,-57.231255,0.0
Sst_25,1134.4599999999998,-57.2125,0.0
Sst_25,1135.4199999999998,-57.2625,0.0
Sst_25,1136.3799999999999,-57.306248,0.0
Sst_25,1137.34,-57.3375,0.0
Sst_25,1138.3000000000002,-57.393753,0.0
Sst_25,1139.2600000000002,-57.375004,0.0
Sst_25,1140.2200000000003,-57.43125,0.0
Sst_25,1141.1799999999998,-57.475002,0.0
Sst_25,1142.1399999999999,-57.4375,0.0
Sst_25,1143.1,-57.525,0.0
Sst_25,1144.0600000000002,-57.49375,0.0
Sst_25,1145.0200000000002,-57.5375,0.0
Sst_25,1145.9800000000002,-57.556248,0.0
Sst_25,1146.9399999999998,-57.600002,0.0
Sst_25,1147.8999999999999,-57.606255,0.0
Sst_25,1148.86,-57.68125,0.0
Sst_25,1149.8200000000002,-57.637505,0.0
Sst_25,1150.7800000000002,-57.718754,0.0
Sst_25,1151.7400000000002,-57.756252,0.0
Sst_25,1152.6999999999998,-57.7875,0.0
Sst_25,1153.6599999999999,-57.80625,0.0
Sst_25,1154.62,-57.868748,0.0
Sst_25,1155.5800000000002,-57.937504,0.0
Sst_25,1156.5400000000002,-57.9,0.0
Sst_25,1157.5000000000002,-57.85,0.0
Sst_25,1158.4599999999998,-57.8875,0.0
Sst_25,1159.4199999999998,-57.868748,0.0
Sst_25,1160.3799999999999,-57.8875,0.0
Sst_25,1161.3400000000001,-57.8375,0.0
Sst_25,1162.3000000000002,-57.9,0.0
Sst_25,1163.2600000000002,-57.93125,0.0
Sst_25,1164.2199999999998,-57.93125,0.0
Sst_25,1165.1799999999998,-57.918755,0.0
Sst_25,1166.1399999999999,-58.031254,0.0
Sst_25,1167.1000000000001,-58.075005,0.0
Sst_25,1168.0600000000002,-58.000004,0.0
Sst_25,1169.0200000000002,-58.075005,0.0
Sst_25,1169.9800000000002,-58.143753,0.0
Sst_25,1170.9399999999998,-58.1,0.0
Sst_25,1171.8999999999999,-58.106255,0.0
Sst_25,1172.8600000000001,-58.2,0.0
Sst_25,1173.8200000000002,-58.2125,0.0
Sst_25,1174.7800000000002,-58.143753,0.0
Sst_25,1175.7400000000002,-58.106255,0.0
Sst_25,1176.6999999999998,-58.131252,0.0
Sst_25,1177.6599999999999,-58.162502,0.0
Sst_25,1178.62,-58.15625,0.0
Sst_25,1179.5800000000002,-58.118748,0.0
Sst_25,1180.5400000000002,-58.175003,0.0
Sst_25,1181.5000000000002,-58.143753,0.0
Sst_25,1182.4599999999998,-58.15,0.0
Sst_25,1183.4199999999998,-58.131252,0.0
Sst_25,1184.3799999999999,-58.15625,0.0
Sst_25,1185.3400000000001,-58.15,0.0
Sst_25,1186.3000000000002,-58.175003,0.0
Sst_25,1187.2600000000002,-58.18125,0.0
Sst_25,1188.2199999999998,-58.25625,0.0
Sst_25,1189.1799999999998,-58.281254,0.0
Sst_25,1190.1399999999999,-58.281254,0.0
Sst_25,1191.1000000000001,-58.281254,0.0
Sst_25,1192.0600000000002,-58.343754,0.0
Sst_25,1193.0200000000002,-58.318752,0.0
Sst_25,1193.9799999999998,-58.300003,0.0
Sst_25,1194.9399999999998,-58.231255,0.0
Sst_25,1195.8999999999999,-58.300003,0.0
Sst_25,1196.8600000000001,-58.281254,0.0
Sst_25,1197.8200000000002,-58.25625,0.0
Sst_25,1198.7800000000002,-58.30625,0.0
Sst_25,1199.7399999999998,-58.356255,0.0
Sst_25,1200.6999999999998,-58.36875,0.0
Sst_25,1201.6599999999999,-58.39375,0.0
Sst_25,1202.6200000000001,-58.4,0.0
Sst_25,1203.5800000000002,-58.375,0.0
Sst_25,1204.5400000000002,-58.39375,0.0
Sst_25,1205.5000000000002,-58.406254,0.0
Sst_25,1206.4599999999998,-58.375,0.0
Sst_25,1207.4199999999998,-58.387505,0.0
Sst_25,1208.38,-58.39375,0.0
Sst_25,1209.3400000000001,-58.362503,0.0
Sst_25,1210.3000000000002,-58.356255,0.0
Sst_25,1211.2600000000002,-58.350002,0.0
Sst_25,1212.2199999999998,-58.387505,0.0
Sst_25,1213.1799999999998,-58.39375,0.0
Sst_25,1214.14,-58.36875,0.0
Sst_25,1215.1000000000001,-58.406254,0.0
Sst_25,1216.0600000000002,-58.456253,0.0
Sst_25,1217.0200000000002,-58.4,0.0
Sst_25,1217.9799999999998,-58.4875,0.0
Sst_25,1218.9399999999998,-58.4125,0.0
Sst_25,1219.9,-58.45,0.0
Sst_25,1220.8600000000001,-58.518753,0.0
Sst_25,1221.8200000000002,-58.50625,0.0
Sst_25,1222.7800000000002,-58.631252,0.0
Sst_25,1223.7399999999998,-58.61875,0.0
Sst_25,1224.6999999999998,-58.612503,0.0
Sst_25,1225.66,-58.631252,0.0
Sst_25,1226.6200000000001,-58.581253,0.0
Sst_25,1227.5800000000002,-58.600002,0.0
Sst_25,1228.5400000000002,-58.631252,0.0
Sst_25,1229.4999999999998,-58.60625,0.0
Sst_25,1230.4599999999998,-58.600002,0.0
Sst_25,1231.42,-58.61875,0.0
Sst_25,1232.38,-58.668755,0.0
Sst_25,1233.3400000000001,-58.600002,0.0
Sst_25,1234.3000000000002,-58.631252,0.0
Sst_25,1235.2599999999998,-58.612503,0.0
Sst_25,1236.2199999999998,-58.693752,0.0
Sst_25,1237.1799999999998,-58.750004,0.0
Sst_25,1238.14,-58.725,0.0
Sst_25,1239.1000000000001,-58.743748,0.0
Sst_25,1240.0600000000002,-58.768753,0.0
Sst_25,1241.0200000000002,-58.700005,0.0
Sst_25,1241.9799999999998,-58.731255,0.0
Sst_25,1242.9399999999998,-58.64375,0.0
Sst_25,1243.9,-58.750004,0.0
Sst_25,1244.8600000000001,-58.675003,0.0
Sst_25,1245.8200000000002,-58.725,0.0
Sst_25,1246.7800000000002,-58.700005,0.0
Sst_25,1247.7399999999998,-58.743748,0.0
Sst_25,1248.6999999999998,-58.737503,0.0
Sst_25,1249.66,-58.731255,0.0
Sst_25,1250.6200000000001,-58.78125,0.0
Sst_25,1251.5800000000002,-58.812504,0.0
Sst_25,1252.5400000000002,-58.768753,0.0
Sst_25,1253.4999999999998,-58.78125,0.0
Sst_25,1254.4599999999998,-58.80625,0.0
Sst_25,1255.42,-58.843754,0.0
Sst_25,1256.38,-58.78125,0.0
Sst_25,1257.3400000000001,-58.86875,0.0
Sst_25,1258.3000000000002,-58.80625,0.0
Sst_25,1259.2599999999998,-58.81875,0.0
Sst_25,1260.2199999999998,-58.85625,0.0
Sst_25,1261.18,-58.843754,0.0
Sst_25,1262.14,-58.81875,0.0
Sst_25,1263.1000000000001,-58.899998,0.0
Sst_25,1264.0600000000002,-58.875004,0.0
Sst_25,1265.0199999999998,-58.975,0.0
Sst_25,1265.9799999999998,-58.9375,0.0
Sst_25,1266.94,-58.837498,0.0
Sst_25,1267.9,-58.843754,0.0
Sst_25,1268.8600000000001,-58.887505,0.0
Sst_25,1269.8200000000002,-58.837498,0.0
Sst_25,1270.7800000000002,-58.850002,0.0
Sst_25,1271.7399999999998,-58.837498,0.0
Sst_25,1272.7,-58.731255,0.0
Sst_25,1273.66,-58.718754,0.0
Sst_25,1274.6200000000001,-58.78125,0.0
Sst_25,1275.5800000000002,-58.756252,0.0
Sst_25,1276.5400000000002,-58.731255,0.0
Sst_25,1277.4999999999998,-58.65,0.0
Sst_25,1278.46,-58.706253,0.0
Sst_25,1279.42,-58.700005,0.0
Sst_25,1280.38,-58.700005,0.0
Sst_25,1281.3400000000001,-58.731255,0.0
Sst_25,1282.3000000000002,-58.693752,0.0
Sst_25,1283.2599999999998,-58.743748,0.0
Sst_25,1284.22,-58.731255,0.0
Sst_25,1285.18,-58.7625,0.0
Sst_25,1286.14,-58.8,0.0
Sst_25,1287.1000000000001,-58.7625,0.0
Sst_25,1288.0600000000002,-58.837498,0.0
Sst_25,1289.0199999999998,-58.850002,0.0
Sst_25,1289.98,-58.912502,0.0
Sst_25,1290.94,-58.86875,0.0
Sst_25,1291.9,-58.862503,0.0
Sst_25,1292.8600000000001,-58.906254,0.0
Sst_25,1293.8200000000002,-58.875004,0.0
Sst_25,1294.7799999999997,-58.85625,0.0
Sst_25,1295.7399999999998,-58.862503,0.0
Sst_25,1296.7,-58.8,0.0
Sst_25,1297.66,-58.887505,0.0
Sst_25,1298.6200000000001,-58.91875,0.0
Sst_25,1299.5800000000002,-58.837498,0.0
Sst_5,-150.01999999999998,-63.200005,0.0
Sst_5,-149.05999999999997,-63.243755,0.0
Sst_5,-148.09999999999997,-63.187504,0.0
Sst_5,-147.14,-63.21875,0.0
Sst_5,-146.17999999999998,-63.237503,0.0
Sst_5,-145.21999999999997,-63.193752,0.0
Sst_5,-144.26,-63.16876,0.0
Sst_5,-143.29999999999998,-63.175,0.0
Sst_5,-142.33999999999997,-63.225002,0.0
Sst_5,-141.37999999999994,-63.243755,0.0
Sst_5,-140.42,-63.243755,0.0
Sst_5,-139.45999999999998,-63.200005,0.0
Sst_5,-138.49999999999994,-63.275,0.0
Sst_5,-137.54,-63.343758,0.0
Sst_5,-136.57999999999998,-63.30625,0.0
Sst_5,-135.61999999999998,-63.331253,0.0
Sst_5,-134.66,-63.30625,0.0
Sst_5,-133.7,-63.3125,0.0
Sst_5,-132.73999999999998,-63.375004,0.0
Sst_5,-131.77999999999994,-63.36875,0.0
Sst_5,-130.82,-63.343758,0.0
Sst_5,-129.85999999999999,-63.325005,0.0
Sst_5,-128.89999999999995,-63.39375,0.0
Sst_5,-127.94,-63.35,0.0
Sst_5,-126.97999999999998,-63.337498,0.0
Sst_5,-126.01999999999997,-63.387505,0.0
Sst_5,-125.06,-63.4,0.0
Sst_5,-124.1,-63.343758,0.0
Sst_5,-123.13999999999997,-63.4,0.0
Sst_5,-122.17999999999995,-63.375004,0.0
Sst_5,-121.22,-63.431248,0.0
Sst_5,-120.25999999999998,-63.44375,0.0
Sst_5,-119.29999999999995,-63.375004,0.0
Sst_5,-118.34,-63.4,0.0
Sst_5,-117.37999999999998,-63.39375,0.0
Sst_5,-116.41999999999997,-63.39375,0.0
Sst_5,-115.45999999999995,-63.362503,0.0
Sst_5,-114.49999999999999,-63.4,0.0
Sst_5,-113.53999999999998,-63.36875,0.0
Sst_5,-112.57999999999996,-63.431248,0.0
Sst_5,-111.61999999999999,-63.45,0.0
Sst_5,-110.65999999999998,-63.40625,0.0
Sst_5,-109.69999999999996,-63.387505,0.0
Sst_5,-108.74000000000001,-63.36875,0.0
Sst_5,-107.77999999999999,-63.437508,0.0
Sst_5,-106.81999999999996,-63.468754,0.0
Sst_5,-105.85999999999996,-63.4875,0.0
Sst_5,-104.89999999999999,-63.437508,0.0
Sst_5,-103.93999999999998,-63.44375,0.0
Sst_5,-102.97999999999996,-63.44375,0.0
Sst_5,-102.02,-63.500004,0.0
Sst_5,-101.05999999999999,-63.456253,0.0
Sst_5,-100.09999999999997,-63.412502,0.0
Sst_5,-99.14,-63.412502,0.0
Sst_5,-98.17999999999994,-63.4,0.0
Sst_5,-97.21999999999997,-63.381256,0.0
Sst_5,-96.26000000000002,-63.39375,0.0
Sst_5,-95.29999999999994,-63.387505,0.0
Sst_5,-94.33999999999997,-63.45,0.0
Sst_5,-93.38000000000002,-63.437508,0.0
Sst_5,-92.41999999999994,-63.4625,0.0
Sst_5,-91.45999999999998,-63.39375,0.0
Sst_5,-90.50000000000003,-63.45,0.0
Sst_5,-89.53999999999995,-63.468754,0.0
Sst_5,-88.58,-63.4875,0.0
Sst_5,-87.62000000000003,-63.437508,0.0
Sst_5,-86.65999999999995,-63.512505,0.0
Sst_5,-85.7,-63.49375,0.0
Sst_5,-84.73999999999992,-63.518757,0.0
Sst_5,-83.77999999999997,-63.45,0.0
Sst_5,-82.82000000000001,-63.500004,0.0
Sst_5,-81.85999999999993,-63.49375,0.0
Sst_5,-80.89999999999998,-63.40625,0.0
Sst_5,-79.94000000000001,-63.518757,0.0
Sst_5,-78.97999999999993,-63.44375,0.0
Sst_5,-78.01999999999998,-63.481255,0.0
Sst_5,-77.06000000000002,-63.500004,0.0
Sst_5,-76.09999999999995,-63.500004,0.0
Sst_5,-75.13999999999999,-63.49375,0.0
Sst_5,-74.18000000000002,-63.57501,0.0
Sst_5,-73.21999999999996,-63.500004,0.0
Sst_5,-72.25999999999999,-63.500004,0.0
Sst_5,-71.30000000000003,-63.500004,0.0
Sst_5,-70.33999999999996,-63.512505,0.0
Sst_5,-69.38,-63.475,0.0
Sst_5,-68.41999999999993,-63.40625,0.0
Sst_5,-67.45999999999997,-63.49375,0.0
Sst_5,-66.5,-63.4,0.0
Sst_5,-65.53999999999994,-63.4,0.0
Sst_5,-64.57999999999997,-63.36875,0.0
Sst_5,-63.62000000000001,-63.337498,0.0
Sst_5,-62.65999999999994,-63.40625,0.0
Sst_5,-61.699999999999974,-63.4625,0.0
Sst_5,-60.740000000000016,-63.4,0.0
Sst_5,-59.779999999999944,-63.412502,0.0
Sst_5,-58.819999999999986,-63.418755,0.0
Sst_5,-57.86000000000002,-63.437508,0.0
Sst_5,-56.89999999999995,-63.49375,0.0
Sst_5,-55.93999999999999,-63.481255,0.0
Sst_5,-54.98000000000003,-63.44375,0.0
Sst_5,-54.01999999999995,-63.412502,0.0
Sst_5,-53.059999999999995,-63.4875,0.0
Sst_5,-52.09999999999992,-63.4625,0.0
Sst_5,-51.139999999999965,-63.475,0.0
Sst_5,-50.18,-63.49375,0.0
Sst_5,-49.21999999999993,-63.468754,0.0
Sst_5,-48.25999999999997,-63.49375,0.0
Sst_5,-47.30000000000001,-63.53125,0.0
Sst_5,-46.33999999999994,-63.468754,0.0
Sst_5,-45.379999999999974,-63.437508,0.0
Sst_5,-44.420000000000016,-63.425003,0.0
Sst_5,-43.459999999999944,-63.475,0.0
Sst_5,-42.499999999999986,-63.431248,0.0
Sst_5,-41.54000000000002,-63.425003,0.0
Sst_5,-40.57999999999995,-63.456253,0.0
Sst_5,-39.61999999999999,-63.481255,0.0
Sst_5,-38.660000000000025,-63.418755,0.0
Sst_5,-37.69999999999995,-63.381256,0.0
Sst_5,-36.739999999999995,-63.4,0.0
Sst_5,-35.77999999999992,-63.4,0.0
Sst_5,-34.819999999999965,-63.36875,0.0
Sst_5,-33.86,-63.343758,0.0
Sst_5,-32.89999999999993,-63.36875,0.0
Sst_5,-31.93999999999997,-63.4,0.0
Sst_5,-30.980000000000008,-63.40625,0.0
Sst_5,-30.019999999999936,-63.362503,0.0
Sst_5,-29.059999999999974,-63.4,0.0
Sst_5,-28.100000000000016,-63.331253,0.0
Sst_5,-27.139999999999944,-63.343758,0.0
Sst_5,-26.179999999999982,-63.35,0.0
Sst_5,-25.22000000000002,-63.287502,0.0
Sst_5,-24.25999999999995,-63.237503,0.0
Sst_5,-23.299999999999986,-63.250004,0.0
Sst_5,-22.340000000000025,-63.275,0.0
Sst_5,-21.379999999999953,-63.175,0.0
Sst_5,-20.419999999999995,-63.16876,0.0
Sst_5,-19.460000000000033,-63.225002,0.0
Sst_5,-18.49999999999996,-63.21875,0.0
Sst_5,-17.54,-63.200005,0.0
Sst_5,-16.579999999999927,-63.237503,0.0
Sst_5,-15.619999999999967,-63.23125,0.0
Sst_5,-14.660000000000007,-63.250004,0.0
Sst_5,-13.699999999999935,-63.26875,0.0
Sst_5,-12.739999999999974,-63.30625,0.0
Sst_5,-11.780000000000012,-63.281254,0.0
Sst_5,-10.81999999999994,-63.3,0.0
Sst_5,-9.85999999999998,-63.3,0.0
Sst_5,-8.90000000000002,-63.26251,0.0
Sst_5,-7.939999999999947,-63.30625,0.0
Sst_5,-6.979999999999986,-63.25625,0.0
Sst_5,-6.020000000000025,-63.26875,0.0
Sst_5,-5.059999999999953,-63.293755,0.0
Sst_5,-4.0999999999999925,-63.325005,0.0
Sst_5,-3.1400000000000317,-63.381256,0.0
Sst_5,-2.1799999999999597,-63.35,0.0
Sst_5,-1.2199999999999989,-63.3,0.0
Sst_5,-0.25999999999992696,-63.3,0.0
Sst_5,0.7000000000000339,-63.84375,-29.999998
Sst_5,1.6599999999999948,-64.537506,-29.999998
Sst_5,2.6200000000000667,-65.1,-29.999998
Sst_5,3.5800000000000276,-65.581245,-29.999998
Sst_5,4.5399999999999885,-66.025,-29.999998
Sst_5,5.50000000000006,-66.43125,-29.999998
Sst_5,6.460000000000021,-66.90001,-29.999998
Sst_5,7.419999999999982,-67.2,-29.999998
Sst_5,8.380000000000054,-67.600006,-29.999998
Sst_5,9.340000000000014,-67.956245,-29.999998
Sst_5,10.299999999999976,-68.275,-29.999998
Sst_5,11.260000000000048,-68.575005,-29.999998
Sst_5,12.22000000000001,-68.9125,-29.999998
Sst_5,13.17999999999997,-69.19375,-29.999998
Sst_5,14.140000000000041,-69.51875,-29.999998
Sst_5,15.100000000000001,-69.887505,-29.999998
Sst_5,16.060000000000073,-70.16875,-29.999998
Sst_5,17.020000000000035,-70.43125,-29.999998
Sst_5,17.979999999999997,-70.63125,-29.999998
Sst_5,18.94000000000007,-70.881256,-29.999998
Sst_5,19.900000000000027,-71.2,-29.999998
Sst_5,20.85999999999999,-71.450005,-29.999998
Sst_5,21.82000000000006,-71.71875,-29.999998
Sst_5,22.780000000000022,-72.00001,-29.999998
Sst_5,23.739999999999984,-72.24376,-29.999998
Sst_5,24.700000000000056,-72.5125,-29.999998
Sst_5,25.660000000000018,-72.78125,-29.999998
Sst_5,26.619999999999976,-73.012505,-29.999998
Sst_5,27.580000000000048,-73.25,-29.999998
Sst_5,28.54000000000001,-73.475006,-29.999998
Sst_5,29.49999999999997,-73.71876,-29.999998
Sst_5,30.460000000000043,-73.90625,-29.999998
Sst_5,31.42,-74.137505,-29.999998
Sst_5,32.380000000000074,-74.3375,-29.999998
Sst_5,33.34000000000004,-74.5375,-29.999998
Sst_5,34.3,-74.7,-29.999998
Sst_5,35.26000000000007,-74.924995,-29.999998
Sst_5,36.22000000000003,-75.137505,-29.999998
Sst_5,37.17999999999999,-75.33751,-29.999998
Sst_5,38.140000000000065,-75.5125,-29.999998
Sst_5,39.10000000000002,-75.68751,-29.999998
Sst_5,40.05999999999999,-75.93126,-29.999998
Sst_5,41.02000000000005,-76.1,-29.999998
Sst_5,41.98000000000002,-76.293755,-29.999998
Sst_5,42.939999999999976,-76.36876,-29.999998
Sst_5,43.90000000000005,-76.6,-29.999998
Sst_5,44.860000000000014,-76.793755,-29.999998
Sst_5,45.81999999999997,-76.925,-29.999998
Sst_5,46.780000000000044,-77.112495,-29.999998
Sst_5,47.74,-77.299995,-29.999998
Sst_5,48.700000000000074,-77.3625,-29.999998
Sst_5,49.66000000000004,-77.575,-29.999998
Sst_5,50.62,-77.7375,-29.999998
Sst_5,51.58000000000007,-77.85,-29.999998
Sst_5,52.540000000000035,-77.924995,-29.999998
Sst_5,53.49999999999999,-78.100006,-29.999998
Sst_5,54.460000000000065,-78.2625,-29.999998
Sst_5,55.42000000000002,-78.43126,-29.999998
Sst_5,56.37999999999999,-78.575,-29.999998
Sst_5,57.34000000000006,-78.675,-29.999998
Sst_5,58.30000000000002,-78.88125,-29.999998
Sst_5,59.25999999999998,-78.9875,-29.999998
Sst_5,60.22000000000005,-79.11876,-29.999998
Sst_5,61.180000000000014,-79.25625,-29.999998
Sst_5,62.13999999999997,-79.387505,-29.999998
Sst_5,63.100000000000044,-79.53125,-29.999998
Sst_5,64.06,-79.5875,-29.999998
Sst_5,65.01999999999997,-79.69375,-29.999998
Sst_5,65.98000000000003,-79.84375,-29.999998
Sst_5,66.94,-79.9375,-29.999998
Sst_5,67.90000000000008,-80.04375,-29.999998
Sst_5,68.86000000000003,-80.14375,-29.999998
Sst_5,69.82,-80.225006,-29.999998
Sst_5,70.78000000000006,-80.34375,-29.999998
Sst_5,71.74000000000002,-80.4125,-29.999998
Sst_5,72.69999999999999,-80.5625,-29.999998
Sst_5,73.66000000000005,-80.674995,-29.999998
Sst_5,74.62000000000002,-80.7625,-29.999998
Sst_5,75.57999999999998,-80.893745,-29.999998
Sst_5,76.54000000000005,-80.98125,-29.999998
Sst_5,77.50000000000001,-81.08751,-29.999998
Sst_5,78.45999999999998,-81.15,-29.999998
Sst_5,79.42000000000004,-81.200005,-29.999998
Sst_5,80.38000000000001,-81.331245,-29.999998
Sst_5,81.33999999999997,-81.34376,-29.999998
