symbol,specificity,P,neg_log10_p,p_fdr,is_driver,is_hcn1
ATG4D,0.0016337644354726,0.65927,0.18093668632347515,0.7404155650035138,False,False
KRI1,0.0018783488117809,0.87133,0.05981733289561364,0.8948476788124157,False,False
CDKN2D,0.001612083779262,0.85048,0.07033589485772203,0.8782321581804085,False,False
AP1M2,0.0,0.65315,0.18498706881477506,0.7356215348837208,False,False
SLC44A2,0.0023125003659292,0.35345,0.45167201400268225,0.501150095812633,False,False
ILF3,0.0019380422495303,0.11689,0.9322226413666828,0.2528450311315647,False,False
QTRT1,0.0022858240885409,0.050192,1.29936549864633,0.14650173982106993,False,False
DNM2,0.0020994130178672,0.007632,2.1173616383039615,0.04082744638795987,False,False
TMED1,0.0010125568248662,0.017202,1.764421056669872,0.07130941026970954,False,False
C19orf38,0.0012932503184764,0.019521,1.709497938546482,0.07719997550111359,False,False
CARM1,0.0022080877942071,0.059383,1.2263378658417823,0.16444285617743892,False,False
YIPF2,0.0020546842953665,0.19381,0.712623818447401,0.34843937563280464,False,False
C19orf52,0.001770882064617,0.068095,1.1668847757836867,0.17928092193675887,False,False
SMARCA4,0.0023826474803207,0.53348,0.27288185749996435,0.6468055443441316,False,False
LDLR,0.0025655045807916,0.61301,0.21253244080067835,0.7073294447653431,False,False
SPC24,0.0012085665871913,0.33964,0.4689811677912078,0.48990130505415164,False,False
KANK2,0.000875386336337,0.14155,0.8490901262988781,0.2853519626639758,False,False
DOCK6,0.0010388401660939,0.00015621,3.806291167604645,0.002144666675257732,False,False
C19orf80,0.0018055308743999,0.033012,1.4813281635626916,0.11053106473915776,False,False
TSPAN16,0.0014195232310835,1.0213e-05,4.990846668092291,0.00023943380938416423,False,False
RAB3D,0.0022996148878071,0.018782,1.7262581637889522,0.0751703335837716,False,False
TMEM205,0.0032635640169804,0.079664,1.0987378910686156,0.19898568052516413,False,False
CCDC159,0.0007560428322838,0.014355,1.8429968031674753,0.06314540462427745,False,False
LPPR2,0.0018837082752038,0.052274,1.281714266470805,0.15058664708002883,False,False
SWSAP1,0.0010982640639556,0.11575,0.9364790003100092,0.2511826965376782,False,False
EPOR,0.0006454189299054,0.47723,0.32127226318917645,0.6037055829969128,False,False
RGL3,0.0002569717021732,0.64086,0.19323683455012647,0.7269721507666099,False,False
PRKCSH,0.0016093327753631,0.75503,0.12203579197927146,0.8082887479903537,False,False
ELAVL3,0.0028869264359133,0.5324,0.2737619531973625,0.6461824561403509,False,False
ZNF653,0.0077109410751156,0.35656,0.44786737892188005,0.504219569949562,False,False
ECSIT,0.0022047363867415,0.48681,0.3126405091186107,0.6114682551285074,False,False
CNN1,0.0013237068562197,0.4883,0.31131327571587647,0.6124377735049443,False,False
ELOF1,0.0019158655678929,0.03284,1.4835968515525968,0.11018602561410876,False,False
ZNF627,0.0014441431321933,0.00027311,3.563662397753679,0.0033368279128440366,False,False
ACP5,0.0,0.0005189,3.284916329305073,0.005550562851405622,False,False
ZNF823,0.0015294251536496,0.21517,0.6672182801370851,0.37250912902177447,False,False
ZNF441,0.0013770248913484,0.15742,0.8029400919397918,0.30599474945268784,False,False
ZNF491,0.00092646813549,0.055452,1.2560827854336702,0.15704029984051038,False,False
ZNF440,0.0019298212772936,0.021039,1.676974906381555,0.08105695732883317,False,False
ZNF439,0.0016366879826731,0.040132,1.3965091964256393,0.12591936675824178,False,False
ZNF69,0.0008965535623573,0.1953,0.7092977567121456,0.35025129615082484,False,False
ZNF700,0.0070980267197595,0.099543,1.0019892747451749,0.2283986623115578,False,False
ZNF763,0.0031177269162495,0.095073,1.0219428018416996,0.22231944184345281,False,False
ZNF433,0.0029115686643117,0.033593,1.4737512100533219,0.11200697956204379,False,False
ZNF878,0.0,0.047931,1.3193835100870468,0.14225909303621168,False,False
ZNF844,0.0001906896419703,0.037494,1.426038224948948,0.12053743995171998,False,False
ZNF20,0.0010936596699438,0.063919,1.194370028091423,0.17222888872028325,False,False
ZNF625,0.0017043429135719,0.06997,1.1550881260878594,0.18253453330068561,False,False
ZNF136,0.002403322357966,0.08185,1.0869813162520396,0.20235598376372352,False,False
ZNF44,0.0017427221177612,0.029614,1.5285029279500817,0.1025485014084507,False,False
ZNF563,0.0011992732879069,0.011964,1.9221235956407194,0.05564978608847497,False,False
ZNF442,0.0002993263398297,0.011129,1.9535438575874082,0.053031762075134166,False,False
ZNF799,0.0048656638961181,0.15352,0.8138350382725849,0.3012898342134348,False,False
ZNF443,0.0019195445685344,0.22499,0.6478367842945565,0.382506935106383,False,False
ZNF709,0.0065273083625295,0.14666,0.8336883193404082,0.29217164153059955,False,False
ZNF564,0.0054994587794563,0.082481,1.0836460823044478,0.20327112534690103,False,False
ZNF490,0.001789389492273,0.271,0.5670307091255943,0.42811892052194545,False,False
ZNF791,0.0020298897258494,0.2651,0.5765902722669066,0.4220104691702361,False,False
MAN2B1,0.0018094977212833,0.17314,0.7616025868187293,0.32531273806724664,False,False
WDR83,0.0018959260694626,0.087485,1.058066403842498,0.21093810878092936,False,False
WDR83OS,0.0025164233848646,0.12993,0.8862905615504952,0.2702956690965894,False,False
DHPS,0.0019346708572861,0.23742,0.6244826993503286,0.39477775673707205,False,False
FBXW9,0.0014826738754554,0.40403,0.3935863864964812,0.5450159052924791,False,False
TNPO2,0.0017828710821599,0.29935,0.5238207375182964,0.45421361150669326,False,False
C19orf43,0.0017243011555194,0.0039254,2.406116081863569,0.024913350833995235,False,False
ASNA1,0.0011346986197335,0.26441,0.5777221238358196,0.4212796161898116,False,False
BEST2,0.0023306480227251,0.024649,1.6082006951815324,0.09057614830995632,False,False
HOOK2,0.0017225458883527,0.0060967,2.2149051747583104,0.03465012695590327,False,False
JUNB,0.000356127524863,0.0019706,2.705401521546291,0.015265224721279688,False,False
PRDX2,0.002115400998048,0.023861,1.6223113592666296,0.0885804,False,False
RNASEH2A,0.0006279324782481,0.012436,1.9053192866288458,0.05727369337175792,False,False
RTBDN,0.0053743790758719,0.022498,1.6478560875584174,0.08482484076433121,False,False
MAST1,0.0026590768165932,0.016182,1.7909678031634653,0.0683777213114754,False,False
DNASE2,0.0010710791246358,0.0021188,2.67391003573644,0.016057533001422476,False,False
KLF1,0.0,0.0014535,2.8375849638935535,0.012231902843601894,False,False
GCDH,0.0017113322709554,0.0025731,2.5895433352026864,0.018531190220820188,False,False
SYCE2,0.0010469988400169,0.0010319,2.9863623875464684,0.009417929126213594,False,False
FARSA,0.0013336226308352,0.00093179,3.0306819547250194,0.008728567403282532,False,False
CALR,0.0012563928809327,0.00061579,3.210567368014961,0.0063777964938431615,False,False
RAD23A,0.0015305557193468,0.0011748,2.930036062149237,0.010381024378109453,False,False
GADD45GIP1,0.0011380444501248,0.0004835,3.3156035215809796,0.005238517627118643,False,False
DAND5,0.0006805579444496,0.00026263,3.580655666326157,0.003251037978311387,False,False
NFIX,0.000176667183293,0.00057557,3.2399018505484922,0.006040461234405778,False,False
LYL1,4.959696043510007e-05,3.9112e-05,4.407689975744221,0.0007015138855218856,False,False
TRMT1,0.0013833831624676,1.9139e-05,4.718080757563747,0.0003987749139504563,False,False
NACC1,0.0018550228841746,1.8388e-05,4.735465504921728,0.00038767629023746703,False,False
STX10,0.0015081404800067,0.014468,1.839591499910418,0.06348520263591433,False,False
IER2,0.0009211574419243,3.7028e-05,4.431469744942754,0.0006793851526980482,False,False
CACNA1A,0.003474971726243,0.0053275,2.2734765416137606,0.03141652306273063,True,False
MRI1,0.0022181294225435,0.85794,0.0665430834567304,0.8842785643340858,False,False
C19orf53,0.0010296290797125,0.80428,0.09459273074745553,0.8438706617647059,False,False
ADGRE5,0.0012333960112641,0.5321,0.27400674107527756,0.6459655195989061,False,False
DDX39A,0.0011743059822629,0.59232,0.22744360292718993,0.691645909688733,False,False
PKN1,0.0011358071295144,0.73491,0.13376584308807435,0.7938220148698885,False,False
PTGER1,0.0007819372663325,0.26046,0.5842589637776564,0.4169499408995292,False,False
GIPC1,0.0020430683139594,0.13335,0.875006979974105,0.27462195231958764,False,False
DNAJB1,0.0009781981409289,0.00077962,3.108117028227806,0.0076109390470372636,False,False
TECR,0.0020889999135412,0.00068855,3.162064517374154,0.006942408548895899,False,False
NDUFB7,0.001065820877675,0.06198,1.2077484280967359,0.16914316598360657,False,False
CLEC17A,0.0009147080325065,0.050412,1.2974660724143832,0.14698671264367816,False,False
ADGRE3,0.0011045273264113,0.59357,0.22652805712879492,0.6922417841506129,False,False
ZNF333,0.0022833526176317,0.53141,0.27457027735525513,0.6455692291904219,False,False
ADGRE2,0.0018642927996049,0.61367,0.2120651072080301,0.7076822247077501,False,False
OR7C1,0.0008822300923087,0.82195,0.08515460020270561,0.8569665285751565,False,False
OR7A5,0.0,0.81462,0.0890449316143568,0.8511010865585774,False,False
OR7A10,0.0049826087504737,0.84975,0.07070882674490271,0.8777619255381036,False,False
OR7A17,0.0014478095485033,0.81366,0.08955703364955352,0.8505985778766272,False,False
OR7C2,0.0,0.7075,0.15027355580367213,0.7742315201314709,False,False
SLC1A6,0.0014277056741206,0.35186,0.4536301016406945,0.4997524126899493,False,False
CASP14,0.0069868358485107,0.069589,1.1574594043097317,0.1818348281556573,False,False
OR1I1,0.0045161846524344,0.061438,1.211562930396813,0.1681521969515328,False,False
SYDE1,0.0,0.039732,1.4008595732003066,0.12504078219771564,False,False
ILVBL,0.0014911283074681,0.31519,0.5014275697792855,0.4681709629147691,False,False
NOTCH3,0.0002781935526512,0.44683,0.3498576762075661,0.5793663524257666,False,False
EPHX3,0.0,0.1548,0.8102290436531262,0.30313182208062733,False,False
BRD4,0.0019967604029149,0.15845,0.8001077564736807,0.3069320545454546,False,False
AKAP8,0.002055961931939,0.45473,0.3422463930465509,0.5859571141751331,False,False
AKAP8L,0.0022178984389469,0.49619,0.3043519925599436,0.6185843705148206,False,False
WIZ,0.0022869100284149,0.26406,0.5782973810534112,0.4208377804367335,False,False
RASAL3,0.0,0.28703,0.5420727090027498,0.4430386933848382,False,False
PGLYRP2,0.0017718915002807,0.48002,0.3187406673979814,0.605977808056872,False,False
CYP4F22,0.0019184625424849,0.69031,0.16095583526972346,0.7633437662607252,False,False
CYP4F8,0.0023488612925871,0.23866,0.6222203637120186,0.3960977733928757,False,False
CYP4F3,0.0001694742869649,0.46884,0.3289753427275907,0.597325546875,False,False
CYP4F12,0.0003831081585085,0.49222,0.3078407439181165,0.6156987961803382,False,False
OR10H2,0.0,0.76798,0.11465008986788586,0.8176607848101266,False,False
OR10H3,0.0,0.74214,0.12951416009533545,0.7992007641509434,False,False
OR10H5,0.0,0.42474,0.37187683728750626,0.5619014850993378,False,False
OR10H1,0.0045699376431629,0.36172,0.4416274778308431,0.5085911771951434,False,False
CYP4F2,0.0,0.21005,0.6776773141259892,0.3667215272012235,False,False
CYP4F11,0.0,0.387,0.4122890349810886,0.5314183708540986,False,False
OR10H4,0.0,0.45848,0.3386796045503069,0.5891267090134277,False,False
TPM4,0.0020659660695985,0.25302,0.5968451486014928,0.4098847055245819,False,False
RAB8A,0.0014210141160627,0.59892,0.22263118408625276,0.6962494013239252,False,False
HSH2D,0.0012443646067705,0.65351,0.18474776246508795,0.7358894666009019,False,False
CIB3,0.0011833827348666,0.19009,0.7210407293157822,0.34483406356413165,False,False
FAM32A,0.0013284655720426,0.2263,0.6453154460452715,0.38403269483966873,False,False
AP1M1,0.0017237430916646,0.1722,0.7639668528823641,0.32413759717314483,False,False
KLF2,0.0004457882479455,0.16143,0.7920157532338437,0.31082082289156626,False,False
EPS15L1,0.0022505727696746,0.70999,0.1487477681476901,0.7757657725967455,False,False
CALR3,0.0040016545139558,0.38724,0.4120197885484702,0.5316064138464182,False,False
C19orf44,0.00262095971858,0.4364,0.3601152580836957,0.5714140434248259,False,False
CHERP,0.006854766166302,0.38692,0.41237882089869254,0.5313541737561227,False,False
SLC35E1,0.0068177714373507,0.33256,0.47812998850184163,0.4836328473928474,False,False
MED26,0.0068533192394551,0.47309,0.32505623180922055,0.6007987356961221,False,False
SMIM7,0.0062869707322178,0.3927,0.4059390987295818,0.5353812233407268,False,False
TMEM38A,0.0017268844212618,0.35577,0.4488306762177045,0.5033251035764872,False,False
NWD1,0.0003003812389426,0.61346,0.21221374971875026,0.7076179670924442,False,False
SIN3B,0.0016978897551024,0.18215,0.7395708244220652,0.33590343295638125,False,False
F2RL3,0.0031543780636074,0.1974,0.7046528516663821,0.3523136817420436,False,False
CPAMD8,0.00041569677854,0.29326,0.5327471697639345,0.4484344139316812,False,False
HAUS8,0.0023906910493651,0.09133,1.0393865423520912,0.21683921111276183,False,False
MYO9B,0.0015247995373231,0.091269,1.0396767078445812,0.21680731693907873,False,False
USE1,0.0016869252745288,0.035544,1.4492336997671855,0.11611379067865903,False,False
OCEL1,0.0013959380388042,0.012336,1.9088256392931182,0.05692798613918568,False,False
NR2F6,0.0012932250242369,0.012716,1.8956494807572648,0.05814889184549356,False,False
USHBP1,0.0016426213132767,0.15099,0.8210518148831981,0.29808167881408276,False,False
BABAM1,0.0018466317238816,0.064493,1.1904874206569778,0.1731494236519402,False,False
ANKLE1,0.0023527231512964,0.18416,0.7348046937142835,0.33816625991037574,False,False
ABHD8,0.0019643352829916,0.10746,0.9687531637673248,0.24008363763455892,False,False
MRPL34,0.0011925847582662,0.20055,0.6977773336823344,0.35567523582288313,False,False
DDA1,0.0014323160734784,0.13621,0.8657910070679165,0.27850204836233367,False,False
ANO8,0.002324377043724,0.038413,1.4155217737364711,0.12233522379434038,False,False
GTPBP3,0.0017287075814605,0.056314,1.249383623498451,0.15865783553675306,False,False
PLVAP,0.0004898944657765,0.075586,1.1215586368505195,0.19216091251789405,False,False
BST2,0.0,0.40203,0.39574153808883655,0.5432810273972603,False,False
MVB12A,0.0026158616269738,0.39242,0.40624886656147585,0.535273473881871,False,False
TMEM221,0.0069965378622042,0.45609,0.34094944977710445,0.5868578333333333,False,False
NXNL1,0.003351869827317,0.52246,0.28194695391405394,0.639117671463564,False,False
SLC27A1,0.0025250340034849,0.46321,0.3342220734215099,0.592764708143166,False,False
PGLS,0.0015708651021075,0.57707,0.23877150266779662,0.6804010380699425,False,False
FAM129C,0.0024233142366634,0.47591,0.3224751695462921,0.6027952155309033,False,False
COLGALT1,0.0018113996580434,0.20953,0.6787537870094089,0.3661686376558058,False,False
UNC13A,0.0022343883562747,0.21011,0.6775532772396063,0.3667410003276182,False,False
MAP1S,0.0013431517672437,0.051185,1.2908572923772026,0.14856292862332002,False,False
FCHO1,0.001639412257622,0.11224,0.9498523419796965,0.24607232510288068,False,False
B3GNT3,0.0035932255537902,0.20369,0.6910302918217505,0.35956808682204794,False,False
INSL3,0.0018939841050187,0.10515,0.9781907229776601,0.23660970853280766,False,False
JAK3,0.0018941287891459,0.23587,0.6273272929549398,0.39314126720901127,False,False
RPL18A,0.0018431832945559,0.31821,0.4972861764286639,0.4709060107417353,False,False
SLC5A5,0.0002302871351135,0.45886,0.33831979921626976,0.5892143082114736,False,False
CCDC124,0.0011857600637419,0.0004874,3.3121144751512945,0.005273838199052133,False,False
KCNN1,0.0010613614606184,0.0014215,2.847253135973539,0.012034395182636316,False,False
ARRDC2,0.0003765222734989,0.45464,0.3423323569633261,0.5858883831949036,False,False
IL12RB1,0.0007399220949984,0.3093,0.509620079996821,0.4628938027905234,False,False
MAST3,0.0006717484482749,0.66635,0.17629759794395178,0.7451500489818766,False,False
PIK3R2,0.0019774948048678,0.4378,0.35872424276808706,0.5725903756444881,False,False
IFI30,9.593354749769963e-05,0.37056,0.4311414622886766,0.5162867297132397,False,False
MPV17L2,0.0008973285568998,0.27529,0.5602095642103658,0.4320347137385839,False,False
RAB3A,0.0015283577616515,0.44209,0.3544893086497401,0.5755164784946236,False,False
KIAA1683,0.0039582158810262,0.096327,1.0162519651340982,0.22415032935526125,False,False
JUND,0.0013239576639706,0.06178,1.209152096034568,0.16871260765550242,False,False
LSM4,0.0009565429883447,0.021922,1.6591198265863543,0.08335367166309779,False,False
PGPEP1,0.0020809358687693,0.013772,1.861002985967364,0.06144342043551089,False,False
GDF15,0.0010270239768388,0.044804,1.3486832114398104,0.13581424962063732,False,False
LRRC25,0.0004461694549411,0.023105,1.6362940271452762,0.08645305666120345,False,False
SSBP4,0.0018727862367615,0.013574,1.867292155144552,0.06078063715326421,False,False
ISYNA1,0.0013156578957055,0.017776,1.7501659584032077,0.07284057846153846,False,False
ELL,0.002731719411091,0.033434,1.475811661875675,0.11161661875913934,False,False
FKBP8,0.0019809555482067,0.65576,0.18325507792143644,0.7377446927570916,False,False
KXD1,0.0016449032773122,0.68693,0.16308751645228717,0.7608169887033058,False,False
UBA52,0.0014632705448278,0.64577,0.18992213450790532,0.7303644989384288,False,False
CRLF1,0.0004248474703449,0.26408,0.5782644886777449,0.4208377804367335,False,False
C19orf60,0.0017564406993551,0.48325,0.3158281372994094,0.608635673417921,False,False
TMEM59L,0.0021758351793943,0.30651,0.5135553518993241,0.46032669016069916,False,False
KLHL26,0.0016045051506648,0.12042,0.9193013771288708,0.25782851286173636,False,False
CRTC1,0.0020643193627153,0.035456,1.450310261287683,0.11596855014326649,False,False
COMP,0.0,0.23078,0.6368018309842359,0.38817246895390445,False,False
UPF1,0.0019028256375079,0.25476,0.5938687597863764,0.4114889533239038,False,False
CERS1,0.0004844362636848,0.012483,1.9036810294873903,0.05742582647482014,False,False
COPE,0.0018023072144672,0.0049997,2.3010560541146567,0.03000743308298911,False,False
DDX49,0.0016925769274072,0.0050255,2.2988207226759667,0.030124724493623405,False,False
HOMER3,0.0034841396403105,0.00064816,3.188317774160487,0.0066356469955156944,True,False
SUGP2,0.0028909686424332,0.031462,1.502213673278032,0.10704582116244411,False,False
ARMC6,0.0024363960971523,0.037008,1.4317043845734558,0.1194476480210016,False,False
SLC25A42,0.0025769420945699,0.03372,1.4721124340472953,0.11231332221759065,False,False
TMEM161A,0.002121722698244,0.019095,1.7190803372906633,0.07583429299204772,False,False
MEF2BNB,0.0044383892700464,0.063116,1.199860532501006,0.17084108484335309,False,False
RFXANK,0.000501679605819,0.11225,0.9498136503246392,0.24607232510288068,False,False
NR2C2AP,0.0010724180243892,0.012391,1.9068936430220933,0.05713230553952683,False,False
NCAN,0.0018334208444719,1.1633e-06,5.934308271906729,4.1554167187500005e-05,False,False
HAPLN4,0.0016253592476371,1.9967e-13,12.699687182065631,6.38185254e-11,False,False
TM6SF2,0.002150070806242,5.8564e-14,13.232369268039138,2.6562197666666665e-11,False,False
SUGP1,0.0022834429871599,5.8919e-17,16.229744632809844,8.559859445454545e-14,False,False
MAU2,0.0024061587458612,6.1512e-13,12.21104015210415,1.78731504e-10,False,False
GATAD2A,0.0020149946839166,1.2557e-14,13.901114105747679,9.555877e-12,False,False
TSSK6,0.0010419063721631,1.5958e-12,11.797021539262936,4.0480126666666666e-10,False,False
NDUFA13,0.0021478753743624,5e-10,9.301029995663981,5.2971194105960256e-08,False,False
YJEFN3,0.0025966517659139,7.8437e-14,13.105479025258731,3.2141069153846154e-11,False,False
CILP2,0.0009380095598659,9.7972e-13,12.008898026174874,2.60948422e-10,False,False
PBX4,0.0019276537171128,3.3635e-08,7.473208567981179,2.133019583333334e-06,False,False
LPAR2,0.002606720315727,2.4425e-08,7.612165427609189,1.6400669117647057e-06,False,False
GMIP,0.0022153881952819,7.8952e-07,6.102636864034886,3.040317860240964e-05,False,False
ATP13A1,0.0015529877027551,1.1437e-05,4.941687878891614,0.0002626073232758621,False,False
ZNF101,0.0018537638728093,1.3449e-05,4.871310006414546,0.0002985117625,False,False
ZNF14,0.0022537397605336,0.028929,1.5386665785189038,0.10083673054283845,False,False
ZNF506,0.0063997253665506,0.7955,0.09935981601739968,0.8370899782708895,False,False
ZNF253,0.0017680336317382,0.7101,0.14868048735125486,0.7758017309269893,False,False
ZNF93,0.0016352406494499,0.52794,0.2774154319161418,0.6429420681246666,False,False
ZNF682,0.0016144653247578,0.78663,0.10422949476073533,0.8307269078295341,False,False
ZNF90,0.0002024372641834,0.44063,0.3559259375281534,0.5743644396411093,False,False
ZNF486,0.0005466249332144,0.14703,0.832594042767708,0.292613503113325,False,False
ZNF737,0.001540326105095,0.46713,0.33056224057760036,0.59563459071326,False,False
ZNF626,0.0056618803641258,0.79904,0.09743147932874628,0.8397407555730912,False,False
ZNF714,0.0024853586386301,0.42605,0.37053943035771164,0.5626563961656061,False,False
ZNF431,0.0013239041989235,0.40933,0.38792642452892895,0.5496137397076122,False,False
ZNF708,0.0017604789342698,0.14774,0.8305019053150321,0.29368069029850746,False,False
ZNF493,0.0023504611887985,0.20423,0.6898804626531899,0.3602427847682119,False,False
ZNF429,0.0017118488857605,0.38538,0.4141108276022556,0.5301642067659464,False,False
ZNF208,0.0001499593222859,0.3126,0.5050110263168319,0.4658392950391645,False,False
ZNF257,0.0005894288529385,0.59708,0.22396747585407545,0.6948488532110091,False,False
ZNF98,0.000194032941764,0.6867,0.16323295260579468,0.7606149639589687,False,False
ZNF492,0.0007554802498329,0.30706,0.5127767544156673,0.4607629915492958,False,False
ZNF99,0.0004795004887667,0.83928,0.07609312597914922,0.8697577122106218,False,False
ZNF728,4.5621453011240346e-05,0.71452,0.14598561044463537,0.7788435115597081,False,False
ZNF730,0.0007939381157949,0.95973,0.01785092946337425,0.963891725113122,False,False
ZNF91,0.0018215871726874,0.67049,0.17360769503416484,0.7486271704045274,False,False
ZNF675,0.0019713685461869,0.67882,0.16824537059466663,0.755026616091314,False,False
ZNF681,0.0016486433973521,0.19929,0.7005144928387881,0.3546212548713951,False,False
ZNF726,0.0012056726647226,0.07158,1.1452083059460145,0.18535164036935042,False,False
ZNF254,0.0017270728321848,0.10211,0.9909317238077814,0.23228753167259789,False,False
UQCRFS1,0.0015125258507803,0.64804,0.1883981866554373,0.7317407786335052,False,False
VSTM2B,0.00522994188071,0.0029385,2.531874304949582,0.020400419895742834,True,False
POP4,0.0014143921287691,0.70186,0.15374950794294842,0.770994271377509,False,False
PLEKHF1,0.0001437421236306,0.71922,0.14313824428808022,0.7823206384426898,False,False
C19orf12,0.0025139792222798,0.043651,1.3600058025997117,0.1334511317903596,False,False
CCNE1,0.0034938938385936,0.71086,0.14821592277840318,0.7762075211806504,False,False
URI1,0.002171798080753,0.23731,0.6246839606730356,0.3946359115504683,False,False
ZNF536,0.0046319609654477,6.5319e-09,8.184960472707663,5.142181965517242e-07,True,False
TSHZ3,0.0078736813436111,0.0013566,2.8675481872709967,0.011624570831099194,True,False
ZNF507,0.0019593206985654,0.55114,0.25873806810922995,0.6609652397029034,False,False
DPY19L3,0.0016522930865281,0.14502,0.838572099208706,0.2902834785875282,False,False
PDCD5,0.002164359405018,0.11998,0.9208911423985638,0.25723106788301586,False,False
ANKRD27,0.0013511395320921,0.010615,1.9740800014979825,0.051358860127157124,False,False
RGS9BP,0.0,0.0081965,2.0863715567840626,0.04290477120864723,False,False
NUDT19,0.001914192212703,0.009712,2.0126913262688175,0.04822498844361603,False,False
TDRD12,0.0009800495033832,0.25793,0.5884981418607761,0.4142692793969849,False,False
SLC7A9,0.0021255684087044,0.37103,0.4305909736525735,0.5167259633986929,False,False
CEP89,0.001896293413964,0.50884,0.2934187560537091,0.6281786048667438,False,False
C19orf40,0.0016351127657455,0.73175,0.13563726889417044,0.7916393683996751,False,False
RHPN2,0.0002775335796756,0.08081,1.0925348932341439,0.2008124102005909,False,False
GPATCH1,0.0019063845986497,0.19971,0.6996001883286668,0.35491218948070724,False,False
WDR88,0.0009670609173373,0.077456,1.1109449347031857,0.19520964138148558,False,False
LRP3,0.0016373402713073,0.026741,1.5728223559984391,0.09536887324257978,False,False
SLC7A10,0.0,0.20243,0.6937251248906534,0.35811308833296435,False,False
CEBPA,7.962751110638394e-05,0.16347,0.7865619373762287,0.3132766602710157,False,False
CEBPG,0.0013867014641571,0.38081,0.4192916556452417,0.5258554056856476,False,False
PEPD,0.0013109210224031,0.051048,1.292021268385665,0.14829043511450382,False,False
CHST8,6.930284149842909e-05,0.20302,0.6924611765607288,0.3588213470471135,False,False
KCTD15,0.0033596810364766,0.17892,0.7473411104993807,0.33224732976992793,False,False
PDCD2L,0.0016669710356855,0.076181,1.118153330813541,0.19294208272583202,False,False
UBA2,0.0018308750462196,0.079152,1.101538106979894,0.1981714103086323,False,False
WTIP,0.0015953741472053,0.19192,0.7168797650402258,0.3464836782647989,False,False
SCGB2B2,0.001330772585961,0.57256,0.2421789957941142,0.6769313723459347,False,False
ZNF302,0.0017757629607689,0.33137,0.4796868122238957,0.4822972650273224,False,False
ZNF181,0.0011298388987996,0.10996,0.9587652688285692,0.2434557049861496,False,False
ZNF599,0.0015652246165794,0.4286,0.3679478332941902,0.5646901038661281,False,False
ZNF30,0.0016633283573807,0.40709,0.39030956575658654,0.5474608641871425,False,False
ZNF792,0.0026579777980596,0.70366,0.15263713601683043,0.7720693759011328,False,False
GRAMD1A,0.0020380681316908,0.36652,0.43590232210702495,0.5129482546632805,False,False
SCN1B,0.0018602521016279,0.13415,0.8724093229920422,0.2757626774691358,False,False
HPN,0.0008225666809361,0.10705,0.9704133283695429,0.23936841332027425,False,False
FXYD3,0.0,0.91258,0.03972905340777706,0.9264939317705354,False,False
LGI4,0.0005035268631505,0.78044,0.1076604797515208,0.8264986462129746,False,False
FXYD1,0.000674783586959,0.86061,0.06519361186770087,0.8864325754060324,False,False
FXYD7,0.0021238106412288,0.91972,0.03634436935380316,0.9314350646387832,False,False
FXYD5,0.0001087796434081,0.46687,0.3308040319442203,0.5954073473785013,False,False
FAM187B,0.0023760922965085,0.068116,1.1667508631893702,0.17928092193675887,False,False
LSR,0.000704651259181,0.082017,1.0860961202871797,0.20252065466625466,False,False
USF2,0.0016610459435638,0.057912,1.2372314363796082,0.1616861761006289,False,False
HAMP,0.0005308378605409,0.11187,0.9512863619190304,0.24554243510506796,False,False
MAG,0.0001401248003484,0.24578,0.609453460111198,0.4037218809744064,False,False
CD22,0.0001408317990647,0.7957,0.09925064193892048,0.8372453055043455,False,False
FFAR1,0.0,0.72077,0.14220329792466133,0.7835266560097952,False,False
FFAR3,0.0,0.72629,0.13888993542653952,0.7876520419381108,False,False
FFAR2,0.0,0.25452,0.5942780854358133,0.4112724084934278,False,False
KRTDAP,0.0013804868324426,0.1984,0.7024583321818402,0.35358875878220136,False,False
DMKN,0.0012419375287926,0.17683,0.7524440530718451,0.3296873588427438,False,False
SBSN,0.0003667389186931,0.2211,0.6554112574212861,0.3789574324324324,False,False
GAPDHS,0.0007738326273956,0.22293,0.6518314839748381,0.38054308160649436,False,False
TMEM147,0.0010555168433557,0.24175,0.6166335172449607,0.39964898624185374,False,False
ATP4A,0.0012705119083536,0.54465,0.26388249203142644,0.655672440677966,False,False
HAUS5,0.0019167647391292,0.80649,0.09340101323688438,0.8456791627845942,False,False
RBM42,0.0010336182447739,0.88691,0.052120448360464686,0.9068851948301235,False,False
ETV2,0.0006552665169601,0.70135,0.15406519867423374,0.7706989170047446,False,False
COX6B1,0.0010691685764143,0.48125,0.3176292574834429,0.6070610348093772,False,False
UPK1A,0.0010036970022128,0.23463,0.6296164593923462,0.39174486418721266,False,False
ZBTB32,0.0015823583026703,0.089788,1.0467817021080101,0.21442050627615064,False,False
KMT2B,0.0019033886545973,0.086729,1.0618356610694473,0.20968474266263237,False,False
IGFLR1,0.0004283404483886,0.12663,0.8974633931259295,0.2659789512419503,False,False
U2AF1L4,0.0011096155334516,0.1412,0.850165303284215,0.2849857539782773,False,False
PSENEN,0.0012044335890705,0.089979,1.045858837764086,0.21478034339059,False,False
LIN37,0.0078543034041755,0.069692,1.1568170720491875,0.18207419519372242,False,False
HSPB6,0.0002168898452325,0.2073,0.6834006979061391,0.36372608628828634,False,False
PROSER3,0.0017189285704736,0.127,0.8961962790440431,0.2664549035053171,False,False
