cell,comp_type,x0,y0,x1,y1
Sst_3,2,525.8936,959.061455,526.9699,958.704755
Sst_3,2,526.9699,958.704755,528.0414,958.3376549999999
Sst_3,2,528.0414,958.3376549999999,529.0343,957.805355
Sst_3,2,529.0343,957.805355,529.963,957.138755
Sst_3,2,529.963,957.138755,530.8927,956.4717549999999
Sst_3,2,530.8927,956.4717549999999,531.8419,955.833455
Sst_3,2,531.8419,955.833455,532.7865,955.184755
Sst_3,2,532.7865,955.184755,533.7346,954.547055
Sst_3,2,533.7346,954.547055,534.6887,953.919255
Sst_3,2,534.6887,953.919255,535.761,953.5265549999999
Sst_3,2,535.761,953.5265549999999,536.8333,953.133955
Sst_3,2,536.8333,953.133955,537.9057,952.741355
Sst_3,2,537.9057,952.741355,538.9865,952.369955
Sst_3,2,538.9865,952.369955,540.0355,951.937655
Sst_3,2,540.0355,951.937655,540.9505,951.252255
Sst_3,2,540.9505,951.252255,542.0309,951.082455
Sst_3,2,542.0309,951.082455,543.157,950.9925549999999
Sst_3,2,543.157,950.9925549999999,544.233,950.6107549999999
Sst_3,2,544.233,950.6107549999999,545.308,950.229555
Sst_3,2,545.308,950.229555,546.3831,949.848255
Sst_3,2,546.3831,949.848255,547.4592,949.466355
Sst_3,2,547.4592,949.466355,548.5342,949.085155
Sst_3,2,548.5342,949.085155,549.6103,948.703355
Sst_3,2,549.6103,948.703355,550.6853,948.322055
Sst_3,2,550.6853,948.322055,551.7614,947.940355
Sst_3,2,551.7614,947.940355,552.8364,947.558955
Sst_3,2,552.8364,947.558955,553.9124,947.177255
Sst_3,2,553.9124,947.177255,554.9874,946.7959549999999
Sst_3,2,554.9874,946.7959549999999,556.0625,946.4146549999999
Sst_3,2,556.0625,946.4146549999999,557.1386,946.0328549999999
Sst_3,2,557.1386,946.0328549999999,558.2137,945.6515549999999
Sst_3,2,558.2137,945.6515549999999,559.2897,945.269855
Sst_3,2,559.2897,945.269855,560.3647,944.888455
Sst_3,2,560.3647,944.888455,561.4408,944.506755
Sst_3,2,561.4408,944.506755,562.5158,944.125455
Sst_3,2,562.5158,944.125455,563.5919,943.743655
Sst_3,2,563.5919,943.743655,564.6669,943.362355
Sst_3,2,564.6669,943.362355,565.7467,942.991455
Sst_3,2,565.7467,942.991455,566.8388,942.652755
Sst_3,2,566.8388,942.652755,567.932,942.313455
Sst_3,2,567.932,942.313455,569.024,941.974655
Sst_3,2,569.024,941.974655,570.1171,941.635455
Sst_3,2,570.1171,941.635455,571.2092,941.296755
Sst_3,2,571.2092,941.296755,572.3024,940.957455
Sst_3,2,572.3024,940.957455,573.3944,940.618655
Sst_3,2,573.3944,940.618655,574.4936,940.314455
Sst_3,2,574.4936,940.314455,575.6372,940.279355
Sst_3,2,575.6372,940.279355,576.7809,940.244255
Sst_3,2,576.7809,940.244255,577.9246,940.209155
Sst_3,2,577.9246,940.209155,579.0645,940.1632549999999
Sst_3,2,579.0645,940.1632549999999,580.2082,940.128055
Sst_3,2,580.2082,940.128055,581.289,939.945555
Sst_3,2,581.289,939.945555,582.3603,939.742255
Sst_3,2,582.3603,939.742255,583.4317,939.539055
Sst_3,2,583.4317,939.539055,584.5077,939.346155
Sst_3,2,584.5077,939.346155,585.579,939.1428549999999
Sst_3,2,585.579,939.1428549999999,586.6504,938.939655
Sst_3,2,586.6504,938.939655,587.7264,938.7466549999999
Sst_3,2,587.7264,938.7466549999999,588.7977,938.543355
Sst_3,2,588.7977,938.543355,589.8691,938.340155
Sst_3,2,589.8691,938.340155,590.9451,938.147255
Sst_3,2,590.9451,938.147255,592.0164,937.943955
Sst_3,2,592.0164,937.943955,592.8945,937.225055
Sst_3,2,592.8945,937.225055,593.7652,936.484555
Sst_3,2,593.7652,936.484555,594.6349,935.744455
Sst_3,2,594.6349,935.744455,595.5055,935.003755
Sst_3,2,595.5055,935.003755,596.3762,934.263155
Sst_3,2,596.3762,934.263155,597.2458,933.523055
Sst_3,2,597.2458,933.523055,598.1165,932.782455
Sst_3,2,598.1165,932.782455,598.9862,932.0423549999999
Sst_3,2,598.9862,932.0423549999999,599.8568,931.301655
Sst_3,2,599.8568,931.301655,600.7265,930.561555
Sst_3,2,600.7265,930.561555,601.5971,929.820955
Sst_3,2,601.5971,929.820955,602.4668,929.0808549999999
Sst_3,2,602.4668,929.0808549999999,603.3374,928.340255
Sst_3,2,603.3374,928.340255,604.208,927.599655
Sst_3,2,604.208,927.599655,605.0777,926.859455
Sst_3,2,605.0777,926.859455,605.9483,926.1188549999999
Sst_3,2,605.9483,926.1188549999999,606.8259,925.387655
Sst_3,2,606.8259,925.387655,607.7566,924.720155
Sst_3,2,607.7566,924.720155,608.6922,924.063055
Sst_3,2,608.6922,924.063055,609.6277,923.405955
Sst_3,2,609.6277,923.405955,610.5585,922.7384549999999
Sst_3,2,610.5585,922.7384549999999,611.494,922.0813549999999
Sst_3,2,611.494,922.0813549999999,612.4237,921.414355
Sst_3,2,612.4237,921.414355,613.3592,920.757155
Sst_3,2,613.3592,920.757155,614.2947,920.100055
Sst_3,2,614.2947,920.100055,615.2256,919.432555
Sst_3,2,615.2256,919.432555,616.161,918.775455
Sst_3,2,616.161,918.775455,617.0918,918.107955
Sst_3,2,617.0918,918.107955,618.0273,917.4508549999999
Sst_3,2,618.0273,917.4508549999999,618.9581,916.783355
Sst_3,2,618.9581,916.783355,619.9398,916.218255
Sst_3,2,619.9398,916.218255,621.0101,915.826655
Sst_3,2,621.0101,915.826655,622.0765,915.424055
Sst_3,2,622.0765,915.424055,623.1468,915.032455
Sst_3,2,623.1468,915.032455,624.2122,914.6302549999999
Sst_3,2,624.2122,914.6302549999999,625.2825,914.238655
Sst_3,2,625.2825,914.238655,626.348,913.836455
Sst_3,2,626.348,913.836455,627.4183,913.444855
Sst_3,2,627.4183,913.444855,628.4847,913.042255
Sst_3,2,628.4847,913.042255,629.555,912.650655
Sst_3,2,629.555,912.650655,630.6204,912.2484549999999
Sst_3,2,630.6204,912.2484549999999,631.6907,911.856855
Sst_3,2,631.6907,911.856855,632.761,911.465155
Sst_3,2,632.761,911.465155,633.8275,911.062655
Sst_3,2,633.8275,911.062655,634.8977,910.6709549999999
Sst_3,2,634.8977,910.6709549999999,635.9632,910.2688549999999
Sst_3,2,635.9632,910.2688549999999,637.0334,909.877155
Sst_3,2,637.0334,909.877155,638.0989,909.475055
Sst_3,2,638.0989,909.475055,639.1692,909.083355
Sst_3,2,639.1692,909.083355,640.2538,908.722855
Sst_3,2,640.2538,908.722855,641.3432,908.372755
Sst_3,2,641.3432,908.372755,642.4325,908.022655
Sst_3,2,642.4325,908.022655,643.517,907.662055
Sst_3,2,643.517,907.662055,644.6064,907.311955
Sst_3,2,644.6064,907.311955,645.6958,906.961855
Sst_3,2,645.6958,906.961855,646.7852,906.611755
Sst_3,2,646.7852,906.611755,647.8746,906.261655
Sst_3,2,647.8746,906.261655,648.964,905.911555
Sst_3,2,648.964,905.911555,650.0486,905.551055
Sst_3,2,650.0486,905.551055,651.1379,905.2008549999999
Sst_3,2,651.1379,905.2008549999999,652.2273,904.8507549999999
Sst_3,2,652.2273,904.8507549999999,653.3167,904.5006549999999
Sst_3,2,653.3167,904.5006549999999,654.4061,904.1505549999999
Sst_3,2,654.4061,904.1505549999999,655.4906,903.7900549999999
Sst_3,2,655.4906,903.7900549999999,656.58,903.4399549999999
Sst_3,2,656.58,903.4399549999999,657.6694,903.089855
Sst_3,2,657.6694,903.089855,658.7588,902.739755
Sst_3,2,658.7588,902.739755,659.8611,902.433955
Sst_3,2,659.8611,902.433955,660.9671,902.1392549999999
Sst_3,2,660.9671,902.1392549999999,662.0683,901.833955
Sst_3,2,662.0683,901.833955,663.1753,901.5387549999999
Sst_3,2,663.1753,901.5387549999999,664.2765,901.233555
Sst_3,2,664.2765,901.233555,665.3837,900.938255
Sst_3,2,665.3837,900.938255,666.4848,900.633055
Sst_3,2,666.4848,900.633055,667.5872,900.327355
Sst_3,2,667.5872,900.327355,668.6932,900.032555
Sst_3,2,668.6932,900.032555,669.7943,899.727355
Sst_3,2,669.7943,899.727355,670.8715,899.345155
Sst_3,2,670.8715,899.345155,671.9421,898.940655
Sst_3,2,671.9421,898.940655,673.008,898.525755
Sst_3,2,673.008,898.525755,674.0787,898.121355
Sst_3,2,674.0787,898.121355,675.1446,897.706455
Sst_3,2,675.1446,897.706455,676.2153,897.301955
Sst_3,2,676.2153,897.301955,677.2811,896.8870549999999
Sst_3,2,677.2811,896.8870549999999,678.347,896.472255
Sst_3,2,678.347,896.472255,679.4177,896.067855
Sst_3,2,679.4177,896.067855,680.4835,895.652955
Sst_3,2,680.4835,895.652955,681.5532,895.248955
Sst_3,2,681.5532,895.248955,682.619,894.8340549999999
Sst_3,2,682.619,894.8340549999999,683.6897,894.4295549999999
Sst_3,2,683.6897,894.4295549999999,684.7327,893.962255
Sst_3,2,684.7327,893.962255,685.7577,893.452855
Sst_3,2,685.7577,893.452855,686.7874,892.953955
Sst_3,2,686.7874,892.953955,687.816,892.455555
Sst_3,2,687.816,892.455555,688.8409,891.946155
Sst_3,2,688.8409,891.946155,689.8707,891.4472549999999
Sst_3,2,689.8707,891.4472549999999,690.9004,890.948255
Sst_3,2,690.9004,890.948255,691.9243,890.439355
Sst_3,2,691.9243,890.439355,692.954,889.940355
Sst_3,2,692.954,889.940355,693.9789,889.431055
Sst_3,2,693.9789,889.431055,695.0075,888.932555
Sst_3,2,695.0075,888.932555,696.0372,888.433555
Sst_3,2,696.0372,888.433555,697.0622,887.924255
Sst_3,2,697.0622,887.924255,698.0966,887.435655
Sst_3,2,698.0966,887.435655,699.1445,886.978755
Sst_3,2,699.1445,886.978755,700.1981,886.531655
Sst_3,2,700.1981,886.531655,701.2469,886.074355
Sst_3,2,701.2469,886.074355,702.2958,885.616955
Sst_3,2,702.2958,885.616955,703.3436,885.1600549999999
Sst_3,2,703.3436,885.1600549999999,704.3972,884.7130549999999
Sst_3,2,704.3972,884.7130549999999,705.4461,884.2556549999999
Sst_3,2,705.4461,884.2556549999999,706.4949,883.7982549999999
Sst_3,2,706.4949,883.7982549999999,707.5426,883.341355
Sst_3,2,707.5426,883.341355,708.5963,882.894355
Sst_3,2,708.5963,882.894355,709.6451,882.436955
Sst_3,2,709.6451,882.436955,710.6939,881.979555
Sst_3,2,710.6939,881.979555,711.7417,881.522655
Sst_3,2,711.7417,881.522655,712.7991,881.086555
Sst_3,2,712.7991,881.086555,713.9024,880.780355
Sst_3,2,713.9024,880.780355,715.0009,880.463855
Sst_3,2,715.0009,880.463855,716.1005,880.146755
Sst_3,2,716.1005,880.146755,717.199,879.830255
Sst_3,2,717.199,879.830255,718.3023,879.524055
Sst_3,2,718.3023,879.524055,719.4018,879.207055
Sst_3,2,719.4018,879.207055,720.5004,878.890455
Sst_3,2,720.5004,878.890455,721.5989,878.573955
Sst_3,2,721.5989,878.573955,722.6985,878.256955
Sst_3,2,722.6985,878.256955,723.8018,877.9508549999999
Sst_3,2,723.8018,877.9508549999999,724.9014,877.633755
Sst_3,2,724.9014,877.633755,725.9999,877.3172549999999
Sst_3,2,725.9999,877.3172549999999,727.1211,877.279855
Sst_3,2,727.1211,877.279855,728.2584,877.4114549999999
Sst_3,2,728.2584,877.4114549999999,729.3966,877.542655
Sst_3,2,729.3966,877.542655,730.5349,877.6736549999999
Sst_3,2,730.5349,877.6736549999999,731.6684,877.794355
Sst_3,2,731.6684,877.794355,732.8056,877.9259549999999
Sst_3,2,732.8056,877.9259549999999,733.9438,878.057055
Sst_3,2,733.9438,878.057055,735.0821,878.1881549999999
Sst_3,2,735.0821,878.1881549999999,736.2146,878.309355
Sst_3,2,736.2146,878.309355,737.3528,878.4404549999999
Sst_3,2,737.3528,878.4404549999999,738.491,878.571555
Sst_3,2,738.491,878.571555,739.6283,878.7031549999999
Sst_3,2,739.6283,878.7031549999999,740.745,878.9323549999999
Sst_3,2,740.745,878.9323549999999,741.8654,879.172455
Sst_3,2,741.8654,879.172455,742.9868,879.412055
Sst_3,2,742.9868,879.412055,744.1024,879.641655
Sst_3,2,744.1024,879.641655,745.2238,879.881255
Sst_3,2,745.2238,879.881255,746.3453,880.1207549999999
Sst_3,2,746.3453,880.1207549999999,747.461,880.350455
Sst_3,2,747.461,880.350455,748.5824,880.590055
Sst_3,2,748.5824,880.590055,749.7082,880.726955
Sst_3,2,749.7082,880.726955,750.8441,880.645055
Sst_3,2,750.8441,880.645055,751.9801,880.5631549999999
Sst_3,2,751.9801,880.5631549999999,753.1113,880.4707549999999
Sst_3,2,753.1113,880.4707549999999,754.2462,880.389355
Sst_3,2,754.2462,880.389355,755.3821,880.307455
Sst_3,2,755.3821,880.307455,756.5181,880.225555
Sst_3,2,756.5181,880.225555,757.654,880.143555
Sst_3,2,757.654,880.143555,758.79,880.061655
Sst_3,2,758.79,880.061655,759.8566,879.6591549999999
Sst_3,2,759.8566,879.6591549999999,760.9139,879.2230549999999
Sst_3,2,760.9139,879.2230549999999,761.9761,878.797255
Sst_3,2,761.9761,878.797255,763.0334,878.361055
Sst_3,2,763.0334,878.361055,764.0955,877.935355
Sst_3,2,764.0955,877.935355,765.153,877.499255
Sst_3,2,765.153,877.499255,766.215,877.0735549999999
Sst_3,2,766.215,877.0735549999999,767.2724,876.637355
Sst_3,2,767.2724,876.637355,768.3345,876.211655
Sst_3,2,768.3345,876.211655,769.3919,875.7755549999999
Sst_3,2,769.3919,875.7755549999999,770.4819,875.4377549999999
Sst_3,2,770.4819,875.4377549999999,771.5923,875.166155
Sst_3,2,771.5923,875.166155,772.7026,874.894455
Sst_3,2,772.7026,874.894455,773.8188,874.632755
Sst_3,2,773.8188,874.632755,774.9292,874.3611549999999
Sst_3,2,774.9292,874.3611549999999,776.0397,874.089555
Sst_3,2,776.0397,874.089555,777.1511,873.817355
Sst_3,2,777.1511,873.817355,778.2662,873.556155
Sst_3,2,778.2662,873.556155,779.3893,873.366855
Sst_3,2,779.3893,873.366855,780.5271,873.258955
Sst_3,2,780.5271,873.258955,781.6697,873.161255
Sst_3,2,781.6697,873.161255,782.8076,873.053355
Sst_3,2,782.8076,873.053355,783.9454,872.9454549999999
Sst_3,2,783.9454,872.9454549999999,785.088,872.847755
Sst_3,2,785.088,872.847755,786.2248,872.740355
Sst_3,2,786.2248,872.740355,787.3626,872.6324549999999
Sst_3,2,787.3626,872.6324549999999,788.5052,872.534755
Sst_3,2,788.5052,872.534755,789.6431,872.4268549999999
Sst_3,2,789.6431,872.4268549999999,790.7809,872.318955
Sst_3,2,790.7809,872.318955,791.9224,872.2217549999999
Sst_3,2,791.9224,872.2217549999999,793.0603,872.113855
Sst_3,2,793.0603,872.113855,794.1981,872.005955
Sst_3,2,794.1981,872.005955,795.3407,871.9082549999999
Sst_3,2,795.3407,871.9082549999999,796.4786,871.800355
Sst_3,2,796.4786,871.800355,797.6076,871.6460549999999
Sst_3,2,797.6076,871.6460549999999,798.7207,871.385755
Sst_3,2,798.7207,871.385755,799.8348,871.125055
Sst_3,2,799.8348,871.125055,800.9431,870.8543549999999
Sst_3,2,800.9431,870.8543549999999,802.0572,870.593655
Sst_3,2,802.0572,870.593655,803.1655,870.322855
Sst_3,2,803.1655,870.322855,804.2786,870.062555
Sst_3,2,804.2786,870.062555,805.388,869.7914549999999
Sst_3,2,805.388,869.7914549999999,806.5011,869.531155
Sst_3,2,806.5011,869.531155,807.6142,869.270855
Sst_3,2,807.6142,869.270855,808.7235,868.9997549999999
Sst_3,2,808.7235,868.9997549999999,809.8366,868.739455
Sst_3,2,809.8366,868.739455,810.9459,868.468255
Sst_3,2,810.9459,868.468255,812.059,868.208055
Sst_3,2,812.059,868.208055,813.172,867.947755
Sst_3,2,813.172,867.947755,814.2815,867.676655
Sst_3,2,814.2815,867.676655,815.3945,867.416355
Sst_3,2,815.3945,867.416355,816.3984,866.891455
Sst_3,2,816.3984,866.891455,817.3682,866.281555
Sst_3,2,817.3682,866.281555,818.3419,865.682455
Sst_3,2,818.3419,865.682455,819.3154,865.083455
Sst_3,2,819.3154,865.083455,820.2842,864.4739549999999
Sst_3,2,820.2842,864.4739549999999,821.2588,863.8743549999999
Sst_3,2,821.2588,863.8743549999999,822.2276,863.264955
Sst_3,2,822.2276,863.264955,823.2012,862.665855
Sst_3,2,823.2012,862.665855,824.17,862.056455
Sst_3,2,824.17,862.056455,825.1134,861.4082549999999
Sst_3,2,825.1134,861.4082549999999,826.0558,860.760555
Sst_3,2,826.0558,860.760555,826.9982,860.112855
Sst_3,2,826.9982,860.112855,827.9406,859.465255
Sst_3,2,827.9406,859.465255,828.884,858.817055
Sst_3,2,828.884,858.817055,829.8264,858.169455
Sst_3,2,829.8264,858.169455,830.7688,857.521655
Sst_3,2,830.7688,857.521655,831.7122,856.8734549999999
Sst_3,2,831.7122,856.8734549999999,832.8314,856.7112549999999
Sst_3,2,832.8314,856.7112549999999,833.9702,856.602855
Sst_3,2,833.9702,856.602855,835.1054,856.483555
Sst_3,2,835.1054,856.483555,836.2442,856.375055
Sst_3,2,836.2442,856.375055,837.3831,856.2665549999999
Sst_3,2,837.3831,856.2665549999999,838.5229,856.157655
Sst_3,2,838.5229,856.157655,839.6619,856.049255
Sst_3,2,839.6619,856.049255,840.8007,855.9408549999999
Sst_3,2,840.8007,855.9408549999999,841.9396,855.832355
Sst_3,2,841.9396,855.832355,843.0795,855.723455
Sst_3,2,843.0795,855.723455,844.2064,855.6709549999999
Sst_3,2,844.2064,855.6709549999999,845.2484,856.148555
Sst_3,2,845.2484,856.148555,846.2867,856.6152549999999
Sst_3,2,846.2867,856.6152549999999,847.3298,857.092455
Sst_3,2,847.3298,857.092455,848.3729,857.569455
Sst_3,2,848.3729,857.569455,849.4149,858.047055
Sst_3,2,849.4149,858.047055,850.4532,858.513755
Sst_3,2,850.4532,858.513755,851.4964,858.990955
Sst_3,2,851.4964,858.990955,852.5384,859.4685549999999
Sst_3,2,852.5384,859.4685549999999,853.5767,859.935255
Sst_3,2,853.5767,859.935255,854.6199,860.412455
Sst_3,2,854.6199,860.412455,855.7146,860.399755
Sst_3,2,855.7146,860.399755,856.8369,860.173055
Sst_3,2,856.8369,860.173055,857.9591,859.9463549999999
Sst_3,2,857.9591,859.9463549999999,859.0803,859.720155
Sst_3,2,859.0803,859.720155,860.1977,859.4830549999999
Sst_3,2,860.1977,859.4830549999999,861.32,859.256355
Sst_3,2,861.32,859.256355,862.4412,859.030055
Sst_3,2,862.4412,859.030055,863.5633,858.803355
Sst_3,2,863.5633,858.803355,864.6846,858.577055
Sst_3,2,864.6846,858.577055,865.802,858.3399549999999
Sst_3,2,865.802,858.3399549999999,866.9259,858.125155
Sst_3,2,866.9259,858.125155,868.0526,857.921555
Sst_3,2,868.0526,857.921555,869.1781,857.7185549999999
Sst_3,2,869.1781,857.7185549999999,870.3047,857.515055
Sst_3,2,870.3047,857.515055,871.4312,857.311555
Sst_3,2,871.4312,857.311555,872.5527,857.0976549999999
Sst_3,2,872.5527,857.0976549999999,873.679,856.8942549999999
Sst_3,2,873.679,856.8942549999999,874.8053,856.6908549999999
Sst_3,2,874.8053,856.6908549999999,875.931,856.739555
Sst_3,2,875.931,856.739555,877.0582,856.863255
Sst_3,2,877.0582,856.863255,878.1855,856.986855
Sst_3,2,878.1855,856.986855,879.3078,857.100055
Sst_3,2,879.3078,857.100055,880.4349,857.223755
Sst_3,2,880.4349,857.223755,881.5622,857.347255
Sst_3,2,881.5622,857.347255,882.5006,857.973355
Sst_3,2,882.5006,857.973355,883.4201,858.658455
Sst_3,2,883.4201,858.658455,884.3394,859.3435549999999
Sst_3,2,884.3394,859.3435549999999,885.2542,860.018255
Sst_3,2,885.2542,860.018255,886.1736,860.703455
Sst_3,2,886.1736,860.703455,887.0929,861.388555
Sst_3,2,887.0929,861.388555,888.0124,862.0736549999999
Sst_3,2,888.0124,862.0736549999999,888.8707,862.824755
Sst_3,2,888.8707,862.824755,889.7146,863.595055
Sst_3,2,889.7146,863.595055,890.5537,864.3548549999999
Sst_3,2,890.5537,864.3548549999999,891.3976,865.125155
Sst_3,2,891.3976,865.125155,892.2413,865.895555
Sst_3,2,892.2413,865.895555,893.0852,866.665655
Sst_3,2,893.0852,866.665655,893.9291,867.4359549999999
Sst_3,2,893.9291,867.4359549999999,894.7731,868.2062549999999
Sst_3,2,894.7731,868.2062549999999,895.6169,868.976555
Sst_3,2,895.6169,868.976555,896.4607,869.746855
Sst_3,2,896.4607,869.746855,897.3046,870.517055
Sst_3,2,897.3046,870.517055,898.1437,871.2769549999999
Sst_3,2,898.1437,871.2769549999999,899.1426,871.5477549999999
Sst_3,2,899.1426,871.5477549999999,900.2767,871.391155
Sst_3,2,900.2767,871.391155,901.3992,871.479155
Sst_3,2,901.3992,871.479155,902.5105,871.748555
Sst_3,2,902.5105,871.748555,903.6218,872.017955
Sst_3,2,903.6218,872.017955,904.733,872.287455
Sst_3,2,904.733,872.287455,905.8444,872.5568549999999
Sst_3,2,905.8444,872.5568549999999,906.9557,872.8263549999999
Sst_3,2,906.9557,872.8263549999999,908.067,873.0957549999999
Sst_3,2,908.067,873.0957549999999,909.1738,873.379855
Sst_3,2,909.1738,873.379855,910.2782,873.677555
Sst_3,2,910.2782,873.677555,911.3825,873.975455
Sst_3,2,911.3825,873.975455,912.487,874.273255
Sst_3,2,912.487,874.273255,913.5913,874.571055
Sst_3,2,913.5913,874.571055,914.6957,874.8688549999999
Sst_3,2,914.6957,874.8688549999999,915.8049,875.177055
Sst_3,2,915.8049,875.177055,916.9055,875.476555
Sst_3,2,916.9055,875.476555,918.0007,875.803855
Sst_3,2,918.0007,875.803855,919.096,876.130955
Sst_3,2,919.096,876.130955,920.1911,876.458255
Sst_3,2,920.1911,876.458255,921.2863,876.785455
Sst_3,2,921.2863,876.785455,922.3863,877.123055
Sst_3,2,922.3863,877.123055,923.4814,877.450255
Sst_3,2,923.4814,877.450255,924.5766,877.777555
Sst_3,2,924.5766,877.777555,925.6718,878.104755
Sst_3,2,925.6718,878.104755,926.7518,878.401155
Sst_3,2,926.7518,878.401155,927.8265,878.687455
Sst_3,2,927.8265,878.687455,928.8964,878.963255
Sst_3,2,928.8964,878.963255,929.9712,879.249555
Sst_3,2,929.9712,879.249555,931.0412,879.525455
Sst_3,2,931.0412,879.525455,932.111,879.801355
Sst_3,2,932.111,879.801355,933.1859,880.0876549999999
Sst_3,2,277.6377,1114.199955,277.713,1113.9008549999999
Sst_3,2,277.713,1113.9008549999999,277.9798,1112.8084549999999
Sst_3,2,277.9798,1112.8084549999999,278.2513,1111.726555
Sst_3,2,278.2513,1111.726555,278.5181,1110.634055
Sst_3,2,278.5181,1110.634055,278.8002,1109.547255
Sst_3,2,278.8002,1109.547255,279.1618,1108.4615549999999
Sst_3,2,279.1618,1108.4615549999999,279.5284,1107.386255
Sst_3,2,279.5284,1107.386255,279.895,1106.310855
Sst_3,2,279.895,1106.310855,280.2568,1105.225155
Sst_3,2,280.2568,1105.225155,280.231,1104.128755
Sst_3,2,280.231,1104.128755,279.9764,1103.011855
Sst_3,2,279.9764,1103.011855,279.7219,1101.894855
Sst_3,2,279.7219,1101.894855,279.4684,1100.777355
Sst_3,2,279.4684,1100.777355,279.214,1099.660455
Sst_3,2,279.214,1099.660455,278.9673,1098.552355
Sst_3,2,278.9673,1098.552355,278.7275,1097.453755
Sst_3,2,278.7275,1097.453755,278.483,1096.344855
Sst_3,2,278.483,1096.344855,278.2384,1095.235855
Sst_3,2,278.2384,1095.235855,277.9987,1094.137155
Sst_3,2,277.9987,1094.137155,277.7542,1093.028255
Sst_3,2,277.7542,1093.028255,277.5085,1091.919755
Sst_3,2,277.5085,1091.919755,277.264,1090.810755
Sst_3,2,277.264,1090.810755,277.0243,1089.712155
Sst_3,2,277.0243,1089.712155,276.7797,1088.603155
Sst_3,2,276.7797,1088.603155,276.5351,1087.4941549999999
Sst_3,2,276.5351,1087.4941549999999,276.2944,1086.396055
Sst_3,2,276.2944,1086.396055,276.0498,1085.287055
Sst_3,2,276.0498,1085.287055,275.8053,1084.178055
Sst_3,2,275.8053,1084.178055,275.5655,1083.079555
Sst_3,2,275.5655,1083.079555,275.3209,1081.970455
Sst_3,2,275.3209,1081.970455,275.0764,1080.861455
Sst_3,2,275.0764,1080.861455,274.8356,1079.763455
Sst_3,2,274.8356,1079.763455,274.591,1078.6544549999999
Sst_3,2,274.591,1078.6544549999999,274.3465,1077.545355
Sst_3,2,274.3465,1077.545355,274.1068,1076.446855
Sst_3,2,274.1068,1076.446855,273.8622,1075.337855
Sst_3,2,273.8622,1075.337855,273.908,1074.271555
Sst_3,2,273.908,1074.271555,274.4485,1073.267355
Sst_3,2,274.4485,1073.267355,274.9877,1072.263655
Sst_3,2,274.9877,1072.263655,275.5281,1071.259455
Sst_3,2,275.5281,1071.259455,276.0732,1070.265655
Sst_3,2,276.0732,1070.265655,276.6126,1069.261855
Sst_3,2,276.6126,1069.261855,277.1529,1068.2577549999999
Sst_3,2,277.1529,1068.2577549999999,277.6932,1067.253555
Sst_3,2,277.6932,1067.253555,278.2336,1066.249355
Sst_3,2,278.2336,1066.249355,278.7729,1065.245655
Sst_3,2,278.7729,1065.245655,279.318,1064.251755
Sst_3,2,279.318,1064.251755,279.8584,1063.247555
Sst_3,2,279.8584,1063.247555,280.3976,1062.243855
Sst_3,2,280.3976,1062.243855,280.9381,1061.239655
Sst_3,2,280.9381,1061.239655,281.4784,1060.235455
Sst_3,2,281.4784,1060.235455,282.0187,1059.231355
Sst_3,2,282.0187,1059.231355,282.5629,1058.238055
Sst_3,2,282.5629,1058.238055,283.1032,1057.233855
Sst_3,2,283.1032,1057.233855,283.6435,1056.2296549999999
Sst_3,2,283.6435,1056.2296549999999,284.1833,1055.2269549999999
Sst_3,2,284.1833,1055.2269549999999,284.7246,1054.224855
Sst_3,2,284.7246,1054.224855,285.2655,1053.221755
Sst_3,2,285.2655,1053.221755,285.9852,1052.336455
Sst_3,2,285.9852,1052.336455,286.7165,1051.457255
Sst_3,2,286.7165,1051.457255,287.4479,1050.578055
Sst_3,2,287.4479,1050.578055,288.1782,1049.699155
Sst_3,2,288.1782,1049.699155,288.9095,1048.819955
Sst_3,2,288.9095,1048.819955,289.6398,1047.941255
Sst_3,2,289.6398,1047.941255,290.3711,1047.061955
Sst_3,2,290.3711,1047.061955,291.1025,1046.182655
Sst_3,2,291.1025,1046.182655,291.8327,1045.3039549999999
Sst_3,2,291.8327,1045.3039549999999,292.5641,1044.424755
Sst_3,2,292.5641,1044.424755,293.2256,1043.519655
Sst_3,2,293.2256,1043.519655,293.253,1042.377555
Sst_3,2,293.253,1042.377555,293.2788,1041.234855
Sst_3,2,293.2788,1041.234855,293.3056,1040.091555
Sst_3,2,293.3056,1040.091555,293.3324,1038.948455
Sst_3,2,293.3324,1038.948455,293.3582,1037.8057549999999
Sst_3,2,293.3582,1037.8057549999999,293.3855,1036.663555
Sst_3,2,293.3855,1036.663555,293.4113,1035.520855
Sst_3,2,293.4113,1035.520855,293.4382,1034.377655
Sst_3,2,293.4382,1034.377655,293.465,1033.234555
Sst_3,2,293.465,1033.234555,293.4913,1032.0928549999999
Sst_3,2,293.4913,1032.0928549999999,294.1599,1031.205955
Sst_3,2,294.1599,1031.205955,294.9139,1030.354155
Sst_3,2,294.9139,1030.354155,295.6674,1029.501155
Sst_3,2,295.6674,1029.501155,296.4204,1028.649655
Sst_3,2,296.4204,1028.649655,297.1743,1027.797855
Sst_3,2,297.1743,1027.797855,297.9278,1026.944955
Sst_3,2,297.9278,1026.944955,298.6819,1026.0930549999998
Sst_3,2,298.6819,1026.0930549999998,299.3211,1025.1780549999999
Sst_3,2,299.3211,1025.1780549999999,299.6175,1024.073255
Sst_3,2,299.6175,1024.073255,299.9123,1022.967955
