gene,estimate,se,zval,pval,k,coef,padj
ANO8,0.004509429068248943,0.11620646160772752,0.03880532120039247,0.9690456023273046,7,dxSCZ:stratumintermediate,0.9997544362933477
ANOS1,-0.0603434474822896,0.17917912651288806,-0.33677721650210857,0.7362848493978091,7,dxSCZ:stratumintermediate,0.9997544362933477
ANP32A,-0.0046917882629482965,0.05578911757202012,-0.08409862831925068,0.9329780152249081,7,dxSCZ:stratumintermediate,0.9997544362933477
ANP32B,0.00419960788383175,0.07815180572047002,0.0537365431945709,0.9571450675912742,7,dxSCZ:stratumintermediate,0.9997544362933477
ANP32E,-0.02193140170566551,0.07711913973688309,-0.284383381096983,0.7761165934387689,7,dxSCZ:stratumintermediate,0.9997544362933477
ANTXR1,-0.03952819030433342,0.06197129557104491,-0.6378467634102897,0.5235734352297639,7,dxSCZ:stratumintermediate,0.9997544362933477
ANXA11,-0.047530511124133513,0.09729240175115814,-0.4885326116802099,0.625172632132208,6,dxSCZ:stratumintermediate,0.9997544362933477
ANXA4,-0.1054755256634583,0.11485169275002206,-0.9183628306900861,0.3584289433019751,7,dxSCZ:stratumintermediate,0.9997544362933477
ANXA5,-0.11458865884515021,0.17930258652957162,-0.6390797872079307,0.5227710284094933,5,dxSCZ:stratumintermediate,0.9997544362933477
ANXA6,0.018274932788247284,0.08964856266754492,0.20385081750856981,0.8384700798963513,7,dxSCZ:stratumintermediate,0.9997544362933477
ANXA7,0.03801677294949534,0.03998743628498132,0.9507179374681209,0.3417475799916907,7,dxSCZ:stratumintermediate,0.9997544362933477
AOAH,0.13323538793844564,0.09602497031249253,1.3875077233021769,0.1652869977096039,6,dxSCZ:stratumintermediate,0.9997544362933477
AOPEP,0.03716513717169073,0.0330137826282873,1.1257461039876846,0.26027300293401495,5,dxSCZ:stratumintermediate,0.9997544362933477
AP1AR,0.07061465744871365,0.06850151603830822,1.030848096985528,0.3026120593893974,7,dxSCZ:stratumintermediate,0.9997544362933477
AP1B1,-0.027390442120214107,0.0524026883990353,-0.5226915442131849,0.6011889235360557,7,dxSCZ:stratumintermediate,0.9997544362933477
AP1G1,0.07151602625002353,0.05080842028289272,1.4075624837740348,0.15926066294959737,7,dxSCZ:stratumintermediate,0.9997544362933477
AP1G2,0.12658266921708167,0.0981180036789643,1.2901064480607647,0.1970137013919558,7,dxSCZ:stratumintermediate,0.9997544362933477
AP1M1,0.07025332155273563,0.05206411376106054,1.349361709586595,0.17722081337925857,7,dxSCZ:stratumintermediate,0.9997544362933477
AP1S1,-0.09525555093394411,0.17514862952401664,-0.5438555311155463,0.5865408919321533,5,dxSCZ:stratumintermediate,0.9997544362933477
AP1S2,-0.028035150815206588,0.10002300061472749,-0.28028704040977015,0.7792572927263384,7,dxSCZ:stratumintermediate,0.9997544362933477
AP1S3,0.03134997356580347,0.13690262947529205,0.22899467808586874,0.8188730525087623,6,dxSCZ:stratumintermediate,0.9997544362933477
AP2A1,-0.021675052811996866,0.054598286642335,-0.39699144689258864,0.6913737678613794,7,dxSCZ:stratumintermediate,0.9997544362933477
AP2A2,-0.06818873220573608,0.03757721473509318,-1.8146297613179658,0.06958082568681681,7,dxSCZ:stratumintermediate,0.9997544362933477
AP2B1,0.012468102371316953,0.03063681471095182,0.4069647086013791,0.6840339086022375,7,dxSCZ:stratumintermediate,0.9997544362933477
AP2M1,0.004328845579160639,0.0753413249360172,0.057456456769732475,0.9541815912385905,7,dxSCZ:stratumintermediate,0.9997544362933477
AP2S1,-0.07356551672192793,0.07841966574578478,-0.9381003606978806,0.34819283648927324,6,dxSCZ:stratumintermediate,0.9997544362933477
AP3B1,0.09951414376167246,0.04582509975154444,2.1716077935720923,0.02988525867048027,7,dxSCZ:stratumintermediate,0.9997544362933477
AP3B2,0.0463176501772412,0.047904351744781505,0.9668777154945396,0.3336051679957366,7,dxSCZ:stratumintermediate,0.9997544362933477
AP3D1,0.03689534323207776,0.046462122003722704,0.79409509598209,0.4271400723285677,7,dxSCZ:stratumintermediate,0.9997544362933477
AP3M1,-0.008877029847180074,0.06618100257416325,-0.13413259850864853,0.8932977226700666,7,dxSCZ:stratumintermediate,0.9997544362933477
AP3M2,0.13523276728880546,0.05029098713981283,2.689006022348456,0.007166512628442722,7,dxSCZ:stratumintermediate,0.9174531824598157
AP3S1,-0.028990083578177,0.07297330336828207,-0.39726971700691255,0.6911685761804294,7,dxSCZ:stratumintermediate,0.9997544362933477
AP3S2,0.08284227525293165,0.09740066241931591,0.8505309224314154,0.39502997603024526,6,dxSCZ:stratumintermediate,0.9997544362933477
AP4B1,-0.24425840496046256,0.21560109408042707,-1.1329182071281385,0.2572486032644814,7,dxSCZ:stratumintermediate,0.9997544362933477
AP4E1,0.07187360763500279,0.05955752228774236,1.2067931115024781,0.227511829580015,7,dxSCZ:stratumintermediate,0.9997544362933477
AP4M1,-0.15886753943163237,0.11894504349390078,-1.335638163348763,0.1816675699260733,6,dxSCZ:stratumintermediate,0.9997544362933477
AP4S1,-0.0013584776725539868,0.07704364823787034,-0.01763257197218544,0.985931972036047,7,dxSCZ:stratumintermediate,0.9997544362933477
AP5B1,-0.040793325357860476,0.10787494534754985,-0.3781538449584671,0.7053163103961617,6,dxSCZ:stratumintermediate,0.9997544362933477
AP5M1,0.0912289504679174,0.05494675758086814,1.660315448707793,0.09685100946688117,7,dxSCZ:stratumintermediate,0.9997544362933477
AP5S1,-0.29302155221149,0.13684844259189663,-2.1412121808746183,0.032256931191052954,6,dxSCZ:stratumintermediate,0.9997544362933477
AP5Z1,0.016681006932528133,0.08771054487782363,0.19018245703254877,0.8491661574997544,6,dxSCZ:stratumintermediate,0.9997544362933477
APAF1,-0.04568849321603414,0.057715883638765335,-0.7916103910318909,0.42858788618796767,7,dxSCZ:stratumintermediate,0.9997544362933477
APBA1,-0.06300083108218424,0.0343938362649507,-1.8317477177265544,0.06698901580845518,7,dxSCZ:stratumintermediate,0.9997544362933477
APBA2,0.0320030227728644,0.04200481753131947,0.7618893415976021,0.44612605183360915,7,dxSCZ:stratumintermediate,0.9997544362933477
APBB1,-0.011155891126612399,0.04008182588026379,-0.27832791749403657,0.7807606473805134,7,dxSCZ:stratumintermediate,0.9997544362933477
APBB2,0.04309855236010142,0.034634251165919984,1.2443910553640116,0.2133556732998584,7,dxSCZ:stratumintermediate,0.9997544362933477
APBB3,0.1519917543658429,0.09082555923101962,1.6734469421679399,0.09423934331124298,5,dxSCZ:stratumintermediate,0.9997544362933477
APC,0.00452274310901547,0.029492603930268077,0.15335177320079924,0.8781208743582405,7,dxSCZ:stratumintermediate,0.9997544362933477
APC2,-0.021481256706944212,0.05307441210018979,-0.4047384767332618,0.6856697562814553,7,dxSCZ:stratumintermediate,0.9997544362933477
APEH,-0.11664220720866576,0.1043463162783145,-1.1178373264040813,0.26363647644795163,5,dxSCZ:stratumintermediate,0.9997544362933477
APEX1,-0.17884893871815594,0.08645176253362007,-2.0687714567832405,0.038567538099499143,6,dxSCZ:stratumintermediate,0.9997544362933477
APH1A,-0.0481050912288031,0.1335855936172988,-0.36010687923891277,0.7187672085399508,5,dxSCZ:stratumintermediate,0.9997544362933477
APH1B,-0.009393125968714357,0.05650412578228901,-0.1662378780074604,0.8679697518011175,7,dxSCZ:stratumintermediate,0.9997544362933477
API5,-0.09930614730969539,0.07112684952059528,-1.3961836912366068,0.1626591865328911,7,dxSCZ:stratumintermediate,0.9997544362933477
APIP,-0.06221747502288179,0.07661044846226607,-0.8121278007336893,0.4167183024290409,7,dxSCZ:stratumintermediate,0.9997544362933477
APLP1,0.08939143557921497,0.056984846578950366,1.5686878344994137,0.11672069466361114,6,dxSCZ:stratumintermediate,0.9997544362933477
APLP2,-0.020509484337245268,0.03841716626167987,-0.5338624977580126,0.593436670081495,7,dxSCZ:stratumintermediate,0.9997544362933477
APMAP,-0.054494755968159614,0.07014235478450952,-0.7769165454393103,0.4372080089797941,7,dxSCZ:stratumintermediate,0.9997544362933477
APOL2,-0.05008823691259672,0.10750329548490271,-0.4659228043816656,0.641270757349703,6,dxSCZ:stratumintermediate,0.9997544362933477
APOLD1,-0.09297218771929722,0.12281870449914316,-0.7569872040129346,0.4490575286537221,7,dxSCZ:stratumintermediate,0.9997544362933477
APOO,0.021640090070647936,0.051735753544936855,0.4182811419157488,0.6757415758290434,6,dxSCZ:stratumintermediate,0.9997544362933477
APOOL,-0.05271291869795416,0.0761957078718695,-0.6918095542415075,0.48905693582175613,6,dxSCZ:stratumintermediate,0.9997544362933477
APP,-0.0059510329642362015,0.03200701932357115,-0.1859289958891499,0.8525004432221732,7,dxSCZ:stratumintermediate,0.9997544362933477
APPBP2,0.02095237919100535,0.035505894467240055,0.5901098819053078,0.55511698416489,7,dxSCZ:stratumintermediate,0.9997544362933477
APPL1,-0.0036446818047336147,0.039724711446265534,-0.09174847776210206,0.926897880105926,7,dxSCZ:stratumintermediate,0.9997544362933477
APPL2,-0.07526014339764249,0.040025597755500686,-1.880300298258495,0.060067162685213775,7,dxSCZ:stratumintermediate,0.9997544362933477
APTR,-0.11494301775398384,0.07072319208445281,-1.625252118381856,0.10410884932241357,7,dxSCZ:stratumintermediate,0.9997544362933477
APTX,0.044764679887472916,0.0463913282922728,0.9649363692595363,0.3345766836445127,7,dxSCZ:stratumintermediate,0.9997544362933477
AQP11,-0.08020426296314254,0.07765305105896839,-1.0328539815162807,0.3016722371225819,7,dxSCZ:stratumintermediate,0.9997544362933477
AQP4,-0.010470686911213656,0.13503739229734738,-0.07753916698981855,0.9381946342951113,5,dxSCZ:stratumintermediate,0.9997544362933477
AQP4-AS1,-0.13902079851785412,0.11974805158610927,-1.1609441379335184,0.24566461764005557,7,dxSCZ:stratumintermediate,0.9997544362933477
AQR,-0.006901091717423059,0.03891491644559752,-0.1773379554102521,0.859242939130952,7,dxSCZ:stratumintermediate,0.9997544362933477
ARAP1,0.05457617293347575,0.11275804399230474,0.4840113485579826,0.6283778151235229,7,dxSCZ:stratumintermediate,0.9997544362933477
ARAP2,0.2347140883777923,0.11828481840566578,1.984312877522663,0.04722097149288386,7,dxSCZ:stratumintermediate,0.9997544362933477
ARAP3,-0.017728047895002725,0.16953425624206375,-0.10456911946863608,0.9167177194233731,7,dxSCZ:stratumintermediate,0.9997544362933477
ARCN1,0.06923353891636926,0.06588940951719272,1.0507536707899006,0.2933717389457641,7,dxSCZ:stratumintermediate,0.9997544362933477
AREL1,0.005375776026166013,0.05908892276133348,0.09097772941096507,0.9275102870127009,7,dxSCZ:stratumintermediate,0.9997544362933477
ARF1,0.003516296989963183,0.055062038139936306,0.06386063990269959,0.949081193083128,7,dxSCZ:stratumintermediate,0.9997544362933477
ARF4,-0.10661940707128137,0.06446999119218672,-1.6537834905769748,0.09817151156786919,7,dxSCZ:stratumintermediate,0.9997544362933477
ARF6,-0.0431027999004934,0.12144467577909443,-0.3549171639182979,0.7226516495524641,5,dxSCZ:stratumintermediate,0.9997544362933477
ARFGAP1,-0.05685370756513507,0.06675845203033384,-0.8516331016678123,0.3944177613775408,7,dxSCZ:stratumintermediate,0.9997544362933477
ARFGAP2,0.025411664318535154,0.06732153020145018,0.37746712296191626,0.7058264925350245,7,dxSCZ:stratumintermediate,0.9997544362933477
ARFGAP3,-0.08016609189302046,0.10842887772625825,-0.7393426324618927,0.4596989678668176,7,dxSCZ:stratumintermediate,0.9997544362933477
ARFGEF1,0.0011036517581437912,0.02911578987904179,0.03790560938682364,0.9697629406210906,7,dxSCZ:stratumintermediate,0.9997544362933477
ARFGEF2,0.048348295439014866,0.035769713664908,1.3516545279602596,0.1764858579851678,7,dxSCZ:stratumintermediate,0.9997544362933477
ARFGEF3,-0.04343857096778638,0.035580691153057765,-1.220846744683129,0.22214405134980691,7,dxSCZ:stratumintermediate,0.9997544362933477
ARFIP1,0.03069998474731093,0.04233143927956087,0.7252289378720458,0.4683115927476688,7,dxSCZ:stratumintermediate,0.9997544362933477
ARFIP2,0.24577742758357476,0.19480151377059496,1.2616813022973261,0.20706348760737597,5,dxSCZ:stratumintermediate,0.9997544362933477
ARFRP1,-0.14513435501363847,0.07960803138645717,-1.8231119710658814,0.06828643386060092,5,dxSCZ:stratumintermediate,0.9997544362933477
ARG2,0.036931192751482975,0.07110683383308389,0.5193761381384976,0.6034984679787713,6,dxSCZ:stratumintermediate,0.9997544362933477
ARGLU1,-0.020625559949328305,0.03252533686880144,-0.6341382422117972,0.5259906072560216,7,dxSCZ:stratumintermediate,0.9997544362933477
ARHGAP1,0.05764953062584793,0.06527326811272206,0.8832027611409237,0.37712673003462666,7,dxSCZ:stratumintermediate,0.9997544362933477
ARHGAP10,0.04506777296435074,0.09566736291776318,0.471088274933339,0.6375776977968599,7,dxSCZ:stratumintermediate,0.9997544362933477
ARHGAP12,0.05804622899166179,0.0557015786213372,1.0420930686051768,0.29736853185336226,7,dxSCZ:stratumintermediate,0.9997544362933477
ARHGAP17,0.01811550401218053,0.04563354219868684,0.39697781805554916,0.6913838181179806,7,dxSCZ:stratumintermediate,0.9997544362933477
ARHGAP18,0.024867160751227933,0.07978099864546423,0.31169277363566444,0.7552740203685272,7,dxSCZ:stratumintermediate,0.9997544362933477
ARHGAP20,0.05706650369141051,0.03853504091639164,1.480899003460929,0.13863348863625732,7,dxSCZ:stratumintermediate,0.9997544362933477
ARHGAP21,-0.008667339430282346,0.03400159438945166,-0.25490979425868393,0.7987927713850611,7,dxSCZ:stratumintermediate,0.9997544362933477
ARHGAP22,-0.004148928705843516,0.09030188362251688,-0.04594509593163099,0.9633540107513088,7,dxSCZ:stratumintermediate,0.9997544362933477
ARHGAP23,0.03851242935024234,0.053413350441789666,0.7210262796042635,0.47089334612822364,7,dxSCZ:stratumintermediate,0.9997544362933477
ARHGAP24,-0.027126433783243222,0.12074504853745897,-0.22465876747589972,0.8222447434158695,7,dxSCZ:stratumintermediate,0.9997544362933477
ARHGAP26,-0.009850107143522455,0.03397685980920462,-0.28990634210563443,0.7718878895937035,7,dxSCZ:stratumintermediate,0.9997544362933477
ARHGAP27,-0.019676831886302527,0.11040577523438215,-0.17822284970627916,0.8585479655176653,6,dxSCZ:stratumintermediate,0.9997544362933477
ARHGAP28,0.09680691306555426,0.07933909187995124,1.2201666388119712,0.22240171082342322,7,dxSCZ:stratumintermediate,0.9997544362933477
ARHGAP29,4.589953149550958e-4,0.09076652619252598,0.005056878721804504,0.9959652117383097,7,dxSCZ:stratumintermediate,0.9997544362933477
ARHGAP32,0.056321666992726976,0.031142162173758453,1.8085342526469055,0.0705233907895466,7,dxSCZ:stratumintermediate,0.9997544362933477
ARHGAP33,-0.13618475619079706,0.0772909501081122,-1.7619754447358458,0.078073446345031,6,dxSCZ:stratumintermediate,0.9997544362933477
ARHGAP35,0.04142296134749687,0.031954387361087466,1.2963153034171384,0.1948668783399078,7,dxSCZ:stratumintermediate,0.9997544362933477
ARHGAP39,0.0955723588568369,0.07047074021137417,1.356199162520096,0.17503580842873254,7,dxSCZ:stratumintermediate,0.9997544362933477
ARHGAP42,-0.015294889852390919,0.18561706171022538,-0.08240023687191222,0.934328447695401,5,dxSCZ:stratumintermediate,0.9997544362933477
ARHGAP44,-0.0560671099663939,0.03119227013889971,-1.7974680815704054,0.07226134091817402,7,dxSCZ:stratumintermediate,0.9997544362933477
ARHGAP5,-0.027163273884188058,0.03795198070621383,-0.7157274371121466,0.4741596656577071,7,dxSCZ:stratumintermediate,0.9997544362933477
ARHGAP6,-0.00493353061233538,0.08452023466571149,-0.058370999936856946,0.9534531140718139,7,dxSCZ:stratumintermediate,0.9997544362933477
ARHGDIA,0.015294955645462691,0.1090626098214153,0.14024013977391,0.8884702583079304,6,dxSCZ:stratumintermediate,0.9997544362933477
ARHGDIG,-0.04851642768269765,0.08026269921373362,-0.6044704222256717,0.5455309281229535,6,dxSCZ:stratumintermediate,0.9997544362933477
ARHGEF1,0.009851676004353285,0.08349422322005164,0.11799230682569362,0.9060737535648985,7,dxSCZ:stratumintermediate,0.9997544362933477
ARHGEF10L,-0.05590145678965368,0.07877882871227297,-0.7095999991802973,0.47795222013586613,7,dxSCZ:stratumintermediate,0.9997544362933477
ARHGEF11,-0.016200966955940067,0.03707385358978731,-0.43699171753763755,0.6621173546830237,7,dxSCZ:stratumintermediate,0.9997544362933477
ARHGEF12,-0.02102695662870261,0.03006865765189034,-0.6992981486614751,0.4843657237803431,7,dxSCZ:stratumintermediate,0.9997544362933477
ARHGEF17,0.05010791585985233,0.055339973875742424,0.9054560808496604,0.36522381705834206,7,dxSCZ:stratumintermediate,0.9997544362933477
ARHGEF18,0.023538539676490493,0.06314412000004253,0.3727748470716614,0.7093160248203088,5,dxSCZ:stratumintermediate,0.9997544362933477
ARHGEF2,-0.220519854637514,0.12941783923913222,-1.7039370764802195,0.08839284336430316,7,dxSCZ:stratumintermediate,0.9997544362933477
ARHGEF26-AS1,-0.15973729410825976,0.19879619796853487,-0.8035228829353301,0.4216725760451283,5,dxSCZ:stratumintermediate,0.9997544362933477
ARHGEF28,-0.11079058866863487,0.10124495383952001,-1.094282573769013,0.2738310657053635,7,dxSCZ:stratumintermediate,0.9997544362933477
ARHGEF3,0.059972399391954895,0.060172124211463826,0.996680774991306,0.31891948427149913,7,dxSCZ:stratumintermediate,0.9997544362933477
ARHGEF33,0.09489139376410331,0.12702689140325887,0.7470181527379239,0.45505260339391446,7,dxSCZ:stratumintermediate,0.9997544362933477
ARHGEF37,0.07998390799179132,0.08230777385386209,0.9717661436670999,0.3311669025580124,7,dxSCZ:stratumintermediate,0.9997544362933477
ARHGEF4,0.048900125743489,0.03671959374823495,1.3317175042504263,0.18295303508073796,7,dxSCZ:stratumintermediate,0.9997544362933477
ARHGEF40,0.13806259520497977,0.08526654083170322,1.6191884162098702,0.10540672960549108,7,dxSCZ:stratumintermediate,0.9997544362933477
ARHGEF6,-0.13614996274107,0.14049472246445732,-0.969075281639234,0.332507629617777,6,dxSCZ:stratumintermediate,0.9997544362933477
ARHGEF7,0.014986323231517136,0.028477200746908904,0.5262568945841296,0.5987097283399901,7,dxSCZ:stratumintermediate,0.9997544362933477
ARHGEF9,0.012821879666881607,0.05010868716461383,0.2558813729196296,0.7980424381714953,7,dxSCZ:stratumintermediate,0.9997544362933477
ARID1A,0.013549129944392493,0.04845162564960105,0.2796424219566729,0.7797518569913628,7,dxSCZ:stratumintermediate,0.9997544362933477
ARID1B,0.03594253606426074,0.02912462857763445,1.2340942295093142,0.21716779354394752,7,dxSCZ:stratumintermediate,0.9997544362933477
ARID2,-0.010344168011966892,0.04131540550555751,-0.2503707245612161,0.8023006671900303,7,dxSCZ:stratumintermediate,0.9997544362933477
ARID3A,-0.01028283653946439,0.1091411055498619,-0.09421598294848317,0.9249375886925648,7,dxSCZ:stratumintermediate,0.9997544362933477
ARID3B,-0.2567257106049954,0.08549041159750223,-3.0029766591098754,0.0026735293533519822,7,dxSCZ:stratumintermediate,0.8038399981727152
ARID4A,0.02556051774253114,0.03343891663055443,0.7643943141140974,0.4446322960979315,7,dxSCZ:stratumintermediate,0.9997544362933477
ARID4B,-0.022141027861476006,0.026576082515209626,-0.8331185700076219,0.40477786142642785,7,dxSCZ:stratumintermediate,0.9997544362933477
ARID5B,0.07253659129186905,0.04629023939371626,1.5669953804930128,0.11711577139303955,7,dxSCZ:stratumintermediate,0.9997544362933477
ARIH1,0.004835757844624143,0.029126927060507242,0.16602361912667654,0.868138362742652,7,dxSCZ:stratumintermediate,0.9997544362933477
ARIH2,-0.08198693104490896,0.048211669300320094,-1.7005619642455447,0.08902527156074345,7,dxSCZ:stratumintermediate,0.9997544362933477
ARL1,0.003686620641600834,0.13180489907865783,0.02797028537915538,0.9776858507029159,7,dxSCZ:stratumintermediate,0.9997544362933477
ARL10,-0.007354828159383746,0.07632753221002564,-0.09635878360571033,0.9232356256652919,7,dxSCZ:stratumintermediate,0.9997544362933477
ARL13B,0.09430975108761683,0.053783147351811084,1.7535186342054239,0.07951302381030194,7,dxSCZ:stratumintermediate,0.9997544362933477
ARL14EP,-0.01867356260062948,0.08425918078505254,-0.22162050979662676,0.8246093149877927,7,dxSCZ:stratumintermediate,0.9997544362933477
ARL15,0.004663248125594608,0.0366280850853037,0.12731345672956418,0.8986923100457395,7,dxSCZ:stratumintermediate,0.9997544362933477
ARL16,-0.0332794766454797,0.17822145598584332,-0.18673103337301425,0.8518715229288043,6,dxSCZ:stratumintermediate,0.9997544362933477
ARL17A,-0.04720503774502208,0.0855989648516134,-0.5514673901355285,0.5813133151097036,7,dxSCZ:stratumintermediate,0.9997544362933477
ARL17B,-0.007925378209721235,0.15990064882315197,-0.04956439056408458,0.9604695239499773,7,dxSCZ:stratumintermediate,0.9997544362933477
ARL2BP,-0.019865795301458055,0.06754390107486449,-0.29411678901162597,0.7686686622030559,7,dxSCZ:stratumintermediate,0.9997544362933477
ARL3,-0.052215856066148356,0.04574991012834307,-1.1413324292805438,0.2537316118767837,7,dxSCZ:stratumintermediate,0.9997544362933477
ARL4C,-0.025347139833959417,0.05447417146606417,-0.46530565131678875,0.6417125883261414,7,dxSCZ:stratumintermediate,0.9997544362933477
ARL4D,-0.20471589400718945,0.107602294397598,-1.902523502433414,0.05710274928530557,5,dxSCZ:stratumintermediate,0.9997544362933477
ARL5A,0.08405923434667978,0.06244199032714664,1.346197228920409,0.17823891852032964,7,dxSCZ:stratumintermediate,0.9997544362933477
ARL5B,0.0551033852981502,0.07903215258187825,0.6972274384284604,0.48566047005305335,6,dxSCZ:stratumintermediate,0.9997544362933477
ARL6,0.06677015630324441,0.05677169189471406,1.1761170765717712,0.23954809492464493,7,dxSCZ:stratumintermediate,0.9997544362933477
ARL6IP4,0.1001587808915778,0.19091638007341372,0.5246212025027052,0.5998465444578415,5,dxSCZ:stratumintermediate,0.9997544362933477
ARL6IP5,0.002446228457683592,0.05483755538160078,0.04460863436856188,0.9644192602817655,7,dxSCZ:stratumintermediate,0.9997544362933477
ARL6IP6,-0.07869206503434127,0.06851772028984802,-1.1484921667191068,0.2507654449094776,7,dxSCZ:stratumintermediate,0.9997544362933477
ARL8A,-0.05734562348345705,0.06134862379841339,-0.934749957421867,0.34991717459497035,7,dxSCZ:stratumintermediate,0.9997544362933477
ARL8B,0.0031837400059065626,0.04101833797362272,0.07761747947842013,0.938132337714646,7,dxSCZ:stratumintermediate,0.9997544362933477
ARL9,0.06503528208527502,0.12448935411970004,0.5224164150031798,0.6013804293476945,5,dxSCZ:stratumintermediate,0.9997544362933477
ARMC1,0.09395519277284323,0.053819496353909056,1.7457464141806114,0.08085502602862638,7,dxSCZ:stratumintermediate,0.9997544362933477
ARMC10,0.06680883499958062,0.07986474882267787,0.8365246993753773,0.40285978756792007,6,dxSCZ:stratumintermediate,0.9997544362933477
ARMC2,0.04311402886794028,0.042001597781028535,1.0264854468801712,0.30466281994007177,7,dxSCZ:stratumintermediate,0.9997544362933477
ARMC5,-0.04893642094975495,0.12419066235987901,-0.3940426761550499,0.6935495318306812,5,dxSCZ:stratumintermediate,0.9997544362933477
ARMC6,-0.1412642824121959,0.09341799803796634,-1.5121741567913305,0.1304895635908205,7,dxSCZ:stratumintermediate,0.9997544362933477
ARMC7,0.17384933287394083,0.17323899819082922,1.0035230790381233,0.3156085472433398,6,dxSCZ:stratumintermediate,0.9997544362933477
ARMC8,0.05070333320684616,0.04187093776410032,1.2109433395666298,0.2259171209011696,7,dxSCZ:stratumintermediate,0.9997544362933477
ARMC9,0.048068639145655775,0.04849370029490774,0.9912347140625068,0.3215709834705185,7,dxSCZ:stratumintermediate,0.9997544362933477
ARMCX1,-0.18755685979917522,0.11231998422620222,-1.6698440717499816,0.09495021817393108,5,dxSCZ:stratumintermediate,0.9997544362933477
ARMCX2,-0.14533966449299696,0.07716418431620067,-1.883511965828981,0.059631019773689856,6,dxSCZ:stratumintermediate,0.9997544362933477
ARMCX3,-0.03279406586960137,0.0753236982677074,-0.4353751425354636,0.6632901502612263,6,dxSCZ:stratumintermediate,0.9997544362933477
ARMCX4,0.0385993278181016,0.04310151445785939,0.8955445836094784,0.37049604414224135,7,dxSCZ:stratumintermediate,0.9997544362933477
ARMCX5-GPRASP2,0.03142927437875405,0.050114986419277315,0.6271432284907177,0.5305653529929499,5,dxSCZ:stratumintermediate,0.9997544362933477
ARMH1,0.10728808715028633,0.08900436134984954,1.2054250547180372,0.22803925408101935,5,dxSCZ:stratumintermediate,0.9997544362933477
ARMH3,-0.016960428391991043,0.03675726104077252,-0.4614170890801115,0.6444993932673126,5,dxSCZ:stratumintermediate,0.9997544362933477
ARMH4,0.006840191222364538,0.052734522919528785,0.12970992897389919,0.8967959267526336,5,dxSCZ:stratumintermediate,0.9997544362933477
ARMT1,-0.08349896528487068,0.12661694823563388,-0.6594612052209573,0.5095996502945618,6,dxSCZ:stratumintermediate,0.9997544362933477
ARNT,0.033532248406353736,0.06564983873378477,0.5107742692610354,0.6095091284658807,7,dxSCZ:stratumintermediate,0.9997544362933477
ARNT2,-0.034230677975972346,0.032705357367926485,-1.0466382492289081,0.29526645385458944,7,dxSCZ:stratumintermediate,0.9997544362933477
ARPC2,-0.025230282750868104,0.052583276736303385,-0.4798157193092755,0.6313584343870882,7,dxSCZ:stratumintermediate,0.9997544362933477
ARPC3,0.05246034264178059,0.11424336914423522,0.4591981402049518,0.6460918859916029,5,dxSCZ:stratumintermediate,0.9997544362933477
ARPC5,-0.038678167388451805,0.09260453407265125,-0.41767034169307016,0.6761881594715751,7,dxSCZ:stratumintermediate,0.9997544362933477
ARPC5L,0.05244645038691961,0.08925867009737389,0.5875782187848513,0.556815434489763,7,dxSCZ:stratumintermediate,0.9997544362933477
ARPP19,0.024184712476253225,0.05007856358200792,0.48293542678492957,0.6291415864156974,7,dxSCZ:stratumintermediate,0.9997544362933477
ARPP21,-0.25987343523512285,0.10815728994192908,-2.4027361944317573,0.0162729219337363,6,dxSCZ:stratumintermediate,0.9889749945790015
ARRB1,0.011492595256218615,0.04751550362391399,0.24187042922206403,0.8088805639720613,7,dxSCZ:stratumintermediate,0.9997544362933477
ARRB2,0.002144100061457174,0.08323538299842059,0.025759478532078824,0.9794491825617186,7,dxSCZ:stratumintermediate,0.9997544362933477
ARRDC1-AS1,-0.038342575377976085,0.11860589331194442,-0.3232771518117703,0.746485356009019,5,dxSCZ:stratumintermediate,0.9997544362933477
ARRDC3,-0.015510893224803635,0.07440613407497282,-0.20846256048156742,0.8348678128605278,7,dxSCZ:stratumintermediate,0.9997544362933477
ARRDC3-AS1,0.030923162973999684,0.10115804585867624,0.3056915810453789,0.7598394840137205,6,dxSCZ:stratumintermediate,0.9997544362933477
ARRDC4,-0.04325917951274677,0.12342455356517193,-0.3504908728708069,0.7259703386948423,5,dxSCZ:stratumintermediate,0.9997544362933477
ARSA,0.03999474344557897,0.09224749114748929,0.43355914559924064,0.6646086074799055,6,dxSCZ:stratumintermediate,0.9997544362933477
ARSB,0.04844894849016716,0.0778265188859524,0.6225249334505715,0.533596753994189,7,dxSCZ:stratumintermediate,0.9997544362933477
ARSG,-0.07105172584051325,0.06629464494000736,-1.071756638938345,0.2838293536605479,7,dxSCZ:stratumintermediate,0.9997544362933477
ARSK,-0.15082905420998116,0.1141092794572075,-1.3217948174542988,0.18623648456630118,6,dxSCZ:stratumintermediate,0.9997544362933477
ARV1,-0.180334966955346,0.061285121498201804,-2.9425570602913353,0.0032551379153504703,7,dxSCZ:stratumintermediate,0.8038399981727152
ARVCF,-0.14676170529131,0.12209679121516588,-1.2020111571374403,0.2293592053918616,6,dxSCZ:stratumintermediate,0.9997544362933477
ARX,0.031820975331091884,0.0456696140712269,0.6967647084002833,0.4859500555764879,7,dxSCZ:stratumintermediate,0.9997544362933477
