gene,estimate,se,zval,pval,k,ci.lb,ci.ub,tau2,I2,stratum,padj
GEMIN2,0.0464433164962865,0.09483648472958461,0.4897199282397941,0.6243320981386117,6,-0.13943277799408213,0.23231941098665512,0.007610926560323656,13.621666365907497,non_depleted,0.9696114762604796
GEMIN5,0.08512125116609477,0.058655601112274094,1.4512041399620497,0.14672302443909868,7,-0.02984161450550997,0.2000841168376995,0,0,non_depleted,0.774861829889076
GEMIN8,-0.09046769553849014,0.07572361141861172,-1.194709204218627,0.2322006650671355,7,-0.2388832466982751,0.0579478556212948,0,0,non_depleted,0.8392114173987404
GEN1,0.03674284895760843,0.18819415601937337,0.19523905383026874,0.8452058067626822,5,-0.33211091894127515,0.405596616856492,0.11209787729339078,71.82687866023608,non_depleted,0.9916772069552244
GFM1,-0.09973825358562466,0.04931645104955288,-2.022413443445236,0.043133657390929794,6,-0.19639672148808085,-0.0030797856831684817,7.354230303900907e-6,0.041248719319706,non_depleted,0.5889704854652413
GFM2,0.1371877791040897,0.0509614919613396,2.691989065158513,0.007102727403484475,6,0.037305090261436594,0.2370704679467428,0,0,non_depleted,0.3312586992344177
GFOD1,-0.04808103305814882,0.04378021283460688,-1.0982366220965987,0.27210117855928057,7,-0.13388867344947653,0.03772660733317889,0.002276887489748354,17.140524195725508,non_depleted,0.863529356848776
GFOD2,-0.08834535990240824,0.06244014513789152,-1.4148807583215604,0.15710346051988233,7,-0.2107257955621294,0.03403507575731289,0,0,non_depleted,0.778556230271625
GFPT1,-0.029425014801997953,0.04056378086756799,-0.7254011872824254,0.4682059449219717,7,-0.10892856437920612,0.05007853477521021,0,0,non_depleted,0.9426014849185911
GFPT2,0.03992968483231176,0.07382844801119005,0.5408441584233179,0.5886150031274888,6,-0.1047714143041085,0.18463078396873203,0,0,non_depleted,0.963868959329423
GFRA1,-0.01630510229638356,0.12554864012595196,-0.12987079971576018,0.896668647046666,6,-0.26237591525122966,0.22976571065846252,0.0222773294145961,23.939665456223743,non_depleted,0.9920794461499471
GFRA2,0.1988097831138494,0.0947303881020689,2.098690685185818,0.03584417632823066,7,0.013141634192292723,0.38447793203540603,0.0021787711132388032,3.1799143516808397,non_depleted,0.5697236519520215
GGA1,-0.11155136516241941,0.05457011545372945,-2.0441841516169217,0.04093535824238786,7,-0.21850682608392175,-0.004595904240917062,0,0,non_depleted,0.5862756411483546
GGA2,0.09412688323805142,0.03465874149013427,2.7158194207612802,0.0066111967101759005,7,0.026196998167904162,0.16205676830819868,1.7653585622229296e-7,0.0016671029956760576,non_depleted,0.3163976151051339
GGA3,-0.004464642434328659,0.08725437756382401,-0.051168119686177405,0.9591915553585347,7,-0.17548007995288342,0.16655079508422613,0.016372181223308486,34.65217276274368,non_depleted,0.9958395567790351
GGCX,0.0041666917571226226,0.10954347099136748,0.03803687905280066,0.9696582780606295,6,-0.2105345661274658,0.21886794964171102,0.02438846690694645,38.80452112669941,non_depleted,0.9961859619889898
GGNBP2,-0.011566309334706633,0.04948828987385931,-0.23371810511512917,0.8152038311373018,7,-0.10856157514394912,0.08542895647453586,0.002560081479355187,14.640967515958115,non_depleted,0.9903362266511401
GGT7,-0.08624718715264702,0.04093570270084039,-2.1068940182350016,0.03512676724629658,7,-0.16647969012813318,-0.006014684177160848,0,0,non_depleted,0.5697236519520215
GHITM,-0.01783649522979983,0.06341398956712017,-0.2812706683739066,0.7785028057867651,6,-0.14212563089735408,0.10645264043775443,0,0,non_depleted,0.9884691981454576
GHR,0.34856130640580163,0.08067630157246317,4.320491886861287,1.5568178041384574e-5,7,0.19043866091788172,0.5066839518937215,4.260920214560942e-6,0.008228397150076864,non_depleted,0.012666010184836467
GID4,-0.031216517379766873,0.08289937947955818,-0.3765591199324288,0.7065012726525901,6,-0.1936963155004197,0.13126328074088595,0,0,non_depleted,0.9812281057660962
GID8,-0.036132004176154496,0.09149392162890889,-0.3949115256279281,0.6929081836963882,6,-0.2154567953731462,0.14319278702083718,0.0163223999721664,34.64193671037608,non_depleted,0.9812281057660962
GIGYF1,-0.11599407580925658,0.05863607593873292,-1.9782032469303594,0.047905782592660075,7,-0.23091867284392875,-0.001069478774584423,0,0,non_depleted,0.6097837750353851
GIGYF2,0.0028861088642649214,0.030464863777376696,0.09473565630738696,0.924524795693578,7,-0.056823926933312265,0.0625961446618421,0,0,non_depleted,0.9933442087061652
GIHCG,-0.09806696447804458,0.1531229638326607,-0.6404458353171399,0.521882792268094,5,-0.39818245879608877,0.2020485298399996,0.051184634082510866,49.90753605881532,non_depleted,0.952469021469244
GIN1,-0.003590856167058683,0.07247195375633998,-0.049548218047654725,0.9604824119161163,7,-0.1456332754187373,0.13845156308461995,0,0,non_depleted,0.9958395567790351
GINM1,-0.030181769919289003,0.05763795737817056,-0.5236439889995106,0.6005261797281436,7,-0.14315009052295796,0.08278655068437997,0,0,non_depleted,0.9665321627924716
GINS1,0.3099027570705055,0.10890253885888225,2.8456890015400167,0.004431545219085982,5,0.09645770308212262,0.5233478110588884,0,0,non_depleted,0.272108024993311
GIPC1,-0.10287979623283038,0.06787722191710746,-1.5156748217902687,0.12960159723335613,7,-0.23591670656099378,0.030157114095333046,0.004396457860959843,13.387222838421557,non_depleted,0.7642676752671025
GIPC2,0.19898838215537346,0.07567728478481457,2.629433425382388,0.008552727638635111,6,0.05066362952935591,0.34731313478139103,0,0,non_depleted,0.34996192940478044
GIT1,0.031076731788476936,0.05978463318075111,0.5198113651466332,0.6031950572096832,6,-0.08609899607473354,0.1482524596516874,2.4369554125333823e-6,0.009794671075298753,non_depleted,0.9665321627924716
GIT2,-0.07430180984201927,0.039959015122994664,-1.859450479780765,0.0629633122568442,7,-0.15262004034078017,0.004016420656741626,9.830698072253736e-4,8.110130879281833,non_depleted,0.6553420229888806
GK,0.0971521599465659,0.08097713319412757,1.1997480784317434,0.23023719454358124,7,-0.06156010468522702,0.2558644245783588,0.011601880422116066,27.263622463873045,non_depleted,0.8390465585401209
GK5,-0.10024304434852037,0.043344418307492506,-2.3127094159478516,0.020738620981619067,7,-0.18519654316204426,-0.015289545534996493,0,0,non_depleted,0.4775263128385542
GKAP1,-0.007288957743742903,0.052192709887709916,-0.13965470962179855,0.8889328121069067,7,-0.1095847893792019,0.0950068738917161,0,0,non_depleted,0.9920794461499471
GLB1,0.06851293873438966,0.04604715530998718,1.4878864562460792,0.1367808400402797,7,-0.021737827263707515,0.15876370473248683,4.365011134084831e-6,0.024642533780675734,non_depleted,0.7664319956361922
GLB1L3,-0.01703388870747483,0.06300837337923969,-0.2703432542997093,0.7868961916208942,7,-0.1405280312552369,0.10646025384028725,7.733952210055026e-4,2.3122962745443973,non_depleted,0.9898579866268087
GLCCI1,0.03497842022687328,0.044718306929407245,0.7821946452957299,0.4341001909366017,7,-0.05266785080437285,0.12262469125811941,0,0,non_depleted,0.9333065857292345
GLCE,-0.05691085796205143,0.05532850473439632,-1.0285992407575655,0.30366803489207134,7,-0.16535273455992208,0.05153101863581922,0,0,non_depleted,0.8833273529003731
GLDC,-0.09752085168381291,0.19495898119369165,-0.5002121527652322,0.6169257021106016,5,-0.4796334332860702,0.2845917299184444,0.11414941712557089,62.47891113632069,non_depleted,0.9680168036386249
GLDN,0.03122700750309782,0.07631100231438541,0.40920714649309764,0.682387650280281,7,-0.11833980865725027,0.1807938236634459,6.207725934015388e-7,0.0013508256644894072,non_depleted,0.980673966634189
GLE1,0.014498003847592016,0.06920357173299363,0.20949791296219933,0.8340595644551354,7,-0.12113850435060962,0.15013451204579364,0.004459177485698586,12.936851155279651,non_depleted,0.9915440095255723
GLG1,-0.06442693859131567,0.030718119525934607,-2.097359460331596,0.03596176692067079,7,-0.1246333465349441,-0.004220530647687244,0,0,non_depleted,0.5697236519520215
GLI4,0.17444380825748942,0.10453927396197965,1.6686915993020353,0.09517851486533363,5,-0.03044940367795651,0.37933702019293536,0,0,non_depleted,0.7242617619877258
GLIDR,-0.06366120486578626,0.14051937784451674,-0.4530421771168581,0.6505183709995104,6,-0.3390741245710146,0.2117517148394421,0.042207655983809836,40.777019565522004,non_depleted,0.9767903565557654
GLIPR1,-0.007971724469094674,0.05765015817063568,-0.13827758191919587,0.8900210423322217,7,-0.12096395818657812,0.10502050924838877,0,0,non_depleted,0.9920794461499471
GLIPR1L2,-0.04189828424568726,0.11368726500491674,-0.36853982056719586,0.7124707587504493,5,-0.2647212291561849,0.1809246606648104,0,0,non_depleted,0.9812281057660962
GLIS1,0.16132976047966388,0.05721495295208139,2.8197132420047715,0.004806658231031513,7,0.04919051331643072,0.27346900764289706,0,0,non_depleted,0.2850616141462941
GLIS3,0.019432498846883743,0.06155733852256167,0.3156812707190296,0.7522444440983777,7,-0.10121766764147719,0.14008266533524466,0.0035952316143481404,13.188815293911619,non_depleted,0.9845381844839407
GLMN,-0.10059896970786164,0.039463236612556817,-2.549181930907614,0.01079759555558086,7,-0.17794549218185543,-0.02325244723386785,0,0,non_depleted,0.3776361983793962
GLO1,-0.010561619822624584,0.0755808020881701,-0.1397394514324384,0.8888658544708409,7,-0.15869726983808766,0.1375740301928385,0.010067795374891374,26.918784476441413,non_depleted,0.9920794461499471
GLOD4,-0.05832980500208908,0.08236037536112635,-0.7082265561118415,0.4788045772996828,6,-0.21975317446309678,0.10309356445891861,0.011259562315965761,29.63978473409786,non_depleted,0.942615296272312
GLRA2,-0.013012416650607867,0.05348457078590607,-0.243292905961523,0.8077784995477426,7,-0.11784024911956689,0.09181541581835115,0,0,non_depleted,0.9903362266511401
GLRA3,0.09552363872982747,0.13521180746557548,0.706474090690249,0.4798933596393632,7,-0.16948663418726448,0.3605339116469194,0.05487823975400535,49.691858016628466,non_depleted,0.942615296272312
GLRB,-0.04248784990083576,0.04014427619672849,-1.0583787759087375,0.2898827916100639,7,-0.12116918543185216,0.03619348563018064,0,0,non_depleted,0.8700784000330097
GLRX,0.17775916044006315,0.11769926326278865,1.5102826943205074,0.1309713056214154,5,-0.05292715656190086,0.4084454774420272,0,0,non_depleted,0.7647243603765302
GLRX2,0.05881540754967433,0.09765221471660435,0.6022946609082244,0.5469780141682425,6,-0.13257941630544243,0.2502102314047911,0.008248215335594855,13.516856370880868,non_depleted,0.9584389747272235
GLRX3,0.01606476543155028,0.050914589779880774,0.3155238115637018,0.7523639746807208,7,-0.08372599682464715,0.1158555276877477,0,0,non_depleted,0.9845381844839407
GLRX5,-0.1303308661032453,0.0855539110099102,-1.5233770679185938,0.12766439588872464,5,-0.29801345041921407,0.037351718212723484,0,0,non_depleted,0.7642676752671025
GLS,0.012941308019095123,0.03387073091389787,0.38207938446893785,0.702402482705875,6,-0.053444104702192116,0.07932672074038237,8.00031737594935e-4,10.896667050699552,non_depleted,0.9812281057660962
GLT1D1,-0.02606568752353922,0.05141877735058728,-0.506929352789084,0.612204389307703,7,-0.12684463925977413,0.0747132642126957,9.455149730403657e-4,4.542730477218712,non_depleted,0.9668539768686804
GLT8D1,9.232162032223161e-5,0.06875391512418035,0.0013427834641195967,0.998928614127441,7,-0.13466287581919492,0.1348475190598394,3.504540829426806e-6,0.008848557105456263,non_depleted,0.999638586992024
GLT8D2,0.08565178858649775,0.07785745026535949,1.100110372155433,0.2712840351833208,7,-0.06694600986172533,0.23824958703472082,1.2496850495265576e-6,0.0024264687846086443,non_depleted,0.863529356848776
GLTP,-0.00771064924392204,0.0797694699042371,-0.0966616583158775,0.9229950894276668,6,-0.1640559373220785,0.14863463883423442,0,0,non_depleted,0.9930792437824897
GLUD1,-0.022312673512543315,0.0462327260002829,-0.4826164373782931,0.6293681057354037,6,-0.11292715138020634,0.0683018043551197,0,0,non_depleted,0.9705326860873531
GLUL,0.09471275695887847,0.0734257283918297,1.2899123921992641,0.1970810776404699,6,-0.04919902622772783,0.2386245401454848,9.136541550787613e-6,0.02417810650030716,non_depleted,0.8156501257818224
GLYATL2,0.17169936019810225,0.08334600720024049,2.060079012370575,0.03939098791800631,7,0.008344187830414879,0.33505453256578965,0.005236628411069509,10.373153882279022,non_depleted,0.5809278172862472
GLYR1,-0.07802709811761421,0.042994560104269816,-1.8148132677339637,0.06955261075896363,7,-0.1622948874531257,0.00624069121789729,0,0,non_depleted,0.6656573748398329
GMCL1,0.06680555772179787,0.03986731495061766,1.6756974429942857,0.09379747094601262,7,-0.011332943741727983,0.14494405918532371,0,0,non_depleted,0.7182311441928794
GMDS,-0.0811254331879619,0.03969431467316644,-2.043754473554449,0.040977808782355366,7,-0.15892486033836795,-0.0033260060375558814,0,0,non_depleted,0.5862756411483546
GMDS-DT,-0.03196509034019564,0.060942034359152956,-0.5245162994036933,0.5999194860867487,5,-0.15140928282873795,0.08747910214834666,0.002054939719057878,10.006381023878655,non_depleted,0.9665321627924716
GMEB1,-0.08587681525626471,0.11085383891132942,-0.7746850817223974,0.4385257683652012,5,-0.3031463470704752,0.13139271655794577,0.02332482214973038,39.017954416893936,non_depleted,0.9377362558093677
GMFB,-0.06638219358068286,0.07200380494739762,-0.9219261902781161,0.35656707692985246,7,-0.20750705802742914,0.07474267086606344,0,0,non_depleted,0.907239319993135
GMPR,0.07139305995432413,0.08361770415189411,0.853803159013269,0.3932140638617517,6,-0.09249462865331365,0.2352807485619619,0,0,non_depleted,0.9148061410697759
GMPR2,0.0010878907651356642,0.10333915344192572,0.010527382206077723,0.9916005194188787,5,-0.2014531281738971,0.20362890970416841,1.5230173098808699e-6,0.0022220390330564927,non_depleted,0.9989602418279028
GMPS,-7.935840699574048e-4,0.04475440191489388,-0.017731977995516613,0.9858526699031973,7,-0.08851059997277982,0.08692343183286502,3.052779255900814e-4,1.8775105905573202,non_depleted,0.9989602418279028
GNA11,0.017839559420291418,0.06220655614479229,0.2867794092115945,0.7742812300843879,7,-0.10408305022577026,0.13976216906635308,0,0,non_depleted,0.987929126679964
GNA12,-0.149868236396424,0.055705996894318634,-2.690342956804868,0.007137862176010428,7,-0.2590499840321886,-0.040686488760659376,2.319739864632474e-6,0.00909130960017363,non_depleted,0.3312586992344177
GNA13,-0.06970294195756357,0.09202712240838322,-0.7574173801528535,0.4487998467891413,7,-0.25007278747885364,0.11066690356372647,0.02109903311506944,42.515330284084634,non_depleted,0.9421685697494225
GNAI1,0.10605275894416998,0.049456280535523055,2.144373935844109,0.032002936943234236,7,0.009120230285235495,0.20298528760310447,0,0,non_depleted,0.5546695251824606
GNAI2,0.014140384271670733,0.056380502463311236,0.25080273594355385,0.8019666261962618,7,-0.09636336998669108,0.12464413853003255,0,0,non_depleted,0.9901624480213682
GNAI3,-0.04055723266881874,0.04833053915444466,-0.8391636712186139,0.40137747041182154,7,-0.13528334876493317,0.05416888342729569,0,0,non_depleted,0.9187920852592294
GNAL,0.05981188726645174,0.0706578780595946,0.8464999078518168,0.397273925240659,7,-0.07867500895437654,0.19829878348728,0,0,non_depleted,0.916273407069349
GNAO1,-0.04973248247497996,0.03481130091781392,-1.428630391963618,0.15311049411430389,7,-0.11796137852888136,0.018496413578921435,0,0,non_depleted,0.7762314298041847
GNAQ,0.016042379399153903,0.031768810069122105,0.50497262454115,0.6135780636404428,7,-0.046223344168018834,0.07830810296632665,0,0,non_depleted,0.9668539768686804
GNAS,0.03673976742402501,0.050963710618749526,0.7209005580238984,0.47097069951056175,7,-0.06314726990724556,0.1366268047552956,0,0,non_depleted,0.9426014849185911
GNAZ,-0.12173854938958992,0.09393207027838234,-1.2960275338209701,0.19496599907199177,6,-0.30584202412850453,0.062364925349324696,0.0180929932954065,38.03303456979068,non_depleted,0.8156501257818224
GNB1,-0.03793050821356883,0.03084424509254322,-1.2297434448392046,0.21879319243599915,7,-0.09838411772527983,0.022523101298142174,0,0,non_depleted,0.8319400445311665
GNB1L,-0.16650728128870462,0.09485814742614843,-1.7553292553846094,0.07920300514681182,6,-0.35242583388414633,0.019411271306737088,5.207571307514301e-6,0.008458578018616575,non_depleted,0.6867370239607111
GNB2,0.025160814453306566,0.08641710387359698,0.29115549266855206,0.7709324003269656,6,-0.1442135967872003,0.19453522569381343,0.009118778700270816,20.591106157387404,non_depleted,0.987929126679964
GNB4,-0.07827700945330321,0.09002386130978396,-0.8695140189992708,0.38456604355351653,7,-0.25472053536970857,0.09816651646310215,0.020639982202291563,42.203771852178626,non_depleted,0.9119548902630513
GNB5,-0.06836230899226672,0.03500887764022732,-1.9527135286883428,0.05085354972168473,7,-0.13697844830628186,2.5383032174841613e-4,0,0,non_depleted,0.615220825195549
GNE,-0.053989272835218684,0.06272589615699797,-0.8607174411679633,0.3893936847635263,7,-0.1769297702009341,0.06895122453049671,0,0,non_depleted,0.9142274872454985
GNG12-AS1,-0.10173429957942112,0.11358713622571431,-0.8956498328935781,0.37043981174027596,7,-0.324360995688866,0.12089239653002379,0,0,non_depleted,0.9096959363992382
GNG2,-0.02562946581006355,0.053153886361802495,-0.4821748241626491,0.6296817596797434,7,-0.1298091687175312,0.0785502370974041,0.0055323782290322325,30.430998269704272,non_depleted,0.9705326860873531
GNG3,-0.014617244990524969,0.10416279221639548,-0.14033077147315737,0.8883986527514334,6,-0.21877256626378916,0.18953807628273922,0.010662179445491957,16.221821323581224,non_depleted,0.9920794461499471
GNG4,-0.03577327903455269,0.07960095553245501,-0.4494076584290142,0.6531376076944766,7,-0.19178828501313885,0.12024172694403348,0.02026378902812004,56.9664541378576,non_depleted,0.9767903565557654
GNG7,0.050087876191157676,0.08577814357361906,0.5839235276544518,0.5592717631548403,7,-0.11803419587384154,0.2182099482561569,0.020582320180557813,47.6672904372697,non_depleted,0.9612599816422353
GNL1,-0.1138043505464546,0.05229124263796472,-2.17635582566611,0.029528664196688547,7,-0.21629330282371068,-0.011315398269198515,0,0,non_depleted,0.5525090196643825
GNL2,0.02895213909842336,0.15853832873909965,0.18261917688099746,0.8550968364049307,5,-0.2817772753993833,0.33968155359623003,0.05762275600599089,54.2871629589617,non_depleted,0.9920794461499471
GNL3,-0.14234683469221932,0.10936009801648895,-1.3016341176903181,0.193041490999662,7,-0.35668868815030785,0.0719950187658692,0.030804375290270032,44.46111379431953,non_depleted,0.8127055095427772
GNL3L,-0.11016987346168282,0.06477598349025891,-1.70078272108752,0.08898379504937541,6,-0.2371284681657514,0.01678872124238577,6.183387841457245e-6,0.01757225621363475,non_depleted,0.7063114875915991
GNPAT,0.06982001723425675,0.0653865288272364,1.0678043090302969,0.2856087939402701,7,-0.058335224341216615,0.1979752588097301,8.634918118259297e-7,0.0023927251996926067,non_depleted,0.8686794080404506
GNPDA1,0.019354384177972386,0.0720853519487549,0.268492608480726,0.7883201636547446,7,-0.12193030945448141,0.1606390778104262,0,0,non_depleted,0.9898579866268087
GNPDA2,-0.012691246298693138,0.056665920967820874,-0.22396611723473395,0.8227836680640033,7,-0.12375441054641513,0.09837191794902884,0,0,non_depleted,0.9914868651056706
GNPNAT1,0.01248982692376704,0.07171437484209696,0.17416071674985031,0.8617391571621584,6,-0.1280677649405483,0.1530474187880824,1.1361650326874016e-6,0.003196383294487295,non_depleted,0.9920794461499471
GNPTAB,-0.013105182922786777,0.033139282956328585,-0.39545764885911905,0.6925051710845654,7,-0.07805698399067285,0.051846618145099284,0,0,non_depleted,0.9812281057660962
GNPTG,0.019053060575871396,0.10646751333115534,0.1789565659959482,0.857971806375324,7,-0.18961943107673113,0.2277255522284739,0.03308632768308102,52.247527571336306,non_depleted,0.9920794461499471
GNS,-0.07424002863588659,0.06591282465312794,-1.1263366276074696,0.2600230597302833,7,-0.20342679107532113,0.054946733803547934,0.006860579328424707,23.68422599227411,non_depleted,0.8556134587619668
GOLGA1,-0.059969772399498376,0.0649002146316817,-0.9240304171540216,0.3554704793628841,7,-0.18717185566651395,0.06723231086751719,0.003105719188848691,9.959775329057887,non_depleted,0.907239319993135
GOLGA2,-0.05499991685422005,0.05413774130354014,-1.0159255914620793,0.3096648211633179,7,-0.16110794001350523,0.051108106305065126,0,0,non_depleted,0.8849053292726619
GOLGA3,-0.01324016801388277,0.09040148018480486,-0.14645963746186808,0.8835585509143293,7,-0.19042381332521163,0.16394347729744607,0.028946279417938172,64.42709986664315,non_depleted,0.9920794461499471
GOLGA4,-0.05848340749440069,0.031648756068824536,-1.8478896095385406,0.06461831395883792,7,-0.12051382954479023,0.0035470145559888602,4.912712516774361e-5,0.6089959124203234,non_depleted,0.6608792091425708
GOLGA5,0.010547946788183684,0.07200469339777428,0.14648971185689028,0.88353481105703,6,-0.1305786589893029,0.15167455256567028,0.005919120450932694,18.888557231503214,non_depleted,0.9920794461499471
GOLGA7,0.026456621240631407,0.08619257165670309,0.30694781153537964,0.7588830961452355,7,-0.14247771494139447,0.1953909574226573,0.011663630528164725,23.759254342951593,non_depleted,0.9864498974416832
GOLGA7B,0.05289310966272925,0.060861229923512214,0.8690772389779674,0.38480488522852063,7,-0.0663927090421661,0.1721789283676246,0.0013197004020311393,4.6397354897664576,non_depleted,0.9122996829737852
GOLGA8A,-0.013885708117698297,0.07283715451588946,-0.19064045280172393,0.8488072946345946,7,-0.15664390770522058,0.128872491469824,0.010240809535186699,29.951230746228514,non_depleted,0.9920794461499471
GOLGA8B,-0.06973304034389981,0.0585918158351021,-1.1901498417484282,0.23398750334656243,7,-0.18457088916950354,0.04510480848170392,6.589019895739647e-6,0.023685120520345368,non_depleted,0.8392114173987404
GOLGB1,0.05915788174510743,0.04032345580162202,1.4670836258713666,0.14235330783621128,7,-0.019874639358264418,0.13819040284847928,4.086704621379835e-4,3.159208435254304,non_depleted,0.7715164451340014
GOLIM4,-0.1996164854062211,0.15962735432069172,-1.2505155288434533,0.21111128626382622,7,-0.512480350822191,0.11324738000974885,0.061233468579001096,38.56778621283131,non_depleted,0.8244198141044814
GOLM1,0.09933838340314168,0.03901671577146046,2.546046776079618,0.010895058796200185,7,0.022867025696043278,0.17580974111024006,0,0,non_depleted,0.3776361983793962
GOLPH3,-0.038696364017324285,0.042977913151061836,-0.9003779192654502,0.3679191674128274,6,-0.12293152592409581,0.04553879788944725,4.667254080267035e-6,0.033085929680184985,non_depleted,0.9096959363992382
GOLPH3L,0.21140862848972228,0.1066560742998692,1.9821527266729855,0.047462149765407094,7,0.002366564129550608,0.42045069284989395,0.029552931942134604,43.20686037703169,non_depleted,0.6089000895659257
GOLT1B,-0.08327258504087491,0.07276495523326987,-1.1444050886023318,0.2524556788675518,7,-0.22588927663475317,0.05934410655300333,0.008532314237211451,24.555533896382116,non_depleted,0.8493193634679216
GON4L,-0.053748017362637235,0.044667530534790396,-1.2032905495139088,0.22886390487723332,7,-0.14129476848916955,0.03379873376389507,0,0,non_depleted,0.8365399862659787
GOPC,0.051672684039627714,0.060167875658763845,0.8588085165692775,0.39044616811039407,7,-0.06625418527783358,0.169599553357089,0.003673824895524937,14.310521886351564,non_depleted,0.9148061410697759
GORAB,0.07177061393561003,0.09822241343474664,0.7306948732560957,0.46496554771807463,5,-0.12074177887109651,0.2642830067423166,0,0,non_depleted,0.9426014849185911
GORASP1,-0.11303958678454845,0.08600966667479683,-1.314266072114335,0.18875668054584502,5,-0.28161543578944515,0.055536262220348215,0,0,non_depleted,0.8092603975524896
GORASP2,0.005538237846151265,0.05448386854331877,0.10164913017782409,0.9190351811393838,6,-0.10124818223716829,0.11232465792947081,0,0,non_depleted,0.9921521622682372
GOSR1,-0.05521589045647331,0.03728080826692571,-1.4810808301454936,0.13858503550170348,7,-0.1282849319741908,0.017853151061244188,0,0,non_depleted,0.7671365811102776
GOT1,-0.05046525162259674,0.04960543906552134,-1.0173330298707712,0.30899502885807,7,-0.1476901256283148,0.04675962238312131,0,0,non_depleted,0.8849053292726619
GOT2,-0.09849097558384474,0.05366716729927325,-1.835218449943761,0.0664733285014386,6,-0.20367669064270602,0.006694739475016531,0,0,non_depleted,0.6642570175635056
GP6,0.014389628265322656,0.13950170105681084,0.10315019929013343,0.9178437641995296,7,-0.2590286815880998,0.28780793811874505,0.047413367197351085,40.30741643857553,non_depleted,0.9920794461499471
GPAA1,-0.14804239382233236,0.09456159512648983,-1.565565741824725,0.1174503153844281,5,-0.3333797145909107,0.037294926946245976,0,0,non_depleted,0.75708148424689
GPALPP1,0.003407740967855157,0.04612712845663859,0.07387715389781035,0.9411081347110362,7,-0.08699976951740912,0.09381525145311945,0.002440665098628702,16.391280746741533,non_depleted,0.9947019066718849
GPAM,-0.045167506724191744,0.0865715562483215,-0.521736106887503,0.6018540812312717,5,-0.21484463905648532,0.12450962560810185,0,0,non_depleted,0.9665321627924716
GPAT4,-0.09209203843687824,0.08387989374992474,-1.0979036133669502,0.27224657998366614,7,-0.25649360921377706,0.0723095323400206,0.01588369785387461,37.540834072393466,non_depleted,0.863529356848776
GPATCH1,0.030903980198544824,0.07026727218897284,0.4398061748495573,0.6600774950026977,5,-0.10681734258371492,0.16862530298080455,7.430091322021639e-8,2.563353841543815e-4,non_depleted,0.9789004653816684
GPATCH11,0.0424744111369057,0.09947182913696312,0.42699939777343926,0.669379766333202,6,-0.15248679144786395,0.23743561372167535,0.018531154503037918,33.07071842896767,non_depleted,0.9792481384019684
GPATCH2,-0.040663716894682074,0.05117972062164075,-0.7945279184952778,0.42688816254973033,7,-0.14097412605191983,0.059646692262555694,2.9614489638681097e-6,0.013033285731135547,non_depleted,0.9310722339657725
GPATCH2L,0.004299734038088812,0.03375954239959372,0.12736351657836917,0.8986526905874753,7,-0.061867753199667794,0.07046722127584541,0,0,non_depleted,0.9920794461499471
GPATCH8,-0.01764496276698094,0.03337897236172523,-0.528625104924259,0.5970655413784789,7,-0.08306654643692025,0.04777662090295838,0,0,non_depleted,0.9665321627924716
GPBP1,0.0421714817250562,0.039728468896462275,1.061492750575431,0.2884660257308201,7,-0.0356948864729296,0.120037849923042,1.5934972327744674e-6,0.01273391083602268,non_depleted,0.8694663439040526
GPBP1L1,0.055525545433811684,0.04713749638972666,1.177948548109847,0.23881711892833252,7,-0.03686224981143938,0.14791334067906275,4.244950463804598e-5,0.2334034021275038,non_depleted,0.8418089616021284
GPC1,-0.09640014828487299,0.05748801272202888,-1.6768739032778104,0.09356714225682275,7,-0.20907458276283003,0.016274286193084034,0,0,non_depleted,0.7170298350497335
GPC3,-0.05786128733242711,0.0769018373653069,-0.7524044849223636,0.45180785031268533,5,-0.2085861189133852,0.09286354424853098,0,0,non_depleted,0.9422697958990337
GPC5,0.23140650704348664,0.08746595523099918,2.6456751822161877,0.008152806028692337,7,0.059976384917335535,0.40283662916963775,2.883073546763374e-6,0.0050171829442421005,non_depleted,0.3416130697773532
GPC6,-0.07545872436529667,0.07447197101693295,-1.0132499964065589,0.3109407651247591,7,-0.22142110541619597,0.07050365668560264,0.01732012773285445,48.23179963765727,non_depleted,0.8849053292726619
GPCPD1,0.014579362739728931,0.09705629314235217,0.15021553232354984,0.8805945719160182,7,-0.17564747629224314,0.204806201771701,0.01902309052146446,32.720966856031225,non_depleted,0.9920794461499471
GPD1L,-0.06001156985298304,0.0505813133291677,-1.1864375577289998,0.23544954704648072,7,-0.1591491222688875,0.03912598256292143,0,0,non_depleted,0.8403346344844921
GPD2,0.025991912003296938,0.06158222546491022,0.4220684102770405,0.6729750847900933,6,-0.09470703199575246,0.14669085600234633,0.008374874429892156,41.5414326488203,non_depleted,0.9792481384019684
GPHN,0.033367163091546026,0.042666777146740026,0.7820408599597136,0.4341905609286129,7,-0.05025818345246107,0.11699250963555312,0.004560746585214911,41.61927715817771,non_depleted,0.9333065857292345
GPI,0.019761811226166215,0.053682305205585625,0.36812523513073736,0.7127798551770106,7,-0.08545357358386865,0.12497719603620108,0.003960064134447476,20.535039854367177,non_depleted,0.9812281057660962
GPKOW,0.17970495345592702,0.11818269597212695,1.5205690814356605,0.1283680106632947,5,-0.05192887424528869,0.41133878115714273,0,0,non_depleted,0.7642676752671025
