pathway,pval,padj,log2err,ES,NES,size,leadingEdge,coef
GOBP_CELLULAR_RESPONSE_TO_PROSTAGLANDIN_STIMULUS,0.18963242224316681,0.837535218481874,0.04314924572236384,0.4606525506217583,1.2595275071999759,13,TNFSF4|ANKRD13C|PRKAA2|PRKAA1|ACACA|GNAS,dxSCZ:score
GOBP_CELLULAR_RESPONSE_TO_RADIATION,0.5347648261758691,0.9333830104321906,0.021336776667534967,0.2168378949296838,0.9640993584047298,109,SWI5|NOC2L|TAF1|TP53BP1|HSF1|GNB5|POLA1|AKT2|BBC3|CLOCK|SIRT1|NMT2|POLK|NEDD4|MAP3K20|SLC24A2|MAPK14|EI24|NET1|RHOB|BABAM2|BCL2L1|PARP1|CREBBP|STK11|DHX36|KDM1A|CRYAB|NIPBL|EIF2S1|HUS1|METTL3,dxSCZ:score
GOBP_CELLULAR_RESPONSE_TO_REACTIVE_NITROGEN_SPECIES,0.3460661345496009,0.8865352411574158,0.030580528409017274,0.4192617154145818,1.0915051884358906,11,KCNC2|CRK|TRAF2|FOXO1,dxSCZ:score
GOBP_CELLULAR_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES,0.7441578674052276,0.9769305363021948,0.016615706845085523,0.20155666786372858,0.864986339196431,89,HSF1|MAPK8|RPS3|FOXP1|PLEKHA1|PDCD10|ANKZF1|PKD2|ABL1|PAWR|EZH2|SIRT1|NET1|PXN|RHOB,dxSCZ:score
GOBP_CELLULAR_RESPONSE_TO_RETINOIC_ACID,0.5676625659050967,0.9379697664623018,0.024444073720786545,-0.26236701240908017,-0.9267036325686966,29,ZNF35|PTK2B,dxSCZ:score
GOBP_CELLULAR_RESPONSE_TO_STARVATION,0.9082969432314411,0.9961850066967983,0.018651245502981532,-0.1689141766517976,-0.804843593224768,128,ATG7|TBL2|MAP1LC3A|TSC2|MAP3K5|RRAGA|PRKAG2|WNT2B|WDR45B|KAT5|NPRL3|SLC2A1|EIF2AK4|HRK|PAK1|MYBBP1A|WDR59|CLEC16A|GCN1|WDR45|TRIM32|GAS2L1|GABARAPL2|GAS6|FOXO3|WIPI1|CPEB4|SLC7A5|NPRL2|MAPK3|MAPK1|HSPA8|ATF2|MICU1|TTC5|PAK6,dxSCZ:score
GOBP_CELLULAR_RESPONSE_TO_STEROID_HORMONE_STIMULUS,0.7674361493123772,0.9789626242453029,0.021401358830179948,-0.18268291826420427,-0.8785193640394111,139,NCOR2|PPARD|ERRFI1|TAF7|CRY2|CNOT1|TRERF1|NPC1|UBE3A|UFL1|ABCB1|ESR2|FKBP4|PHB2|UBR5|HSPA1A|ZDHHC7|PAK1|PMEPA1|BMI1|RNF6|TGFB1|CNOT9|RPS6KB1|MED1|PIAS2|IGF1|PAQR7|PARK7|BRCA1|HNRNPU|VPS11|SAFB|VPS18|GSTP1|FOXO3|PRMT2|TADA3|CCDC62|LMO3,dxSCZ:score
GOBP_CELLULAR_RESPONSE_TO_STEROL,0.8033930254476909,0.984363746230941,0.016741738196462748,0.2725850824987449,0.7453088211411009,13,GPR155|LRP6,dxSCZ:score
GOBP_CELLULAR_RESPONSE_TO_STEROL_DEPLETION,0.6555248030657866,0.956757005175738,0.02163265866323115,-0.30662964687897754,-0.8582500859757535,13,EIF2A|PAQR3,dxSCZ:score
GOBP_CELLULAR_RESPONSE_TO_THYROID_HORMONE_STIMULUS,0.31018078020932444,0.8756896809432908,0.03269829911525325,0.4488458239791363,1.1323401246294453,10,THRB|CTSB|GCLC,dxSCZ:score
GOBP_CELLULAR_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN,0.470151042915368,0.9153185720481993,0.02921516053780483,-0.2175311306053739,-0.9899975676506036,97,TBL2|OPTN|MBTPS2|ATF6B|DAB2IP|BAX|PTPN1|UFD1|ERLEC1|HERPUD1|UFL1|UBR4|HSPD1|EDEM2|ERN1|UBR5|RPAP2|CCND1|HSPA1A,dxSCZ:score
GOBP_CELLULAR_RESPONSE_TO_TOXIC_SUBSTANCE,0.8971813508243219,0.9943132884054718,0.014253792770162286,0.18736304434752213,0.7543661779591202,62,PTPN13|UBIAD1|KCNC2|NNT|SELENOT|TXNRD3|OPRD1|IPCEF1|SESN1|NXN,dxSCZ:score
GOBP_CELLULAR_RESPONSE_TO_TYPE_II_INTERFERON,0.20331291127751305,0.8466414649807608,0.04600137753727824,-0.2975374830653496,-1.1747537049690546,47,DNAJA3|TYK2|ACTG1|STXBP4|CALM1|STAT1|RPL13A|STX4|JAK1|CAMK2A|IFNGR1|PDE12|RPS6KB1|MED1,dxSCZ:score
GOBP_CELLULAR_RESPONSE_TO_UNFOLDED_PROTEIN,0.5863130475964954,0.9422531937490516,0.025152749451795558,-0.21065788791733933,-0.9369372703163023,85,TBL2|OPTN|MBTPS2|ATF6B|DAB2IP|BAX|PTPN1|ERLEC1|HERPUD1|UFL1|HSPD1|EDEM2|ERN1|RPAP2|CCND1|HSPA1A,dxSCZ:score
GOBP_CELLULAR_RESPONSE_TO_UV,0.27446517979062357,0.8671792921495312,0.03896709068948789,-0.2714615713879784,-1.1052911742082543,54,PPID|ERCC4|PTPRK|XPC|USP28|BAX|NLRP1|ERCC1|DDB1|EIF2AK4|CUL4B,dxSCZ:score
GOBP_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS,0.12045760430686406,0.7935580322244588,0.06059211584548777,-0.3392390547318971,-1.292565022418795,40,TNXB|ITGB1BP1|ITGB1|NRP1|DLL1|DAB2IP|MAP2K3|CD63|NRP2|ERN1|MAPKAPK2|VEGFA|SEMA6A|NR2F2|DCN|PIK3CA,dxSCZ:score
GOBP_CELLULAR_RESPONSE_TO_VIRUS,0.412041181736795,0.9003281513899537,0.0303767176068476,-0.27923841350229434,-1.0233351909729895,34,TYK2|GSDME|POU2F2|VWCE|BAX|ARF1|DDX3X|JAK1|IFNGR1|TGFB1,dxSCZ:score
GOBP_CELLULAR_RESPONSE_TO_VITAMIN,0.5449575871819039,0.9333830104321906,0.022626219314625152,0.34016416601369626,0.9300852095135507,13,RXRA|GPRIN3,dxSCZ:score
GOBP_CELLULAR_RESPONSE_TO_VITAMIN_D,0.4338654503990878,0.9054786394625346,0.02652837643027592,0.3905778045052006,1.0168295468708999,11,RXRA|GPRIN3|MN1,dxSCZ:score
GOBP_CELLULAR_RESPONSE_TO_XENOBIOTIC_STIMULUS,0.7207291423229727,0.9707252205422026,0.021607304420392076,-0.1991906843867838,-0.8805084484456832,81,PDE2A|PPM1E|GSTM4|CRKL|ABCB1|GUK1|RNF149|CYB5B|N6AMT1|PDE4A|RBBP9|CRHBP|NCEH1|GSTA4|KCNC1|VAV2|UCHL1|GAS6|CYP46A1|ASIC2|GSTP1|PDE4B,dxSCZ:score
GOBP_CELLULAR_RESPONSE_TO_ZINC_ION,0.5101807802093244,0.9277856260765225,0.023840277882504382,0.3810191178838535,0.9612281375505429,10,GLRA2|CREB1|PARP1|KCNK3,dxSCZ:score
GOBP_CELLULAR_SENESCENCE,0.2953175707000464,0.8737875634424351,0.03776562552301298,-0.25567699435100805,-1.0867408819651512,66,DNAJA3|HRAS|MORC3|MAP3K5|MNT|PLA2R1|ING2|MAP2K3|CDK6|HMGA1|YPEL3|KAT5|PML,dxSCZ:score
GOBP_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,0.4062341182449602,0.8992769709089433,0.025690754858072717,0.22711708286021903,1.0227995490574193,119,SLC15A4|CBL|ADAM10|TNFSF4|TP53BP1|SNX4|NOTCH2|AP1G1|GAB2|FOXP1|GBF1|DYSF|ABL1|PCYT1A|RC3H2|RAB27A|TSC1|PDPK1|NFKBIZ|NSD2,dxSCZ:score
GOBP_CELL_ADHESION_MEDIATED_BY_INTEGRIN,0.21009771986970685,0.8493837066234008,0.03981688004914653,0.3296428585851882,1.1846788558486294,36,ITGA1|EXT1|FBN1|NPNT|RET|CRK|WNK1|JAM3|ITGB5|PDE3B|IFT74|COL16A1,dxSCZ:score
GOBP_CELL_CELL_ADHESION,0.02197802197802198,0.6631117187076488,0.1195664178161683,0.2369248598628083,1.25671114401281,453,IL1RAPL1|PCDH11X|ITGA1|CDH9|NRXN2|CBLB|PRKG1|AP3B1|CDON|TENM4|EXT1|BOC|EPB41L5|PPM1F|TNFSF4|CADM2|NRXN1|ALCAM|TMEM47|ZDHHC2|PDIA3|AMBRA1|EFNA5|RPS3|PPARA|TYRO3|FSTL3|FUT9|PRICKLE1|CELSR2|NPNT|CDH2|FLNA|PRKAR1A|NECTIN2|CSRP1|PCDH17|PTPN2|SLITRK3|TLN1|KIFAP3|KIF26B|NCK1|RET|ROCK1|ASTN2|ABL1|GOLPH3|PAWR|RC3H2|PCDH19|CCDC88B|CNN3|JAK2|PDPK1|ASTN1|WNK1|JAM3|PCDHGA1|NFKBIZ|ARID1B|SRF|PVR|PCDH8|TLN2|PTPRG|CDH7|SLITRK2|FLOT2|ITGB5|ELFN2|PLAUR|MAPK14|CERCAM|MYO10|STAT5B|PCDH11Y|PPP1CA|PHF10|MYADM|EFNB2|LRP6|PRTG|GTPBP4|FBLIM1|KITLG|MADCAM1|STXBP6|LRFN3|PTPRF|ROBO1|AP3D1|NFASC|GPAM|VEZT|LRFN4|ETS1|SERPINE2|CTNND2|MINK1|PSEN1|CADM3|ITGA2B|NLGN1|CD200|BCL2|CTNNA2|SMARCD2|DLG1|FIBP|SPARCL1|SHH|CDH1|RC3H1|ASS1|PELI1|YTHDF2|ARID1A|DAB1|BMP6|ITGA10|PCDH15|PTPN22|CDH10|FLOT1|CSK|SMARCC1|METTL3|DTX1|NEXMIF|ADGRL3|PKP4|CNTN1|SLITRK5|LRRC4B|KIFC3|NECTIN3|RIPOR2|RELA|ROBO2|DLG2|CASP3|CNTN5|PALLD|STK10|TFRC|PRNP|CDH3|AFDN|SOCS6|PCDHB10|CXADR|EGFR|ADAM19|BCL6,dxSCZ:score
GOBP_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN,0.6199731903485255,0.9511759149149928,0.023282000419410483,-0.24153366856879177,-0.896947578816574,36,CDH18|CDHR2|SMAD7|DENND6A|CDH6|PLEKHA7|CD2AP|VEGFA|TGFB1,dxSCZ:score
GOBP_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES,0.05514208389715832,0.7652506880009624,0.07865267464404885,0.28411307937954383,1.2980318262247816,130,IL1RAPL1|PCDH11X|CDH9|TENM4|CADM2|NRXN1|ALCAM|EFNA5|CELSR2|CDH2|NECTIN2|PCDH17|SLITRK3|KIFAP3|RET|PCDH19|WNK1|PCDHGA1|PVR|PCDH8|PTPRG|CDH7|SLITRK2|ELFN2|MAPK14|PCDH11Y|MYADM|LRFN3|PTPRF|ROBO1|LRFN4|CADM3|NLGN1|SPARCL1|CDH1|DAB1|PCDH15|CDH10|ADGRL3|SLITRK5|LRRC4B|NECTIN3|ROBO2|PALLD|CDH3|PCDHB10|CXADR|CELSR3|PTPRD,dxSCZ:score
GOBP_CELL_CELL_JUNCTION_ASSEMBLY,0.09700052622346957,0.7709849885661614,0.05965782560574734,0.30434028911057986,1.2730424114353007,76,CDH9|EPHB2|CDH2|PATJ|TLN1|ROCK1|EPB41L3|CNTNAP2|MPDZ|MPP7|JAM3|SRF|TLN2|CDH7|CNTNAP1|APC|PTPRO|WDR1|DLG1|CDH1|CDH10|PAK2|PKP4|ROCK2|ANK2|CDH3|AFDN|PKN2|CDH12|STRN|FKRP|CDH13|CDHR3|PRKCA|PARD3|NPHP1|ACTB,dxSCZ:score
GOBP_CELL_CELL_JUNCTION_ORGANIZATION,0.20258547372002042,0.8466414649807608,0.03924523389337643,0.2562201694814522,1.1438575888225133,112,CDH9|EPHB2|EXT1|ADAM10|CDH2|PATJ|TLN1|ROCK1|EPB41L3|CNTNAP2|MPDZ|MPP7|JAM3|SRF|TLN2|CDH7|CNTNAP1|APC|PTPRO|MYADM|WDR1|EFNB2|DLG1|NUMB|CDH1|BMP6|CDH10|CSK|PAK2|PKP4|KIFC3|ROCK2|ANK2|CDH3|AFDN|CXADR|PKN2|CDH12|STRN|SVEP1|PTPN23|FKRP|CDH13|CDHR3|PRKCA|PARD3|NECTIN1|NPHP1|ACTB,dxSCZ:score
GOBP_CELL_CELL_RECOGNITION,0.09947066607851786,0.7796781420145191,0.06642290670214004,-0.3869976654472189,-1.3414693118668457,27,CCT5|ADAM32|CCT4|NEDD9|TCP1|CD2AP|EPHB1|DOCK2|ZPBP|ZP3|CCT8,dxSCZ:score
GOBP_CELL_CELL_SIGNALING_INVOLVED_IN_CARDIAC_CONDUCTION,0.13806451612903226,0.8126861508610236,0.05072073714261461,0.4158878925587978,1.3085474230694274,21,HCN4|HCN1|CACNB2|FLNA,dxSCZ:score
GOBP_CELL_CHEMOTAXIS,0.6681883709754926,0.9581386248197103,0.023247209411683182,-0.19574323369905444,-0.9109699301330553,111,FGFR1|PTK2B|NRP1|HBEGF|SEMA5A|CRKL|PTK2|IL17RA|RPS19|CX3CL1|NEDD9|AKIRIN1|RPL13A|ANO6|VEGFA|EPHB1|TRPM4|MPP1|TMSB4X|ADAM17|DOCK4|PTN|GAS6|LGMN|SRP54|GSTP1|C1QBP|PDE4B|TIRAP|MAPK3|MAPK1,dxSCZ:score
GOBP_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING,0.41683778234086244,0.9006662963067144,0.02691054863131337,0.3520437243916994,1.0267798408989295,16,ASPH|CAMK2D|PDE4D|ATP1A2|SLC8A1|ATP1A1|RYR2,dxSCZ:score
GOBP_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING_INVOLVED_IN_CARDIAC_CONDUCTION,0.34872761545711595,0.8865352411574158,0.030286002520610242,0.3965043841957362,1.084132016518413,13,CAMK2D|PDE4D|ATP1A2|SLC8A1|ATP1A1|RYR2,dxSCZ:score
GOBP_CELL_COMMUNICATION_INVOLVED_IN_CARDIAC_CONDUCTION,0.1218274111675127,0.7942944738545911,0.05377224601181772,0.36934932485760325,1.3003237372657694,33,HCN4|HCN1|CACNB2|FLNA|CAMK2D|KCNJ3|PDE4D|ATP1A2|SLC8A1|ATP1A1|RYR2|ANK2|CXADR|KCNN2,dxSCZ:score
GOBP_CELL_CYCLE_CHECKPOINT_SIGNALING,0.901840490797546,0.9958579030250304,0.013609388934246586,0.17567925876726903,0.7863937801328934,114,TELO2|ETAA1|DYNC1LI1|PSMG2|TP53BP1|CDC5L|INTS3|NAE1|NEK11|CLOCK|EME2|MAP3K20|CDC14B|APC|MAPK14|NSUN2|BABAM2|ERCC6|RAD17|CEP63|PPP1R10|PRPF19|DNA2|ATRIP|HUS1|TTI2|CRY1|BRIP1|TIPIN|ZFYVE19|FANCD2,dxSCZ:score
GOBP_CELL_CYCLE_DNA_REPLICATION,0.6380065717415115,0.952489737632469,0.019684672185315433,0.25706802088713426,0.8858706815147044,30,MCM6|POLA1|RTF2|TERF1|DBF4,dxSCZ:score
GOBP_CELL_CYCLE_G1_S_PHASE_TRANSITION,0.8530447911424258,0.9882119593463186,0.01418552756158397,0.17836187229697417,0.8333828349734574,151,MYO16|TAF1|AMBRA1|EIF4E|MAP3K11|LATS1|PKD2|DBF4|EZH2|RRM1|TCF3|PTEN|CENPJ|ARID1B|CCND3|CDC73|GSPT1|APC|CUL5|FBXO7|EIF4G1|PHF10|MTBP|MN1|RBL1|BCL2|SMARCD2|DLG1|PIAS1|BCAT1|ARID1A|PSME2|UBE2E2|SMARCC1|PLRG1|CCNH|PLCB1|CTDSPL|STIL|PLK2,dxSCZ:score
GOBP_CELL_CYCLE_G2_M_PHASE_TRANSITION,0.9499228262733664,0.9981875362939324,0.012948885293144823,0.16921794469366447,0.7429006697339822,101,PBX1|ETAA1|NEK10|INTS3|NAE1|RAD51B|LATS1|RRM1|UBE2A|CDC14B|CDK14|PPME1|MIIP|FBXL7|GTPBP4|BABAM2,dxSCZ:score
GOBP_CELL_CYCLE_PHASE_TRANSITION,0.5798844291738248,0.9409834913653129,0.01877529265735886,0.18545936501006816,0.9594729987594532,345,PBX1|MYO16|TELO2|SPAST|ETAA1|CDC23|DYNC1LI1|NEK10|PSMG2|TAF1|TP53BP1|APBB2|AMBRA1|CDC5L|INTS3|NAE1|RAD51B|NEK11|EIF4E|MAP3K11|LATS1|PKD2|DBF4|EZH2|RRM1|TCF3|CLOCK|EPS8|PTEN|UBE2A|EME2|CENPJ|MAP3K20|ARID1B|CCND3|CDC73|GSPT1|CDC14B|CDK14|APC|CUL5|FBXO7|MAPK14|PPME1|MIIP|NSUN2|FBXL7|EIF4G1|PHF10|CDC27|GTPBP4|BABAM2|CDK16|ZNF16|MTBP|ERCC6|MN1|RBL1|BCL2|AVEN|SMARCD2|NFIA|ANAPC4|RAD17|DLG1|PIAS1|CEP63|BCAT1|PPP1R10|VPS4B|ARID1A|PRPF19|PSME2|DNA2|UBE2E2|ATRIP|SMARCC1|HUS1|PLRG1|CCNH|PLCB1|ANAPC5|CHMP4B|CTDSPL|HECW2|TTI2|PPM1D|STIL|CRY1|PLK2|BRIP1|TIPIN|KLHL18,dxSCZ:score
GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT,0.22113791198674276,0.8506823177095858,0.03905925194396204,0.3790743789434359,1.2070683549160846,22,EXT1|NOTCH2|MAGI2|BASP1|PTPRO|PDGFB|EDNRA|PROM1|SHH|MEF2C,dxSCZ:score
GOBP_CELL_DIFFERENTIATION_IN_HINDBRAIN,0.7325456498388829,0.9737965745022329,0.020058293788823574,-0.27686628582312434,-0.8081206827189031,15,CEND1|KNDC1|SLC25A46,dxSCZ:score
GOBP_CELL_DIFFERENTIATION_IN_SPINAL_CORD,0.4299607256405461,0.9054786394625346,0.0264084663455774,0.3583677211756202,1.0237272410916387,15,ZC4H2|MDGA2|SUFU|SHH,dxSCZ:score
GOBP_CELL_DIVISION,0.8817451205510907,0.9924791898143932,0.021668243132077245,-0.16150500185028682,-0.8875263963927374,408,FGFR1|ERCC2|RASA1|THOC2|PARD6G|CCNK|NCAPD3|ITGB1BP1|SVIL|MICAL3|DLL1|TSG101|WWTR1|CNTROB|ZNF830|RNF8|GOLGA2|VPS4A|FGF9|TTC19|CSNK1A1|MARK4|ZWILCH|SSNA1|RAB11A|CHMP2A|ING2|ZC3HC1|TENT4B|ARHGEF2|PARD3B|MCMBP|CDK6|ARF1|RAB10|UBE2S|CALM1|DYNLT1|DYNLT3|SMYD5|PPP2R2D|CHMP7|NEDD9|ITGB3BP|CUL7|PPP1CC|FSD1|CCNT1|MBIP|CCND1|CD2AP|BOD1|MPLKIP|ANK3|PIN1|PHF13|DCTN1|NUDC|BMI1|ANXA11|VEGFA|RUVBL1|ACTR8|SYCP2|ZBTB16|TGFB1|CDC25B|SGO2|CDC26|PDGFA|GNAI1|ALKBH4|CINP|PTN|HAUS6|RALA,dxSCZ:score
GOBP_CELL_FATE_COMMITMENT,0.7120115774240231,0.9685206576889948,0.022294926271816985,-0.1911218727434871,-0.8952812740955753,116,FGFR1|TNXB|TM2D3|ITGB1|NRP1|DLL1|IL6ST|IFRD1|PTCH2|MBD3|FKBP8|ARHGEF2|MTA3|WNT2B|RAB10,dxSCZ:score
GOBP_CELL_FATE_COMMITMENT_INVOLVED_IN_FORMATION_OF_PRIMARY_GERM_LAYER,0.5953586497890295,0.9437958210655919,0.023012066911078093,-0.33351924403033373,-0.8884139078976029,11,FGFR1|PAF1|EYA2|SMAD1|BMPR1A,dxSCZ:score
GOBP_CELL_FATE_DETERMINATION,0.08281882052373855,0.7709849885661614,0.07175876019682244,-0.5113169841301073,-1.4311657403555984,13,TNXB|DLL1|IFRD1|PTCH2|DSCAML1|MCL1,dxSCZ:score
GOBP_CELL_FATE_SPECIFICATION,0.14674397859054417,0.8210047803563026,0.05438247049770977,-0.3346154661737214,-1.2525261244873591,37,FGFR1|ITGB1|NRP1|DLL1|PTCH2|MBD3|FKBP8|MTA3,dxSCZ:score
GOBP_CELL_GROWTH,0.16249304396215916,0.8210047803563026,0.0579561436845735,-0.20707067181120872,-1.1123176755974586,327,CACNG7|LGI1|PPARD|TTL|SEMA3A|SPHK2|ITGB1|MEAF6|CDHR2|P3H1|NRP1|SMAD7|HDGFL2|TSG101|HBEGF|SLIT1|SORBS2|TSC22D4|NUBP1|IFRD1|PUM2|PTCH2|TAF9B|MEGF8|ZFYVE27|RIMS2|SSNA1|SUPV3L1|SEMA5A|CRKL|FN1|SYT3|RND2|ULK2|ADAM15|ESR2|NRP2|DDX3X|MACF1|MUL1|CLSTN3|NRCAM|NIN|BAP1|N6AMT1|NEDD4L|CD2AP|HSPA1A|PSMD10|ARHGEF11|SYT17|RPS6KA3|PML|EIF2AK4|ULK1|SEMA7A|PAK1|RASGRP2|CCDC85B|RNF6|OGFR|VEGFA|DNAJB2|MEG3|DDR1|TGFB1|CDKN1B|ADAM17|BRAT1|CYFIP2|IGF1|ZNF639|TRIM32|DDX49|ACVR1B|ANAPC2|BRCA1|TCHP|RARG|LAMTOR1|NTRK3|PRMT2|VCL|DCAF13,dxSCZ:score
GOBP_CELL_JUNCTION_ASSEMBLY,0.09700093720712277,0.7709849885661614,0.05609112596238862,0.22627535890055195,1.1700207561115055,342,IL1RAPL1|PTPN13|CDH9|NRXN2|FLRT2|SORBS1|EPHB2|EPB41L5|VLDLR|PCLO|PPM1F|CHRNB2|CBLN2|NRXN1|ADGRL2|PLXNC1|ZDHHC2|LIMCH1|GPM6A|EFNA5|RAP2A|NAE1|PRICKLE1|GABRA4|SETD5|CDH2|PATJ|LAMC1|PCDH17|LGI2|SLITRK3|TLN1|LATS1|ROCK1|GNA13|EPB41L3|LRRN1|DNER|CRK|LRRTM2|ABL1|CNTNAP2|TSC1|POLDIP2|PTEN|MPDZ|MPP7|BSN|JAM3|LRRTM3|SRF|TLN2|CDH7|CNTNAP1|APC|SLITRK2|PTPRA|LHFPL4|PTPRO|COL16A1|ZDHHC8|SRGAP2B|EIF4G1|WDR1|EFNB2|MYO9A|LRFN3|FLRT1|GABRG1|VPS35|LRFN4|WDPCP|RAPGEF1|NLGN1|ACTN2|BCL2|NRG3|GPM6B|MAP1B|ARF6|DST,dxSCZ:score
GOBP_CELL_JUNCTION_DISASSEMBLY,0.9380453752181501,0.9972691971212947,0.01661231754777445,-0.20436591191880366,-0.6307169937733046,18,ITGB1|MAP4K4|CX3CL1,dxSCZ:score
GOBP_CELL_JUNCTION_MAINTENANCE,0.7372421281216069,0.9749259219347589,0.017401924634275485,0.23179036717451432,0.8330140933724319,36,PCLO|CBLN2|PRICKLE1|RIMS1|BSN|CNTNAP1|MYADM|ARF6|DLG1,dxSCZ:score
GOBP_CELL_KILLING,0.4131672597864769,0.9003281513899537,0.026238056766879715,0.25986423550061455,1.0219113367657071,55,PLEKHM2|MAPK8|AP1G1|NECTIN2|CRK|RAB27A|PVR|STAT5B|PPP3CB|CHGA|CXCL14|TUBB|LAMP1|ARRB2|GSDMB|NOS2,dxSCZ:score
GOBP_CELL_MATRIX_ADHESION,0.026360751769587503,0.6896186215826117,0.13839546889485557,-0.2827425525106558,-1.3550966338444803,134,RASA1|PTPRK|PLEKHA2|TNXB|ITGA7|PTK2B|ITGB1BP1|ITGB1|UTRN|NRP1|THBS3|SEMA3E|ACTG1|SNED1|FERMT2|PLPP3|ACTN1|ADAM9|ITGAV|FN1|PTK2|CDK6|CD63|ADAM15|MAP4K4|MACF1|EPDR1|CX3CL1,dxSCZ:score
GOBP_CELL_MATURATION,0.5395649055701649,0.9333830104321906,0.02672567485988526,-0.2115918117962739,-0.9596600766344022,95,FGFR1|ERCC2|TDRD6|MTCH1|ROPN1L|PTBP3|FBXO41|CFTR|TUT7|CX3CL1|PLD6|NRCAM|KCNB1|BAP1|TDRKH|RPS6KA2|VEGFA|CATSPERE|TGFB1|CDC25B|DLD|ACTL6B|FOXO3|TUSC2|LSM14B|ADGRB3|CBFB|TDRD7,dxSCZ:score
GOBP_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS,0.19413585867783645,0.8377749454210468,0.04177670807757895,0.349085510015152,1.2108096771505819,31,NUS1|PDCD10|HDAC9|ABL1|STARD13|SRF|EFNB2|HDAC5|ROBO1|TGFBR3,dxSCZ:score
GOBP_CELL_MIGRATION_IN_HINDBRAIN,0.7019374068554396,0.9652332148514909,0.02057330867956823,-0.29480078004559684,-0.8251413305762744,13,ITGB1|CEND1|PLXNA2,dxSCZ:score
GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION,0.24900702719217843,0.8559445726150458,0.03269829911525325,0.2030674639739923,1.0726915179911891,430,TRIOBP|GOLGA4|IL1RAPL1|FLRT2|EPHA5|SOS1|PRKG1|SPAST|EPHB2|EXT1|BOC|VLDLR|KIAA0319|CHRNB2|NRXN1|APLP1|ELAVL4|PLXNC1|ALCAM|GDI1|VAX1|APBB2|ANKRD27|NOTCH2|EFNA5|CHL1|RAP2A|PRICKLE1|CELSR2|KIF21A|PICALM|ABLIM1|GPRIN3|SZT2|SLITRK3|COL25A1|RET|ZDHHC17|BTBD3|SPP1|ABL1|MAP3K13|MAP2|YTHDF1|CYFIP1|EFNA3|PTEN|NOVA2|DTNBP1|NEDD4|ZDHHC15|FEZ2|B4GALT6|SRF|CUX1|CNTNAP1|SLITRK2|CREB1|TPRN|PTPRO|WDR47|ANKRD24|CAPRIN2|PPP3CB|KIFC2|EFNB2|DCLK1|TRAK1|LZTS3|TMEM106B|TRPC5|NTN4|RERE|ROBO1|NFASC|EDNRA|CTNND2|MINK1|ARHGEF40|WDPCP|PSEN1|FZD3|NLGN1|BCL2|CTNNA2|MAP1B|PTPRZ1|DISC1|WASL|RUFY3|ENAH|SHH|NUMB|NPR2|CDH1|ABI1|STK11|AFG3L2|DHX36|MEF2C,dxSCZ:score
GOBP_CELL_PROJECTION_ASSEMBLY,0.10990356650849534,0.7920898009697426,0.05189157667794327,0.2173696275024769,1.149220706496818,436,ARHGEF4|CFAP69|CFAP44|FGD6|ARFIP2|ACTR3|CEP250|EPHB2|TTC12|CLCN4|NRXN1|TBC1D14|RAB8B|GPM6A|CEP128|ARMC2|CEP162|RAP2A|JHY|PRICKLE1|SDCCAG8|CEP120|CELSR2|ABLIM1|GBF1|FLNA|BBS2|FNBP1L|TMEM138|PLPPR5|NCK1|INTU|ROCK1|TBC1D16|ABL1|FGD1|GOLPH3|CYFIP1|AVIL|BBS7|MCRS1|CEP41|EPS8|PALM|PCNT|DPYSL3|DTNBP1|ABLIM3|CROCC|CENPJ|TBC1D20|TBC1D8|ATP8B1|WASF3|SRF|CDC14B|IFT57|TXNDC15|CEP97|APC|SSX2IP|DAAM2|DOCK11|FMR1|UNC119B|GDI2|PTPRO|MYO10|IFT74|CC2D2A|WDR90|TENM1|ARL13B|EVI5|RPGR|DNAH7|LIMA1|ODF2L|MKS1|RAB23|MTSS2|PDCL2|MINK1|WDPCP|SNX10|MPHOSPH9|NLGN1|FGD4|NDUFAF2|ACTN2|FGD3|RAB11FIP3|TPGS1|TBC1D22A|PLEKHM1|DISC1|ARF6|WASL|MNS1|TBC1D32|IQUB|DEF8|TMEM67|YIF1B|SNAP29|TBC1D19|CFAP43|IQCG|INPP5E|CLUAP1|WASF2|DNAH1|RABGAP1|EPS8L2|GAS8|MAP4|DNAAF5|BIN3|OFD1|DZIP1|IFT122|CFAP54|CPLANE1|TAPT1|NCKAP1|CFAP161|RIPOR2|TTBK2|ABLIM2|CCP110|SHTN1|IFT88|CDC42EP3|CEP83|CSNK1D,dxSCZ:score
