"logFC","AveExpr","t","P.Value","adj.P.Val","B","celltype","SE","FDR"
-0.0859807735439615,-0.288784218542759,-1.77461937707925,0.0797799986923926,0.243898853145314,-4.61871709696437,"Sst_2",0.0484502618727587,0.243898853145314
0.0544201750215005,0.638439855905407,1.6751621627448,0.0978226811513818,0.290750746755496,-4.51670500753424,"Vip_15",0.0324865115937979,0.290750746755496
-0.0772637396395889,2.3113632848151,-1.65606091991506,0.1016425244208,0.293939192243935,-4.75561287855132,"L2/3 IT_6",0.0466551312880156,0.293939192243935
0.0606855096581349,2.28729579626766,1.60709953410508,0.111988102811768,0.315334921075241,-4.5969750534703,"L5 IT_2",0.0377608905797659,0.315334921075241
0.071058167787537,-0.0589101049888288,1.56235693839251,0.122166897695338,0.335175847523107,-4.70140906729345,"L5 IT_3",0.0454813916342623,0.335175847523107
-0.0734916721610611,-0.510340766629604,-1.53618601919355,0.128454126062533,0.343614787217276,-4.99248888188539,"Pvalb_10",0.0478403469650387,0.343614787217276
0.0831960757023443,-1.56974108201782,1.47491371375943,0.144175999704488,0.37451614693664,-5.05897459707556,"Pax6_3",0.0564074189060761,0.37451614693664
0.0985483265101851,-1.39157643997212,1.45738721764667,0.148939265042921,0.37451614693664,-4.98797374108843,"L6 IT Car3_1",0.0676198647256678,0.37451614693664
-0.070867388557922,-0.558267095665262,-1.45171604665057,0.150506488955846,0.37451614693664,-5.10137767121399,"Pvalb_12",0.0488162879520611,0.37451614693664
0.0496126068979329,0.604754867680327,1.34939891493764,0.181030411354694,0.429100328667595,-5.16367474388333,"Lamp5_3",0.0367664493788523,0.429100328667595
0.0583269409328915,-0.36586593032421,1.32263876669939,0.189738988743694,0.429100328667595,-5.21709077505363,"Sncg_6",0.0440989198271007,0.429100328667595
0.0607788808037699,-0.711041027709514,1.32197246862548,0.189959767999116,0.429100328667595,-5.02651427358892,"Sst_7",0.0459759051313413,0.429100328667595
0.0527381841404947,-1.03225128700431,1.31698645942557,0.1916180161863,0.429100328667595,-5.20149400892244,"Vip_16",0.0400445910153833,0.429100328667595
0.077031303987984,0.896041877815746,1.3125639112229,0.193097927239972,0.429100328667595,-5.20070365931136,"L5 IT_6",0.0586876595717268,0.429100328667595
0.0487026382412719,-0.189103917344664,1.30248108568595,0.196503888829086,0.429100328667595,-5.2018817104527,"Chandelier_2",0.0373922038304477,0.429100328667595
0.0563511809278765,-0.844391344787261,1.25492558247042,0.213173853616383,0.45619204673906,-5.33911270787536,"Sncg_3",0.0449040020500217,0.45619204673906
0.0788436402806602,0.925641620094248,1.20119401726007,0.233234158263539,0.489334410474485,-5.339230331666,"L2/3 IT_12",0.0656377230886503,0.489334410474485
0.0445920878209946,-0.108397413760771,1.1770684752393,0.242672134835119,0.497393303681234,-5.17482825125751,"Pvalb_6",0.0378840218381764,0.497393303681234
0.0857805972922937,-2.68847679014771,1.16111447359933,0.24906184576244,0.497393303681234,-5.43339617312425,"L6b_3",0.0738778124316917,0.497393303681234
