"logFC","AveExpr","t","P.Value","adj.P.Val","B","celltype","SE","FDR"
0.062094050728091,-0.165601443731197,1.34868044405733,0.181191594618297,0.294774385274543,-5.77014280744301,"Sncg_6",0.0460405954588392,0.294774385274543
0.0706942406196669,0.701080034733667,1.33610061629362,0.185251250966628,0.296946858167095,-5.61876769758,"Vip_23",0.0529108659614085,0.296946858167095
0.0670064330393424,0.79260121860566,1.32392207449788,0.189246329257959,0.298954346219095,-5.82692642486067,"L5/6 NP_1",0.0506120672281681,0.298954346219095
-0.0744749126487357,-0.988204148607085,-1.31188836676124,0.193257092129293,0.300928900601328,-5.82578144270375,"Pvalb_10",0.0567692454142252,0.300928900601328
-0.0804498149909622,0.349818607972525,-1.28560286825439,0.202238481908776,0.310478796169812,-5.78253117309887,"Sst_19",0.0625775011689249,0.310478796169812
0.053878882047782,0.377365867772952,1.1982003211653,0.234326906973462,0.354744900834824,-5.98675066121755,"L5 IT_3",0.0449665060975637,0.354744900834824
0.0539708519104902,0.346954062186464,1.18271704077042,0.240375083183078,0.358731009890911,-6.01166765803474,"Pvalb_9",0.0456329367465049,0.358731009890911
0.0513684968952705,0.446327571179911,1.17285593444863,0.244285030729708,0.358731009890911,-5.99056429303145,"Lamp5_3",0.0437977891286532,0.358731009890911
-0.0685991950547352,1.81865270986913,-1.16648977774143,0.246833263686406,0.358731009890911,-6.0221115331421,"L2/3 IT_13",0.0588082264960417,0.358731009890911
0.0452646512340475,3.61730150828576,1.13379235730156,0.26022014786619,0.373210475229141,-5.94132407413925,"L2/3 IT_1",0.039923228395875,0.373210475229141
0.0401514744642477,0.646334408246396,1.1117519306401,0.269527842128801,0.381539412883627,-5.94654144117093,"Vip_15",0.0361154978531319,0.381539412883627
0.0478955912664289,-0.74906033845651,1.0693930330868,0.288063363638342,0.397748565038442,-6.11544913128285,"Vip_21",0.0447876410118164,0.397748565038442
0.0737460556425131,-1.83047861423719,1.06327561927108,0.290810947642013,0.397748565038442,-6.11271075181632,"Sst Chodl_1",0.0693574218254618,0.397748565038442
0.0770314230578455,0.386544551709811,1.06080528042626,0.291925552321792,0.397748565038442,-6.1253156144624,"L2/3 IT_7",0.0726159875702091,0.397748565038442
-0.0681904520973566,-0.31365106070496,-1.01317372236162,0.313988691381838,0.422527992106424,-6.18913363814441,"Sncg_1",0.0673038103854598,0.422527992106424
0.0657305858362823,-1.0744526853875,0.976778698195389,0.3315817417406,0.440128519836762,-6.19557665784448,"L5 ET_2",0.0672932220550268,0.440128519836762
0.044878534381692,1.75701825163734,0.969566421375994,0.335143735288543,0.440128519836762,-6.21353628849776,"L5 IT_5",0.0462872201349559,0.440128519836762
0.0614305783961852,-1.7459034568735,0.948579594301829,0.345650954946122,0.448523262965802,-6.2425294439352,"Pax6_3",0.0647605944353032,0.448523262965802
-0.0323761265435784,-0.0737328774720601,-0.896020798392993,0.372892047535884,0.474137518447369,-6.289419333879,"Pvalb_6",0.0361332310607574,0.474137518447369
0.0330266612821258,0.108002436881674,0.893766187269753,0.374090152169484,0.474137518447369,-6.30688615711948,"Pvalb_1",0.0369522384629637,0.474137518447369
-0.0424808469160504,0.997644072598341,-0.881375771607866,0.380717653283204,0.476991082849072,-6.22552716323019,"Vip_1",0.0481983375133559,0.476991082849072
0.0344181328283363,0.656259649810597,0.847680394135686,0.399109352809553,0.494351357457287,-6.12063490241012,"Vip_19",0.040602723699219,0.494351357457287
-0.0387568263314331,-0.151784203446059,-0.800477899034947,0.425771350674827,0.521450305882654,-6.39514764050996,"Pvalb_5",0.0484171098017299,0.521450305882654
-0.0411671205071373,0.217549956515308,-0.77895792889566,0.438270232812249,0.530793948628169,-6.32929455887979,"Sst_13",0.0528489652393686,0.530793948628169
0.0324897584469256,-1.10917676797744,0.766784028664688,0.445435045212183,0.533543076133274,-6.38233945619429,"Pvalb_13",0.0423714595405758,0.533543076133274
0.0408739539535574,1.12588754029239,0.744374036362444,0.458800460071387,0.543578805954143,-6.39473104192704,"L5 IT_7",0.0549105046077337,0.543578805954143
0.0266504503109868,1.2886388872859,0.610155890975411,0.54346353885375,0.636003028433048,-6.51589075462265,"Pvalb_2",0.0436781004742618,0.636003028433048
0.0382384613148888,0.887866144769422,0.60256298222299,0.54847967589639,0.636003028433048,-6.49643053567555,"L2/3 IT_12",0.063459692086989,0.636003028433048
0.0379285143086589,-1.781956773085,0.587892598020609,0.558236941295641,0.640503437907631,-6.51668516209441,"L5/6 NP_3",0.0645160603082287,0.640503437907631
-0.0273724622874456,-0.0995131062859747,-0.460789113357211,0.646182492708827,0.733686371929814,-6.58321979269854,"Sncg_8",0.0594034483323958,0.733686371929814
0.0250608869787489,-1.27992041816876,0.427146288277239,0.670404039278899,0.753340621457732,-6.59024044040494,"Lamp5_4",0.058670501574119,0.753340621457732
0.0159007252802786,0.356155431579344,0.378414861511154,0.706110623482559,0.785367938363255,-6.61625453568848,"L5/6 NP_2",0.0420192938955436,0.785367938363255
-0.0240052300853617,0.305839395668982,-0.359552652923246,0.720115698010888,0.792854657405927,-6.63267283832247,"Lamp5_5",0.0667641578783905,0.792854657405927
0.0151431968982827,0.365636108753879,0.309279393180417,0.757901745915628,0.818205497312694,-6.43239671625864,"Vip_12",0.0489628382368463,0.818205497312694
-0.0187026483728877,-1.26702191258802,-0.308946931376882,0.758153717693414,0.818205497312694,-6.62386430373691,"Sncg_2",0.0605367669118309,0.818205497312694
0.013221838980476,-0.944880785188447,0.279412459624282,0.780639243402355,0.83421252481232,-6.67885635600883,"Sncg_3",0.0473201481360388,0.83421252481232
0.0129194239410879,-0.744664073908095,0.191866260275598,0.848326276545937,0.897743341199099,-6.69895799315615,"Pvalb_12",0.0673355696959452,0.897743341199099
0.00740097477834125,0.554683696446488,0.159484555718928,0.873683422122447,0.915687432801411,-6.55918346617698,"Vip_13",0.0464055892119394,0.915687432801411
-0.0089638445122626,-0.557803803815436,-0.134464580399528,0.893368171533989,0.927401244735283,-6.62895554900174,"Sncg_5",0.0666632393871215,0.927401244735283
-0.00416678329442654,2.73823329907574,-0.071950103528119,0.942818658431933,0.969502205368686,-6.67256203976339,"L2/3 IT_6",0.0579121236816304,0.969502205368686
0.00158158181932891,-0.938728794438734,0.0333878288526559,0.97344730491236,0.984884065128611,-6.68761305532573,"Sst_12",0.0473700109794081,0.984884065128611
0.00239539191239009,-0.971965345122911,0.030367623317165,0.975848431503578,0.984884065128611,-6.67756092075834,"Lamp5_6",0.0788797953455948,0.984884065128611
-0.000695321757834278,0.851381018918574,-0.0151996814316869,0.987910184782894,0.987910184782894,-6.58328801977845,"Vip_11",0.0457458112500131,0.987910184782894
