pathway,pval,padj,log2err,ES,NES,size,leadingEdge,cell_type
REF_HALLMARK_OXPHOS,0.6890780468165871,0.6890780468165871,0.011493596584116415,0.1935205743524156,0.9088619841986992,113,PDK4|PDHA1|ALDH6A1|CPT1A|ACAT1|COX7B|MTRR|PDHX|UQCRC1|NQO2|VDAC1|FDX1|MAOB|DECR1|TOMM70|HSPA9|MRPS30|COX7C|MPC1|SLC25A5|DLAT|ATP6V1G1|VDAC2|UQCRB|GLUD1|UQCR10|CYB5R3|MRPS11|NDUFA4|COX6B1|COX7A2|SLC25A4|UQCRQ|ISCA1|LRPPRC,OPC
REF_REACTOME_TRANSLATION,6.581212157208926e-7,2.6324848628835703e-6,0.6594443980379349,0.377656819257439,1.8952250249044291,178,EIF1AX|SEC61G|GFM2|EIF4EBP1|EIF2S2|EIF3F|RPL37A|SPCS3|RPL23|TRAM1|RPL35A|RPL36|RPL11|SRP9|RPL34|RPS2|RPL7|RPLP0|RPS27L|RPL27A|PABPC1|MRPS35|RARS2|RPS23|RPL31|EIF3M|RPS27A|MRPL39|RPL18|RPS16|RPS14|RPS12|RPL30|RPL15|SRPRB|MRPL58|RPL14|MRPL42|RPL28|MRPS18C|SRP72|RPLP1|RPL37|MRPS30|MRPL22|RPS19|TUFM|PPA2|MRPL4|RPLP2|RPL24|RPS29|RPL7A|SPCS1|SSR3|RPL21|EEF1A1|N6AMT1|RPS11|FAU|GSPT1|RPS26|MRPS21|RPS24|EIF3E|MRPS27|SRP14|EIF3I|EIF3H|MRPS11|RPL29|RPS15,OPC
PGC3_SCZ_GWAS_no_MHC,0.024505287983196376,0.024505287983196376,0.05559321608816895,-0.2681439302517631,-1.323378217985608,208,ANAPC7|THRAP3|CPLX1|ZFYVE21|ZNF536|GRIN2A|GRAMD1B|NRBP2|LPCAT4|TMEM131|SPG7|SEC11A|PITPNM2|SORCS3|BCL11B|UBE2D2|PDE4B|KCNB1|SLC45A1|GNE|ACTR1B|ZSWIM6|PDE6B|STAG1|UNC45A|R3HDM2|MAU2|ZEB2|CUL9|CACNA1C|MAN2A2|AMBRA1|GOLGA8A|KCNQ2|METAP1D|RABL2B|CPNE7|DGKZ|NPTXR|GATAD2A|CPEB1-AS1|CNTN4|MYT1L|SREBF2,Pax6
PGC3_SCZ_GWAS_with_MHC,0.024505287983196376,0.024505287983196376,0.05559321608816895,-0.2681439302517631,-1.323378217985608,208,ANAPC7|THRAP3|CPLX1|ZFYVE21|ZNF536|GRIN2A|GRAMD1B|NRBP2|LPCAT4|TMEM131|SPG7|SEC11A|PITPNM2|SORCS3|BCL11B|UBE2D2|PDE4B|KCNB1|SLC45A1|GNE|ACTR1B|ZSWIM6|PDE6B|STAG1|UNC45A|R3HDM2|MAU2|ZEB2|CUL9|CACNA1C|MAN2A2|AMBRA1|GOLGA8A|KCNQ2|METAP1D|RABL2B|CPNE7|DGKZ|NPTXR|GATAD2A|CPEB1-AS1|CNTN4|MYT1L|SREBF2,Pax6
REF_HALLMARK_OXPHOS,0.011565735087785826,0.023131470175571652,0.08242410451434289,-0.3412159748325947,-1.4949222619700353,94,OGDH|NDUFV1|MPC1|ACO2|NDUFB1|UQCRH|IDH3A|ATP6V1E1|ACAA1|SUCLA2|ETFDH|CYCS|VDAC1|NDUFS4|DLD|NDUFS1|CYB5R3|SLC25A6|NNT|ETFA|ATP1B1|ATP6AP1|COX11|SUCLG1|UQCRC1|COX7C|SDHC|MFN2|RHOT2|IDH1|ISCU|MTX2|COX6C,Pax6
REF_REACTOME_TRANSLATION,0.0018234593629056267,0.007293837451622507,0.2070547687612944,-0.33119945707374904,-1.5619245469694476,149,GFM1|EIF3B|RPL41|MRPL45|EIF3K|SEC11A|MRPS25|RPL10A|EIF5B|SEC61A2|RPS6|MRPL33|SPCS3|LARS2|MRPS5|RPL30|RPSA|RPL10|RPL13A|SEC11C|MRPS21|MRPL19|EIF3L|RPS25|RPLP2|EIF2B5|EIF4H|RPL24|RPL14|RPN2|RPL35A|EIF2B1|RPS12|FAU|DAP3|SRP19|RPL32|RPL23A|RPL38|EIF2B3|EEF1D,Pax6
PGC3_SCZ_GWAS_no_MHC,0.1306104477998498,0.1306104477998498,0.019264950727261747,-0.23575066976400028,-1.1535714078822474,323,BRD1|LPCAT4|SHANK3|GRAMD1B|ZNF440|SLC45A1|SLC38A7|SORCS3|R3HDM2|ASPHD1|ARSA|MAP7D1|TTBK1|RABL2B|NPTXR|STAC3|PITPNM2|PUF60|SUGP1|GALNT2|PFDN5|MAU2|CRELD2|TRANK1|KLF6|MAN2A2|ZNF441|AMBRA1|ACTR5|UNC45A|SPG7|AAAS|SCRIB|EPHX2|ANAPC7|ACTR1B|SF3B1|FAHD2B|CBX6|LRP1|NOSIP|ATF4|TMEM219|METAP1D|SREBF2|DGKZ|GMEB1|PEX10|RORB|MYL5|GMEB2|NRGN|CALN1|ZNF491|MSANTD2|PANK4|MIEF1|GLT8D1|TAOK2|KCNQ2|GATAD2A|B9D1|CUL9|FAM83D|CKMT1B|FAM178B|SEZ6L2|CPLX1|PPP1R16B|WDR73|CPEB1|NDUFA12|STAG1|NRBP2|KCTD13|CUL3|ETF1|TXNRD1|ATP2A2|TSNARE1|PDE6B|CHKB|DPP4|ZDHHC2|GOT2|SEC11A|THRAP3|CPEB1-AS1|CPT1C|ANKRD11|DLX2|GRIN2A|PLK2|CPNE7,Pvalb
PGC3_SCZ_GWAS_with_MHC,0.1306104477998498,0.1306104477998498,0.019264950727261747,-0.23575066976400028,-1.1535714078822474,323,BRD1|LPCAT4|SHANK3|GRAMD1B|ZNF440|SLC45A1|SLC38A7|SORCS3|R3HDM2|ASPHD1|ARSA|MAP7D1|TTBK1|RABL2B|NPTXR|STAC3|PITPNM2|PUF60|SUGP1|GALNT2|PFDN5|MAU2|CRELD2|TRANK1|KLF6|MAN2A2|ZNF441|AMBRA1|ACTR5|UNC45A|SPG7|AAAS|SCRIB|EPHX2|ANAPC7|ACTR1B|SF3B1|FAHD2B|CBX6|LRP1|NOSIP|ATF4|TMEM219|METAP1D|SREBF2|DGKZ|GMEB1|PEX10|RORB|MYL5|GMEB2|NRGN|CALN1|ZNF491|MSANTD2|PANK4|MIEF1|GLT8D1|TAOK2|KCNQ2|GATAD2A|B9D1|CUL9|FAM83D|CKMT1B|FAM178B|SEZ6L2|CPLX1|PPP1R16B|WDR73|CPEB1|NDUFA12|STAG1|NRBP2|KCTD13|CUL3|ETF1|TXNRD1|ATP2A2|TSNARE1|PDE6B|CHKB|DPP4|ZDHHC2|GOT2|SEC11A|THRAP3|CPEB1-AS1|CPT1C|ANKRD11|DLX2|GRIN2A|PLK2|CPNE7,Pvalb
REF_HALLMARK_OXPHOS,0.001033474204412267,0.002066948408824534,0.45505986738722953,-0.3614959949302822,-1.6416796568737175,167,IMMT|AFG3L2|RHOT2|BAX|ACADVL|TIMM13|TIMM17A|OGDH|CPT1A|ECI1|NDUFS8|ETFA|NDUFS6|MRPS15|NDUFB1|MRPL11|ALAS1|PHYH|TIMM50|NDUFV1|SUCLA2|CYB5R3|UQCRH|SLC25A20|IDH2|NDUFB2|IDH3B|COX7A2L|ACO2|MPC1|NDUFS2|SLC25A3|MRPS22|CS|HTRA2|MFN2|SURF1|ACAA1|UQCRQ|MRPS11|HSD17B10|MRPS12|ATP6V1D|POLR2F|COX5A|MRPL34|SLC25A5|SDHB|GOT2|HADHB|ETFDH|NDUFAB1|MRPL15|IDH3G|VDAC2|ATP1B1|IDH3A|PDHB|UQCRFS1|VDAC3|RETSAT|SLC25A4|ACADM|NDUFB7|COX4I1|PHB2|CYC1|VDAC1|ETFB|UQCRB|MTRR|TIMM10|NDUFA2|DLST|SLC25A6|ACADSB|NDUFB3|ECH1|CYCS|NDUFS7|COX7A2|NNT|ISCU|LDHB|NDUFS3|SDHC|UQCRC1|NDUFA5|FH|TOMM22|TIMM8B|ATP6V1F,Pvalb
REF_REACTOME_TRANSLATION,1.5778702648457105e-5,6.311481059382842e-5,0.5756102610711286,-0.3573913141407421,-1.701739536944549,247,MRPL48|EIF3A|TSFM|MRPL55|APEH|EIF3L|MRPL54|MRPL4|MRPL58|MRPS25|EIF3K|MRPS15|MRPL11|SSR2|MRPL33|TUFM|RPS9|MRPL14|LARS2|RPLP2|RPS27A|MRPL24|RPL32|DAP3|MRPS21|AARS2|RPS3A|RPS7|EIF2S3|RPS4X|MRPL43|AURKAIP1|MRPS22|RPL41|RPL21|MRPS34|EIF3D|SRPRB|RPS5|MRRF|SRP68|RPS26|MRPS7|RPL23A|MRPS11|RPL24|MRPS12|RPS27|EIF3G|MRPL57|RPS12|RPL14|RPL28|RPL10|GFM1|MRPS26|RPS25|RPS6|RPS13|EEF1D|RPL7A|ETF1|RPN1|RPL36AL|MRPL27|CARS2|RPL35A|MRPL34|RPS21|RPL6|MTFMT|SEC11A|RPS8|RPS23|MRPL36|RPN2|RPS28|RPS19|MRPL15|EIF2B2|EIF2B4|AIMP2|MRPL51|RPL13|WARS2|MRPL2|MRPL45|RPS18|RPL12|RPL27|RPL27A|FARSB|RPL26L1|RPL13A|RPS15A|EIF2S1|RPL30|SRPRA|EIF4G1|MTIF3|RPL34|SEC11C|MRPL18|DDOST|FAU|MRPS2|RPL11|RPL36|RPL10A|MRPL23|SPCS2|SPCS1|RPLP1|EIF4A2|SSR4|MRPS5|MRPL16|RPS24|IARS2|RPL9|MRPL32,Pvalb
PGC3_SCZ_GWAS_no_MHC,0.07822079220835688,0.07822079220835688,0.03340139978821167,-0.2322850224562145,-1.193797119397507,264,PITPNM2|BCL11B|CPLX1|SREBF2|SORCS3|SLC45A1|ZSWIM6|LPCAT4|R3HDM2|PDE4B|NPTXR|ACTR1B|CPT1C|AMBRA1|ATP2A2|MAN2A2|BRD1|UBE2D2|CACNA1C|GOT2|SLC38A7|MAPK8IP2|SF3B1|ASPHD1|RCCD1|ANAPC7|SCARA3|GNE|PCGF3|TRANK1|EPN2|LRP1|PFDN5|RABL2B|PAK6|DLX1|CPNE7|CUL3|ZFYVE21|CRELD2|DGKZ|SEZ6L2|SIAE|NEK4|PPP4C|CTNND1|SUGP1|CHKB|METAP1D|KCNB1|SPG7|TBC1D15|KLF12|CBX6|ACTR5|SGCD|CLTA|ETF1|KCNQ2|SPCS1|GRAMD1B|NRGN|SEC11A|MAP7D1|MAP1A,Sncg
PGC3_SCZ_GWAS_with_MHC,0.07822079220835688,0.07822079220835688,0.03340139978821167,-0.2322850224562145,-1.193797119397507,264,PITPNM2|BCL11B|CPLX1|SREBF2|SORCS3|SLC45A1|ZSWIM6|LPCAT4|R3HDM2|PDE4B|NPTXR|ACTR1B|CPT1C|AMBRA1|ATP2A2|MAN2A2|BRD1|UBE2D2|CACNA1C|GOT2|SLC38A7|MAPK8IP2|SF3B1|ASPHD1|RCCD1|ANAPC7|SCARA3|GNE|PCGF3|TRANK1|EPN2|LRP1|PFDN5|RABL2B|PAK6|DLX1|CPNE7|CUL3|ZFYVE21|CRELD2|DGKZ|SEZ6L2|SIAE|NEK4|PPP4C|CTNND1|SUGP1|CHKB|METAP1D|KCNB1|SPG7|TBC1D15|KLF12|CBX6|ACTR5|SGCD|CLTA|ETF1|KCNQ2|SPCS1|GRAMD1B|NRGN|SEC11A|MAP7D1|MAP1A,Sncg
REF_HALLMARK_OXPHOS,0.00212422465799983,0.00424844931599966,0.2049507291757125,-0.3258196492525513,-1.546225727157787,144,ACADVL|POLR2F|UQCRC1|RHOT2|NDUFV1|NDUFS6|IDH2|AFG3L2|RETSAT|ATP1B1|UQCRC2|PMPCA|GOT2|COX5A|NDUFS8|SDHC|ATP6V1E1|ACO2|BAX|HADHA|NDUFB1|SLC25A3|NNT|OXA1L|ETFA|ATP6AP1|TIMM50|OGDH|UQCRH|IDH3A|COX17|NDUFS2|NDUFAB1|SUCLA2|MDH2|ATP6V1D|SLC25A11|ALAS1|ISCU|ETFDH|POR|ATP6V0B|UQCRQ|SLC25A12|GPX4|NDUFA2|TIMM13|IDH3G,Sncg
REF_REACTOME_TRANSLATION,3.810197909012496e-6,1.5240791636049985e-5,0.6272567397185284,-0.35970598461976194,-1.8071287580700037,217,MTFMT|SEC61A1|MRPL48|EIF3A|MRPL3|APEH|RPL32|IARS2|RPL23A|RPS6|MRPL32|RPL35|EIF2B4|AARS2|RPS27A|RPL13A|MRPL20|EIF3L|GFM1|RPL3|RPL10A|RPS25|TUFM|EIF4E|RPS3|EIF2B5|RPS15|RPS9|OXA1L|SSR1|RPL28|EIF3K|RPL37A|RPS4X|RPL22|MRPL27|SRP68|RPL5|MRPS26|RPL27A|RPS19|RPL23|GSPT1|RPS18|RPL14|EIF3M|MRPL16|TARS2|ETF1|MRPS21|AURKAIP1|DAP3|SPCS1|RPL41|RPS21|RPS13|RPN2|MRRF|EIF3D|SEC11A|MRPS34|RPL38|MRPL45|RPL36AL|EEF1A2|RPL11|UBA52|RPS8|SRPRB|EIF4A2|RPS12|MRPL51|MRPL57|MRPL43|RPL34|RPL7A|RPL9|DDOST|SEC61A2|MRPS25|EEF1D|RPL24|RPL6|PPA1|MRPL33|RPLP2|RPS20|SEC11C|EIF3I|RPS5|RPL10|RPL8|EIF5B|CHCHD1|CARS2|MTIF3|RPL30|EIF3H,Sncg
PGC3_SCZ_GWAS_no_MHC,0.07187629353675122,0.07187629353675122,0.02854342769978064,-0.23842245024775138,-1.2054372483516884,307,MAP7D1|GRAMD1B|LPCAT4|ARSA|SREBF2|PITPNM2|IGSF9B|R3HDM2|KCTD13|PFDN5|AMBRA1|CPNE7|NPTXR|TRANK1|BRD1|ZNF536|THRAP3|MAU2|ACTR1B|CKMT1B|SPG7|GALNT2|PPP1R16B|CUL9|ANAPC7|EPN2|UNC45A|CPT1C|GOT2|PDE4B|PLCL2|ARHGAP44|TAOK2|CPLX1|GNL3|SORCS3|SF3B1|CUL3|DGKZ|CNNM2|SHANK3|GABBR2|MAN2A2|NOP10|B9D1|DLX2|MORN1|MSANTD2|SEC11A|RPL13|ASPHD1|OPCML|KLF12|PSMA4|PTN|ZNF440|QPCT|SUGP1|CACNA1I|GMEB1|LRP1|LETM2|SLC45A1|CHKB|MYL5|FURIN|HDDC3|SOX2-OT|PCGF3|DISP2|CRELD2|LINC01470|TMEM219|PTPRT|PCBP2|ETF1|SCRIB|INO80E|ATP2A2|SEZ6L2|COX5B,Sst
PGC3_SCZ_GWAS_with_MHC,0.07187629353675122,0.07187629353675122,0.02854342769978064,-0.23842245024775138,-1.2054372483516884,307,MAP7D1|GRAMD1B|LPCAT4|ARSA|SREBF2|PITPNM2|IGSF9B|R3HDM2|KCTD13|PFDN5|AMBRA1|CPNE7|NPTXR|TRANK1|BRD1|ZNF536|THRAP3|MAU2|ACTR1B|CKMT1B|SPG7|GALNT2|PPP1R16B|CUL9|ANAPC7|EPN2|UNC45A|CPT1C|GOT2|PDE4B|PLCL2|ARHGAP44|TAOK2|CPLX1|GNL3|SORCS3|SF3B1|CUL3|DGKZ|CNNM2|SHANK3|GABBR2|MAN2A2|NOP10|B9D1|DLX2|MORN1|MSANTD2|SEC11A|RPL13|ASPHD1|OPCML|KLF12|PSMA4|PTN|ZNF440|QPCT|SUGP1|CACNA1I|GMEB1|LRP1|LETM2|SLC45A1|CHKB|MYL5|FURIN|HDDC3|SOX2-OT|PCGF3|DISP2|CRELD2|LINC01470|TMEM219|PTPRT|PCBP2|ETF1|SCRIB|INO80E|ATP2A2|SEZ6L2|COX5B,Sst
REF_HALLMARK_OXPHOS,5.517577722077959e-9,2.2070310888311835e-8,0.7614608014455848,-0.45797467582956747,-2.1478175136084863,164,AFG3L2|IDH3A|ACADVL|TIMM13|NDUFS2|IDH2|OGDH|NDUFB1|RHOT2|AIFM1|NDUFV1|NDUFS6|GOT2|NDUFAB1|MRPS11|ISCU|ACAA1|NDUFS8|IMMT|UQCRC1|MRPL11|NDUFS3|OXA1L|SLC25A5|PDHB|ACO2|ETFDH|UQCRC2|NDUFA1|MPC1|ETFA|NDUFS7|ATP6AP1|MRPL15|NDUFB2|MFN2|COX5A|DLST|MRPS15|VDAC3|UQCRH|SUCLA2|TIMM50|PMPCA|CYCS|ECI1|RETSAT|ATP6V1F|NQO2|DECR1|VDAC2|ATP1B1|SLC25A4|SDHB|UQCRFS1|BAX|NDUFB7|UQCRB|SURF1|VDAC1|SLC25A11|ACADM|PHYH|ACAA2|GPX4|TOMM70|COX5B|NDUFA6|HADHA|UQCRQ|UQCR10|COX7C|COX7B|NNT|NDUFA4|COX7A2|IDH3G|TOMM22|HADHB|SUPV3L1|SLC25A6|NDUFC1|ALAS1|SLC25A3|ATP6V0E1,Sst
REF_REACTOME_TRANSLATION,6.748997431976274e-7,1.3497994863952548e-6,0.6594443980379349,-0.373034072651,-1.843354354838832,247,GFM1|MRPL48|RPS9|MRPS25|RPL23A|SRPRA|EIF3L|RPL21|EIF2S3|RPS12|MRPS11|MRPL55|SSR2|MRPS18B|RPS26|RPL13A|RPS7|RPL14|MRPS5|MTFMT|MRPL58|RPL41|MRPL11|RPS27A|RPS15A|MRPL33|OXA1L|FARSA|RPS6|MRPL4|EIF3K|RPS13|RPL3|RPL6|LARS2|SEC11A|RPL10|RPL13|APEH|RPL36|MRPL15|RPS21|EIF3D|MRRF|RPS18|AIMP2|RPL35|TARS2|RPS5|HARS2|RPL32|EIF3J|RPS3A|RPL30|RPS4X|EIF5B|MRPL20|RPL24|MRPL27|MRPS15|MRPL28|RPS27|RPL7A|RPL35A|ERAL1|RPL10A|RPL38|EIF2B4|MRPL24|MTIF3|RPL37A|AARS2|RPL12|RPLP2|RPN1|EIF4A2|RPS25|RPL5|MRPL3|RPL18A|ETF1|RPS16|RPL28|MRPL14|RPS19|MRPS7|RPL27|MRPS26|EEF1A2|PPA1|RPS24|RPS23|TUFM|EEF2|RPN2|RPL23|MRPL54|EIF3I|SEC61A2|MRPL17|RPS14|EIF4G1|RPS8|RPL19|MRPS10|SEC61B|FAU|RPL26L1|EIF3B|MRPS21|EEF1B2,Sst
PGC3_SCZ_GWAS_no_MHC,0.14050944946589974,0.2810188989317995,0.019082387982815616,-0.28658683948624925,-1.211321046429537,107,LSAMP|LHFPL3|ZNF536|HCN1|GALNT2|R3HDM2|CTNNA2|DGKI|KCNB1|PLCL2|FHIT|SREBF2|SLC4A10|CACNA1C|AMBRA1|ATP2A2|ADGRB3|IREB2|CNNM2|GABBR2|AKAP6|OPCML|THRAP3|ANKS1B|CATSPER2|BRINP2|PPIP5K1|TRIM9|EPN2|SOX2-OT|NPTXR|RBMS3|GRAMD1B|MSRA|NT5C2|KLF12,Sst Chodl
PGC3_SCZ_GWAS_with_MHC,0.14050944946589974,0.2810188989317995,0.019082387982815616,-0.28658683948624925,-1.211321046429537,107,LSAMP|LHFPL3|ZNF536|HCN1|GALNT2|R3HDM2|CTNNA2|DGKI|KCNB1|PLCL2|FHIT|SREBF2|SLC4A10|CACNA1C|AMBRA1|ATP2A2|ADGRB3|IREB2|CNNM2|GABBR2|AKAP6|OPCML|THRAP3|ANKS1B|CATSPER2|BRINP2|PPIP5K1|TRIM9|EPN2|SOX2-OT|NPTXR|RBMS3|GRAMD1B|MSRA|NT5C2|KLF12,Sst Chodl
REF_HALLMARK_OXPHOS,0.261418454274864,0.34855793903315196,0.01915738516093149,0.37671822868245564,1.156648701880327,16,NNT|MDH1|MGST3,Sst Chodl
REF_REACTOME_TRANSLATION,0.7522903274788683,0.7522903274788683,0.009920417519648068,0.2691504669482182,0.793451115692697,14,RPL37A|EIF4E|PPA2|EIF4A2,Sst Chodl
PGC3_SCZ_GWAS_no_MHC,0.005081686930091186,0.005081686930091186,0.13964812983518288,-0.25909874298729363,-1.3560743254172565,324,MAP7D1|SCARA3|LPCAT4|PITPNM2|CREB3L1|SREBF2|CKMT1B|ARSA|DLX2|MSANTD2|UNC45A|RABL2B|XRCC3|SPG7|NPTXR|ASPHD1|ELAC2|SLC45A1|PFDN5|ANAPC7|FAHD2B|ACTR1B|TAOK2|CPT1C|PAK6|KCTD13|PIM3|SORCS3|NRBP2|PUF60|ZNF536|ZNF440|AMBRA1|ATP2A2|EPN2|METAP1D|MYL5|EPN2-AS1|TRANK1|MAN2A2|ZNF707|B9D1|PEX10|DOC2A|NRGN|GRAMD1B|THRAP3|GALNT2|SHANK3|GLT8D1|CPLX1|STAG1|CTDP1|SEC11A|SIAE|CHKB|TAF12|CACNA1C|SCRIB|KDM4A-AS1|UBE2D2|MAPK8IP2|BRINP2|COQ10B|LHFPL3|R3HDM2|DNPH1|ACTR5|TMEM219|SLC38A7|BCL11B|SPCS1|SHISA8|NAGA|SF3B1|FURIN|ST3GAL3|BRD1|QPCT|PPP4C|C12orf42|CLTA|GOT2|SUGP1|ZNF491|ZFYVE21|TRPM6|AP3B2|ETF1|WDR73|DLX1|NFYB|GMEB1|GRIN2A|MORN1|PDE6B|GABBR2|NDUFA12|RBM26-AS1|TTBK1,Vip
PGC3_SCZ_GWAS_with_MHC,0.005081686930091186,0.005081686930091186,0.13964812983518288,-0.25909874298729363,-1.3560743254172565,324,MAP7D1|SCARA3|LPCAT4|PITPNM2|CREB3L1|SREBF2|CKMT1B|ARSA|DLX2|MSANTD2|UNC45A|RABL2B|XRCC3|SPG7|NPTXR|ASPHD1|ELAC2|SLC45A1|PFDN5|ANAPC7|FAHD2B|ACTR1B|TAOK2|CPT1C|PAK6|KCTD13|PIM3|SORCS3|NRBP2|PUF60|ZNF536|ZNF440|AMBRA1|ATP2A2|EPN2|METAP1D|MYL5|EPN2-AS1|TRANK1|MAN2A2|ZNF707|B9D1|PEX10|DOC2A|NRGN|GRAMD1B|THRAP3|GALNT2|SHANK3|GLT8D1|CPLX1|STAG1|CTDP1|SEC11A|SIAE|CHKB|TAF12|CACNA1C|SCRIB|KDM4A-AS1|UBE2D2|MAPK8IP2|BRINP2|COQ10B|LHFPL3|R3HDM2|DNPH1|ACTR5|TMEM219|SLC38A7|BCL11B|SPCS1|SHISA8|NAGA|SF3B1|FURIN|ST3GAL3|BRD1|QPCT|PPP4C|C12orf42|CLTA|GOT2|SUGP1|ZNF491|ZFYVE21|TRPM6|AP3B2|ETF1|WDR73|DLX1|NFYB|GMEB1|GRIN2A|MORN1|PDE6B|GABBR2|NDUFA12|RBM26-AS1|TTBK1,Vip
REF_HALLMARK_OXPHOS,1.7251347144700225e-5,6.90053885788009e-5,0.5756102610711286,-0.375051114172093,-1.8060506780014274,165,AFG3L2|RHOT2|ACADVL|NDUFS2|IDH2|SUCLA2|ETFA|OGDH|TIMM17A|MRPS12|IDH3A|SUCLG1|PHYH|ALAS1|RETSAT|NDUFB1|COX11|NDUFS8|MRPL15|MRPL11|BAX|OXA1L|IMMT|MRPS15|MFN2|ACO2|NDUFS6|DLD|ECI1|NDUFV1|NDUFS7|AIFM1|MDH2|UQCRH|COX7A2L|CYB5R3|TIMM50|HSD17B10|TIMM13|SUPV3L1|ETFDH|CYC1|PDHB|UQCRC1|CS|SLC25A3|FH|SURF1|PRDX3|IDH3G|PMPCA|COX5A|NDUFB2|SLC25A5,Vip
REF_REACTOME_TRANSLATION,9.20513646614811e-4,0.001841027293229622,0.32660660361452215,-0.2917209359147768,-1.483445905680769,250,MRPL48|FARSA|EIF3A|MRPS12|AARS2|ERAL1|MRPL55|GFM1|EIF4G1|MRPL27|MRPL28|EIF3K|MRPL15|MRPL11|OXA1L|MRPS15|AIMP2|EIF3L|RPS12|MRPS25|EIF2B4|SEC11A|RPL21|TUFM|SRPRB|SSR2|MRPS21|RPL30|MRPL36|RPL23A|MRPL57|MRPL45|LARS2|RPS27A|RPS18|RPL41|SEC11C|MRPL20|SPCS1|SEC61B|EIF2B2|MRPS34|DAP3|SEC61A2|RPS7|MRPL14|MRPL43|EIF3B|RPS25|SPCS2|AURKAIP1|MRPL34|RPS26|ETF1|RPL26L1|RPL32|RPS13|RPL11|MRPL2|MRPS22|RPN1|MRPL51|TSFM|MRPS18B|DARS2|MRPL49|WARS2|RPL10A|APEH|MRPS7|EEF1B2|RPS4X|FAU|CARS2|CHCHD1|IARS2|RPL7A|MRPL4|RPS27|RPL13A|RPL10|RPL23|EIF5B|RPS3A|SSR3|RPL22|RPL37A|RPS9|RPS6|RPLP2|SSR4|DDOST|MRPS18A|YARS2|RPS5|RPS21|MRPL40|MTFMT|EEF1D|RPLP1|RPS14|MRPL54|RPL24|MRPL33|RPS23|RPS19|MRPL9|RPL35A|HARS2|RPL38|MRPS26|MRPS16|EIF2S1|FARSB|RPS4Y1|EIF2B5|MRPS2|SRPRA|MRPL24|RPL6|RPL36AL,Vip
PGC3_SCZ_GWAS_no_MHC,0.009096816114359974,0.012129088152479964,0.08020161674740849,-0.38883713940030334,-1.5547002575119757,77,PTN|MICU3|EPN2|CTNNA2|HCN1|PCDH7|GRM3|PITPNM2|GPM6A|DGKI|ADGRB3|ATP2A2|DCC|SREBF2|NEK1|R3HDM2|FUT9|LSAMP|SF3B1|RGS6|CACNB2|RORB|NRGN|OPCML|GABBR2|PRKG1|TCF4|LRP1|PDE4B|CACNA1C|ARHGAP44|KLF12|PRKD1|ZEB2|RBM26|ANKS1B|ZSWIM6|RNF38|EXOC4|SLC4A10|GRIN2A|CSMD1,VLMC
PGC3_SCZ_GWAS_with_MHC,0.009096816114359974,0.012129088152479964,0.08020161674740849,-0.38883713940030334,-1.5547002575119757,77,PTN|MICU3|EPN2|CTNNA2|HCN1|PCDH7|GRM3|PITPNM2|GPM6A|DGKI|ADGRB3|ATP2A2|DCC|SREBF2|NEK1|R3HDM2|FUT9|LSAMP|SF3B1|RGS6|CACNB2|RORB|NRGN|OPCML|GABBR2|PRKG1|TCF4|LRP1|PDE4B|CACNA1C|ARHGAP44|KLF12|PRKD1|ZEB2|RBM26|ANKS1B|ZSWIM6|RNF38|EXOC4|SLC4A10|GRIN2A|CSMD1,VLMC
REF_HALLMARK_OXPHOS,0.6550612959719789,0.6550612959719789,0.00834669176048048,-0.40850897860718316,-0.8599081889963176,6,ATP1B1|ATP6V0B|MDH1,VLMC
REF_REACTOME_TRANSLATION,1.4751937017395606e-4,5.900774806958242e-4,0.5188480777437918,0.7927548582914103,2.114416030501575,10,RPL41|RPL14|RPL8|RPL10|RPL13|EEF1A1|EEF2|RPL15|SRP14,VLMC
