pathway,source,k_cells,mean_NES,sd_NES,p_fisher,n_pos_NES,n_neg_NES,n_sig_per_ct,padj_fisher,stouffer_Z,p_stouffer,padj_stouffer
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS,C2:CP:REACTOME,18,0.582842526349606,0.8845776804218851,0.3936408854837866,14,4,0,0.6446998589834181,2.260500262231309,0.023790220175909378,0.0530005576089323
REACTOME_BIOLOGICAL_OXIDATIONS,C2:CP:REACTOME,22,0.9958665887990331,0.6930577977503845,8.349806815693296e-5,20,2,1,7.510892185094194e-4,5.642433229493,1.6766356650414244e-8,1.9975766885992756e-7
REACTOME_BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS,C2:CP:REACTOME,5,1.163877483061908,0.3613188042581488,0.07633008870043256,5,0,0,0.20170688145508772,2.6041953398393987,0.00920902536881919,0.023872819667913152
REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN,C2:CP:REACTOME,22,-0.5102825360222241,1.0933376915158584,9.307571628131334e-4,7,15,0,0.005988367693684835,-3.4947230949897676,4.745538198333036e-4,0.0018434533091014373
REACTOME_BIOTIN_TRANSPORT_AND_METABOLISM,C2:CP:REACTOME,11,-0.8509000863367404,0.5979729444456766,0.5575300048319629,1,10,0,0.7912760912287122,-2.3531877053262287,0.018613235528713277,0.04297136630374344
REACTOME_BLOOD_GROUP_SYSTEMS_BIOSYNTHESIS,C2:CP:REACTOME,7,1.0146399292011776,0.18762025056459178,0.5493703562577518,7,0,0,0.7870091407689996,2.120932856870788,0.033927453161222955,0.07073545175873865
REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_EXPRESSION,C2:CP:REACTOME,22,0.6836627442837266,0.9938177163275174,0.005953605756273358,17,5,0,0.027791984817029113,3.5664437246946012,3.618584713594139e-4,0.0014582191246609538
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM,C2:CP:REACTOME,19,1.3569418550341965,0.39337320335550885,8.447860327886895e-8,19,0,1,1.6169501083727373e-6,7.238892877966848,4.5236213379319054e-13,1.5085980854928366e-11
REACTOME_BUDDING_AND_MATURATION_OF_HIV_VIRION,C2:CP:REACTOME,20,0.630782134572403,0.9663907013134878,0.04144302328255505,15,5,0,0.12665080784668784,3.2668268182514186,0.001087601907946332,0.0038185530244520954
REACTOME_BUTYRATE_RESPONSE_FACTOR_1_BRF1_BINDS_AND_DESTABILIZES_MRNA,C2:CP:REACTOME,17,0.7719975614466591,0.7724798717858758,0.2589657105124042,15,2,0,0.48920680854125875,2.5169988292206917,0.01183592224736684,0.029224357647313466
REACTOME_BUTYROPHILIN_BTN_FAMILY_INTERACTIONS,C2:CP:REACTOME,1,1.8551808131717151,NA,NA,1,0,0,NA,NA,NA,NA
REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION,C2:CP:REACTOME,21,-0.21212016158321256,1.0978058260848949,0.23533713793208214,9,12,0,0.45778648048581544,-1.324603151352276,0.18530281015114514,0.2836555544446373
REACTOME_CA2_PATHWAY,C2:CP:REACTOME,23,-0.648501783109699,1.0227605368055117,6.776181933620054e-4,6,17,0,0.0045755704179537005,-3.861489269885912,1.1269796261359564e-4,5.302984229698274e-4
REACTOME_CALNEXIN_CALRETICULIN_CYCLE,C2:CP:REACTOME,20,0.30545978732585216,1.030697789985528,0.33049596548241644,13,7,0,0.5762551799975375,1.099869972091808,0.27138877967015906,0.3838140945075935
REACTOME_CAMK_IV_MEDIATED_PHOSPHORYLATION_OF_CREB,C2:CP:REACTOME,13,-0.37409566751146106,1.0162312432963936,0.5362685888196932,4,9,0,0.7758066324713008,-1.0098778056624893,0.31255383723050095,0.42769640833709655
REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN,C2:CP:REACTOME,20,0.2812924564499027,0.8727472499314567,0.9923321938074992,13,7,0,0.9999994617856818,0.8497529083506069,0.39546247615938035,0.5138926204575783
REACTOME_CARDIAC_CONDUCTION,C2:CP:REACTOME,23,-0.8327687938882266,0.919534786623853,7.492907024648034e-6,4,19,0,9.068673684189706e-5,-5.1804524870105855,2.2134830470056348e-7,2.056492704377376e-6
REACTOME_CARDIOGENESIS,C2:CP:REACTOME,14,0.7324704920252442,0.7753161456672039,0.4962138671521875,12,2,0,0.743618334889021,2.206534916938478,0.02734656822576678,0.05921589588299414
REACTOME_CARGO_CONCENTRATION_IN_THE_ER,C2:CP:REACTOME,20,0.09063480374137019,0.900031649528749,0.9888289063391511,10,10,0,0.9999994617856818,0.8139327233480699,0.4156834930697896,0.5322003078916988
REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS,C2:CP:REACTOME,23,0.255224586915174,1.0780269809092828,0.04349236771334464,13,10,0,0.1310778264509917,2.254978566263156,0.024134674175654593,0.05367399728581075
REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE,C2:CP:REACTOME,22,0.5568806877062851,0.9187073413649139,0.2865798728719526,17,5,0,0.5253505734813014,2.2087185699479917,0.027194221967715915,0.05901741209646106
REACTOME_CARNITINE_SHUTTLE,C2:CP:REACTOME,9,0.8024710428253135,1.0495266525658304,0.0190639154869149,7,2,0,0.06959422685161047,2.9401900017481495,0.0032801104011675273,0.009913020630675269
REACTOME_CASPASE_ACTIVATION_VIA_DEATH_RECEPTORS_IN_THE_PRESENCE_OF_LIGAND,C2:CP:REACTOME,3,0.9730212316306154,0.09677145170398631,0.6263494284007808,3,0,0,0.8428952572152886,1.2040474300515671,0.2285712469127704,0.33569204089862065
REACTOME_CASPASE_ACTIVATION_VIA_DEPENDENCE_RECEPTORS_IN_THE_ABSENCE_OF_LIGAND,C2:CP:REACTOME,8,0.43414864948482834,0.9474156230683368,0.5890658275706303,6,2,0,0.8139489280182566,0.8524294044242302,0.39397580575620433,0.5123094208343492
REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY,C2:CP:REACTOME,17,0.4080446598605855,0.9703929493235849,0.5576594886503222,12,5,0,0.7913128046864568,1.3382791241861192,0.1808054643406121,0.2778292416839546
REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS,C2:CP:REACTOME,8,-0.20292897105900973,1.0555541944304805,0.6661730162837829,3,5,0,0.8693701677559021,-0.25156522301684703,0.8013771422515545,0.8607759824718878
REACTOME_CA_DEPENDENT_EVENTS,C2:CP:REACTOME,23,-0.7596781736354233,0.9147261933593366,0.007820783343303026,4,19,0,0.03460447415573883,-3.720375345727603,1.989269099596292e-4,8.646584014579898e-4
REACTOME_CD209_DC_SIGN_SIGNALING,C2:CP:REACTOME,21,0.13972280140690427,0.923097488597482,0.9813104545398287,12,9,0,0.9999994617856818,0.44573400252825257,0.6557893998539284,0.7460544684469613
REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING,C2:CP:REACTOME,21,-0.1760952386636568,0.9604479022459936,0.9157306405674206,9,12,0,0.9984314354399797,-0.7466102213973375,0.4552988766721901,0.5705031754168371
REACTOME_CD28_DEPENDENT_VAV1_PATHWAY,C2:CP:REACTOME,1,-1.051842711966963,NA,NA,0,1,0,NA,NA,NA,NA
REACTOME_CDC42_GTPASE_CYCLE,C2:CP:REACTOME,23,0.11167175040926147,1.1166235357369019,0.021879629282819713,13,10,0,0.07797234196588622,0.27938458025832796,0.7799497033119057,0.8444110978442052
REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6,C2:CP:REACTOME,21,0.23604698694639603,1.1173003220850355,0.06674645845360161,12,9,0,0.18178282590951725,1.5344825884353368,0.124910973508165,0.20625840101229323
REACTOME_CELLULAR_HEXOSE_TRANSPORT,C2:CP:REACTOME,8,-0.27940535136770067,1.1790647905917178,0.21875279192114813,3,5,0,0.43500696259617005,-0.7338331384954301,0.4630504410056483,0.5777350462277628
REACTOME_CELLULAR_RESPONSES_TO_MECHANICAL_STIMULI,C2:CP:REACTOME,23,-0.14546110590014785,1.0183887968075462,0.4864067848301853,9,14,0,0.7338381303334898,0.2521158703409314,0.8009515033473571,0.8605608653719423
REACTOME_CELLULAR_RESPONSES_TO_STIMULI,C2:CP:REACTOME,6,0.938692504155356,0.9313320876073772,2.767446489315604e-6,5,1,2,3.7741051498041546e-5,4.499634719880314,6.80703293735625e-6,4.451668507115867e-5
REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS,C2:CP:REACTOME,23,0.09197292972613529,1.1084148409405603,0.013446731752715279,12,11,1,0.053080085030991604,0.8856826679284815,0.37578855053522586,0.49463140462076893
REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS,C2:CP:REACTOME,23,0.6443015257506036,1.0392241374966054,1.7711419515706018e-7,16,7,2,3.1826379021516908e-6,5.664093088061696,1.4780415666353918e-8,1.7692481887765653e-7
REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA,C2:CP:REACTOME,21,0.27552636350718424,1.0640631277802426,0.16641766808836866,13,8,0,0.35750540961768534,1.3403327375873793,0.1801371926897396,0.2771210993735823
REACTOME_CELLULAR_RESPONSE_TO_STARVATION,C2:CP:REACTOME,23,0.3906964408172748,1.4676794435107678,3.952540770370877e-31,15,8,7,1.1609828408970148e-28,2.722763370509962,0.0064738409063961255,0.017701655210220987
REACTOME_CELLULAR_SENESCENCE,C2:CP:REACTOME,23,0.443810672357225,0.9604880949649941,0.3613040253916499,16,7,0,0.6098249538303181,2.2701887533946548,0.023196133088955972,0.05188307385824371
REACTOME_CELL_CELL_COMMUNICATION,C2:CP:REACTOME,23,0.21325151909544612,1.0928390499666976,0.03677784679486296,13,10,0,0.11544283434951437,1.9096588342928618,0.05617715453651871,0.10718183196436178
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION,C2:CP:REACTOME,23,0.14854642613354796,1.0795742438474325,0.18929678112986845,13,10,0,0.3923092313402457,0.7332459457543508,0.4634084369386803,0.5779928520170997
REACTOME_CELL_CYCLE,C2:CP:REACTOME,17,0.5777963187202995,0.9805544524498412,3.0451528588023728e-5,12,5,3,3.1022558392723303e-4,4.618926834892096,3.857298283772039e-6,2.6902453875038415e-5
REACTOME_CELL_CYCLE_CHECKPOINTS,C2:CP:REACTOME,23,0.6504839276255389,0.8264941794817159,0.11594464879305465,18,5,0,0.27451710724407347,3.7015767398043606,2.1426383138288657e-4,9.208401127018034e-4
REACTOME_CELL_CYCLE_MITOTIC,C2:CP:REACTOME,23,0.9240243341719535,0.7991263170846493,2.4243123438320908e-15,20,3,4,1.7975216863927842e-13,7.681820917088812,1.568429946986165e-14,7.045940885372554e-13
REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE,C2:CP:REACTOME,23,0.42893345224321705,1.075931732079682,0.01279102817630939,15,8,0,0.051010486779360216,2.9070949766425596,0.0036480241762117285,0.010790069958841584
REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS,C2:CP:REACTOME,18,0.1881956151575109,1.0358241742902756,0.5409614151205748,10,8,0,0.778613329678822,1.103638013913533,0.2697501942856923,0.38255527684525953
REACTOME_CELL_JUNCTION_ORGANIZATION,C2:CP:REACTOME,23,0.20515375775241443,1.074067418097031,0.10395495562265451,13,10,0,0.2538867912024984,1.5496571869959748,0.12122381915895633,0.20138923361256242
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL,C2:CP:REACTOME,23,0.05509386707136554,1.0176662701094992,0.7339244112314824,12,11,0,0.9168952606862149,0.22549547242165402,0.8215938471660638,0.8744964753738299
REACTOME_CGMP_EFFECTS,C2:CP:REACTOME,17,-1.1414850542148904,0.777628235154775,2.7297941543839976e-6,2,15,0,3.736099992299389e-5,-6.209839156766647,5.30388603683584e-10,8.692226966376677e-9
REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY,C2:CP:REACTOME,19,0.32556418012716126,1.1577051418582132,0.018743503665441256,12,7,0,0.06878622657038677,1.550761540703873,0.12095884037933283,0.20112402873437074
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES,C2:CP:REACTOME,1,-0.6430795978216919,NA,NA,0,1,0,NA,NA,NA,NA
REACTOME_CHK1_CHK2_CDS1_MEDIATED_INACTIVATION_OF_CYCLIN_B_CDK1_COMPLEX,C2:CP:REACTOME,8,0.9720909728255825,0.7735130203610016,0.08236622954958894,7,1,0,0.21359283364013948,2.994526528539495,0.0027487115185610557,0.008524680905159558
REACTOME_CHOLESTEROL_BIOSYNTHESIS,C2:CP:REACTOME,18,-1.070407160458528,1.4171302537290882,3.002039410184779e-27,4,14,5,6.3684930487725435e-25,-8.22399414639044,1.9683570569343018e-16,1.2221416946184765e-14
REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS,C2:CP:REACTOME,17,-0.879458361825221,0.7162707523213597,0.1445360800531445,2,15,0,0.32247211316560465,-3.535705765397004,4.0668738623295293e-4,0.001610929236857397
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM,C2:CP:REACTOME,21,-0.7493528319296658,1.12530120145028,1.5671734168412646e-6,5,16,0,2.2667620046243822e-5,-4.786818288109962,1.6944612030172191e-6,1.2799802381248767e-5
REACTOME_CHROMATIN_ORGANIZATION,C2:CP:REACTOME,23,0.07306520159307443,1.0511486032594746,0.18330200444690445,13,10,1,0.3838664824305966,-0.6984112577236907,0.48492003799529954,0.5974083449217781
REACTOME_CHROMOSOME_MAINTENANCE,C2:CP:REACTOME,22,0.8824485086113742,0.933142780931938,7.427410908591869e-7,18,4,0,1.1599823539655644e-5,5.966576205054406,2.422836096216203e-9,3.4977692375809346e-8
REACTOME_CILIUM_ASSEMBLY,C2:CP:REACTOME,23,0.46767150373807287,0.9862220814029504,0.027486906146370216,16,7,0,0.09231200626201819,2.890484847170554,0.0038464807427305587,0.011272284509682762
REACTOME_CIRCADIAN_CLOCK,C2:CP:REACTOME,23,0.7008099543248388,0.8491141674499818,0.021322744527300454,18,5,0,0.07630824740159024,4.395664703917668,1.1043428972143042e-5,6.851232092628466e-5
REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE,C2:CP:REACTOME,18,-1.4326250458662027,0.2854545473335695,1.0519682692300383e-9,0,18,0,2.9320736029597823e-8,-8.05000907464311,8.278789772071442e-16,4.581530252848522e-14
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,C2:CP:REACTOME,22,-0.6273912677113265,1.1656339709298384,1.541127338059243e-7,7,15,1,2.808971236457861e-6,-5.102812166928207,3.3464310638285807e-7,2.985595097483513e-6
REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS,C2:CP:REACTOME,19,0.07661494021460587,1.1811820727706257,0.04439154849826256,11,8,0,0.13315720969412065,-0.24066301619611385,0.8098163053466885,0.8661025246023015
REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS,C2:CP:REACTOME,4,-0.011401016676204134,1.0668624783896,0.7830067736507366,2,2,0,0.9464538531017134,-0.059761228165793545,0.952345805798466,0.9666487133018188
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION,C2:CP:REACTOME,23,0.3863097543766315,1.0735804310084116,0.0016217550838809908,15,8,0,0.009397074033079763,2.921933752055633,0.003478655237075663,0.010405989050351288
REACTOME_CLASS_I_PEROXISOMAL_MEMBRANE_PROTEIN_IMPORT,C2:CP:REACTOME,18,-0.11837134799945347,0.9864504602145293,0.86884130541224,7,11,0,0.983419567515796,0.2036026199661013,0.8386640455942038,0.8877168837426105
REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS,C2:CP:REACTOME,23,-0.12496255295451197,1.1120807203784324,0.017737457829288646,10,13,1,0.06582165473385684,-0.32815062523318345,0.7427977778938168,0.8169277980666877
REACTOME_CLEC7A_DECTIN_1_INDUCES_NFAT_ACTIVATION,C2:CP:REACTOME,1,1.1176170913468375,NA,NA,1,0,0,NA,NA,NA,NA
REACTOME_CLEC7A_DECTIN_1_SIGNALING,C2:CP:REACTOME,23,0.692729675277303,0.9384381977815672,0.0023750007634943783,18,5,1,0.012955629164861834,4.010293563896038,6.064330158730213e-5,3.0834413729841965e-4
REACTOME_COBALAMIN_CBL_VITAMIN_B12_TRANSPORT_AND_METABOLISM,C2:CP:REACTOME,13,0.6395873052016672,0.7944340869275741,0.6849030549806525,10,3,0,0.882802469348058,2.1908738971713744,0.028460919149180208,0.061227053392194156
REACTOME_COHESIN_LOADING_ONTO_CHROMATIN,C2:CP:REACTOME,19,1.15289658047957,0.6466506021961728,9.963046514207241e-5,18,1,0,8.735681541791124e-4,5.662700901345161,1.490087592831905e-8,1.7808762044534051e-7
REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES,C2:CP:REACTOME,19,-0.5558596164137785,1.0263264776276688,0.029956623454993583,5,14,0,0.09823045655894633,-2.5931294659779667,0.00951069608624154,0.024491428767340076
REACTOME_COLLAGEN_CHAIN_TRIMERIZATION,C2:CP:REACTOME,17,-1.417796056337715,0.26478859420555517,2.0179275658705342e-8,0,17,0,4.3781002331117243e-7,-7.597076097579542,3.0289643807637e-14,1.2851222764384652e-12
REACTOME_COLLAGEN_DEGRADATION,C2:CP:REACTOME,18,-1.3415410468321962,0.2715111237545836,4.80297771974991e-7,0,18,0,7.86283080459667e-6,-7.114327023811272,1.1246021273302087e-12,3.394698200166325e-11
REACTOME_COLLAGEN_FORMATION,C2:CP:REACTOME,21,-0.3886029886680452,1.0672798918505155,0.0644028519954508,7,14,0,0.17679532016148733,-1.9130477325079225,0.055741942058402764,0.10655850100125705
REACTOME_COMMON_PATHWAY_OF_FIBRIN_CLOT_FORMATION,C2:CP:REACTOME,1,1.312528660323504,NA,NA,1,0,0,NA,NA,NA,NA
REACTOME_COMPLEMENT_CASCADE,C2:CP:REACTOME,13,1.2664856993587543,0.341322413751042,0.00134130210925383,13,0,0,0.008084865199977507,4.9998650387213415,5.73704578320671e-7,4.895398731435715e-6
REACTOME_COMPLEX_III_ASSEMBLY,C2:CP:REACTOME,18,-0.9592042132495477,0.7043266673820809,0.01641176275922473,2,16,0,0.06189133628032086,-4.390012354765104,1.1334422093192548e-5,6.997654124956467e-5
REACTOME_COMPLEX_IV_ASSEMBLY,C2:CP:REACTOME,18,-0.33048426849058776,0.8907343004584081,0.8676088581767251,6,12,0,0.98263812099891,-1.3082710323081215,0.1907813967508419,0.2906581072202222
REACTOME_COMPLEX_I_BIOGENESIS,C2:CP:REACTOME,19,-0.3287367394881019,1.0890966774974227,0.028612658636443626,8,11,0,0.09529649978478848,-2.5635867415393605,0.010359681108164345,0.02618897206986134
REACTOME_CONDENSATION_OF_PROMETAPHASE_CHROMOSOMES,C2:CP:REACTOME,1,0.9477927158371594,NA,NA,1,0,0,NA,NA,NA,NA
REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES,C2:CP:REACTOME,11,-0.24805458515499412,1.0806357321349505,0.4527310987489019,4,7,0,0.7016236625880603,-0.5825732054232865,0.5601806474530641,0.6645075496425986
REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER,C2:CP:REACTOME,23,0.22320635857015797,1.0746911925069156,0.19188861444701957,13,10,0,0.39628267942993195,1.6277380196152595,0.1035804477711236,0.17748348207944153
REACTOME_CONSTITUTIVE_SIGNALING_BY_AKT1_E17K_IN_CANCER,C2:CP:REACTOME,20,-1.0867832537129773,0.5925046660402009,0.003170026528315803,1,19,0,0.016613485740420056,-5.106216867612179,3.286724664701249e-7,2.9357562882249632e-6
REACTOME_CONSTITUTIVE_SIGNALING_BY_EGFRVIII,C2:CP:REACTOME,19,0.9002432172851322,0.8127614795695529,0.013068454065544277,16,3,0,0.05181920233570179,4.4229806470643895,9.73484645105915e-6,6.144216722870969e-5
REACTOME_CONSTITUTIVE_SIGNALING_BY_LIGAND_RESPONSIVE_EGFR_CANCER_VARIANTS,C2:CP:REACTOME,20,1.0032098221189922,0.8342461294470094,1.9261447034177858e-5,17,3,0,2.083564745042724e-4,5.750695560172493,8.887703184200248e-9,1.1090749872179295e-7
REACTOME_CONSTITUTIVE_SIGNALING_BY_OVEREXPRESSED_ERBB2,C2:CP:REACTOME,9,0.8105430626798775,0.584380511521611,0.7105810562082832,8,1,0,0.9020457989133409,1.9574512900483347,0.05029443331663528,0.09808441962184465
REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE,C2:CP:REACTOME,19,0.22121965641592561,0.8980776937920985,0.9862471165595504,12,7,0,0.9999994617856818,0.46915983522573385,0.6389553922933655,0.7314798877146503
REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING,C2:CP:REACTOME,21,0.5754728644568854,1.0677006921121852,0.005282840950766998,15,6,0,0.025184179988144546,3.230286098459737,0.0012366640130598455,0.004269621640026239
REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING,C2:CP:REACTOME,19,0.8082464558848925,1.0728991907551828,1.2496724637436755e-6,13,6,1,1.8283043305767146e-5,5.821301395200112,5.839116264050484e-9,7.635844333656429e-8
REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT,C2:CP:REACTOME,22,-0.31586460896937807,0.8853434487535031,0.9881379350222822,7,15,0,0.9999994617856818,-0.7207653419751979,0.47105390242995376,0.5843792483524296
REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC,C2:CP:REACTOME,23,-0.32595714342631016,1.0108721631314859,0.259762869947544,8,15,0,0.48995036744613324,-1.2779626591560602,0.20126259280108325,0.30322399313905557
REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC,C2:CP:REACTOME,23,-0.3593369701598216,0.9759181801287727,0.4928742276493196,7,16,0,0.7405234067593652,-1.1025942442124612,0.2702034109103755,0.3829887619009906
REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT,C2:CP:REACTOME,23,-0.20486803157434885,1.0017382870733413,0.5599284354527775,9,14,0,0.792494470280758,-0.6224899791279181,0.533619730978272,0.6420756082371298
REACTOME_CO_INHIBITION_BY_CTLA4,C2:CP:REACTOME,20,-0.3041922665566888,0.9533169211380531,0.7249453901381283,7,13,0,0.9108930477928407,-1.2553655616757198,0.2093460850688583,0.3126216087284391
REACTOME_CO_INHIBITION_BY_PD_1,C2:CP:REACTOME,1,0.9942626464222656,NA,NA,1,0,0,NA,NA,NA,NA
REACTOME_CO_STIMULATION_BY_CD28,C2:CP:REACTOME,23,-0.2699613156354176,0.9779239383203878,0.6238686964709687,9,14,0,0.8412421463154074,-1.4534087849055262,0.14611028879522484,0.23466289424791925
REACTOME_CREATINE_METABOLISM,C2:CP:REACTOME,1,-0.8772907378790679,NA,NA,0,1,0,NA,NA,NA,NA
REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING,C2:CP:REACTOME,23,-0.5592972736829955,0.9508120365117336,0.15782108430656097,5,18,0,0.3449999910041844,-2.0377499669736885,0.041574944339967376,0.08375305985869977
REACTOME_CREB1_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_ADENYLATE_CYCLASE,C2:CP:REACTOME,17,0.9313490616186639,0.8339633886078583,0.0016946774098818298,15,2,0,0.009760370572599951,4.24481191951568,2.1877684602382864e-5,1.2562396790105108e-4
REACTOME_CRISTAE_FORMATION,C2:CP:REACTOME,9,-1.3271824568723043,0.2019248962436672,0.004438417686036171,0,9,0,0.021798196699844525,-4.484998518694886,7.291444117063645e-6,4.727059314262739e-5
REACTOME_CRMPS_IN_SEMA3A_SIGNALING,C2:CP:REACTOME,18,-0.632306012398706,0.8542780211773574,0.4915509855102524,4,14,0,0.7388259941629203,-2.559010918115528,0.010497044456860286,0.026457402150838943
REACTOME_CROSSLINKING_OF_COLLAGEN_FIBRILS,C2:CP:REACTOME,9,0.3059118909527754,1.1012359745578668,0.2813464165672701,6,3,0,0.5187451915316856,0.6420708684031898,0.5208271697875555,0.6322614998676778
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES,C2:CP:REACTOME,20,-0.14744875234068686,1.1437462873700388,0.034473511886556625,9,11,0,0.1096442825529207,-0.9459735810803376,0.34416206132729904,0.4610902771245321
REACTOME_CS_DS_DEGRADATION,C2:CP:REACTOME,7,-1.2581480054807723,0.2636644836674329,0.020009087772386754,0,7,0,0.07242151816005575,-3.59925771618196,3.191268048514416e-4,0.0013117176580465337
REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION,C2:CP:REACTOME,19,0.8894304549422889,0.6954346518598798,0.1245801548525239,17,2,0,0.28802793470384674,3.765717879814207,1.660712295855534e-4,7.429912011393504e-4
REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY,C2:CP:REACTOME,23,0.46157505618442274,1.0748508449606275,0.006789139031824833,15,8,1,0.03094727427756699,3.0525803658878776,0.0022688296886568776,0.007219605138446906
REACTOME_CYCLIN_D_ASSOCIATED_EVENTS_IN_G1,C2:CP:REACTOME,23,0.9402773797764281,0.8104474570645195,2.616586295837326e-4,20,3,0,0.0020328300368726896,5.2459216155749715,1.5550300951520008e-7,1.5070767559233288e-6
REACTOME_CYTOCHROME_C_MEDIATED_APOPTOTIC_RESPONSE,C2:CP:REACTOME,11,0.6588831495953238,0.6658977101143722,0.9333599216349155,9,2,0,0.9999994617856818,1.6782090376181207,0.09330629805928499,0.16268954298601815
REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE,C2:CP:REACTOME,18,1.1819408778223894,0.5795096480654952,1.0382208017934484e-4,17,1,0,9.010104844655187e-4,5.935231937736352,2.9343038359882032e-9,4.104263442388628e-8
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,C2:CP:REACTOME,20,0.832163305319575,0.9496949841534961,3.392683164128543e-17,16,4,3,3.1216772680059864e-15,7.892557888755739,2.9605492738629052e-15,1.4586912777090974e-13
REACTOME_CYTOPROTECTION_BY_HMOX1,C2:CP:REACTOME,23,-0.0970848941496694,0.9922080524833385,0.8241779227960992,10,13,0,0.9640256960175451,-0.1864603855643576,0.8520837417762794,0.8971303141742304
REACTOME_CYTOSOLIC_IRON_SULFUR_CLUSTER_ASSEMBLY,C2:CP:REACTOME,14,-1.219432049631585,0.27425951094978307,0.0062283319900759805,0,14,0,0.028845222200248797,-4.797561652865802,1.6060878213901514e-6,1.2216825390395007e-5
REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA,C2:CP:REACTOME,21,-0.36650496645015795,1.0588931102260073,0.09958501541283411,8,13,0,0.24572884093951994,-2.3252507624154037,0.020058555431021863,0.0457821840486294
REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES,C2:CP:REACTOME,12,-0.7985830194527366,0.8229323169801127,0.10966968136762657,2,10,0,0.26396071749277156,-2.9693855908627556,0.002983959050370422,0.009126349726743657
REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS,C2:CP:REACTOME,23,0.7055429599626752,0.861663048618366,0.01720904810664843,19,4,1,0.06432966245250811,3.4609481504307444,5.382764745461721e-4,0.0020712846241385473
